科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
一年内到期的非流动负债,,,"5,000,000.00","5,000,000.00","5,000,000.00","2,500,000.00","17,500,000.00","17,500,000.00","17,500,000.00","10,000,000.00","17,500,000.00","18,100,000.00","17,500,000.00","10,000,000.00","17,500,000.00","17,500,000.00","17,500,000.00","11,498,000.00","17,500,000.00","27,018,000.00","140,056,749.60","129,759,952.07","221,353,043.38","160,320,615.42","168,245,532.90","155,241,309.02","1,425,368,247.97","1,573,917,132.82","1,725,583,995.29"
其他流动资产,"1,005,185.71","2,158,857.74","12,706.72",,,,,"10,899,378.39","10,426,865.92","13,028,432.53","20,814,983.19","14,190,931.91","13,854,652.41","15,884,744.54","24,028,173.78","2,893,547.35","11,557,765.93","7,995,713.87","35,370,929.42","31,402,470.80","41,726,800.76","34,987,062.70","157,481,243.46","177,614,757.68","329,359,724.95","507,333,404.28","208,829,317.22","231,289,263.63","218,786,178.01"
其他流动负债,"677,000.00","387,552.10","387,552.10","387,552.10","387,552.10","387,552.10","387,552.10","387,552.10","387,552.10","387,552.10","649,000.00","649,000.00","1,249,000.00","1,249,000.00","1,248,000.00","1,248,000.00","1,248,000.00",,"1,248,000.00","819,291.48","1,443,291.48","981,541.48","4,105,291.48","1,306,041.48","2,642,791.48","77,207,760.16","4,194,130.13","101,806,773.95","80,426,958.40"
流动资产合计,"228,783,309.24","199,839,462.55","247,766,399.24","269,912,300.93","528,718,015.23","409,008,944.62","319,001,724.32","325,096,619.45","307,165,152.71","309,860,597.35","279,964,495.01","321,957,342.79","348,371,562.95","321,566,574.74","347,998,947.43","327,938,733.93","495,806,945.23","522,467,736.97","510,397,538.94","1,148,782,781.33","1,871,821,728.74","2,226,128,684.31","2,922,129,394.58","4,320,309,612.15","5,838,444,928.39","5,920,601,184.27","6,240,958,207.32","5,646,644,743.62","5,036,307,343.00"
流动负债合计,"143,525,301.34","154,115,315.41","159,211,445.83","193,843,260.92","185,180,569.17","91,383,354.48","128,211,667.58","249,543,518.82","274,355,256.73","319,028,567.23","296,975,521.49","387,912,485.42","412,525,300.46","399,170,897.42","452,652,605.75","452,820,761.46","393,817,488.35","498,892,982.94","642,585,406.95","1,158,964,380.29","2,109,159,797.10","2,495,060,030.95","2,620,280,280.45","2,757,684,532.87","4,277,265,574.37","4,726,862,966.32","7,034,474,650.86","6,783,170,665.62","6,737,283,185.92"
可供出售金融资产,,,,,,,,,,,,,,,,,"15,000,000.00","20,000,093.63","20,200,000.00","20,781,328.00","19,380,000.00","21,880,000.00","44,359,433.00","77,190,534.67","81,496,748.58","81,496,748.58","91,255,407.16","95,642,407.16","72,285,748.58"
长期借款,,"20,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","52,500,000.00","52,500,000.00","52,500,000.00","52,500,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","17,500,000.00","17,500,000.00","17,500,000.00","17,500,000.00","80,000,000.00","242,325,931.44","115,945,931.44","109,565,931.44","1,164,080,973.44","1,357,215,881.70","1,510,973,674.40","1,500,395,160.97","528,566,267.88","448,779,469.24","275,071,454.10"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,"14,021,630.00","15,561,315.00","27,133,154.00","19,912,154.00","20,598,404.00","20,598,404.00","240,678,907.52","244,530,157.30","307,945,192.29"
长期应付款,,,,,,,,,,,,,,,,,,,,,"468,149,225.35","597,230,731.82","639,503,363.63","567,081,338.38","574,702,464.88","647,551,363.85","646,766,114.56","963,284,590.38","1,037,520,742.75"
长期股权投资,,,,,,,,,,,,,,,,,,,"9,238,678.32","13,251,863.32","12,869,653.32","39,746,735.77","41,703,916.20","116,203,916.20","113,524,272.69","125,815,216.50","70,557,335.47","70,557,335.47","41,090,467.66"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,"326,868.74","125,568.74","65,000.00","572,000.00","400,000.00","2,227,200.00","2,955,635.30"
投资性房地产,,,,,,,,,,,,,,,,,,,,"24,942,433.88","24,760,693.37","35,468,184.93","37,776,256.99","37,514,729.47","50,292,690.67","49,948,737.38","64,466,843.52","64,040,075.76","69,885,967.62"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,452.99","157,226.72","156,832.28"
固定资产,"38,933,362.93","62,644,515.46","77,096,636.67","80,595,253.34","80,089,132.66","82,759,485.72","83,018,579.35","123,677,186.42","125,940,388.32","124,805,093.71","296,501,839.07","293,573,106.83","294,333,225.78","291,485,959.92","302,847,394.95","300,257,195.37","309,942,715.63","312,377,813.36","556,305,334.92","870,592,293.90","1,014,505,878.71","1,011,510,824.16","1,303,983,566.63","1,279,280,456.19","1,620,199,776.50","1,708,285,060.05","2,311,069,450.74","2,276,737,072.81","2,329,886,975.52"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,168.18",
在建工程,"11,545,640.82","66,644,867.71","101,571,422.47","123,203,142.70","125,842,855.54","158,245,201.61","213,537,138.52","258,418,787.47","258,051,967.00","278,405,278.87","148,721,863.62","153,831,964.06","164,277,610.01","179,124,986.08","209,979,857.90","208,463,808.34","233,067,420.96","269,852,897.43","267,998,872.44","89,928,213.82","439,568,801.89","475,405,037.93","564,891,498.20","632,467,401.12","351,468,625.25","565,620,182.66","666,126,573.27","1,258,988,240.46","1,342,350,327.37"
其他非流动负债,"2,896,000.00","14,973,230.84","14,625,678.74","17,573,040.71","19,020,402.69","23,457,764.66","22,848,126.64","22,795,488.61","23,254,350.59","18,437,462.56","10,474,000.00","10,474,000.00","10,474,000.00","10,474,000.00","8,627,000.00","8,627,000.00","8,627,000.00","7,691,000.00",,"9,158,621.96","122,475,816.97","137,635,050.52","46,094,746.66","57,618,342.40","117,591,207.12","50,589,436.02","26,082,769.21","48,775,358.63","43,312,420.34"
工程物资,,,,,,,,"470,432.40","230,482.97","184,366.94","124,595.61","152,447.06","350,351.62","217,659.30","568,283.49","1,643,924.51","2,097,977.67","2,142,934.85","2,255,755.35","2,086,524.59","2,086,524.59","2,647,208.38","4,390,580.53","4,346,820.78","4,341,419.07","65,665,058.24","193,844.08","183,011.79","265,703.71"
非流动负债合计,"2,896,000.00","34,973,230.84","84,625,678.74","87,573,040.71","89,020,402.69","93,457,764.66","75,348,126.64","75,295,488.61","75,754,350.59","70,937,462.56","45,474,000.00","45,474,000.00","45,474,000.00","45,474,000.00","26,127,000.00","26,127,000.00","26,127,000.00","25,191,000.00","87,629,000.00","251,484,553.40","715,787,272.85","853,455,870.83","1,859,690,105.82","1,993,667,961.70","2,214,795,854.01","2,210,647,145.58","1,222,804,834.56","1,480,206,239.00","1,379,556,241.42"
固定资产清理,,,,,,,,,,"1,432,661.09",,"1,134,028.81","1,274,802.31","4,734,314.36",,,,,,"501,161.18","501,161.18",,"364,265.91","8,858.99","-62,740.35","8,858.99","8,858.99","8,858.99","8,858.99"
负债合计,"146,421,301.34","189,088,546.25","243,837,124.57","281,416,301.63","274,200,971.86","184,841,119.14","203,559,794.22","324,839,007.43","350,109,607.32","389,966,029.79","342,449,521.49","433,386,485.42","457,999,300.46","444,644,897.42","478,779,605.75","478,947,761.46","419,944,488.35","524,083,982.94","730,214,406.95","1,410,448,933.69","2,824,947,069.95","3,348,515,901.78","4,479,970,386.27","4,751,352,494.57","6,492,061,428.38","6,937,510,111.90","8,257,279,485.42","8,263,376,904.62","8,116,839,427.34"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"36,160,000.00","39,776,000.00","39,776,000.00","39,776,000.00","53,076,000.00","53,076,000.00","53,076,000.00","53,076,000.00","53,076,000.00","106,152,000.00","106,152,000.00","106,152,000.00","106,152,000.00","106,152,000.00","106,152,000.00","233,534,400.00","277,534,400.00","277,534,400.00","277,534,400.00","328,688,024.00","328,688,024.00","328,688,024.00","328,688,024.00","378,249,593.00","567,374,389.00","567,374,389.00","567,374,389.00","567,374,389.00","567,374,389.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"55,540,000.00","51,924,000.00","51,924,000.00","51,924,000.00","292,646,881.80","292,646,881.80","292,646,881.80","292,646,881.80","292,646,881.80","239,570,881.80","242,341,381.80","242,341,381.80","242,341,381.80","242,341,381.80","242,341,381.80","114,958,981.80","385,800,581.80","385,800,581.80","385,800,581.80","971,251,835.80","971,306,191.16","985,121,479.41","967,895,893.87","2,196,984,718.17","2,007,859,922.17","2,007,859,922.17","2,007,859,922.17","2,007,859,922.17","2,007,859,922.17"
无形资产,"26,032,766.67","54,273,338.83","53,143,309.79","52,943,232.66","52,578,295.27","53,499,238.27","57,556,388.14","71,427,740.43","69,826,912.28","69,509,264.22","42,477,575.08","42,225,171.92","41,972,768.76","41,720,365.60","76,433,958.75","76,181,555.59","105,095,608.83","104,296,022.26","90,087,979.56","103,106,202.52","124,202,064.23","133,957,539.35","130,065,537.76","130,410,304.76","179,459,703.98","179,981,691.77","188,101,583.28","187,831,135.47","185,205,924.41"
盈余公积,"7,740,905.61","11,382,469.91","14,696,532.63","14,696,532.63","14,696,532.63","14,696,532.63","17,263,952.91","17,263,952.91","17,263,952.91","17,263,952.91","17,339,236.04","17,339,236.04","17,339,236.04","17,339,236.04","18,592,108.80","18,592,108.80","18,592,108.80","18,592,108.80","19,581,565.28","19,581,565.28","19,581,565.28","19,581,565.28","19,581,565.28","19,581,565.28","19,581,565.28","19,581,565.28","19,581,565.28","19,581,565.28","19,581,565.28"
开发支出,,,,,,,,,,,"1,984,470.58","2,110,632.88","2,119,513.31","2,119,513.31","10,746,817.54","10,900,345.59","21,839,709.78","26,796,047.26","23,495,078.49","28,065,579.77","37,460,630.50","42,823,956.58","60,331,023.07","74,460,154.13","82,972,690.89","99,163,596.05","94,520,123.71","130,918,641.14","130,257,309.31"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,"13,037,314.79","12,703,024.66","13,371,604.91","14,056,017.35","14,056,017.35","14,056,017.35","14,056,017.35","14,056,017.35","14,056,017.35","31,442,752.94","31,442,752.94","47,173,076.95","422,326,172.14","605,036,746.42","674,856,027.39","691,198,874.25","691,198,874.25","691,198,874.25","691,198,874.25","726,670,704.28","726,670,704.28","688,706,526.59"
未分配利润,"61,792,528.97","95,613,151.49","133,950,198.08","144,483,337.08","157,774,837.55","164,420,623.54","173,127,389.10","167,419,672.13","151,569,433.55","140,253,290.52","145,444,147.31","141,017,558.07","148,228,816.02","146,609,019.12","154,917,193.92","156,115,732.94","158,192,701.10","158,102,118.46","156,711,320.54","159,342,010.06","169,768,753.90","161,859,137.80","250,688,217.03","254,182,436.56","278,995,593.86","324,406,621.64","97,630,643.62","118,762,235.42","-211,095,931.04"
长期待摊费用,"770,060.61","1,254,783.46","1,345,755.37","2,575,257.08","1,867,365.56","2,494,227.72","2,363,198.03","3,498,866.26","2,117,829.28","2,493,068.14","1,928,884.62","3,788,135.60","3,478,318.97","6,501,641.07","3,026,110.80","3,595,314.33","4,333,171.42","5,545,466.77","9,104,035.02","18,478,768.01","49,672,317.40","56,969,956.19","51,164,701.20","74,147,979.02","74,449,278.56","81,458,213.64","80,531,144.55","87,030,254.71","91,156,705.49"
少数股东权益,,,,,,,,"4,802,868.91","4,794,757.09","4,786,376.05","4,436,629.64","4,395,247.03","4,426,227.42","4,355,279.20","4,226,807.40","4,189,086.58","41,816,105.60","40,547,793.34","28,973,311.66","27,272,734.20","85,765,402.78","89,632,965.12","122,864,469.51","124,291,297.01","117,713,498.91","110,032,653.93","86,635,104.80","71,318,572.98","57,258,891.70"
递延所得税资产,"1,589,595.65","3,127,199.64","3,260,331.74","3,066,984.63","3,299,559.58","3,674,059.17","4,346,322.44","5,831,539.25","7,650,857.83","10,893,654.24","8,467,823.46","8,467,823.46","10,990,613.55","11,249,148.80","7,207,488.56","7,445,677.28","9,118,665.78","11,009,472.68","15,642,141.23","21,730,292.19","25,178,409.56","33,091,215.30","50,117,487.26","53,915,433.84","68,680,555.55","83,751,651.88","104,031,546.19","128,012,543.08","130,646,598.45"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"59,850,667.23","58,589,896.71","85,774,017.62","87,036,941.60","63,935,351.88","103,335,237.60","95,262,177.13","88,665,633.05","32,144,220.90","55,855,499.29","74,135,417.41","98,729,747.19","46,917,095.01","152,011,488.38","158,990,767.16","163,494,288.70","239,764,720.54","213,087,792.50","306,623,799.38","293,298,915.52","156,785,609.36","130,058,584.52","131,546,013.56"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"78,871,426.68","187,944,705.10","236,417,456.04","262,383,870.41","263,677,208.61","300,672,212.49","420,672,293.71","534,951,763.73","562,295,479.96","588,131,933.72","578,198,421.27","622,674,565.57","628,115,398.79","639,875,238.84","657,010,150.24","678,399,337.65","806,073,440.42","882,193,248.37","1,088,418,047.29","1,767,802,321.70","2,528,235,278.33","2,707,412,289.68","3,247,245,015.54","3,404,145,409.92","3,645,244,099.02","4,046,291,209.51","4,794,997,932.12","5,401,209,022.94","5,521,238,319.55"
所有者权益(或股东权益)合计,"161,233,434.58","198,695,621.40","240,346,730.71","250,879,869.71","518,194,251.98","524,840,037.97","536,114,223.81","535,209,375.75","519,351,025.35","508,026,501.28","515,713,394.79","511,245,422.94","518,487,661.28","516,796,916.16","526,229,491.92","527,390,310.12","881,935,897.30","880,577,002.40","868,601,179.28","1,506,136,169.34","1,575,109,937.12","1,585,025,072.21","1,689,404,023.85","2,973,102,527.50","2,991,627,599.03","3,029,382,281.88","2,778,676,654.02","2,784,476,861.94","2,440,706,235.21"
资产总计,"307,654,735.92","387,784,167.65","484,183,855.28","532,296,171.34","792,395,223.84","709,681,157.11","739,674,018.03","860,048,383.18","869,460,632.67","897,992,531.07","858,162,916.28","944,631,908.36","976,486,961.74","961,441,813.58","1,005,009,097.67","1,006,338,071.58","1,301,880,385.65","1,404,660,985.34","1,598,815,586.23","2,916,585,103.03","4,400,057,007.07","4,933,540,973.99","6,169,374,410.12","7,724,455,022.07","9,483,689,027.41","9,966,892,393.78","11,035,956,139.44","11,047,853,766.56","10,557,545,662.55"
负债和所有者(或股东权益)合计,"307,654,735.92","387,784,167.65","484,183,855.28","532,296,171.34","792,395,223.84","709,681,157.11","739,674,018.03","860,048,383.18","869,460,632.67","897,992,531.07","858,162,916.28","944,631,908.36","976,486,961.74","961,441,813.58","1,005,009,097.67","1,006,338,071.58","1,301,880,385.65","1,404,660,985.34","1,598,815,586.23","2,916,585,103.03","4,400,057,007.07","4,933,540,973.99","6,169,374,410.12","7,724,455,022.07","9,483,689,027.41","9,966,892,393.78","11,035,956,139.44","11,047,853,766.56","10,557,545,662.55"
