科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"34,823,128.96","98,937,274.89","165,713,829.22","240,504,869.33","53,399,504.67","151,599,356.89","224,562,720.25","350,446,793.61","71,382,517.09","216,447,459.82","329,417,204.33","462,567,920.02","101,899,882.18","267,481,421.96","400,710,702.82","544,883,286.69","100,310,375.78","281,194,381.30","430,111,325.76","627,874,065.04","117,601,455.62","289,414,888.64","492,085,392.35","591,505,775.44","139,774,121.58","404,224,363.06","726,883,711.05","1,080,007,684.59","203,649,514.10","539,142,291.07","795,982,392.99","1,110,088,591.57","194,106,866.79","439,802,083.88","714,502,767.26","791,470,501.22","182,877,752.03","441,381,893.18","678,541,648.34","836,374,114.21","191,927,308.12","466,591,668.15","762,035,364.23","710,212,342.16","177,566,491.45"
取得子公司及其他营业单位支付的现金净额,,,,"3,132,474.50",,,,,,,,"-21,489,832.53",,,,,,,,"38,953,958.72",,,,"-46,279,022.22",,,,"4,229,497.87",,"480,638.01","480,638.01","1,120,638.01",,"9,919,643.23","11,413,980.00",,,,,"6,100,000.00",,,"-4,342,454.85",,
收到的税费返还,,"38,209.00","38,209.00",,,,,"30,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,"1,650,000.00",,,,,,,,,,"283,966.56",,,,,,,"563,127.79",,,,,
收到其他与经营活动有关的现金,"900,550.00","907,503.00","1,048,796.10","134,169.65","689,068.03","230,241.35","461,562.19","958,168.70","3,253,337.99","2,395,636.52","1,558,443.61","2,268,058.87","2,240,904.61","2,639,044.20","2,686,806.20","2,669,119.34","1,832,997.49","1,380,966.44","802,501.27","2,708,908.80","986,017.40","453,018.11","2,366,104.86","7,725,413.92","1,232,487.41","2,267,241.42","3,078,544.35","3,239,642.99","2,687,984.99","1,939,531.01","3,468,708.25","5,445,910.07","3,249,534.38","2,773,731.73","4,870,824.99","3,963,098.11","1,675,372.84","2,601,678.95","9,416,413.54","59,496,318.33","572,060.33","1,224,278.56","4,238,428.56","25,171,592.74","5,031,752.11"
投资活动现金流出小计,"43,378,383.94","18,227,288.31","27,409,177.13","31,459,803.63","4,142,764.81","15,545,480.93","23,813,908.71","46,755,124.15","3,453,048.89","5,872,647.27","15,021,477.36","2,464,092.09","17,692,414.05","30,516,845.92","30,110,573.22","56,967,323.03","14,617,361.16","39,066,517.11","53,584,830.73","116,458,796.11","8,777,252.70","34,571,696.01","44,713,292.20","5,038,185.30","21,270,730.28","31,366,691.46","54,759,033.68","103,776,721.99","18,760,075.30","33,878,708.22","62,060,363.32","74,398,465.63","14,570,960.40","27,212,999.09","51,109,370.29","223,130,591.62","314,266,944.60","351,824,941.75","331,103,248.68","446,617,843.60","14,741,426.26","45,139,941.58","58,473,423.19","81,817,201.93","8,512,156.24"
经营活动现金流入小计,"35,723,678.96","99,882,986.89","166,800,834.32","240,639,038.98","54,088,572.70","151,829,598.24","225,024,282.44","351,434,962.31","74,635,855.08","218,843,096.34","330,975,647.94","464,835,978.89","104,140,786.79","270,120,466.16","403,397,509.02","547,552,406.03","102,143,373.27","282,575,347.74","430,913,827.03","630,582,973.84","118,587,473.02","289,867,906.75","494,451,497.21","599,231,189.36","141,006,608.99","406,491,604.48","729,962,255.40","1,083,247,327.58","206,337,499.09","541,081,822.08","799,451,101.24","1,115,534,501.64","197,356,401.17","442,575,815.61","719,373,592.25","795,433,599.33","184,553,124.87","443,983,572.13","687,958,061.88","895,870,432.54","192,499,368.45","467,815,946.71","766,273,792.79","735,383,934.90","182,598,243.56"
投资活动产生的现金流量净额,"-42,683,929.20","-17,239,162.86","-26,120,589.79","-28,225,376.52","-3,672,742.39","-14,733,576.28","-20,739,798.47","-37,539,993.74","19,434,131.71","17,958,689.09","9,412,568.27","17,601,606.11","-17,446,285.57","-29,804,304.44","-28,508,502.98","-54,422,304.12","-14,184,722.88","-35,390,810.42","-49,501,020.65","-113,115,634.89","-8,467,097.33","-33,417,079.29","-42,991,078.37","-2,665,762.14","-20,646,980.28","-29,338,563.56","-57,182,250.46","-105,774,399.16","-18,624,630.06","-31,545,444.34","-59,798,343.42","-70,598,175.77","-12,542,705.85","-22,703,546.50","-45,768,694.88","-166,668,568.50","-283,674,830.17","-320,451,062.92","-297,268,728.87","-415,604,580.76","-3,917,805.08","-23,861,021.00","-35,958,557.44","-46,538,839.76","-7,523,354.90"
购买商品、接受劳务支付的现金,"22,816,524.27","66,084,389.57","105,212,517.35","131,068,225.62","42,488,541.91","104,186,151.39","162,134,318.85","212,556,705.42","46,934,999.78","115,715,139.25","176,284,275.10","216,361,026.66","59,561,188.40","126,209,964.82","205,444,498.55","250,448,534.71","67,976,252.83","163,705,931.02","258,077,906.51","325,012,661.71","82,179,255.44","148,215,611.96","290,285,741.12","241,275,201.32","83,350,300.43","229,829,807.94","356,949,346.52","544,051,452.76","112,002,115.01","285,306,376.29","402,999,366.22","561,365,011.13","126,820,489.02","204,945,543.28","348,705,079.69","269,227,155.50","102,148,733.58","200,594,818.67","334,338,606.84","282,970,519.44","101,912,432.93","228,775,356.28","401,907,956.39","202,650,947.09","92,099,793.15"
吸收投资收到的现金,,"21,525,133.72","25,105,133.72","21,525,133.72","3,000,000.00","3,000,000.00","3,000,000.00",,,,,,,,,"3,160,000.00",,"2,960,000.00","2,160,000.00","2,860,000.00","3,000,000.00","704,000.00","590,000.00","1,320,000.00",,,,,"1,600,000.00","640,000.00","640,000.00",,,,,"3,520,000.00",,,,,,"408,479,985.24","408,479,985.24","408,479,985.24",
