科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"1,968,544,625.33","3,616,454,525.60","5,440,559,727.93","7,401,948,058.62","2,403,311,948.37","4,320,341,249.07","6,461,214,208.61","8,618,454,515.08","2,612,460,529.73","4,684,876,735.35","6,905,804,111.68","9,257,403,662.05","2,766,200,701.03","5,091,893,196.95","7,631,350,320.42","10,338,816,390.93","3,052,848,979.64","5,660,988,980.38","8,471,465,620.14","11,450,175,663.08","3,415,464,297.86","6,204,343,002.31","9,187,985,398.28","12,323,338,696.35","3,479,507,928.47","6,438,162,218.21","9,433,095,739.11","12,747,534,795.58","3,645,414,488.78","6,799,655,562.02","10,306,856,131.46","13,331,704,111.91","3,947,040,672.71","6,865,171,768.67","10,215,605,846.41","13,429,809,356.86","3,738,417,811.31","6,719,392,984.17","9,756,817,837.17","12,358,210,319.80","3,514,278,592.80","6,359,076,274.12","9,180,528,103.58"
二、营业利润,"78,505,179.25","127,964,226.32","180,050,982.03","287,911,696.20","102,890,599.11","140,159,547.94","135,314,706.31","154,923,198.65","47,312,298.69","73,232,808.78","79,864,569.25","82,259,828.88","31,633,753.91","67,518,625.24","80,606,064.66","74,936,330.64","33,952,770.94","57,281,874.04","67,082,983.14","70,118,165.72","26,064,454.43","35,551,643.29","55,928,544.14","65,518,500.67","12,074,467.43","29,094,727.37","20,500,130.77","12,531,197.91","9,152,046.54","10,566,792.67","11,112,271.67","19,581,457.10","-8,981,899.10","3,087,320.85","12,015,445.96","-28,652,693.81","-37,686,434.31","-35,091,055.32","-66,408,070.35","-132,367,626.89","8,487,085.48","295,681,295.19","297,687,473.46"
减:营业成本,"1,619,506,519.43","2,899,631,668.49","4,355,458,945.01","5,883,259,035.48","1,947,448,403.45","3,456,488,716.31","5,177,426,733.76","6,934,135,771.70","2,093,502,826.48","3,725,023,655.03","5,530,987,657.44","7,466,730,866.40","2,250,747,231.94","4,096,777,555.22","6,136,751,191.21","8,375,816,799.66","2,450,835,867.94","4,497,759,852.54","6,731,767,493.85","9,106,469,117.34","2,713,757,427.48","4,899,486,846.26","7,295,611,800.25","9,744,112,374.02","2,781,917,511.19","5,106,600,696.58","7,513,124,109.24","10,096,813,396.98","2,924,028,760.75","5,364,861,864.00","8,195,676,153.43","10,394,799,505.73","3,158,484,794.25","5,324,565,358.14","7,884,970,955.20","10,394,732,768.01","2,946,374,864.10","5,259,264,814.11","7,663,271,067.56","9,623,510,461.99","2,775,962,564.53","4,979,767,553.34","7,228,462,163.23"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"14,954,292.68","25,430,801.59","36,710,798.22","53,911,121.33","17,077,568.83","32,347,057.03","48,260,540.99","61,727,342.15","23,409,411.36","38,813,775.12","53,497,806.81","68,149,129.15","23,562,376.00","40,352,789.50","56,356,250.75","70,960,876.03","24,217,209.27","42,403,343.21","58,732,890.53","80,538,017.07","30,106,267.21","47,675,617.67","65,547,473.24","92,937,446.65","28,605,173.18","50,395,122.23","69,372,715.05","95,780,252.98","29,825,115.86","51,549,316.42","73,050,049.93","110,289,905.99","35,632,733.98","61,946,472.67","87,795,387.15","114,064,918.38","30,886,579.72","38,729,782.60","44,163,518.97","51,237,807.49","10,683,905.63","14,514,331.10","18,219,258.58"
营业外收入,"1,628,441.67","3,077,296.90","4,637,796.50","6,259,971.35","1,733,498.69","4,613,508.44","17,794,869.89","21,555,383.36","1,967,172.18","3,685,722.55","5,822,001.07","9,150,987.51","2,267,831.63","4,230,927.31","8,679,887.47","10,650,682.74","2,394,209.45","5,061,823.99","8,298,933.51","15,530,091.32","3,937,118.46","11,907,023.15","15,148,718.13","18,586,986.99","4,222,808.21","10,732,501.98","48,738,431.28","57,654,089.18","6,118,614.34","269,899,954.11","274,882,938.14","279,500,081.84","181,106,257.07","184,174,488.54","197,756,524.24","230,976,226.60","9,094,503.32","18,210,392.83","35,827,599.52","63,517,613.60","7,828,114.13","10,171,119.81","15,383,403.38"
销售费用,"211,920,678.74","475,413,574.36","728,461,397.21","981,879,651.64","306,494,777.87","608,116,513.14","962,891,448.36","1,287,447,093.65","390,444,891.37","736,589,359.85","1,082,151,257.99","1,442,175,810.86","391,893,795.46","764,817,453.58","1,175,595,576.76","1,600,686,003.66","459,241,015.82","920,211,355.40","1,417,692,002.03","1,896,936,988.14","543,442,773.37","1,042,677,162.20","1,547,044,189.55","2,072,181,334.25","545,295,451.40","1,053,290,069.30","1,565,947,484.62","2,149,515,073.70","571,888,643.24","1,159,224,954.67","1,708,871,900.93","2,390,244,717.74","646,529,514.19","1,259,219,878.44","1,903,608,455.46","2,516,294,746.11","663,394,357.73","1,244,072,405.88","1,813,313,908.49","2,461,286,808.19","617,563,407.93","1,166,324,077.13","1,671,236,899.79"
减:营业外支出,"225,711.12","443,180.75","774,164.32","7,962,392.86","20,909,132.35","22,016,289.69","22,510,681.67","26,203,825.77","669,704.37","3,748,644.55","5,388,722.14","7,674,790.67","1,454,391.33","4,138,154.34","12,059,345.38","15,198,665.64","910,105.78","2,612,943.02","3,565,157.95","8,921,373.54","2,258,733.74","3,892,115.44","5,829,453.16","8,479,074.37","1,781,843.41","5,460,444.35","23,342,217.12","34,533,465.04","8,141,937.30","156,606,747.09","160,703,252.71","171,693,995.41","2,142,294.76","114,753,535.87","132,239,286.75","144,946,865.99","20,000,112.42","49,319,126.51","114,549,682.90","284,907,969.71","10,934,908.97","232,646,805.36","236,646,642.92"
管理费用,"38,976,125.88","80,274,773.24","125,663,656.20","171,369,567.18","32,225,885.94","75,774,230.41","116,948,427.48","163,508,162.39","44,214,089.87","82,440,998.19","117,456,683.06","149,050,706.27","51,970,869.19","91,694,586.27","135,401,284.44","189,079,243.02","68,770,271.90","119,530,424.27","152,699,696.40","246,811,696.44","73,286,957.22","139,413,549.77","175,635,596.79","273,746,337.44","74,281,966.14","140,157,645.90","178,715,785.18","279,000,835.68","74,687,414.18","153,928,317.68","229,459,999.06","306,167,314.32","86,694,897.64","160,061,882.51","243,053,425.63","334,462,710.98","92,988,699.29","164,108,170.09","236,826,687.43","300,161,352.30","84,303,608.32","153,905,047.82","212,785,806.75"
其中:非流动资产处置净损失,"24,616.56","133,045.48","246,093.20","6,868,811.70","20,371,791.08","20,222,020.50","20,310,323.58","767,195.33","124,373.80","2,641,929.99","3,230,582.73","5,265,899.02","1,144,760.01","3,128,436.43","10,587,777.08","12,547,204.45","317,443.84","1,168,549.21","1,533,380.46","6,020,499.91","880,058.98","1,248,540.50","2,383,046.25","4,068,093.54","468,555.54","1,066,265.78","4,350,996.89","16,607,184.75","2,951,986.96","149,903,124.73","152,023,625.77","155,215,224.74","539,222.05","114,321,918.29","121,646,538.58","128,804,240.88","2,926,695.08","10,534,145.49","78,113,472.76","203,924,575.80","2,125,752.20","203,467,154.60","205,079,571.69"
