科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"1,055,770.43","9,149,439.33","2,161,357.98","3,210,187.65","2,626,065.73","2,648,277.53","3,382,555.20","5,814,132.75","1,393,012.02","5,357,250.39","5,106,261.17","9,123,440.71","14,009,665.86","9,254,098.20","13,089,203.65","12,608,116.34","10,000,487.15","33,148,535.63","34,656,739.59","51,824,907.22","65,713,604.49","75,839,386.69","82,765,087.64","94,978,238.03","71,591,651.99","165,620,378.93","183,823,661.60","376,897,420.92","212,430,474.76","696,016,127.29","283,440,706.18","2,273,839,692.81","755,520,166.75","1,220,388,753.56","994,066,302.06","1,163,442,955.06","1,290,666,308.58","69,619,068.41","101,489,592.04"
应付职工薪酬,"480,249.38","234,124.89","241,613.11","1,138,613.44","732,395.19","955,802.28","674,718.14","1,658,388.52","527,033.44","3,940,065.46","1,187,239.74","974,573.45","445,534.22","5,154,888.46","2,921,004.35","1,369,704.78","3,249,311.81","2,948,210.24","1,280,818.83","1,934,243.46","3,985,096.17","3,009,132.52","3,352,592.70","3,795,638.70","4,769,448.74","5,157,677.11","5,226,501.03","5,023,090.35","11,528,714.70","9,609,937.09","16,383,631.17","2,309,638.58","16,211,406.52","1,228,870.12","7,503,991.72","2,319,006.99","3,273,561.91","3,121,787.01","1,040,249.10"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,347,778.72","4,605,335.51","4,304,542.52","4,851,772.05","5,811,819.03","4,180,059.00","11,778,912.24","14,265,285.31","26,653,689.20","41,230,586.95","58,895,347.83","65,050,326.99","66,345,065.90","86,195,713.29","104,325,792.34","99,444,583.89","108,802,099.35","155,624,444.69","189,661,285.83","247,700,490.47","245,916,235.71","409,757,631.22","427,276,894.93","415,521,741.92","443,822,744.31","577,549,772.36","612,101,084.06","617,712,901.54","354,320,707.68","774,198,911.49","940,127,783.91","1,015,498,145.02","787,057,960.92","564,668,668.24","575,392,428.01","542,203,253.14","402,482,596.39","372,642,428.20","358,898,300.25"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,247.39","4,635,588.92","11,223,272.00","18,110,043.99","21,814,398.29","14,607,597.23","25,166,043.57","24,332,680.53","30,580,358.16","30,711,562.36",,"1,438,430.37",
应付利息,,,,,"130,304.90",,,,,,,"2,954,032.26","11,650,645.17","20,895,645.18","30,140,645.19","19,405,645.19","12,690,645.20","25,835,645.21","38,980,645.22","31,597,654.64","8,605,437.35","15,200,173.46","25,333,798.46","10,488,925.08","13,024,193.55","52,645,206.38","91,336,763.57","117,550,745.66","24,051,053.30","81,875,727.03","112,643,447.69","259,698,626.40","210,238,795.94","111,768,418.02","233,429,300.46","346,128,957.53",,"175,546,231.68",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,"13,531,856.57","13,531,856.57",,,"15,012,245.98","14,909,412.40","11,118,812.41","11,118,812.41","28,473,899.09",,,,"25,850,903.00","25,850,903.00","25,850,903.00","25,850,903.00","25,850,903.00","43,446,153.90","43,446,153.90","43,446,153.90","43,446,153.90",,"43,446,153.90",
存货,"442,910.00","430,410.00","1,192,872.80","1,390,574.82","2,171,934.36","3,652,147.37","3,648,387.61","4,519,241.28","6,809,425.47","5,288,737.94","6,168,316.74","7,092,733.96","12,245,837.55","26,660,434.03","21,839,774.71","58,625,539.15","146,709,027.60","146,626,151.46","165,607,246.90","759,085,383.43","688,523,485.73","733,526,978.69","775,454,398.95","662,120,213.15","539,875,123.75","1,138,787,425.07","1,594,583,576.05","2,041,560,593.36","1,847,968,181.40","945,179,396.74","1,368,837,455.39","1,439,652,075.07","1,230,734,555.56","653,157,850.57","720,489,211.70","733,373,050.24","841,145,212.00","478,846,462.77","511,615,460.36"
其他应付款,"1,669,277.38","306,929.49","48,421.15","73,941.65","82,703.55","626,519.19","219,096.48","965,674.37","2,001,780.55","13,613,604.94","39,349,560.65","40,055,473.47","42,867,653.33","21,828,068.85","265,147,927.77","18,528,639.19","76,636,394.60","12,707,190.76","304,470,789.88","162,907,685.24","523,593,824.06","27,349,670.91","48,796,789.12","48,902,205.18","20,791,940.13","19,370,692.86","23,286,697.33","368,596,399.23","856,251,086.02","105,029,678.68","945,436,802.45","451,204,272.61","470,851,508.80","681,851,357.91","702,110,605.02","540,628,401.44","1,027,548,623.21","277,409,700.07","371,662,139.13"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,"45,000,000.00",,"127,327,059.21","113,913,921.36","97,594,322.29","264,463,261.55","283,165,347.81","264,636,721.49","494,228,382.88","405,112,077.06","401,148,171.00","405,799,651.27","237,564,733.74","111,087,567.87","98,975,701.57","82,933,759.02","77,654,514.04","60,368,095.33","2,646,401,713.50","1,979,522,171.39","2,358,533,252.66","505,328,224.81","1,515,222,435.46","1,515,222,435.46","1,385,994,931.76","1,358,050,476.71","323,012,799.39","247,206,198.80"
其他流动资产,,,,,,,"30,000,000.00","60,000,000.00","90,000,000.00","40,000,000.00","40,000,000.00","30,000,000.00","30,000,000.00","39,377,223.96","30,530,929.94","24,414,234.70","23,414,234.70","23,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00","73,000,000.00","23,000,000.00","29,000,000.00","29,000,000.00","290,616,467.33","447,812,228.37","452,488,271.35","277,659,991.29","1,229,643,291.40","428,238,298.17","898,846,724.62","937,621,261.49","972,216,181.27","1,113,041,823.84","1,429,030,169.41","1,187,517,710.12","217,164,622.82","203,552,627.45"
其他流动负债,,,,,,,,,,"1,200,000.00","1,200,000.00","1,200,000.00","1,200,000.00","8,978,950.44","9,654,029.14","8,978,950.44","208,978,950.44","207,309,914.97","205,265,177.37","402,427,106.43","208,754,575.46","199,606,666.61","199,806,666.59",,,,,,"4,636,000.00",,"2,267,490.45",,"1,290,000,000.00","1,790,000,000.00","1,790,000,000.00","2,742,950,000.00","2,742,950,000.00","3,304,325,000.00","3,304,325,000.00"
流动资产合计,"11,321,329.32","85,483,517.59","66,696,809.78","102,332,027.44","695,897,857.99","673,662,992.39","681,043,979.41","762,936,087.38","718,787,245.78","663,732,338.29","657,439,251.43","796,509,565.38","960,572,319.99","891,406,268.97","1,261,711,218.28","1,167,157,444.21","1,750,804,622.27","2,086,347,085.01","2,867,085,404.34","3,788,111,276.04","3,431,478,953.61","3,584,878,400.88","4,395,913,864.19","5,185,399,949.39","7,872,474,815.34","9,111,796,207.94","9,367,405,400.52","12,934,457,648.31","14,146,556,914.26","15,869,166,368.13","16,136,065,367.58","17,905,356,317.30","14,105,436,139.01","7,913,999,695.80","7,742,292,039.62","7,841,972,362.97","7,394,688,925.47","2,935,982,682.79","2,874,470,712.78"
流动负债合计,"4,721,643.48","5,490,652.89","49,503,555.66","110,870,610.42","46,012,841.67","92,958,769.27","119,108,305.06","272,993,949.47","400,445,281.85","652,280,370.84","844,458,220.89","967,037,625.39","983,837,300.48","1,113,560,374.48","1,392,943,940.70","1,368,998,886.71","1,859,245,855.13","2,506,601,477.83","3,363,174,607.57","4,690,386,073.64","4,753,273,797.14","4,403,875,426.66","3,998,806,932.09","4,423,323,234.53","5,296,850,230.22","7,452,518,623.95","7,480,981,046.25","8,621,124,491.63","10,236,237,965.53","12,483,269,997.28","11,629,031,738.88","12,580,174,511.23","12,652,160,572.72","14,494,250,335.85","14,674,676,078.33","13,624,072,668.16","13,269,803,872.56","8,132,530,836.86","8,119,810,752.19"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","34,182,785.00","76,465,137.38","158,382,693.04","159,529,787.23","159,142,495.86","455,032,405.52","1,367,611,967.30","1,690,529,135.86","1,692,631,521.49","1,688,080,583.91","1,678,177,028.67","797,618,603.45","795,309,685.65","791,509,462.37","777,286,465.23","550,039,809.55",
长期借款,,,,,,,,,"12,629,164.20","65,000,000.00","65,000,000.00","55,700,000.00","100,700,000.00","33,700,000.00","213,700,000.00","211,700,000.00","31,700,000.00","16,700,000.00","16,700,000.00",,,,,,,"300,000,000.00","300,000,000.00","2,238,002,685.15","2,248,802,684.53","3,024,445,808.89","3,013,443,703.22","2,976,950,288.40","1,000,000,000.00",,,"344,500,000.00","512,700,000.00","512,700,000.00","512,700,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,"197,133,228.86","394,878,042.24","395,591,961.24","396,305,880.24","397,042,652.09","397,077,741.27","398,610,488.94","399,396,569.94","130,000,000.00",,,,,"983,316,306.22","1,900,558,350.60","1,904,713,043.16","1,907,482,838.20","1,913,147,880.35",,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,"77,013,376.28","58,387,809.22","39,380,856.25","31,432,508.89","18,887,248.92","17,907,560.69","34,541,030.46","104,923,909.15","81,873,823.68","63,240,115.90","42,502,463.51","19,858,748.53","34,559,489.87","40,848,419.25","71,343,757.36","210,714,622.34","142,094,227.63","172,245,672.69","180,468,394.36","167,902,999.18","131,586,823.62","109,809,526.37","55,818,008.58","36,741,664.23","56,757,950.24","29,644,733.37"
长期股权投资,,,,,,,,,"22,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,328,863.57","20,328,863.57","20,318,733.87","20,289,633.55","20,000,000.00","20,000,000.00",,,,,"10,045,254.04","14,045,233.25","1,963,104,979.08","1,984,954,891.50","2,070,302,115.59","2,073,200,290.82","2,048,530,442.86","2,054,173,290.46","2,089,964,469.58","2,025,823,356.26","2,076,345,232.54","2,212,112,683.61","3,115,268,093.44","2,883,704,689.98"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"340,331,755.54","340,331,755.54","299,698,723.08","266,182,627.94","50,001,106.80","50,001,106.80"
固定资产,"2,472,205.76","12,119,848.29","80,495,671.41","114,899,751.97","142,594,656.53","140,596,521.29","145,212,564.61","150,876,761.75","163,072,237.42","165,596,635.18","161,246,894.71","166,682,355.94","161,694,463.22","178,687,224.06","168,204,917.51","176,670,585.90","166,824,429.73","179,456,277.57","167,388,132.23","195,820,447.78","270,458,033.24","343,015,085.10","326,101,690.07","356,339,897.06","461,722,138.61","629,348,189.66","793,118,188.01","873,118,019.53","1,126,868,064.77","1,140,315,635.02","1,178,101,662.29","1,120,317,724.46","1,040,742,800.64","546,878,880.96","491,770,738.65","450,313,388.37","415,609,563.54","344,541,503.56","303,032,270.66"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,"6,489,861.73","6,489,861.73","7,738,542.96","7,738,542.96","3,037,852.42","3,037,852.42","3,037,852.42","3,037,852.42","3,037,852.42","3,037,852.42","3,037,852.42","3,037,852.42","3,037,852.42","3,037,852.42"
在建工程,,,,,"2,500.00",,,"2,542,829.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,"7,856,581.63","5,611,844.02","3,367,106.41","1,122,368.80",,,,"8,568,916.44","1,015,568,661.50","2,547,585,404.62","3,273,705,654.62","4,884,831,539.31","3,472,336,372.62","3,177,336,372.62","6,828,405,085.50","4,113,035,085.50","5,615,277,372.62","3,355,277,372.62","3,348,941,000.00","3,348,941,000.00","3,348,941,000.00","3,348,941,000.00","4,515,169,604.81","3,048,941,000.00","3,048,941,000.00","3,048,941,000.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,"12,629,164.20","65,000,000.00","65,000,000.00","252,833,228.86","495,578,042.24","514,161,919.15","674,005,533.48","651,490,614.75","461,332,618.96","434,197,737.86","434,004,130.63","164,541,030.46","113,492,825.59","1,103,674,424.45","2,614,847,290.76","3,317,914,594.52","5,888,006,594.06","5,714,501,655.27","5,430,399,357.94","11,178,833,320.00","8,735,520,243.69","9,268,803,272.23","7,156,691,990.59","6,770,940,198.30","4,760,259,313.02","4,069,887,216.39","3,979,186,676.52","5,439,178,971.36","4,038,124,283.53","3,803,083,523.26","3,747,550,060.41"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"4,721,643.48","5,490,652.89","49,503,555.66","110,870,610.42","46,012,841.67","92,958,769.27","119,108,305.06","272,993,949.47","413,074,446.05","717,280,370.84","909,458,220.89","1,219,870,854.25","1,479,415,342.72","1,627,722,293.63","2,066,949,474.18","2,020,489,501.46","2,320,578,474.09","2,940,799,215.69","3,797,178,738.20","4,854,927,104.10","4,866,766,622.73","5,507,549,851.11","6,613,654,222.85","7,741,237,829.05","11,184,856,824.28","13,167,020,279.22","12,911,380,404.19","19,799,957,811.63","18,971,758,209.22","21,752,073,269.51","18,785,723,729.47","19,351,114,709.53","17,412,419,885.74","18,564,137,552.24","18,653,862,754.85","19,063,251,639.52","17,307,928,156.09","11,935,614,360.12","11,867,360,812.60"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","59,523,800.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","418,000,000.00","418,000,000.00","418,000,000.00","418,000,000.00","794,200,000.00","798,466,298.00","798,466,298.00","798,466,298.00","837,165,635.00","841,190,063.00","841,190,063.00","841,190,063.00","1,855,174,135.00","1,856,015,158.00","1,856,015,158.00","1,856,015,158.00","1,873,136,387.00","1,981,680,127.00","1,981,680,127.00","1,994,720,096.00","1,994,720,096.00","3,989,440,192.00","3,989,440,192.00","3,989,440,192.00","3,989,440,192.00","3,989,440,192.00","3,989,440,192.00","3,989,440,192.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"23,474,300.00","66,750,500.00","67,824,588.58","67,824,588.58","724,381,684.24","724,381,684.24","724,381,684.24","624,381,684.24","624,381,684.24","625,847,884.24","627,607,309.24","431,366,734.24","436,406,255.99","438,158,704.60","439,463,754.61","111,938,976.00","152,928,705.75","179,633,637.80","207,057,993.20","1,412,682,989.83","1,464,543,924.96","1,366,018,527.78","1,382,305,554.78","389,080,848.12","405,428,514.02","549,148,989.30","591,041,426.16","1,213,337,978.02","5,880,177,441.52","6,197,235,638.19","9,455,543,478.23","10,180,810,300.99","8,204,961,738.17","8,643,234,323.02","8,643,234,323.02","8,643,234,323.02","9,083,180,625.33","9,048,265,511.95","9,048,265,511.95"
无形资产,"50,543,921.16","50,471,753.22","88,502,958.78","111,017,245.66","125,791,028.60","214,363,920.68","257,340,271.84","337,207,867.28","509,088,085.60","886,051,083.41","1,134,224,399.76","1,300,136,646.25","1,492,026,311.64","1,751,115,466.58","1,891,354,882.90","2,150,645,574.70","2,270,650,638.74","2,641,514,257.40","2,725,462,267.85","2,907,783,900.34","3,157,881,794.07","3,338,541,906.06","3,581,581,508.85","3,789,601,099.28","4,206,455,153.22","4,879,832,445.98","5,079,504,494.95","5,486,098,788.34","6,137,808,794.48","6,882,018,054.48","7,904,165,566.48","8,628,405,917.85","8,600,096,549.96","4,567,035,177.61","4,394,468,475.24","3,934,997,604.66","3,887,347,524.15","382,000,000.00","369,137,060.98"
盈余公积,,"1,655,028.86","4,412,430.67","4,412,430.67","4,412,430.67","11,463,461.77","11,463,461.77","11,463,461.77","11,463,461.77","16,554,677.15","16,554,677.15","16,554,677.15","16,554,677.15","34,741,115.73","34,741,115.73","34,741,115.73","34,741,115.73","63,605,357.83","63,605,357.83","63,605,357.83","63,605,357.83","116,965,360.22","116,965,360.22","116,965,360.22","116,965,360.22","179,165,369.15","179,165,369.15","179,165,369.15","179,165,369.15","286,311,762.59","286,311,762.59","286,311,762.59","286,311,762.59","286,311,762.59","286,311,762.59","286,311,762.59","286,311,762.59","286,311,762.59","286,311,762.59"
开发支出,,,,,,"1,922,715.24","2,163,032.99",,"9,700,688.47","36,404,354.11","43,837,150.85","68,433,633.14","52,051,866.55","56,705,158.49","67,389,778.64","86,840,072.03","97,554,491.75","65,931,646.89","128,621,168.22","210,435,958.15","268,854,572.16","388,056,048.72","416,911,304.18","435,841,236.36","450,987,468.45","424,155,254.98","580,983,818.11","676,291,066.61","696,024,803.49","696,578,154.59","757,836,243.44","816,890,420.00","805,531,300.79","148,085,237.30","187,608,614.06","180,905,063.43","38,462,526.25",,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,"854,892.91","854,892.91","854,892.91","854,892.91","854,892.91","854,892.91",,,,,"749,091,684.70","749,091,684.70","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47","747,585,265.47"
未分配利润,"-13,992,339.79","14,606,430.29","39,768,743.66","70,955,274.00","90,292,965.14","102,817,141.93","131,881,305.39","126,212,278.12","155,216,493.38","193,847,057.30","245,036,250.97","268,463,360.26","311,881,251.20","353,794,761.11","424,913,978.23","449,593,604.65","517,203,705.23","559,040,213.83","644,802,325.87","684,583,621.10","750,841,943.32","843,360,350.78","938,743,143.30","1,059,396,510.96","1,181,713,262.64","1,315,492,772.28","1,430,232,044.96","1,542,340,221.24","1,750,946,115.88","1,705,569,136.37","1,830,361,153.21","1,068,803,575.86","-1,890,927.83","-12,228,327,856.33","-12,535,569,609.70","-13,332,234,304.39","-13,717,811,515.73","-16,168,975,284.15","-16,521,504,777.00"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,"1,930,683.00","1,700,506.61","1,523,898.56","1,382,058.87","1,082,073.15","460,415.06","460,415.06","460,415.06","1,546,403.16","1,544,969.26","1,264,199.16","1,484,671.89","806,666.67","786,475.89",,,"586,666.67",
少数股东权益,"133,852.55","134,798.45",,,,,,,,"857,103.84","694,971.84","641,780.73","27,209,051.08","28,835,655.35","27,823,037.87","194,782,317.19","486,572,067.40","479,985,606.02","444,159,075.79","107,436,748.26","51,056,682.09","176,645,737.73","104,467,431.57","74,698,153.37","11,743,814.67","-112,525,152.28","859,569,670.96","221,667,351.61","76,927,253.67","256,184,447.72","1,178,575,602.71","2,827,511,853.20","2,392,306,805.42","-1,329,475,389.69","-1,506,600,999.88","-1,578,704,692.20","-571,190,017.31","-459,498,000.15","-464,482,385.17"
递延所得税资产,,"86,091.39","813,878.60","813,878.60","813,878.60","1,074,907.61","1,074,907.61","1,487,828.16","1,487,828.17","1,747,789.47","1,747,789.47","2,279,479.39","2,279,479.39","2,380,521.03","2,380,521.03","3,546,832.57","3,546,832.57","26,756,965.48","46,416,271.88","88,954,081.13","140,679,113.10","196,218,582.19","234,994,985.59","281,692,854.09","346,289,271.64","507,251,454.37","530,833,720.98","631,809,781.22","710,151,450.65","763,343,422.11","838,852,706.37","912,663,733.60","1,116,874,483.65","55,170,945.43","54,426,350.51","52,680,118.69","52,046,745.94","3,664,755.27","3,664,755.27"
外币报表折算价差,,,,,,,,,,,"-1,050.96",-833.62,"12,755.56","-102,998.38","4,850.65","-556,142.05","-780,487.57","-1,205,362.95","-6,910.82","-204,107.98","439,556.95",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,"230,797,275.71","257,989,216.82","359,510,444.53","527,016,608.54","511,528,626.09","544,103,698.07","572,779,517.76","1,382,152,881.60","1,658,299,634.42","1,662,061,830.45","1,117,626,425.96","1,375,605,015.87","971,834,613.56","970,853,042.21","911,497,241.47","826,526,595.84","503,523,790.36","426,716,718.56"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"53,016,126.92","62,677,692.90","169,812,508.79","226,730,876.23","269,202,063.73","357,958,064.82","405,790,777.05","492,115,286.22","705,348,839.66","1,110,654,755.08","1,361,911,127.70","1,558,387,007.63","1,728,907,013.71","2,009,743,263.07","2,150,184,992.99","2,438,031,928.77","2,558,905,256.36","2,933,977,881.21","3,088,177,473.73","4,172,086,072.10","4,606,965,197.27","5,266,144,846.25","5,601,047,262.59","6,048,559,832.73","6,899,820,657.84","7,870,358,350.97","8,479,777,329.76","11,916,637,634.77","14,721,950,199.38","16,364,659,640.94","17,446,820,216.92","17,837,564,832.00","18,182,626,342.78","9,983,649,441.28","9,709,340,717.16","9,166,061,314.58","8,977,258,246.36","5,668,995,877.36","5,311,710,937.71"
所有者权益(或股东权益)合计,"59,615,812.76","142,670,557.60","187,005,762.91","218,192,293.25","919,087,080.05","938,662,287.94","967,726,451.40","982,057,424.13","1,011,061,639.39","1,057,106,722.53","1,109,892,158.24","1,135,025,718.76","1,210,063,990.98","1,273,427,238.41","1,344,946,737.09","1,584,699,871.52","1,989,131,404.54","2,079,525,750.53","2,158,084,139.87","3,105,270,244.04","3,171,677,528.15","3,343,473,396.02","3,383,306,903.93","3,492,721,953.07","3,587,438,648.90","3,815,134,279.69","4,935,802,326.09","5,051,137,471.45","9,896,748,904.42","10,481,752,739.56","14,797,161,855.03","16,391,806,439.77","14,875,642,596.05","-666,488,415.16","-1,202,229,998.07","-2,055,217,961.97","-935,980,984.26","-3,330,635,799.97","-3,681,179,162.11"
