科目,2011-12-31,2012-12-31,2013-12-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
负债合计,"113,249,347.06","150,611,194.68","159,380,184.56","201,774,660.80","215,167,217.05","321,250,234.94","264,360,892.38","240,054,588.52","120,942,624.78","129,187,051.07","154,868,874.97","101,558,217.43","61,828,841.24","45,640,342.85","118,096,700.10","145,980,851.32"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"72,562,452.03","72,562,452.03","72,562,452.03","72,562,452.03","72,562,452.03","456,917,952.03","456,917,952.03","456,917,952.03","456,917,952.03","456,917,952.03","267,243,580.45","267,243,580.45","267,243,580.45","267,243,580.45","267,243,580.45","267,243,580.45"
无形资产,,,,,,,,,"73,334,712.50","73,028,235.42","72,743,026.14","72,270,352.47","71,797,678.80","71,307,554.98","70,767,545.17","70,143,570.07"
盈余公积,"16,213,784.08","22,998,722.26","25,434,926.50","25,434,926.50","26,150,139.65","26,150,139.65","26,150,139.65","26,150,139.65","26,150,139.65","26,150,139.65","26,150,139.65","26,150,139.65","26,150,139.65","26,150,139.65","26,150,139.65","26,150,139.65"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,
未分配利润,"156,409,270.19","235,515,731.09","316,292,988.64","372,267,609.88","393,919,444.34","390,648,656.35","420,627,435.00","426,066,825.98","425,912,860.65","421,640,806.81","444,554,663.84","453,415,110.72","456,450,572.70","456,192,570.66","459,942,798.05","467,548,206.71"
长期待摊费用,,,,,,,,,,,,,"385,252.00","579,205.23","2,063,740.69","1,835,592.02"
少数股东权益,,,"2,450,000.00","1,937,850.64","1,819,314.02","421,390.15","242,791.08","-1,082,503.27","10,218,298.69","13,972,128.65","1,092,526.79","-23,409.06","765,547.39","848,865.11","758,298.55","756,661.31"
递延所得税资产,"1,265,615.34","1,343,798.05","2,112,645.28","3,377,691.97","4,418,970.62","5,500,553.44","5,862,063.99","6,493,184.76","4,209,131.48","3,095,000.33","3,088,483.16","2,826,693.84","3,911,341.49","3,372,980.21","3,937,079.15","4,712,090.16"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,"76,372,000.00","76,372,000.00","151,066,300.00",,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"7,578,553.46","6,809,595.72","7,530,993.74","8,130,798.62","85,323,876.20","86,171,862.95","162,249,148.39","161,192,491.49","157,257,277.22","155,352,927.18","153,609,079.51","151,558,930.55","151,215,178.91","149,251,848.14","149,654,206.42","149,188,789.32"
所有者权益(或股东权益)合计,"295,185,506.30","381,076,905.38","466,740,367.17","522,202,839.05","544,451,350.04","940,808,138.18","970,608,317.76","974,722,414.39","985,869,251.02","985,351,027.14","805,710,910.73","813,455,421.76","817,279,840.19","817,105,155.87","820,764,816.70","828,368,588.12"
资产总计,"408,434,853.36","531,688,100.06","626,120,551.73","723,977,499.85","759,618,567.09","1,262,058,373.12","1,234,969,210.14","1,214,777,002.91","1,106,811,875.80","1,114,538,078.21","960,579,785.70","915,013,639.19","879,108,681.43","862,745,498.72","938,861,516.80","974,349,439.44"
负债和所有者(或股东权益)合计,"408,434,853.36","531,688,100.06","626,120,551.73","723,977,499.85","759,618,567.09","1,262,058,373.12","1,234,969,210.14","1,214,777,002.91","1,106,811,875.80","1,114,538,078.21","960,579,785.70","915,013,639.19","879,108,681.43","862,745,498.72","938,861,516.80","974,349,439.44"
