科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"196,938,827.60","277,866,949.97","318,710,905.73","214,468,832.57","299,108,373.98","417,811,741.49","110,602,675.23","267,749,096.11","421,164,901.39","564,927,356.67","118,143,517.04","265,896,862.99","416,968,675.03","538,082,225.67","137,154,138.37","300,367,491.15","465,840,483.97","600,426,117.02","150,875,287.19","335,327,114.44","523,064,660.04","673,873,585.80","152,601,681.86","353,200,515.62","448,826,678.58","557,153,687.87","119,323,769.85","297,563,645.03","448,758,785.16","527,177,407.74","120,779,171.89","259,858,608.09","405,811,449.84","549,141,829.59","147,482,253.37"
二、营业利润,"21,405,858.58","30,518,344.08","48,268,862.45","30,959,727.75","37,728,047.17","53,591,989.76","14,111,558.58","38,667,660.10","58,737,785.06","79,571,389.08","13,832,894.30","29,219,374.45","48,122,119.47","56,351,200.64","12,154,312.28","23,643,774.70","35,369,747.39","47,001,223.06","17,254,313.66","30,877,346.16","46,290,582.30","60,965,370.73","12,485,979.33","20,473,587.06","8,547,740.25","5,126,933.07","4,625,942.90","10,774,058.51","11,502,533.50","4,810,827.79","4,284,719.07","29,076.06","-588,426.42","3,196,563.62","-16,786,557.20"
减:营业成本,"152,861,741.56","212,351,179.91","230,281,394.06","161,403,896.18","228,831,017.77","322,608,913.11","84,325,613.40","205,388,498.01","327,823,186.44","438,438,095.84","96,010,094.55","214,714,093.65","334,157,158.93","432,742,181.22","109,607,724.20","238,624,951.37","373,243,651.97","481,175,740.00","120,518,375.12","268,141,255.85","420,192,152.88","533,273,779.69","123,419,797.93","284,150,286.59","366,667,548.75","457,046,260.89","90,553,164.59","227,980,618.89","341,167,230.23","417,451,787.30","100,294,128.13","212,761,572.05","333,907,212.93","451,676,912.75","129,956,996.07"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"374,573.58","954,617.09","1,164,614.60","716,728.68","807,659.27","1,043,297.90","462,548.50","1,182,561.67","1,658,525.46","2,131,655.69","589,213.31","1,035,648.92","1,305,578.67","1,509,251.95","466,795.32","1,063,354.81","1,607,998.22","1,973,024.20","608,071.57","1,294,766.60","2,008,341.99","2,507,643.12","501,252.10","1,551,541.98","1,630,563.76","2,180,298.75","686,864.35","1,206,728.29","1,916,842.50","4,199,432.07","1,627,550.42","2,881,612.39","4,221,127.07","5,625,491.64","1,723,047.47"
营业外收入,"2,034,472.00","3,441,337.97","723,323.50","3,369,336.62","4,048,601.12","9,582,313.12","335,040.00","3,234,924.09","3,344,253.97","7,777,495.30","476,196.87","2,890,322.34","3,924,186.34","9,092,065.15","1,926,344.58","15,390,384.19","17,554,948.80","24,012,882.89","630,694.26","9,707,514.30","10,003,707.45","10,509,475.42","750,339.06","2,140,350.42","2,693,625.61","3,522,493.85","227,452.30","444,016.31","781,085.63","2,177,397.35","217,804.62","694,033.49","1,290,014.24","132,690.11","156,482.46"
销售费用,"6,424,743.49","9,941,344.86","13,297,570.54","8,136,159.95","11,544,009.93","15,751,438.80","4,952,036.63","11,504,982.16","17,650,111.36","24,134,550.22","5,412,024.46","13,478,976.46","21,376,948.62","27,279,481.00","6,632,500.16","15,584,969.28","24,729,186.11","33,386,271.08","7,239,837.00","16,721,417.83","25,857,900.63","34,798,223.67","6,550,808.02","15,257,487.40","25,232,056.03","34,372,018.38","9,528,599.53","20,933,209.34","34,548,661.46","43,472,766.92","7,415,413.47","18,493,266.51","28,491,468.24","38,353,890.63","11,360,568.22"
减:营业外支出,"129,124.13","352,952.74","98,276.17","13,840.64","22,811.03","72,661.03",320.00,"42,340.33","57,504.41","58,004.41","5,000.00","5,679.42","5,879.42","332,574.73","184,084.25","184,528.73","321,675.59","367,209.91","66,653.19","114,624.48","115,042.08","293,415.63","20,000.00","210,131.95","522,626.32","523,000.79","9,614.02","26,150.26","167,070.89","467,070.89","206,112.83","248,554.04","248,554.04","210,000.00",
管理费用,"13,448,945.43","17,767,530.64","22,636,910.22","11,366,038.57","17,719,907.96","24,581,508.27","7,277,303.16","15,123,249.54","22,122,962.60","32,606,069.55","7,698,269.90","17,689,547.77","26,665,550.42","37,053,135.34","10,135,837.04","21,863,834.58","32,033,762.52","44,059,364.24","10,047,395.24","24,508,983.07","37,635,525.39","55,498,156.08","14,178,925.38","37,054,853.58","56,782,377.62","71,516,770.89","12,992,743.61","30,422,220.27","45,640,621.05","62,076,428.11","9,398,778.67","22,253,276.44","33,957,375.94","45,768,393.55","12,692,840.63"
其中:非流动资产处置净损失,,,,,,"22,411.03",,,,"17,084.41",,,,"315,758.55",,"176,084.25","313,231.11","359,159.91",,"104,624.48","104,624.48","115,848.00",,"48,362.01","323,190.35","323,190.35","9,614.02","26,150.26","167,070.89","167,070.89","6,112.83","39,554.04","39,554.04",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"2,186,377.60","3,654,338.89","1,590,553.39","857,885.47","1,488,991.66","-290,994.72","-526,385.04","-4,333,801.31","-6,850,286.89","-13,289,855.14","-5,402,862.92","-10,239,699.21","-14,657,602.03","-17,641,874.91","-1,843,030.63","-1,155,653.91","-1,886,122.56","-8,438,797.71","-4,792,705.40","-7,698,018.64","-10,931,357.31","-15,051,844.31","-4,535,080.90","-7,862,194.09","-12,608,560.93","-14,609,360.26","1,519,880.90","-149,245.81","5,946,418.08","-9,043,560.96","1,397,604.45","5,535,701.56","10,719,794.48","13,384,055.97","11,897,794.66"
三、利润总额,"23,311,206.45","33,606,729.31","48,893,909.78","34,315,223.73","41,753,837.26","63,101,641.85","14,446,278.58","41,860,243.86","62,024,534.62","87,290,879.97","14,304,091.17","32,104,017.37","52,040,426.39","65,110,691.06","13,896,572.61","38,849,630.16","52,603,020.60","70,646,896.04","17,818,354.73","40,470,235.98","56,179,247.67","71,181,430.52","13,216,318.39","22,403,805.53","10,718,739.54","8,126,426.13","4,843,781.18","11,191,924.56","12,116,548.24","6,521,154.25","4,296,410.86","474,555.51","453,033.78","3,119,253.73","-16,630,074.74"
资产减值损失,"236,587.36","2,679,594.50","1,471,000.47","1,028,395.97","988,740.22","525,588.37",,"215,945.94","22,617.36","1,335,451.43","3,883.44","-1,079.05","-1,079.05","788,850.43",,"742,260.32","742,260.32","1,269,292.15",,"1,481,363.57","2,011,514.16","1,882,256.82",,"2,574,953.10","2,574,953.10","3,916,312.05","365,052.01","8,167,428.80","10,394,629.89","7,632,049.33","-1,775,839.92","986,986.08","986,986.08","1,718,247.83",
