科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"98,193,496.48","332,458,832.09","443,715,835.93","239,086,489.46","272,168,712.79","320,636,879.47","288,002,393.28","176,413,133.19","163,784,423.21","226,764,998.08","175,845,936.29","211,490,684.10","220,701,428.21","283,778,253.49","159,598,305.32","161,390,300.52","205,096,253.85","263,783,153.69","229,707,269.30","94,602,749.68","142,805,910.43","285,787,786.54","293,540,213.60","144,040,831.04","80,831,962.14","158,652,903.01","277,281,165.63","182,752,294.80","170,751,324.05","224,823,128.91","266,067,063.63","283,920,213.15","458,366,511.26","134,633,174.65","270,704,861.15","152,202,609.92","624,843,072.72","281,690,878.11","283,371,317.72","605,525,367.92","388,375,422.90","386,918,698.25","723,494,748.40","229,765,333.76"
短期借款,"298,000,000.00","258,000,000.00","302,000,000.00","264,000,000.00","384,000,000.00","374,390,000.00","261,390,000.00","253,863,700.53","329,390,000.00","430,260,000.00","532,660,000.00","505,657,000.00","692,657,000.00","724,745,000.00","548,777,952.00","504,984,340.80","626,123,340.80","564,706,940.80","607,759,500.80","564,409,340.80","741,909,319.06","902,287,340.80","849,812,531.80","782,901,651.80","726,982,947.03","719,232,947.80","694,382,947.80","648,181,330.20","677,681,330.20","684,680,947.80","380,000,000.00","380,000,000.00","350,000,000.00","330,000,000.00","400,000,000.00","400,000,000.00","270,000,000.00","260,000,000.00","170,000,000.00","170,000,000.00","391,068,494.00","78,197,547.00","100,000,000.00","100,000,000.00"
交易性金融资产,,,,"15,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,"940,000.00",,,,,"847,300.00",,,,,,,,,,,,,,,,,,,"46,458,109.40","118,821,161.40","134,692,376.00","108,826,360.00","92,578,030.20","80,783,342.00","100,049,480.00","88,509,629.43","171,153,753.96","215,327,982.47","53,548,700.00","17,498,316.00","41,184,496.00","43,519,500.00"
应付票据,,,,,,,,,,,"4,000,000.00",,,"50,000,000.00",,"60,000,000.00","75,000,000.00","75,000,000.00","25,000,000.00","25,000,000.00","67,000,000.00","183,000,000.00","136,000,000.00","75,000,000.00","103,800,000.00","134,300,000.00","172,300,000.00","126,800,000.00","115,778,064.53","154,882,772.78",,,,,,,,,,,,,,
应收账款,"75,497,173.74","84,148,251.61","68,063,500.19","75,690,745.14","113,085,169.11","116,986,159.02","52,475,226.08","63,372,942.72","51,858,921.40","62,388,615.40","58,111,017.16","67,547,426.06","94,957,238.96","59,485,317.43","37,265,118.50","38,469,831.54","53,492,233.51","43,940,687.27","56,376,511.96","36,575,266.23","46,743,302.02","68,218,423.07","53,105,157.08","57,876,299.08","159,448,091.62","73,637,408.94","74,544,890.41","54,641,547.47","81,474,169.40","54,947,125.32","1,195,394,175.16","991,836,690.06","1,001,896,582.02","1,207,654,784.31","1,258,085,867.96","1,166,318,161.33","1,195,913,184.51","1,451,806,506.06","1,562,461,027.64","1,352,275,747.20","1,545,298,282.05","1,704,074,681.37","2,155,237,285.96","2,252,804,275.99"
应付账款,"11,161,427.30","9,077,486.11","15,708,167.37","12,089,884.41","10,827,869.71","10,158,536.18","13,508,772.96","15,271,527.20","15,313,633.44","16,399,752.95","27,771,763.21","43,102,158.12","37,260,353.86","33,078,523.33","48,280,172.84","49,709,581.33","45,759,057.83","29,544,844.15","36,827,829.93","29,528,775.14","34,430,857.08","32,850,972.72","75,682,739.37","67,493,701.30","106,767,809.74","76,423,655.68","115,692,451.44","129,259,077.93","158,636,032.67","119,649,899.07","270,528,971.51","347,156,293.19","358,132,974.96","263,321,037.50","266,646,855.22","266,128,175.90","357,942,698.66","380,981,168.29","364,864,605.78","279,131,960.27","304,776,587.29","305,894,141.87","442,667,516.97","387,649,974.86"
预付款项,"4,900,855.83","5,216,857.43","6,302,177.23","18,594,363.93","145,963,536.72","141,903,477.87","4,208,464.60","15,429,623.79","8,633,161.12","24,615,925.46","131,652,312.96","5,405,618.12","16,042,826.37","21,462,539.89","29,227,857.86","42,840,756.85","38,146,483.83","13,408,156.21","19,496,314.62","35,933,602.78","65,546,473.71","72,693,676.75","135,404,655.04","169,784,606.94","200,847,340.56","230,554,620.36","142,271,874.68","212,805,168.62","115,699,660.37","135,139,751.51","212,667,866.16","471,695,554.27","232,157,740.80","191,046,660.47","458,977,609.26","571,509,234.06","472,645,431.15","638,296,235.63","497,417,360.94","686,636,320.04","694,179,006.02","715,544,358.03","586,045,786.62","729,634,353.19"
预收款项,"17,843,578.28","14,795,174.16","10,820,227.11","8,909,150.57","14,411,101.75","9,165,081.81","9,362,765.87","12,434,827.36","7,064,509.21","11,663,144.04","18,006,225.40","17,394,194.93","24,911,873.09","22,296,870.19","18,377,222.41","31,330,537.75","66,500,223.31","106,002,219.60","93,931,938.13","111,359,866.08","136,259,567.72","139,341,662.31","156,447,866.08","196,586,567.53","151,532,816.56","170,906,957.87","95,646,234.18","125,641,806.90","75,411,026.20","117,347,415.75","6,519,306.85","16,710,248.33","37,772,167.45","6,513,334.45","15,884,109.65","37,174,258.55","14,527,143.15","14,014,950.08","18,149,413.79",,"30,439,475.01","18,959,905.21","20,602,084.57","18,845,982.93"
