科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"92,798,229.64","115,206,161.82","71,234,912.34","104,298,370.72","129,423,936.05","47,761,109.08","84,754,567.80","128,722,233.39","164,439,160.29","46,285,841.29","82,762,859.90","112,632,823.02","165,631,233.41","41,300,522.86","94,404,751.55","142,622,390.26","190,243,885.95","55,153,169.75","94,910,442.99","151,824,076.01","202,828,128.40","50,210,076.76","87,399,029.36","147,052,991.38","193,978,849.32","40,797,438.25","85,408,789.97","135,464,191.65","186,503,254.37","43,173,786.38","85,848,834.29","142,774,430.24","181,747,431.29","51,049,180.57","97,883,567.50","150,578,928.02"
取得借款收到的现金,"241,441,892.28","877,211,356.65","234,810,000.00","722,760,000.00","828,760,000.00","48,000,000.00","408,000,000.00","608,000,000.00","648,000,000.00","113,000,000.00","278,000,000.00","548,000,000.00","658,000,000.00","230,000,000.00","730,000,000.00","1,040,000,000.00","1,040,000,000.00","195,000,000.00","570,000,000.00","980,000,000.00","980,000,000.00","305,000,000.00","755,000,000.00","1,055,000,000.00","1,165,000,000.00","330,000,000.00","780,000,000.00","1,080,000,000.00","1,080,000,000.00","410,000,000.00","1,080,000,000.00","1,120,000,000.00","1,120,000,000.00","380,000,000.00","854,000,000.00","1,084,000,000.00"
支付的各项税费,"79,116,195.45","101,607,898.24","62,235,393.73","81,033,042.36","107,626,390.62","9,588,787.37","32,178,579.59","45,282,395.51","91,336,348.52","5,406,079.76","66,927,895.51","75,462,326.91","92,345,028.08","17,878,244.29","55,283,846.63","72,221,359.23","89,034,870.74","11,245,552.33","39,227,665.25","61,544,352.41","77,345,770.13","13,873,743.09","34,031,982.96","48,928,097.41","62,179,956.90","24,860,339.57","46,699,396.67","65,942,726.09","81,983,967.50","20,605,141.63","48,815,102.02","74,228,377.60","79,548,095.55","17,541,121.17","35,914,553.01","53,637,871.14"
收到其他与筹资活动有关的现金,,,,,,"1,158,343.59","1,158,343.59","1,158,343.59","5,889,706.22",,"669,937.83","883,687.83","1,300,763.45",,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00"
支付其他与经营活动有关的现金,"123,628,765.19","158,537,987.38","69,835,989.33","105,558,982.39","152,660,492.18","46,426,336.79","89,985,622.95","127,872,730.52","167,365,227.77","60,889,579.70","85,890,619.06","133,574,862.42","183,901,148.48","44,121,423.30","83,238,758.80","123,875,315.63","173,724,763.11","47,153,144.68","94,832,792.14","127,808,117.67","158,322,480.96","32,041,222.87","60,411,397.22","98,522,093.18","136,711,825.61","32,609,256.73","73,254,835.78","114,227,020.39","171,968,557.99","37,681,970.88","78,500,189.90","150,218,464.66","131,605,517.74","49,234,374.96","78,523,073.69","172,778,607.96"
筹资活动现金流入小计,"376,441,892.28","877,211,356.65","234,810,000.00","722,760,000.00","828,760,000.00","1,217,298,343.59","1,577,298,343.59","1,777,298,343.59","1,822,029,706.22","113,000,000.00","278,669,937.83","548,883,687.83","659,300,763.45","230,000,000.00","730,000,000.00","1,040,000,000.00","1,040,000,000.00","195,000,000.00","570,000,000.00","980,000,000.00","980,000,000.00","305,000,000.00","755,000,000.00","1,055,000,000.00","1,165,000,000.00","330,000,000.00","780,000,000.00","1,080,000,000.00","1,080,000,000.00","410,000,000.00","1,080,000,000.00","1,120,000,000.00","1,120,000,000.00","380,000,000.00","854,000,000.00","1,184,000,000.00"
经营活动现金流出小计,"995,007,527.01","1,226,833,385.60","487,827,014.14","776,999,945.39","1,002,103,131.43","317,529,029.77","693,671,643.01","993,568,764.27","1,262,535,567.89","284,583,539.22","626,604,608.76","846,148,900.59","1,073,042,644.74","245,078,154.06","608,797,521.60","854,585,559.59","1,109,799,709.03","254,260,229.21","564,461,735.50","839,092,274.61","1,067,868,993.08","211,442,278.44","297,511,702.08","535,732,012.63","777,513,344.39","175,448,810.31","420,328,461.89","656,294,073.16","908,376,039.92","244,044,549.83","407,630,759.63","614,294,204.69","794,553,388.85","231,606,602.51","427,561,458.63","711,660,965.57"
偿还债务支付的现金,"137,157,097.46","538,143,898.00","353,836,700.00","648,186,700.00","651,600,200.00","151,438,100.00","526,238,100.00","771,238,100.00","866,279,600.00","43,012,982.98","156,621,500.00","408,621,500.00","411,800,800.00","149,621,500.00","514,621,500.00","785,621,500.00","788,792,800.00","191,289,700.00","518,289,700.00","849,289,700.00","882,360,450.00","291,099,000.00","866,099,000.00","1,342,099,000.00","1,345,173,650.00","462,249,600.00","852,249,600.00","1,042,249,600.00","1,282,249,600.00","322,579,400.00","773,316,483.33","1,047,065,649.99","1,085,579,400.00","350,000,000.00","810,000,000.00","944,000,000.00"
经营活动产生的现金流量净额,"131,244,212.16","216,833,343.99","170,268,812.27","191,665,566.44","204,486,757.11","-41,867,603.78","-87,948,904.31","-98,632,451.03","75,210,049.87","-21,947,474.42","50,878,551.68","86,636,290.39","130,282,617.93","-22,994,057.60","-24,134,170.64","-79,413,318.21","36,094,057.07","22,278,546.77","86,748,103.62","63,694,662.94","95,261,882.97","99,303,028.58","337,609,797.35","337,948,066.78","297,011,055.53","79,094,717.04","65,562,394.60","105,086,090.95","124,618,924.45","-48,195,553.23","2,683,000.20","51,592,459.30","83,715,793.42","21,933,939.43","7,327,856.98","3,651,165.46"
分配股利、利润或偿还利息支付的现金,"30,196,254.68","185,243,817.72","21,851,646.65","32,367,821.83","43,789,646.00","127,666,158.88","142,562,401.99","149,077,169.76","162,943,942.84","8,658,990.72","94,510,608.75","105,469,233.28","123,480,426.32","17,588,667.57","88,000,923.62","106,933,164.27","125,473,603.79","18,520,179.77","62,300,779.47","84,547,488.18","104,901,567.55","23,249,385.55","62,876,899.37","83,357,826.82","102,664,131.23","14,363,908.00","39,197,631.56","61,575,247.45","82,902,407.86","16,502,752.21","36,279,738.47","47,292,211.31","64,846,556.29","12,347,667.99","28,499,897.63","42,354,203.34"
收回投资收到的现金,"250,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,,,"6,104,741.80","6,422,321.17","10,042,260.09","10,163,795.45",,,,,,,,,,,,,,,,,,,,,,,,,"272,358.33",,
取得投资收益收到的现金,"131,287.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,"167,353,352.14","723,387,715.72","375,688,346.65","680,554,521.83","695,389,846.00","285,209,000.68","675,222,823.16","930,357,529.85","1,039,387,338.29","51,671,973.70","251,132,108.75","514,090,733.28","535,281,226.32","167,210,167.57","602,622,423.62","892,554,664.27","914,266,403.79","209,809,879.77","580,590,479.47","933,837,188.18","987,262,017.55","314,348,385.55","928,975,899.37","1,425,456,826.82","1,447,837,781.23","476,613,508.00","891,447,231.56","1,103,824,847.45","1,365,152,007.86","339,082,152.21","809,596,221.80","1,094,357,861.30","1,150,425,956.29","362,620,026.32","838,499,897.63","986,354,203.34"
处置固定资产、无形资产和其他长期资产收回的现金净额,"96,158.00","694,161.86","13,260.00","13,260.00","93,260.00",222.00,"1,100,222.00","1,154,023.00","2,366,368.05","3,947,255.34","13,742,255.50","13,755,255.50","20,079,915.50","196,441.00","441,641.00","733,441.00","737,261.00",,,"11,493.00","129,863.00","213,121.31","1,507,404.40","1,507,404.40","1,727,404.40",,"13,364,364.56","13,399,064.56","21,241,364.12","33,554.37","631,054.37","758,554.37","877,625.10","79,558,480.95","79,671,680.95","79,674,267.95"
筹资活动产生的现金流量净额,"209,088,540.14","153,823,640.93","-140,878,346.65","42,205,478.17","133,370,154.00","932,089,342.91","902,075,520.43","846,940,813.74","782,642,367.93","61,328,026.30","27,537,829.08","34,792,954.55","124,019,537.13","62,789,832.43","127,377,576.38","147,445,335.73","125,733,596.21","-14,809,879.77","-10,590,479.47","46,162,811.82","-7,262,017.55","-9,348,385.55","-173,975,899.37","-370,456,826.82","-282,837,781.23","-146,613,508.00","-111,447,231.56","-23,824,847.45","-285,152,007.86","70,917,847.79","270,403,778.20","25,642,138.70","-30,425,956.29","17,379,973.68","15,500,102.37","197,645,796.66"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"2,065,004.10","1,960,171.17","1,139,470.54","676,601.34","1,110,318.52","743,995.03","2,141,871.34","2,764,471.12","2,484,932.16","-221,896.84","439,302.49","1,385,981.25","1,810,285.57","-1,468,523.78","-1,128,362.89","-1,732,603.17","-1,015,834.09","-2,187,259.09","-3,065,279.50","-3,237,855.02","-4,292,471.38","-913,510.89","-397,093.21","-696,060.98","-1,234,833.69","-931,253.94","-303,537.82","1,172,443.45","1,956,882.11","-1,301,061.65","-798,296.49","-609,338.46","1,939,376.72","89,331.66","287,740.54","-851,078.51"
收到其他与投资活动有关的现金,"44,247,169.00","4,373,507.00",,,"5,000,000.00",,,,"17,537,081.00",,,,"2,500,000.00",,,,,,,,,,"70,000,000.00","70,000,000.00","158,784,702.00",,,,,,,"25,000,000.00","25,000,000.00",,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"44,724,614.73","5,067,668.86","13,260.00","13,260.00","5,093,260.00",222.00,"1,100,222.00","1,154,023.00","19,903,449.05","3,947,255.34","13,742,255.50","13,755,255.50","22,579,915.50","196,441.00","441,641.00","733,441.00","737,261.00",,,"11,493.00","129,863.00","213,121.31","71,507,404.40","71,507,404.40","160,512,106.40",,"13,364,364.56","13,399,064.56","21,241,364.12","33,554.37","631,054.37","25,758,554.37","25,877,625.10","79,558,480.95","79,671,680.95","79,674,267.95"
五、现金及现金等价物净增加额,"32,064,831.62","48,347,598.80","-65,933,231.11","37,310,308.55","55,405,982.37","789,639,332.44","521,112,969.62","330,077,697.87","281,077,334.29","-75,243,349.61","-120,941,753.56","-141,773,829.32","-57,645,718.65","-8,401,326.75","23,566,758.00","-32,533,887.67","-22,299,432.87","-14,388,435.58","36,555,760.40","63,820,754.97","-8,977,564.54","85,248,350.48","223,080,188.11","-49,360,438.20","45,973,984.52","-69,033,844.16","-38,581,828.91","79,734,513.09","-171,477,087.89","3,342,140.81","225,253,537.69","44,984,229.08","25,971,325.36","107,465,864.65","24,885,167.37","185,530,838.41"
购建固定资产、无形资产和其他长期资产支付的现金,"271,820,909.14","187,453,526.15","96,476,427.27","197,250,597.40","288,654,507.26","101,326,623.72","290,023,039.84","415,916,458.96","554,473,911.37","118,349,259.99","213,539,692.31","278,344,311.01","336,338,074.78","46,925,018.80","78,989,925.85","99,566,743.02","103,848,513.06","19,669,843.49","36,536,584.25","42,810,357.77","92,814,821.58","4,005,902.97","11,664,021.06","87,663,021.58","127,476,562.49","583,799.26","5,757,818.69","16,098,238.42","34,142,250.71","18,112,646.47","47,665,998.59","57,399,584.83","55,135,513.59","11,495,861.07","77,902,213.47","94,589,313.15"
期初现金及现金等价物余额,"53,888,548.07","85,953,379.69","134,300,978.49","134,300,978.49","134,300,978.49","189,706,960.86","191,098,394.26","191,098,394.26","192,461,081.90","473,538,416.19","473,538,416.19","473,538,416.19","473,538,416.19","415,892,697.54","415,892,697.54","415,892,697.54","415,892,697.54","393,593,264.67","393,593,264.67","393,593,264.67","393,593,264.67","384,615,700.13","384,615,700.13","384,615,700.13","384,615,700.13","430,589,684.65","430,589,684.65","430,589,684.65","430,589,684.65","259,112,596.76","259,112,596.76","259,112,596.76","259,112,596.76","285,493,879.11","285,083,922.12","285,083,922.12"
投资支付的现金,"6,233,396.00","141,883,700.00",,,,,"6,232,700.00","6,232,700.00",,,,,,,,,"80,000,000.00",,,,,,,,,,,,,,,,,,,
期末现金及现金等价物余额,"85,953,379.69","134,300,978.49","68,367,747.38","171,611,287.04","189,706,960.86","979,346,293.30","712,211,363.88","521,176,092.13","473,538,416.19","398,295,066.58","352,596,662.63","331,764,586.87","415,892,697.54","407,491,370.79","439,459,455.54","383,358,809.87","393,593,264.67","379,204,829.09","430,149,025.07","457,414,019.64","384,615,700.13","469,864,050.61","607,695,888.24","335,255,261.93","430,589,684.65","361,555,840.49","392,007,855.74","510,324,197.74","259,112,596.76","262,454,737.57","484,366,134.45","304,096,825.84","285,083,922.12","392,959,743.76","309,969,089.49","470,614,760.53"
