科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
其他应收款,"138,805,971.89","107,950,041.97","110,371,370.09","92,371,993.36","102,636,198.24","68,921,546.91","30,372,304.86","63,861,753.37","35,048,842.65","28,154,449.02","28,760,218.66","23,095,921.20","48,171,961.61","23,816,552.41","71,798,669.75","15,548,461.37","51,247,925.31","34,510,568.90","38,513,334.21","13,643,417.83","15,417,879.19","14,438,050.85","10,287,617.26","18,605,238.47","18,882,964.29","9,184,093.15","11,967,828.73","8,396,805.76","15,740,955.32","49,118,619.67","201,106,295.96","31,470,937.29","29,271,079.76","31,877,880.02","133,210,525.10","24,885,721.47","15,507,304.14","15,043,605.05","38,591,074.87","61,047,762.23","18,808,609.94","29,205,711.37"
应付职工薪酬,"8,923,316.57","10,583,392.38","9,650,804.29","2,882,564.56","3,146,089.67","3,400,762.31","3,539,389.69","2,850,491.31","4,997,008.36","6,228,452.53","3,469,585.82","3,182,928.22","3,773,726.11","3,715,035.53","3,884,319.33","3,917,702.38","1,415,947.29","2,144,821.64","2,452,864.70","1,172,814.75","1,450,150.61","1,367,577.60","1,568,120.65","11,518,804.94","7,198,335.17","6,915,551.35","6,624,416.29","21,201,470.88","7,944,926.98","10,209,616.00","6,668,569.00","265,767.43","200,979.55","210,478.88","272,871.04","124,159.80","37,964.18","45,497.88","65,239.35","104,418.56","68,025.94","88,345,933.90"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,219,011.18","6,679,410.98","-1,068,542.92","5,863,833.67","5,014,016.41","-1,476,886.18","-1,811,283.19","1,188,410.97","4,494,825.50","2,856,996.99","3,406,512.34","6,191,620.14","2,798,625.36","-3,571,477.86","5,904,656.98","33,202,534.52","24,113,998.04","14,775,089.85","23,038,559.80","76,544,469.85","64,991,319.49","47,979,806.45","42,828,990.87","142,386,361.07","98,775,892.67","76,937,853.00","87,418,742.13","118,145,002.08","100,432,263.69","81,478,279.75","79,700,742.05","79,182,742.42","89,937,721.45","114,582,262.87","71,753,590.73","76,913,716.97","103,600,635.41","67,235,188.36","58,739,041.34","80,544,145.45","75,894,017.20","166,393,267.10"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,607,642.00","3,887,386.31","2,724,109.59",,,,,,,"82,498,127.14"
应付利息,"508,262.50","621,337.50","543,712.50","665,592.16","571,010.00","615,359.99","1,558,342.50","586,912.50","609,501.27","417,650.00","470,300.00","422,610.00","432,307.50","643,232.50","643,232.50","797,868.72","523,053.34","385,558.33","640,301.68","845,308.34","930,011.11","1,441,704.33","1,260,833.34","1,292,500.00","2,152,500.00","1,927,500.00","2,098,333.34","1,972,482.91","2,005,799.17","1,843,299.16","2,145,892.08","2,371,555.83","1,800,978.61","1,739,428.92","1,944,781.96","1,705,584.10","1,645,963.07","2,371,276.31","2,644,803.97","3,345,310.09","2,327,492.81","19,614,942.38"
应收股利,"2,841,076.21","2,840,764.58","2,840,764.58","2,840,764.58","2,500,764.58","2,500,764.58","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","6,303,672.52","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","7,482,761.73","2,354,169.86","2,354,169.86","2,354,169.86","2,354,169.86","7,354,169.86",,,"11,077,000.00"
应付股利,"788,004.16","740,527.49","1,743,493.44","894,666.38","720,993.44","720,993.44","720,993.44","720,993.44","720,993.44","26,925,110.99","720,993.44","720,993.44","720,993.44","720,993.44","720,993.44","720,993.44","720,993.44","720,993.44","720,993.44","720,993.44","720,993.44","687,056.62","14,638,808.82","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62","687,056.62"
存货,"56,999,854.50","100,150,178.98","102,099,726.73","100,863,927.09","89,517,104.16","104,990,409.91","99,505,402.44","65,361,459.46","75,437,792.06","78,693,206.36","95,750,089.74","94,970,387.71","120,676,392.01","152,842,349.37","142,197,269.69","523,293,353.00","204,466,480.62","200,199,842.93","234,751,991.03","343,690,288.67","829,379,300.01","815,940,077.48","824,807,853.30","609,886,738.99","600,395,215.47","587,877,648.90","591,280,072.57","733,010,164.97","716,431,763.90","623,810,054.32","638,987,154.74","1,349,124,620.39","1,400,548,916.08","1,372,737,043.09","1,346,352,721.32","1,363,574,848.45","1,405,223,184.25","1,433,001,003.68","1,962,941,372.26","2,067,663,263.51","2,061,197,464.16","477,286,352.47"
其他应付款,"169,539,183.76","170,910,130.35","125,236,140.37","148,068,082.81","228,949,873.58","169,493,927.31","192,639,710.73","186,220,602.11","177,665,487.95","153,631,236.31","156,456,413.29","160,878,116.00","192,313,900.76","148,619,843.86","217,354,643.40","209,604,218.93","192,019,571.24","196,516,542.56","152,740,125.92","98,558,371.19","91,740,371.72","111,334,719.05","103,013,732.82","119,843,773.17","122,986,844.87","108,547,272.57","121,418,635.09","137,806,727.19","173,948,071.73","196,775,616.77","191,925,878.77","301,180,419.42","228,564,710.90","239,409,476.51","243,456,960.41","269,379,843.24","259,170,849.58","309,331,186.17","308,356,629.06","255,259,221.03","209,396,555.17","136,787,286.95"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,"282,080.10","82,279.42","287,990.07",,,"146,987.44",,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00",,,,"399,980,000.00","399,980,000.00","479,970,000.00","80,000,000.00","133,000,000.00","133,000,000.00","169,000,000.00","199,000,000.00","424,000,000.00","324,000,000.00","320,000,000.00","250,000,000.00","920,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","17,143,130.53","17,143,130.53","17,143,130.53","17,143,130.53","39,103,321.19","31,823,667.73","3,882,555,378.92"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,130,000.00"
流动资产合计,"597,199,249.59","780,725,950.44","711,380,823.90","755,625,170.40","646,630,870.86","510,919,960.32","560,641,206.56","427,871,079.00","427,255,477.63","388,321,142.37","426,996,475.08","472,889,494.72","524,057,588.13","665,828,557.35","721,656,843.96","1,177,301,715.79","803,388,541.46","632,038,458.13","778,649,147.00","961,043,130.69","1,223,062,030.93","1,390,617,791.12","1,351,269,797.68","1,489,104,791.78","1,889,438,013.22","1,694,202,279.10","1,892,161,730.92","2,369,135,199.27","2,353,113,470.34","2,298,956,816.33","2,336,963,239.39","2,573,579,209.94","2,200,481,962.38","2,184,126,341.24","2,240,416,867.52","1,986,509,243.77","2,145,100,005.80","2,336,951,835.44","2,792,113,524.15","2,835,377,205.81","2,779,158,398.22","14,400,110,254.24"
流动负债合计,"594,032,520.22","827,849,216.32","754,420,312.27","822,488,444.61","766,715,049.27","680,140,141.65","703,606,090.99","645,637,016.60","640,422,603.04","622,439,767.58","692,903,234.74","649,350,613.79","710,403,940.95","917,542,888.27","1,010,472,383.83","1,041,559,391.44","751,815,908.16","564,367,484.58","652,030,572.90","661,750,433.21","872,900,924.41","1,008,884,347.80","961,468,804.43","1,228,949,963.32","1,177,072,204.07","1,087,147,186.61","1,017,214,650.70","1,043,741,633.25","980,498,058.33","1,169,028,117.61","1,135,045,069.33","1,330,330,159.17","853,213,769.84","834,172,640.14","796,501,870.92","971,657,390.07","828,414,325.67","1,252,460,730.08","1,502,288,518.55","1,316,980,224.72","1,265,651,179.46","9,340,563,467.58"
可供出售金融资产,,"42,041,200.00","39,354,132.20","81,640,814.52","61,688,066.12","40,166,598.35","35,833,118.60","16,388,368.36","411,940.90",,,,,,,,,,,,,,,,,,,,,,"2,264,212.00","20,193,376.00","28,569,436.00","31,402,156.00","18,360,896.00","31,768,456.00","43,441,216.00","36,798,976.00","30,669,556.00","47,178,273.92","45,288,483.72","1,123,307,565.80"
长期借款,,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","150,000,000.00","150,000,000.00","550,000,000.00","450,000,000.00","599,990,000.00","659,990,000.00","659,980,000.00","490,000,000.00","527,990,000.00","480,000,000.00","533,000,000.00","495,000,000.00","688,561,904.76","698,033,809.52","840,405,714.28","642,177,619.04","827,949,523.80","993,721,428.56","981,993,333.32","100,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,000,000.00",,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000,000.00"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000,000.00"
长期股权投资,"409,225,572.32","332,061,930.17","323,093,428.06","333,969,729.06","375,204,814.83","379,925,498.30","384,718,012.46","425,993,040.56","427,447,771.06","429,475,466.14","440,690,069.25","399,464,160.16","388,232,585.51","383,924,071.07","380,448,453.34","342,397,608.85","343,169,048.69","325,859,884.96","322,294,358.04","327,683,081.65","353,819,702.04","348,003,176.95","351,954,105.41","354,496,733.13","354,494,413.63","348,967,374.79","355,652,616.99","364,625,636.57","366,494,729.38","335,200,447.41","331,187,980.56","336,989,832.37","340,174,161.69","374,828,253.51","385,854,376.05","389,835,642.31","398,813,961.70","409,613,531.56","404,547,657.47","395,053,981.17","402,454,745.44","246,664,493.81"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"122,513,568.73","112,307,327.74","111,268,946.31","110,182,278.40","109,119,753.73","108,160,136.43","99,310,788.59","105,932,179.79","166,800,417.36","164,379,788.18","163,010,298.37","216,707,210.08","212,839,804.50","211,177,055.57","201,535,498.69","231,835,210.03","472,145,610.71","475,893,199.72","469,614,989.65","455,533,679.64","432,727,348.34","448,695,969.32","444,970,775.75","651,475,369.17","646,516,117.83","623,257,489.51","682,172,480.64","335,697,187.30","331,887,960.93","396,298,076.90","393,095,886.54","448,537,008.89","442,775,179.86","484,522,917.26","546,857,502.04","907,673,014.34","848,824,259.47","843,044,424.56","858,870,646.41","800,311,622.29","795,112,428.32","358,928,927.19"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"267,699,630.05","297,691,743.40","291,284,446.97","427,164,791.75","409,815,026.74","404,182,555.61","398,361,928.44","392,566,460.51","377,686,104.48","363,907,869.80","390,981,159.78","361,300,863.45","352,084,557.16","361,776,238.51","364,651,870.14","360,273,832.08","244,898,458.40","228,688,915.14","210,725,793.12","190,906,855.44","183,383,161.29","179,057,945.38","175,648,261.38","180,239,888.69","170,681,610.58","167,254,598.97","45,108,510.32","159,549,980.31","157,698,183.06","154,530,181.06","148,908,803.75","140,263,303.06","136,863,460.07","133,731,496.95","135,210,173.24","139,398,558.09","141,981,513.19","144,774,333.97","142,834,594.19","138,220,878.68","138,237,421.97","120,514,619.93"
递延所得税负债,"217,185.00","4,920,143.29","79,260.00","19,916,126.63","14,576,564.53","9,276,493.48","6,277,106.09","3,122,412.72","1,560,647.76","1,510,567.93","1,482,948.43","1,482,700.93","1,482,367.93","1,482,367.93","1,482,367.93","1,482,367.93",,,,,,,,,,,,,,,,"4,482,291.00","6,576,306.00","7,284,486.00","4,024,171.00","7,376,061.00","10,294,251.00","8,633,691.00","7,101,336.00","11,228,515.48","10,756,067.93","20,835,656.11"
在建工程,"81,081,729.45","157,226,639.98","183,565,028.86","75,875,104.49","74,783,260.98","83,769,077.83","83,578,523.02","108,612,058.93","86,343,126.98","109,016,230.41","119,057,221.96","108,144,366.69","154,387,228.68","231,304,420.60","283,058,148.32","2,910,475.13","2,910,475.13","3,383,475.13","3,569,515.13",,,"165,000.00","234,460.60","251,449.60","1,174,450.40","1,640,929.55","1,665,871.80",,,,"540,560.00","3,177,492.60","5,208,239.50","5,827,311.50","7,481,568.50","1,721,468.20","4,658,237.78","5,767,035.78","4,665,555.00","4,056,162.00",,"3,610,621.65"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,919,138.21"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"217,185.00","4,920,143.29","79,260.00","19,916,126.63","14,576,564.53","9,276,493.48","6,277,106.09","3,122,412.72","1,560,647.76","1,510,567.93","1,482,948.43","1,482,700.93","1,482,367.93","1,482,367.93","1,482,367.93","1,482,367.93",,,,"100,000,000.00","100,000,000.00","100,000,000.00","150,000,000.00","150,000,000.00","550,000,000.00","450,000,000.00","599,990,000.00","659,990,000.00","659,980,000.00","490,000,000.00","527,990,000.00","484,482,291.00","539,576,306.00","502,284,486.00","692,586,075.76","705,409,870.52","850,699,965.28","650,811,310.04","835,050,859.80","1,007,241,610.69","994,916,067.89","1,348,796,460.95"
固定资产清理,,,,,"45,876.58",,,,,,,,,,,,,,,,,,"1,426.80",,,,,,,,,,,,,,,,,,,
负债合计,"594,249,705.22","832,769,359.61","754,499,572.27","842,404,571.24","781,291,613.80","689,416,635.13","709,883,197.08","648,759,429.32","641,983,250.80","623,950,335.51","694,386,183.17","650,833,314.72","711,886,308.88","919,025,256.20","1,011,954,751.76","1,043,041,759.37","751,815,908.16","564,367,484.58","652,030,572.90","761,750,433.21","972,900,924.41","1,108,884,347.80","1,111,468,804.43","1,378,949,963.32","1,727,072,204.07","1,537,147,186.61","1,617,204,650.70","1,703,731,633.25","1,640,478,058.33","1,659,028,117.61","1,663,035,069.33","1,814,812,450.17","1,392,790,075.84","1,336,457,126.14","1,489,087,946.68","1,677,067,260.59","1,679,114,290.95","1,903,272,040.12","2,337,339,378.35","2,324,221,835.41","2,260,567,247.35","10,689,359,928.53"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","524,082,351.00","1,060,899,292.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"214,690,590.77","242,571,402.77","246,867,922.46","271,779,024.38","257,500,458.08","242,934,657.64","242,148,565.08","224,839,187.41","218,490,863.59","218,626,691.99","218,626,691.99","219,348,612.54","219,348,612.54","216,108,220.74","216,108,220.74","221,431,087.01","219,476,059.86","214,488,200.62","214,488,200.62","214,493,572.25","214,493,572.25","215,766,285.06","215,766,285.06","216,712,684.79","216,712,684.79","217,386,741.28","217,386,741.28","217,083,323.27","217,083,323.27","216,629,002.43","216,629,002.43","217,532,690.10","217,532,690.10","217,532,690.10","217,532,690.10","217,532,690.10","217,532,690.10","217,532,690.10","217,532,690.10","217,532,690.10","217,532,690.10","1,708,159,534.13"
无形资产,"189,299,725.17","188,701,649.61","188,079,430.81","197,553,632.59","204,839,832.68","191,169,993.49","190,958,742.41","200,035,128.91","198,688,002.92","198,054,687.08","197,760,463.97","178,094,172.23","179,697,274.61","179,116,046.00","178,534,817.39","130,547,982.10","130,688,681.35","129,968,521.00","122,797,451.11","93,881,113.41","93,792,131.10","93,703,148.79","93,614,166.48","93,526,722.16","93,437,739.85","92,892,006.61","92,806,198.63","92,720,390.63","92,735,437.36","92,644,526.82","92,553,629.10","92,462,731.38","92,371,833.66","92,280,935.94","92,190,038.22","92,442,300.50","92,331,842.78","92,607,422.06","92,589,746.89","92,691,668.15","92,525,732.27","120,650,267.82"
盈余公积,"134,442,452.82","134,442,452.82","134,442,452.82","120,036,556.18","120,036,556.18","120,036,556.18","120,036,556.18","125,400,834.06","124,126,313.37","124,126,313.37","124,126,313.37","130,409,115.80","130,409,115.80","130,409,115.80","130,409,115.80","141,652,343.76","141,652,343.76","141,652,343.76","141,652,343.76","151,828,442.35","151,828,442.35","151,828,442.35","151,828,442.35","164,493,713.16","164,493,713.16","164,493,713.16","164,493,713.16","180,047,334.19","180,047,334.19","180,047,334.19","180,047,334.19","183,957,950.36","183,957,950.36","183,957,950.36","183,957,950.36","196,173,021.63","196,173,021.63","196,173,021.63","196,173,021.63","215,035,274.83","215,035,274.83","215,035,274.83"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,467,033.18"
未分配利润,"128,108,632.74","79,762,363.59","100,452,921.20","125,087,413.90","165,130,415.04","122,322,305.85","140,759,862.16","153,486,681.84","177,484,353.89","165,007,314.26","183,619,572.75","223,670,691.39","237,728,664.72","257,483,895.86","268,230,804.97","337,096,761.88","369,711,829.48","360,467,366.70","384,083,190.22","410,868,332.50","456,208,408.71","494,647,250.37","448,320,527.72","528,837,668.25","572,424,109.87","534,869,534.59","654,163,554.08","751,659,295.83","794,368,799.52","750,817,879.66","756,981,786.74","813,399,565.51","863,380,927.07","970,306,058.16","951,940,102.32","884,404,386.31","1,004,229,563.02","987,321,320.02","988,276,530.10","980,451,451.94","991,144,191.50","2,649,634,951.39"
长期待摊费用,"4,018,026.52","3,566,778.16","3,159,849.81","7,758,199.54","20,880,886.28","30,929,240.40","29,299,370.13","30,712,574.86","29,779,518.81","27,349,916.69","28,276,266.34","32,849,608.37","32,026,213.04","33,392,808.56","40,176,977.82","37,542,236.03","16,269,514.80","14,450,896.11","12,831,555.44","11,169,931.96","9,582,755.91","7,996,822.62","6,411,791.06","5,330,826.60","3,933,345.74","3,325,900.16","1,324,652.97","987,777.28","292,366.66","136,917.79","623,513.77","507,573.91","487,540.15","728,482.34","657,032.13","8,206,352.71","7,703,458.53","7,115,196.36","8,604,698.87","14,775,504.81","16,220,341.42","53,990,190.85"
少数股东权益,"75,186,640.95","100,467,549.40","91,448,864.47","106,912,422.94","55,316,066.27","51,048,127.75","46,456,869.03","32,429,389.54","28,958,519.89","25,332,176.71","23,631,247.05","22,563,751.48","21,280,914.16","20,898,415.75","20,705,787.54","16,333,491.49","6,731,838.28","5,225,603.53","4,146,150.99","8,211,975.15","7,740,907.67","7,186,524.44","6,793,721.44","6,458,772.25",,,,,,"1,000,000.00","19,200,000.00","89,632,069.56","86,556,421.34","82,167,110.90","77,263,750.16","72,046,346.97","66,652,084.81","61,061,169.43","88,858,909.37","82,713,200.23","78,424,645.91","260,299,608.96"
递延所得税资产,,,,"358,516.83",394.25,"166,513.75","214,651.25","433,345.10","259,655.25","159,796.75","1,237,290.53","962,597.93","909,507.19","955,676.19","854,290.79","98,993.01",,,,"31,017,313.67","30,887,476.78","34,155,346.84","34,155,346.84","45,109,371.64","45,109,371.64","46,438,947.95","46,438,947.95","53,887,766.18","53,837,718.58","53,837,718.58","53,837,718.58","41,967,238.76","41,911,337.61","41,911,337.61","41,911,337.61","42,037,587.79","41,970,643.37","41,970,643.37","41,970,643.37","47,816,851.13","47,816,851.13","122,045,663.56"
外币报表折算价差,"277,128.33","227,740.31","-607,997.30","-174,102.06","-348,677.32","-451,059.07","-451,059.07","-453,637.15","-453,637.15","-460,285.42","-463,114.05","-495,363.30","-501,208.28","-532,381.50","-574,131.36","-729,741.49",,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
