科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"33,929,081.10","52,274,250.15","126,316,236.68","1,196,060,526.77","1,163,564,445.59","1,150,841,857.39","1,097,879,686.70","1,022,696,515.25","1,005,641,525.84","884,587,459.97","863,517,007.21","945,282,022.59","889,476,443.60","970,347,603.64","896,388,178.08","976,868,236.96","958,770,040.22","839,925,029.98","579,822,911.09","639,788,084.40","694,236,900.65","787,378,398.52","790,306,771.76","522,653,551.11","851,421,802.19","608,199,814.69","529,597,765.32","442,100,805.46","1,005,429,958.41","1,279,758,589.22","1,375,052,710.15","1,754,965,004.93","1,713,773,854.33","1,266,158,442.69","915,324,359.05","609,168,732.48"
短期借款,"28,550,000.00","39,200,000.00","70,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,"70,000,000.00","50,000,000.00",,,,,,,,,"100,000,000.00",,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"837,676.20","9,287,088.62","512,096.00","14,279,146.37","10,199,575.82","42,709,103.14","61,133,023.09","151,854,201.19","169,671,530.94","196,132,668.37","229,700,595.52","226,122,642.99","259,494,483.35","259,524,946.32","307,857,418.80","322,006,492.81","266,499,765.80","227,979,401.45","282,156,312.15","394,190,031.89","430,163,479.67","416,756,561.89","421,377,454.12","405,127,592.67","444,605,505.52","421,554,456.59","488,026,766.70","523,100,541.18","599,305,090.64","704,230,900.47","652,457,155.77","633,529,882.42","619,834,046.49","536,048,745.33","535,776,501.50","575,994,350.21"
应付票据,"19,000,000.00","20,000,000.00",,"22,987,007.76","30,000,000.00","7,012,992.24","32,394,733.62","121,240,903.68","137,984,062.90","118,400,346.99","121,904,784.88","107,531,365.78","95,992,035.72","74,398,961.29","87,158,909.84","106,014,785.80","39,316,982.30",,,,,,,,"100,000.00",,,,,,,,,,,
应收账款,"72,206,596.61","104,199,305.56","138,102,650.06","147,932,217.20","195,516,528.15","258,224,585.99","293,941,903.16","303,762,949.35","315,982,428.27","384,052,517.97","362,522,393.27","402,955,681.96","414,414,681.18","479,807,264.98","470,179,958.48","536,284,165.80","544,601,053.49","644,599,102.67","662,760,270.65","620,164,206.11","696,946,060.14","772,323,656.24","727,010,980.38","785,619,340.97","838,888,882.81","953,677,128.98","927,329,224.40","1,089,376,215.50","820,932,572.87","860,523,296.02","861,406,657.36","749,510,565.90","794,780,659.87","772,964,819.01","814,860,748.95","797,603,468.69"
应付账款,"32,330,265.06","40,624,141.50","49,946,148.62","62,076,198.26","52,484,093.03","76,175,346.65","93,248,631.31","79,382,096.40","70,011,207.19","69,494,045.11","65,555,218.01","59,923,617.15","53,245,503.67","72,537,086.84","86,033,206.91","56,897,412.11","82,205,516.33","100,132,596.47","78,941,322.73","104,069,451.47","167,084,750.65","122,571,230.58","116,892,044.60","102,798,441.31","104,869,305.56","125,532,893.71","137,855,564.29","320,305,430.07","169,813,813.51","188,078,507.81","99,118,683.90","101,424,416.94","76,786,624.32","82,260,984.52","152,767,273.16","154,912,488.79"
预付款项,"11,257,635.88","22,087,678.71","20,863,156.37","22,630,697.63","69,751,558.49","25,489,914.04","69,449,017.67","99,886,622.51","25,015,083.43","60,458,496.48","52,640,793.72","66,518,279.23","31,856,485.34","26,013,456.38","21,343,791.42","53,401,003.88","155,084,364.55","340,597,840.42","344,299,593.42","367,108,763.29","65,858,645.81","81,828,963.05","81,538,472.64","76,734,051.56","9,447,271.26","19,690,992.04","25,452,445.04","21,957,632.28","18,670,098.26","35,289,730.82","28,914,159.85","39,694,381.36","36,899,124.76","33,395,328.89","58,170,226.90","64,524,545.51"
预收款项,"4,273,912.66","8,370,004.52","4,220,951.32","9,033,396.69","8,594,471.56","8,940,933.87","8,845,628.71","13,159,715.04","6,043,505.68","6,560,701.77","3,769,273.53","4,620,050.21","6,470,243.12","8,169,282.64","8,492,210.59","6,343,985.72","6,807,789.72","3,808,539.30","4,418,871.26","8,276,985.57","6,976,719.80","8,769,957.82","8,838,248.85","8,805,682.37","3,706,609.91","4,614,800.63","6,168,405.34","10,235,113.88","6,271,038.77","9,182,499.00","7,426,210.02","4,265,160.08","4,991,121.85","6,291,335.19","10,002,094.25","5,778,562.06"
其他应收款,"7,296,623.54","12,715,272.70","10,376,201.83","7,712,525.68","5,971,249.82","10,251,267.34","12,348,951.57","14,736,344.88","6,909,556.84","11,550,827.78","11,354,053.65","11,841,282.26","8,175,049.51","11,020,897.23","10,819,827.80","13,471,097.48","6,748,398.27","17,337,899.26","8,408,002.41","12,130,902.41","9,295,860.74","12,715,944.69","15,899,964.00","16,042,700.18","19,931,112.83","29,019,432.37","181,175,498.77","18,997,327.86","18,966,701.95","22,172,624.32","15,984,469.47","38,876,775.78","58,865,231.40","47,240,771.36","49,461,561.97","51,154,723.99"
应付职工薪酬,"5,467,021.89","6,030,307.78","5,503,705.51","6,122,372.62","13,896,908.40","2,763,596.98","6,804,563.45","11,045,529.91","26,062,218.30","14,301,381.86","21,221,711.05","27,947,454.50","34,159,111.71","16,409,703.73","25,426,568.32","33,790,221.10","48,513,319.92","20,829,455.39","31,756,846.90","43,939,776.00","59,750,662.44","25,492,437.17","38,730,926.93","51,811,483.01","66,522,444.35","28,271,263.96","42,481,957.66","57,750,085.08","78,543,423.77","37,142,486.06","54,497,686.37","71,413,408.75","92,590,765.69","39,729,825.15","60,705,073.80","78,639,661.81"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,382,709.41","8,851,650.09","25,480,955.48","22,533,585.77","14,605,265.48","35,228,321.94","21,452,599.73","20,387,622.25","12,198,768.98","32,739,184.87","33,489,173.82","23,691,751.40","43,913,133.13","61,212,066.45","43,837,795.29","74,095,241.43","84,967,360.89","85,193,715.22","71,503,199.27","103,777,100.00","113,279,600.55","127,066,403.18","97,556,880.28","110,554,212.28","151,418,810.81","141,314,522.19","111,100,344.78","115,490,322.86","136,119,148.65","159,898,112.62","131,101,423.99","150,091,829.04","182,063,407.64","156,618,942.89","159,171,271.50","177,015,648.69"
应收利息,,,,,,,,,"2,995,292.36","5,857,299.23","4,452,151.14","4,363,608.60","4,336,100.25","3,686,679.63","5,762,140.06","3,122,456.98","2,832,892.84","1,856,650.69","1,817,435.83","930,403.19","4,410,483.47","9,356,397.84","11,533,128.92","5,545,401.97","3,857,719.45","4,894,427.79",,"2,247,967.27",,"3,933,583.33","432,328.77","2,007,123.29","2,736,164.39","3,166,666.67","1,123,888.89","3,014,875.00"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,"81,217,500.00","65,000,000.00",,,"60,000,000.00","60,000,000.00",,,,,,,,,,,"266,653,296.00",,,,,,,,"425,100,288.00","425,100,288.00","425,100,288.00","425,100,288.00",,
存货,"74,275,945.25","99,365,806.91","100,642,914.13","135,229,932.02","150,471,000.14","169,142,258.44","201,506,117.42","212,456,861.41","225,134,040.64","208,447,485.21","235,455,553.13","181,468,120.61","168,285,044.07","156,706,426.09","190,695,619.95","168,048,850.20","225,823,351.84","245,408,258.12","242,596,667.01","219,967,894.02","160,475,358.27","164,196,816.95","167,671,742.71","163,601,903.70","151,882,452.31","192,956,149.04","258,478,666.15","342,912,419.77","340,543,374.53","260,723,789.39","243,686,581.73","291,866,552.70","323,441,815.98","384,031,160.89","442,271,302.44","504,953,845.16"
其他应付款,"11,980,156.28","17,627,843.57","23,498,484.58","32,072,523.23","26,005,713.91","49,832,380.82","48,770,356.57","42,728,656.12","39,533,611.45","43,096,197.11","50,363,426.14","53,737,772.15","48,203,912.36","76,898,400.62","102,703,608.04","76,334,251.37","66,370,649.89","101,093,337.76","83,289,352.39","128,496,004.67","123,124,865.55","143,854,560.92","136,322,688.46","96,338,486.26","461,420,749.55","271,335,773.52","255,539,481.43","262,627,342.48","202,999,208.22","205,401,446.75","206,434,146.99","214,235,295.32","166,909,234.26","176,401,819.92","139,425,669.77","157,960,473.03"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,"224,132.99","224,132.99","224,132.99",,,,,,,,,,,,
一年内到期的非流动负债,,"5,000,000.00","4,600,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00"
其他流动资产,,,,,,,,,,"33,333.33","13,333.32",,"3,670,190.45","4,841,692.10","4,594,573.36","4,411,123.01",,,,,"200,550,977.19","200,699,863.24","300,728,267.82","500,754,820.14","210,000,000.00","390,000,000.00",,"340,000,000.00","45,086,654.04","28,115,312.95","22,215,287.24","25,852,537.68","100,367,998.99","873,982,787.98","302,599,952.38","860,409,748.75"
其他流动负债,,,,,,,,,"1,024,000.00","1,024,000.00","1,024,000.00","1,024,000.00","1,922,000.00","1,922,000.00","3,869,018.10","3,869,018.10","4,669,018.10","4,669,018.10","5,369,018.10","5,247,138.10","5,589,633.98","5,339,621.80","4,242,683.68","4,113,194.53","5,000,433.44","5,000,393.44","4,700,433.44","5,200,433.44","5,246,003.44","5,336,003.44","5,207,670.09","4,908,003.44","5,108,003.46","5,108,003.46","5,148,003.46","5,148,003.46"
流动资产合计,"199,803,558.58","299,929,402.65","396,813,255.07","1,523,845,045.67","1,595,474,358.01","1,656,658,986.34","1,736,258,699.61","1,805,393,494.59","1,751,349,458.32","1,821,120,088.34","1,809,655,880.96","1,838,551,638.24","1,779,708,477.75","1,911,948,966.37","1,907,641,507.95","2,077,613,427.12","2,160,359,867.01","2,317,704,182.59","2,121,861,192.56","2,354,280,285.31","2,261,937,765.94","2,445,480,735.41","2,516,290,915.34","2,476,303,495.29","2,530,034,746.37","2,619,992,401.50","2,410,060,366.38","2,780,692,909.32","2,848,934,450.70","3,194,747,826.52","3,200,149,350.34","3,536,302,824.06","3,650,698,896.21","3,916,988,722.82","3,119,588,542.08","3,466,824,289.79"
