科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"263,079,136.79","263,993,221.87","234,318,146.59","256,464,086.89","218,084,747.35","221,850,235.28","293,929,193.58","233,096,595.52","257,785,448.04","384,014,181.97","383,192,225.24","287,994,213.66","500,189,935.27","516,165,677.45","466,393,056.51","580,654,302.96","641,489,184.85","903,810,318.68","909,962,796.02","933,554,456.91","1,114,657,414.89","745,007,274.86","868,867,158.42","931,080,204.69","716,812,842.00","895,210,666.43","804,521,854.63","1,021,706,144.26","1,223,329,874.30","1,009,260,302.67","866,843,620.03","1,080,868,940.80","691,215,088.26","1,443,616,427.71","1,252,628,015.87","1,614,526,283.85","1,750,629,211.84","1,714,365,309.78","1,894,508,857.69","2,502,863,067.61","3,250,437,455.92","7,702,172,688.92","8,478,791,833.40","8,678,803,004.63","9,584,736,108.80"
短期借款,"529,000,000.00","512,000,000.00","492,000,000.00","399,500,000.00","488,300,000.00","465,081,606.74","573,791,754.51","576,525,617.52","534,680,425.00","552,200,000.00","725,200,000.00","428,800,000.00","634,500,000.00","610,500,000.00","669,750,000.00","433,750,000.00","541,250,000.00","779,750,000.00","909,200,000.00","897,400,000.00","1,142,540,000.00","1,187,540,000.00","1,101,890,000.00","1,151,890,000.00","1,149,000,000.00","1,375,700,000.00","1,473,200,000.00","1,561,500,000.00","1,604,500,000.00","1,655,300,000.00","1,711,700,000.00","1,854,700,000.00","1,916,700,000.00","2,230,200,000.00","2,079,200,000.00","1,675,200,000.00","2,049,800,000.00","1,880,500,000.00","2,220,000,000.00","1,540,000,000.00","2,552,600,000.00","7,810,969,215.08","7,374,407,829.08","6,676,165,887.15","5,952,159,449.26"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"100,000.00",,"200,000.00",,"1,665,045.00","22,555,314.35","22,844,300.00","23,301,025.93","23,903,148.10","1,078,614.68","500,011.84","1,100,000.00","200,000.00","50,000.00",,"320,000.00","800,000.00","5,967,932.00","1,087,000.00","2,137,000.00","5,266,884.58","5,692,878.80","4,582,878.80","11,240,365.00","3,900,000.00","19,830,000.00","7,325,132.00","11,600,000.00","22,180,000.00","33,970,000.00","52,152,853.00","34,980,000.00","10,740,000.00","43,180,162.00","44,570,000.00","27,454,046.00","40,430,000.00","8,228,213.42","22,915,213.42","18,000,000.00","39,900,000.00","243,436,646.46","157,893,055.40","412,199,611.23","416,363,673.50"
应付票据,"171,434,000.00","143,784,000.00","141,818,743.92","134,637,543.92","158,473,768.57","221,871,243.23","265,838,553.61","251,136,936.12","269,818,900.00","319,949,106.07","110,510,423.99","71,134,359.09","102,587,562.10","99,376,357.00","111,170,000.00","112,820,000.00","135,453,315.00","208,273,420.00","130,961,150.00","134,178,740.00","142,930,492.52","110,776,952.52","145,112,053.80","175,529,130.00","197,641,139.30","204,577,476.82","225,994,670.20","192,921,670.20","348,781,936.00","278,767,600.00","213,006,900.00","121,095,600.00","142,331,000.00","126,504,600.00","83,271,655.00","76,472,455.00","141,150,000.00","118,600,000.00","53,950,000.00","99,725,000.00","126,010,000.00","1,259,278,025.47","1,368,599,113.70","2,136,607,588.39","2,194,191,218.28"
应收账款,"306,183,240.51","267,848,945.48","262,656,885.13","495,309,676.93","427,444,516.76","222,363,177.08","177,246,942.54","654,437,899.96","474,951,744.74","497,234,206.86","479,465,928.76","441,553,871.28","359,697,821.60","473,969,995.25","517,750,003.22","524,122,628.74","666,202,608.96","900,274,326.70","1,033,037,912.17","1,700,317,705.17","1,983,038,745.23","2,044,402,203.12","1,829,261,278.21","2,425,809,172.77","2,206,061,813.63","2,660,376,863.30","2,632,551,150.57","3,029,980,986.82","2,692,967,084.22","2,976,697,592.54","2,939,918,282.80","3,150,544,978.45","2,914,545,468.97","3,099,232,603.19","3,486,404,914.30","4,038,304,790.05","3,600,899,049.97","4,211,222,011.42","4,433,043,632.87","5,081,028,364.24","4,871,730,040.10","14,502,202,218.14","14,506,057,747.34","16,117,341,196.85","13,600,395,103.96"
应付账款,"285,899,914.14","265,467,587.65","245,896,616.26","432,812,284.26","340,715,205.51","140,767,534.63","104,301,362.85","433,283,179.12","308,183,396.74","355,274,103.29","414,299,754.66","444,399,955.41","327,524,076.76","440,032,280.37","406,987,309.12","799,864,890.41","760,763,270.12","1,258,208,570.89","1,083,484,311.21","1,252,668,192.61","1,471,028,523.12","1,768,396,146.15","2,009,324,791.12","2,350,447,646.61","2,393,642,357.22","2,719,245,689.01","2,544,626,806.47","2,509,505,968.86","2,087,296,355.75","2,385,728,541.69","2,497,442,320.14","2,775,209,181.21","2,441,133,654.34","3,189,342,606.48","3,337,608,924.10","3,465,791,404.28","2,646,298,767.75","3,997,229,968.20","3,852,608,722.70","4,930,771,717.01","3,975,914,323.01","14,748,176,922.61","15,581,064,730.69","19,160,100,395.20","14,422,905,341.50"
预付款项,"104,888,343.67","136,983,607.36","81,939,263.79","134,695,983.43","242,191,089.08","199,122,067.93","220,876,144.96","119,709,569.55","121,605,037.16","114,745,100.79","126,998,890.02","108,071,373.84","259,734,127.21","246,622,375.97","254,839,582.48","122,242,021.45","174,448,075.59","204,158,321.40","183,459,296.27","397,014,026.82","417,658,159.49","395,072,135.80","245,931,456.17","93,464,486.22","210,173,327.42","116,552,297.92","160,163,800.18","53,600,999.58","177,155,086.82","173,823,851.08","416,254,341.15","292,871,847.25","915,794,821.42","450,114,408.97","480,187,324.44","338,558,366.37","386,056,946.12","273,090,442.41","746,508,125.34","44,902,425.09","112,337,539.93","1,148,776,295.45","872,541,432.58","386,167,363.41","479,442,103.20"
预收款项,"48,589,184.75","122,261,241.66","130,572,972.20","365,974,058.36","286,407,290.56","334,368,329.27","350,453,925.95","404,690,398.62","299,356,320.41","375,019,986.68","430,735,772.41","430,203,821.42","627,565,009.59","842,859,570.67","930,430,996.68","810,384,367.87","664,372,269.32","942,365,729.83","1,206,218,646.15","879,654,845.13","670,828,430.79","840,554,537.39","904,830,865.38","900,841,740.68","839,144,351.36","908,997,836.52","807,941,119.47","1,112,746,838.28","885,358,548.37","778,803,542.60","790,643,664.28","1,075,267,630.76","1,079,980,358.46","1,006,479,435.67","1,316,518,916.44","1,637,860,382.93","1,688,481,577.14","1,791,614,249.25","2,083,872,630.88","2,344,195,878.68","2,882,315,881.09","7,224,982,327.66","7,800,759,489.66","6,677,563,549.09","8,331,125,095.44"
