科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"6,427,744.63","4,661,828.31","14,791,323.26","34,934,921.67","50,849,190.12","24,494,352.88","34,632,173.82","33,785,628.43","22,439,964.77","10,654,498.25","10,679,182.04","7,740,380.38","8,598,939.21","10,751,423.36","14,166,211.92","22,474,244.72","14,595,322.50","12,373,661.02","20,249,871.54","43,083,746.81","59,459,882.44","71,070,041.57","62,284,665.84","70,116,113.26","91,290,298.38","81,178,905.96","92,992,126.72","87,142,286.30","88,907,689.55","112,276,743.88"
应付职工薪酬,"7,460,166.77","7,146,384.77","9,971,890.42","9,599,121.19","8,579,137.23","9,791,577.08","8,251,645.59","8,931,825.29","9,508,221.23","10,174,840.93","8,515,298.33","9,196,061.40","9,427,087.16","17,786,736.38","11,574,312.60","12,751,911.17","16,549,920.63","25,348,902.29","13,157,818.85","22,092,994.85","26,148,504.23","40,528,313.57","24,831,505.62","26,088,042.03","31,816,387.56","45,991,238.68","21,666,056.41","25,055,833.63","29,111,026.74","43,192,472.16"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"8,641,814.94","5,216,868.30","6,056,362.80","7,165,451.52","5,387,066.55","8,902,960.70","8,134,116.81","5,942,174.30","10,546,445.54","13,629,079.38","8,737,615.79","10,389,078.77","17,094,274.33","10,594,829.76","14,863,709.28","16,646,090.73","24,494,152.64","14,746,119.51","16,877,304.09","11,300,904.71","19,310,799.86","18,997,768.02","21,892,783.21","16,664,208.43","24,848,943.07","15,578,769.62","11,185,119.73","6,504,973.33","29,946,594.76","31,021,648.74"
应收利息,,,,,,"1,084,999.99","541,698.28","313,444.44",,,,,,,,,,,,,,,,,,,,,,
应付利息,"428,938.47","372,143.17","487,716.03","1,010,238.00","909,544.51","518,336.70","857,389.29","597,473.76","895,783.20","828,986.62","1,112,465.36","1,388,271.23","2,046,341.50","2,026,591.27","2,122,870.17","2,406,704.34","1,675,664.70","2,584,139.06","1,231,634.72","1,713,869.47","1,167,832.24","2,433,578.46","2,173,327.58","1,953,783.99","2,118,095.55","1,519,567.11","3,073,502.59","2,766,089.44","3,115,781.83","4,189,093.22"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"1,730,000.00",,,,,,,"32,505,894.76","14,052,394.09",,,,,,,,,,,,"125,766,662.70",,,,,,,,,
存货,"136,210,229.63","98,483,119.64","150,426,269.76","223,435,344.23","160,862,516.96","158,703,068.88","217,012,422.39","257,137,148.43","203,235,443.78","192,595,225.02","204,896,675.35","206,350,943.64","193,658,503.66","220,415,116.29","184,821,596.29","235,344,788.13","217,932,933.18","237,687,763.92","203,809,799.19","240,334,191.56","207,358,014.64","248,897,776.31","208,960,503.98","263,477,483.58","218,144,767.23","268,668,912.78","245,656,413.59","308,273,869.38","261,680,602.10","339,577,596.10"
其他应付款,"59,564,551.51","12,349,321.46","7,292,798.44","42,747,137.70","63,997,303.40","45,352,387.87","35,333,246.90","68,115,310.99","32,374,470.56","75,020,828.36","60,582,792.87","40,396,187.66","38,726,669.86","38,125,792.11","23,717,918.13","44,635,973.68","77,099,917.16","79,254,335.29","86,215,939.12","144,751,852.19","204,662,393.33","239,865,564.02","246,056,180.09","338,982,378.12","245,733,519.16","226,935,082.35","231,123,671.49","188,607,285.17","176,036,986.42","229,820,904.95"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"23,045,380.00","26,677,712.00","26,326,067.00","26,096,278.00","27,096,278.00","33,421,610.00","33,421,610.00","33,477,206.00",,"34,973,455.00","34,933,111.00","34,797,565.00",,"55,407,141.00","55,517,523.00","70,488,141.00","50,558,858.00","284,705,939.00","43,439,861.00","58,372,385.00","43,598,709.00","74,918,506.00","41,872,063.00","57,064,321.00","15,087,672.00","52,729,760.00","37,570,832.00","52,651,712.00","37,507,856.00","69,626,416.00"
其他流动资产,,,,"14,873,415.09","7,218,522.92","15,714,779.51","20,259,211.66","20,309,775.59","25,864,859.86","31,013,989.31","39,666,823.34","35,899,234.90","34,581,410.28","39,367,955.62","35,436,275.44","35,338,895.60","32,766,433.01","35,266,521.26","28,771,345.42","32,242,735.87","25,772,327.63","22,226,280.70","11,405,179.55","14,437,799.75","16,232,550.50","34,857,583.89","52,913,425.15","66,091,939.28","60,548,409.51","99,659,208.67"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,"885,642.25",,,,,,
流动资产合计,"293,054,658.50","238,654,092.29","340,269,006.14","529,400,535.07","1,078,905,244.20","702,315,238.68","713,998,207.23","699,802,552.50","677,568,188.31","590,654,468.83","622,198,689.81","579,808,619.09","593,137,062.83","560,186,929.93","663,198,204.32","687,890,188.19","711,506,641.75","1,226,665,986.56","865,940,969.69","862,581,824.00","910,108,988.41","860,824,361.67","1,286,029,092.12","1,288,463,576.76","1,020,721,694.69","955,357,887.44","1,059,963,756.18","1,205,551,529.76","1,156,698,018.68","1,142,009,471.30"
流动负债合计,"436,681,352.47","398,405,812.99","493,005,619.68","688,146,870.17","651,299,337.09","347,220,024.81","394,348,756.38","507,156,707.94","469,883,630.56","477,659,156.02","478,592,376.32","485,603,948.06","498,993,025.36","545,395,176.24","699,374,804.90","688,470,609.40","650,185,753.73","873,660,775.98","545,047,831.68","633,939,807.51","911,422,444.43","1,039,226,255.50","1,047,209,138.48","1,186,756,597.52","1,025,162,748.06","1,084,925,409.02","1,140,121,425.75","1,063,939,552.43","1,108,337,460.52","1,375,062,443.22"
可供出售金融资产,,,,,,,,,,,,,,,,,"2,555,921.23","2,555,921.23","2,555,921.23","2,555,921.23","2,555,921.23","2,555,921.23","2,555,921.23","2,555,921.23","2,555,921.23","2,555,921.23",,,,
长期借款,"164,401,550.00","145,705,045.17","194,442,151.00","241,463,134.00","245,463,134.00","214,980,880.00","222,180,880.00","222,354,448.00","300,903,520.00","282,443,185.00","345,590,181.00","368,507,463.00","381,734,227.00","346,008,658.00","351,233,046.00","412,612,686.00","522,656,152.00","297,721,307.00","307,797,445.00","292,756,265.00","293,487,713.00","233,991,040.00","233,945,680.00","219,107,192.00","219,161,248.00","181,882,040.00","281,847,356.00","531,571,592.00","628,578,092.00","636,885,048.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,"2,555,921.23",,,,,,,,,,,,,,
专项应付款,,,,"2,000,000.00","2,000,000.00","7,150,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,,"2,400,000.00","2,400,000.00","2,400,000.00","2,400,000.00","2,400,000.00","2,400,000.00","2,400,000.00","2,400,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00",,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,"2,681,216.26","2,691,382.01","2,678,850.10",,,,,,,,,,
固定资产,"121,177,265.77","264,974,068.75","258,929,022.99","439,305,462.05","440,527,375.78","440,720,643.52","433,384,139.00","428,285,818.12","425,328,872.10","732,824,859.51","725,220,712.69","654,647,854.72","721,714,649.13","720,529,167.05","729,608,383.18","719,556,606.94","978,062,123.20","966,952,524.58","950,790,212.69","943,960,800.06","1,147,303,991.42","1,134,692,101.71","1,116,949,299.76","1,109,943,019.04","1,096,876,052.11","1,095,758,862.24","1,087,614,800.62","1,068,797,045.48","1,064,776,012.58","1,065,667,587.11"
递延所得税负债,"519,192.64","708,482.86","1,204,288.63","899,081.96","920,638.81","2,641,852.36","2,495,623.36","1,701,419.86","1,734,513.86","1,834,539.36","1,731,963.36","1,983,541.99","2,397,274.49","3,410,735.47","1,701,419.86","1,701,419.86","1,701,419.86","2,506,794.00","2,606,111.50","3,392,357.15","2,527,783.05","2,632,923.27","2,722,598.27","2,489,412.91","2,482,420.23","2,473,532.79","2,419,334.86","2,409,617.18","2,454,629.49","2,522,981.81"
在建工程,"159,905,087.88","52,657,303.15","177,003,199.83","88,694,625.32","142,980,753.97","214,242,716.87","266,285,160.53","293,220,852.40","382,731,770.88","176,576,555.28","225,965,252.49","336,855,884.20","283,301,598.61","338,537,109.12","382,331,251.42","433,038,052.16","271,052,806.51","311,093,391.27","400,815,211.88","423,465,616.65","174,658,378.24","280,331,833.03","353,023,182.82","522,193,777.80","675,449,985.07","819,505,360.56","880,661,958.57","962,012,684.46","1,188,480,545.70","1,442,255,590.10"
其他非流动负债,"4,413,000.00","4,590,000.00","4,287,000.00","4,135,500.00","4,135,500.00","3,984,000.00","3,984,000.00","3,832,500.00","3,832,500.00","3,681,000.00","3,605,250.00","3,529,500.00","3,453,750.00","5,233,115.76","5,095,272.51","4,957,429.26","4,819,586.01","4,700,527.50","4,700,527.50","19,018,477.50","72,960,277.50",,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"169,333,742.64","151,003,528.03","199,933,439.63","248,497,715.96","252,519,272.81","228,756,732.36","230,660,503.36","229,888,367.86","308,470,533.86","289,958,724.36","350,927,394.36","374,020,504.99","387,585,251.49","357,052,509.23","360,429,738.37","421,671,535.12","531,577,157.87","315,291,587.52","325,339,365.52","325,252,006.01","376,236,486.56","243,739,333.03","243,590,804.78","228,326,288.17","228,180,508.24","191,714,134.55","292,383,703.34","541,837,312.38","639,165,978.74","647,775,545.24"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,815.81,"2,473.81","13,284.53",,,,,
负债合计,"606,015,095.11","549,409,341.02","692,939,059.31","936,644,586.13","903,818,609.90","575,976,757.17","625,009,259.74","737,045,075.80","778,354,164.42","767,617,880.38","829,519,770.68","859,624,453.05","886,578,276.85","902,447,685.47","1,059,804,543.27","1,110,142,144.52","1,181,762,911.60","1,188,952,363.50","870,387,197.20","959,191,813.52","1,287,658,930.99","1,282,965,588.53","1,290,799,943.26","1,415,082,885.69","1,253,343,256.30","1,276,639,543.57","1,432,505,129.09","1,605,776,864.81","1,747,503,439.26","2,022,837,988.46"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"111,000,000.00","111,000,000.00","111,000,000.00","111,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","149,006,500.00","149,006,500.00","174,936,661.00","174,936,661.00","352,073,322.00","359,333,322.00","359,333,322.00","371,101,322.00","379,124,322.00","379,214,322.00","372,366,822.00","372,366,822.00","743,106,144.00","743,106,144.00","743,106,144.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"19,414,450.41","16,704,771.24","16,704,771.24","16,704,771.24","593,327,789.90","593,327,789.90","593,327,789.90","588,965,393.22","588,965,393.22","589,002,839.93","589,002,839.93","589,002,839.93","589,002,839.93","589,002,839.93","589,002,839.93","597,125,294.93","597,125,294.93","1,107,534,207.74","1,107,534,207.74","945,734,579.53","997,743,592.35","1,003,292,801.39","1,196,342,600.31","1,279,418,360.73","1,287,066,356.53","1,231,029,026.37","1,228,285,606.72","852,784,539.05","852,453,320.65","852,231,415.46"
无形资产,"373,721,785.86","346,488,707.72","348,397,144.88","335,511,434.04","338,924,971.30","347,571,089.51","351,756,149.79","348,177,634.42","342,466,043.37","337,637,345.63","332,240,618.96","326,638,916.01","347,518,827.20","341,852,001.23","335,935,553.19","336,904,911.59","331,286,002.00","324,900,566.08","318,850,340.83","352,743,787.13","609,517,517.25","591,453,392.05","333,270,578.01","328,674,274.66","324,888,819.90","334,403,441.01","366,128,442.62","361,551,278.66","355,406,335.66","407,529,000.89"
盈余公积,"448,430.05","10,173,729.81","10,608,535.91","10,608,535.91","10,608,535.91","15,003,460.60","15,003,460.60","15,003,460.60","15,003,460.60","29,009,338.90","29,009,338.90","29,009,338.90","29,009,338.90","32,624,082.08","32,624,082.08","32,624,082.08","32,624,082.08","36,562,349.22","36,562,349.22","41,430,601.18","40,740,398.80","40,508,478.95","40,508,478.95","45,086,948.36","45,086,948.36","46,169,946.84","46,169,946.84","46,169,946.84","46,169,946.84","54,617,197.71"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,"4,700,527.50","4,700,527.50","19,018,477.50","72,960,277.50","69,120,865.00","69,120,865.00","141,223,070.00","108,070,110.00","43,814,710.00","43,814,710.00","34,189,005.00","5,768,005.00","5,768,005.00"
商誉,,,,,,,,,,,,,,,,,,,,"6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00",
未分配利润,"77,562,711.68","141,131,702.87","208,380,539.34","238,030,333.91","261,075,558.36","284,008,637.04","293,785,301.79","287,142,147.02","304,128,646.72","315,219,159.68","321,125,937.27","282,519,873.33","303,201,192.85","299,648,580.42","294,909,488.48","306,930,886.04","347,191,383.18","349,617,305.15","374,656,826.12","333,549,702.83","239,355,240.63","268,305,647.51","301,661,497.48","327,457,691.48","321,983,109.20","381,137,079.74","406,558,194.56","431,393,026.80","452,404,692.39","460,478,080.82"
长期待摊费用,,,,,,,,,,"7,830,406.69","7,729,977.70","7,572,689.95","7,450,006.36","7,382,322.80","7,210,662.31","7,259,001.86","7,087,341.41","12,716,356.87","12,210,462.82","12,621,177.73","12,113,273.02","17,592,324.11","19,767,121.49","25,397,553.33","28,564,992.49","31,770,406.84","30,295,585.69","31,493,527.06","47,166,333.13","48,470,201.22"
少数股东权益,"135,618,522.53","77,151,265.63","87,818,393.50","85,078,034.89","89,679,426.56","92,644,945.05","94,420,086.35",,,"2,449,372.88","2,450,241.59","2,451,225.27","2,452,847.63","2,454,173.94","2,455,271.63",,,,,,"22,321,864.55","23,547,324.46",,,,,,,,
递延所得税资产,"1,815,044.10","2,408,369.03","2,451,746.15","4,430,096.87","4,430,096.87","3,174,608.26","3,174,608.26","4,134,818.26","3,723,208.86","3,294,354.99","3,412,040.85","3,375,607.95","3,503,610.07","4,107,191.20","6,477,409.84","6,796,918.72","4,326,252.10","6,287,069.22","6,311,245.60","7,393,506.74","8,318,360.18","10,791,051.39","9,516,835.16","15,668,561.46","17,075,321.74","10,340,989.18","12,767,325.63","11,446,244.52","11,255,974.21","16,656,682.26"
外币报表折算价差,"-385,367.67","-388,269.63","-401,179.31","-724,108.73","-741,478.51","-937,292.92","-947,633.57","-2,534,400.94","-2,633,581.44","-2,480,600.84","-2,340,835.87","-1,708,158.56","-1,618,741.96","-1,582,640.51","-2,034,761.13","-1,827,306.88",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"656,619,183.61","666,528,448.65","786,781,113.85","867,941,618.28","926,863,197.92","1,005,709,058.16","1,054,600,057.58","1,073,819,123.20","1,154,249,895.21","1,258,163,522.10","1,294,568,602.69","1,329,090,952.83","1,363,488,691.37","1,412,407,791.40","1,461,563,259.94","1,506,111,412.50","1,594,370,446.45","1,624,505,829.25","1,691,533,395.05","1,748,740,809.54","1,960,467,441.34","2,043,416,623.52","1,841,083,754.28","2,010,435,581.33","2,151,424,377.07","2,300,334,981.06","2,383,468,113.13","2,441,300,780.18","2,673,085,201.28","2,980,579,061.58"
所有者权益(或股东权益)合计,"343,658,747.00","355,773,199.92","434,111,060.68","460,697,567.22","1,101,949,832.22","1,132,047,539.67","1,143,589,005.07","1,036,576,599.90","1,053,463,919.10","1,081,200,110.55","1,087,247,521.82","1,049,275,118.87","1,070,047,477.35","1,070,147,035.86","1,064,956,920.99","1,083,859,456.17","1,124,114,176.60","1,662,219,452.31","1,687,087,167.54","1,652,130,820.02","1,582,917,498.76","1,621,275,396.66","1,836,312,903.14","1,883,816,272.40","1,918,802,815.46","1,979,053,324.93","2,010,926,740.22","2,041,075,445.13","2,082,279,780.70","2,099,750,544.42"
资产总计,"949,673,842.11","905,182,540.94","1,127,050,119.99","1,397,342,153.35","2,005,768,442.12","1,708,024,296.84","1,768,598,264.81","1,773,621,675.70","1,831,818,083.52","1,848,817,990.93","1,916,767,292.50","1,908,899,571.92","1,956,625,754.20","1,972,594,721.33","2,124,761,464.26","2,194,001,600.69","2,305,877,088.20","2,851,171,815.81","2,557,474,364.74","2,611,322,633.54","2,870,576,429.75","2,904,240,985.19","3,127,112,846.40","3,298,899,158.09","3,172,146,071.76","3,255,692,868.50","3,443,431,869.31","3,646,852,309.94","3,829,783,219.96","4,122,588,532.88"
负债和所有者(或股东权益)合计,"949,673,842.11","905,182,540.94","1,127,050,119.99","1,397,342,153.35","2,005,768,442.12","1,708,024,296.84","1,768,598,264.81","1,773,621,675.70","1,831,818,083.52","1,848,817,990.93","1,916,767,292.50","1,908,899,571.92","1,956,625,754.20","1,972,594,721.33","2,124,761,464.26","2,194,001,600.69","2,305,877,088.20","2,851,171,815.81","2,557,474,364.74","2,611,322,633.54","2,870,576,429.75","2,904,240,985.19","3,127,112,846.40","3,298,899,158.09","3,172,146,071.76","3,255,692,868.50","3,443,431,869.31","3,646,852,309.94","3,829,783,219.96","4,122,588,532.88"
