科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"1,299,508,549.76","2,723,050,068.52","4,480,290,048.96","24,886,776,619.93","5,957,704,493.19","12,069,762,820.31","19,123,004,458.13","27,948,054,382.61","7,218,838,040.52","15,174,206,749.26","22,790,235,303.59","33,223,247,119.22","6,918,531,393.02","16,911,367,827.06","25,967,505,068.63","38,080,112,185.86","8,577,464,390.61","19,759,214,532.88","30,090,863,163.61","42,916,618,329.18","9,630,756,696.15","20,011,488,282.92","29,698,965,290.31","38,079,202,510.13","8,346,336,074.84","20,467,106,740.89","30,388,282,935.57","42,390,796,682.51","8,259,606,361.40","18,984,168,298.81","28,473,542,683.95","39,036,164,758.11","7,685,559,058.00","18,204,942,335.15","26,000,799,898.45","36,017,943,700.32","9,287,202,976.70","18,219,614,274.86","23,639,712,787.11","33,285,723,808.34","5,585,978,309.66","14,577,702,423.17","20,913,334,963.32"
二、营业利润,"238,627,243.77","485,784,491.09","861,014,558.29","2,424,550,741.05","490,517,156.72","824,508,452.69","1,140,493,704.94","1,541,726,009.44","393,899,475.97","853,581,673.87","1,396,312,919.04","1,652,645,862.67","517,210,241.46","1,127,421,274.28","1,905,684,130.54","2,755,895,884.04","701,417,347.14","1,722,532,439.38","2,649,324,150.90","3,356,335,285.96","828,804,627.28","1,428,078,596.18","2,079,088,670.54","2,482,215,251.52","528,083,648.02","1,387,417,561.17","2,203,977,758.65","2,776,932,096.36","494,252,109.93","960,078,656.17","1,218,865,488.74","1,325,599,392.82","112,532,283.49","261,817,608.52","334,348,789.51","383,982,344.61","38,332,163.69","-343,135,896.28","-1,114,794,438.71","-1,995,933,133.63","61,145,485.08","379,116,511.41","368,315,273.26"
减:营业成本,"967,529,143.45","2,033,196,907.68","3,269,494,581.18","20,088,669,634.76","4,946,504,979.19","10,185,360,302.86","16,046,655,103.67","23,389,922,000.77","6,141,873,955.10","12,845,066,720.34","19,214,648,259.58","27,510,828,696.70","5,558,888,588.26","13,888,567,855.86","21,041,838,212.59","30,379,877,894.54","6,838,678,264.72","15,632,770,296.23","23,867,393,212.47","33,954,397,638.01","7,705,650,186.14","16,095,892,049.32","23,864,538,695.65","30,001,922,705.62","6,798,731,354.28","16,713,119,226.23","24,497,118,111.88","33,742,866,666.50","6,946,168,005.47","15,959,657,175.55","24,033,648,391.83","32,495,805,650.91","6,785,912,614.38","16,035,352,153.72","22,647,135,151.21","29,959,761,391.90","8,386,818,230.45","16,209,034,955.29","21,007,435,698.84","29,277,766,070.66","4,745,203,749.99","12,077,130,854.82","17,379,775,881.54"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"137,249.58","8,969,787.07","18,904,456.04","58,246,734.03","9,646,932.31","22,879,561.70","24,959,946.96","58,636,272.16","5,324,782.31","14,824,788.45","34,055,207.12","74,649,293.66","35,873,894.36","108,758,815.44","163,216,771.80","227,478,364.68","28,588,427.99","94,778,159.41","174,124,046.40","237,830,858.72","59,287,482.29","159,266,534.17","233,894,582.67","284,805,579.01","76,087,766.43","154,592,062.67","215,109,631.18","302,467,748.87","60,498,209.11","114,238,005.20","156,634,363.67","237,862,591.50","57,356,329.28","146,127,592.03","261,253,808.20","330,076,838.27","51,972,472.53","109,646,104.16","161,931,175.04","377,711,750.58","46,668,166.61","169,270,783.15","207,497,286.63"
营业外收入,"10,057,626.54","18,559,445.52","29,286,273.86","88,744,271.14","15,163,994.69","45,128,481.85","130,217,764.44","517,757,489.18","12,490,332.51","26,973,106.28","41,785,343.52","222,191,638.28","25,031,753.69","57,686,428.77","84,352,325.81","204,004,997.89","25,725,946.15","55,667,398.77","83,027,762.22","255,411,857.33","37,774,443.91","60,362,166.98","97,189,063.09","233,888,232.18","42,967,005.09","72,347,038.76","94,599,172.05","206,483,785.28","20,503,855.93","46,048,632.81","75,442,245.25","204,916,321.37","22,475,249.35","47,503,584.30","66,209,865.31","227,912,649.23","17,992,628.35","52,502,105.85","87,288,299.29","219,422,545.80","170,917,767.34","202,723,470.98","235,383,299.35"
销售费用,"6,975,189.34","32,918,053.63","42,711,480.49","385,246,663.20","73,378,085.32","200,051,693.03","340,608,120.26","464,400,036.88","153,854,002.81","348,429,448.20","540,419,886.45","788,128,008.73","148,459,981.80","337,320,837.82","627,445,660.91","806,972,779.58","153,117,857.27","353,004,746.29","555,438,174.99","888,697,144.47","166,521,099.55","374,786,556.90","565,478,056.08","850,521,579.71","155,882,085.35","431,688,349.95","591,654,165.57","960,628,219.47","134,413,725.63","312,608,613.19","497,149,087.97","891,929,315.24","125,849,944.80","344,053,310.62","512,172,378.23","964,883,532.33","240,399,005.66","510,653,919.48","692,021,684.24","1,446,957,948.09","197,892,107.68","538,169,699.41","670,226,420.53"
减:营业外支出,"281,472.83","775,003.32","1,889,246.27","23,381,339.86","854,569.30","320,211,503.95","389,634,290.42","1,986,209,458.93","30,522,309.13","65,309,297.37","164,089,492.07","297,466,134.85","15,274,741.47","32,491,930.65","43,899,347.89","114,722,180.82","1,766,147.69","3,562,293.87","5,696,243.33","67,690,339.73","1,550,170.89","13,250,160.48","19,205,789.58","97,444,860.68","5,363,242.76","23,984,916.20","38,931,554.04","195,923,788.17","877,420.68","2,903,050.22","4,400,325.01","28,173,377.79","22,469,340.40","47,942,547.51","46,277,529.37","78,995,557.02","1,875,550.69","53,034,773.00","58,177,551.00","167,553,419.82","9,518,962.21","148,116,296.58","141,310,525.44"
管理费用,"78,994,581.70","164,268,543.85","274,389,865.41","1,659,129,362.70","303,373,919.92","615,622,988.86","1,079,223,498.53","1,683,631,085.78","354,364,856.21","802,241,716.87","1,240,933,385.94","2,260,884,575.04","516,215,280.74","1,125,084,350.99","1,734,609,819.74","3,081,524,109.96","731,543,290.98","1,511,721,483.56","2,290,821,592.34","3,397,724,995.81","733,624,823.34","1,572,262,820.95","2,367,936,568.85","3,578,333,642.91","729,785,939.29","1,558,124,480.21","2,366,119,622.61","3,728,793,794.04","652,513,309.31","1,450,255,930.65","2,251,118,225.66","3,609,660,296.95","697,997,961.65","1,445,572,025.99","2,168,393,842.67","3,361,762,730.46","625,775,602.64","1,467,129,882.99","2,289,653,815.45","3,562,680,183.45","612,611,188.19","1,463,415,505.07","2,189,528,368.14"
其中:非流动资产处置净损失,,,,,"427,369.88","309,651,550.03","311,168,526.74",,"46,921.15","724,196.72","1,941,162.58","6,985,650.04","834,223.97","834,223.97","3,663,898.86","7,722,812.27","1,419,320.79","1,949,466.71","2,134,132.96","13,596,302.65","1,290,728.68","580,334.84","1,098,568.36","2,925,418.52","394,119.28","1,326,673.02","1,418,263.86","2,484,243.37","800,251.34","1,488,576.57","1,325,504.15","3,705,605.38","391,765.36","3,512,621.42","2,872,179.77","4,044,719.71","240,618.84","621,148.80","884,984.67","8,842,983.53","219,337.02","1,876,891.45","4,317,946.19"
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-11,150,406.76","-13,667,447.33","-28,245,365.57","-45,341,410.95","28,668,880.75","95,066,318.14","156,323,624.92","182,499,189.87","62,230,937.04","84,215,829.77","86,955,529.67","135,214,648.69","14,415,994.23","-8,981,125.78","28,554,038.34","-40,198,130.67","-11,986,125.12","-27,551,873.67","-35,826,400.08","-87,907,615.55","-17,547,775.66","-11,274,152.26","-10,822,139.25","-84,629,161.74","10,515,030.45","-45,060,691.01","-29,780,468.31","-133,572,268.04","-29,994,065.64","-105,785,546.50","-91,809,643.91","-181,276,960.93","-20,084,992.78","-92,120,758.21","-258,698,026.02","-477,001,415.20","-69,996,676.06","-253,591,430.50","-356,050,992.57","-641,457,176.95","-49,596,668.03","-218,876,202.23","-310,914,654.43"
三、利润总额,"248,403,397.48","503,568,933.29","888,411,585.88","2,489,913,672.33","504,826,582.11","549,425,430.59","881,077,178.96","73,274,039.69","375,867,499.35","815,245,482.78","1,274,008,770.49","1,577,371,366.10","526,967,253.68","1,152,615,772.40","1,946,137,108.46","2,845,178,701.11","725,377,145.60","1,774,637,544.28","2,726,655,669.79","3,544,056,803.56","865,028,900.30","1,475,190,602.68","2,157,071,944.05","2,618,658,623.02","565,687,410.35","1,435,779,683.73","2,259,645,376.66","2,787,492,093.47","513,878,545.18","1,003,224,238.76","1,289,907,408.98","1,502,342,336.40","112,538,192.44","261,378,645.31","354,281,125.45","532,899,436.82","54,449,241.35","-343,668,563.43","-1,085,683,690.42","-1,944,064,007.65","222,544,290.21","433,723,685.81","462,388,047.17"
