科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"133,747,546.96","122,229,295.97","103,643,956.73","111,608,333.95","84,458,292.89","61,298,345.94","81,370,216.17","75,371,382.02","131,933,459.78","110,920,964.57","123,417,625.83","118,206,646.70","112,788,181.84","376,171,210.00","431,649,988.37","430,806,354.59","343,716,431.31","254,958,251.87","302,439,217.12","188,431,509.48","199,638,352.38","270,024,245.25","137,957,637.89","127,022,858.76","169,060,411.08","114,109,504.89","109,809,082.25","99,519,758.89","97,525,556.76","549,160,228.46","343,985,367.55","321,253,494.88","475,568,674.72","427,616,942.30","522,428,823.06","615,186,314.47","330,330,093.61","200,281,240.11","676,744,989.66","719,027,836.55","476,226,220.10","283,332,880.65","269,607,986.01","348,688,952.99","243,916,688.69","293,993,504.64","343,726,059.56","515,976,943.23","633,319,647.21"
短期借款,,"48,000,000.00","48,000,000.00","63,000,000.00","63,000,000.00","90,000,000.00","111,235,050.00","89,441,420.90","163,014,257.00","136,037,412.80","127,000,000.00","92,000,000.00","97,000,000.00","87,000,000.00","179,616,432.15","163,545,108.68","202,405,682.40","356,395,861.55","349,711,663.29","251,494,611.35","295,300,000.00","374,200,000.00","345,200,000.00","263,500,000.00","274,045,000.00","482,745,000.00","646,673,000.00","647,110,900.00","613,173,100.00","673,180,800.00","673,177,500.00","730,499,000.00","813,874,200.00","1,054,059,600.00","995,778,427.70","1,147,152,514.11","1,147,152,514.11","896,352,514.11","1,087,490,000.00","1,056,940,000.00","990,440,000.00","954,440,000.00","964,694,422.39","1,015,550,037.20","1,029,951,825.64","1,031,721,842.58","798,027,756.78","1,140,500,000.00","1,348,500,000.00"
交易性金融资产,,,,,,,,,,,"3,107,960.00","92,890.00","84,540.00","73,370.00",,"34,200.00","34,200.00",,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00",,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"957,930.04",,"30,000.00","30,000.00",,,,,"15,510.00",,,,"815,155.41","699,160.00","650,000.00","1,230,000.00","650,000.00","500,000.00","3,809,373.79","23,909,390.00","674,342.50",,"100,000.00",,,"100,000.00","50,000.00","976,284.50","640,000.00","2,511,946.30","1,531,706.10","60,105,749.73","60,708,020.83","9,468,757.77","15,651,906.09","10,019,693.33","20,235,335.50","15,057,938.27","17,112,969.73","30,275,010.48","65,983,166.54","90,548,396.58","94,684,806.31","142,163,112.65","85,135,050.46","132,919,687.33",,"61,192,296.18",
应付票据,"8,768,145.66","3,040,000.00","15,392,987.21","16,030,539.21","10,700,000.00","13,649,411.40","14,260,661.40","24,320,293.82","35,177,945.04","72,318,394.77","87,599,341.01","63,347,522.03","79,175,699.13","85,284,472.92","60,560,342.41","42,702,009.28","36,933,211.26","37,549,992.79","50,561,386.57","55,051,122.04","56,220,650.54","65,540,422.05","99,809,691.85","77,217,782.69","51,850,166.57","71,295,134.70","92,114,434.03","56,143,558.68","67,666,120.91","48,456,444.26","37,796,845.20","164,759,767.89","340,573,842.17","584,236,575.97","768,414,304.27","513,807,283.92","242,527,823.06","250,417,933.52","549,516,253.95","715,238,320.07","598,638,019.23","472,818,122.76","97,169,045.88","170,244,005.95","129,694,623.83","362,659,001.60",,"226,195,612.17",
应收账款,"59,296,211.11","85,994,394.06","99,435,797.31","123,823,135.60","115,420,744.99","140,904,282.93","142,070,988.25","171,991,211.30","182,151,862.09","215,855,828.04","220,948,864.80","219,954,502.59","244,737,959.91","250,977,517.99","307,175,505.59","314,956,531.79","350,977,934.07","421,033,223.12","446,188,784.92","507,091,254.18","518,623,549.44","595,891,116.52","619,884,522.58","552,593,411.84","460,496,132.23","525,502,787.87","543,520,391.04","551,721,914.69","567,143,210.24","520,658,785.08","547,482,515.61","591,905,552.41","568,734,843.14","650,630,966.28","695,291,381.59","528,654,018.64","542,848,856.21","883,210,732.08","867,072,931.78","694,812,858.38","713,342,943.55","532,419,968.66","606,373,942.33","472,557,954.87","418,757,643.03","385,818,266.77",,"318,475,463.32",
应付账款,"33,014,595.89","37,325,082.87","37,140,889.33","38,227,922.36","38,058,628.26","38,698,146.15","45,106,176.01","45,953,524.82","55,939,778.23","78,013,830.56","72,037,522.95","92,150,327.80","82,240,578.06","94,123,560.74","73,250,626.91","78,479,616.87","84,167,386.06","108,182,320.00","109,056,987.11","102,886,848.13","98,058,663.44","127,711,142.72","115,372,029.16","110,679,644.23","124,828,363.22","118,008,148.50","91,082,325.94","107,379,519.63","99,182,663.98","127,823,061.74","133,612,834.65","146,489,897.55","171,594,211.19","171,851,578.26","139,758,668.54","126,544,215.11","114,221,310.62","130,564,715.81","151,341,943.66","89,098,629.62","98,963,831.23","194,305,639.30","186,348,402.97","175,113,689.84","152,512,627.80","161,704,687.20",,"223,509,809.05",
预付款项,"14,710,680.88","27,202,537.51","29,978,031.48","11,212,797.71","13,310,011.15","14,489,194.74","15,016,872.72","12,216,727.33","12,779,029.48","7,544,200.07","11,449,669.43","2,921,889.26","9,952,624.73","8,973,100.51","7,787,230.38","6,019,680.03","14,137,847.76","18,643,674.51","16,313,665.88","14,544,432.13","18,878,739.16","12,673,109.56","17,557,221.91","12,156,443.32","12,430,531.23","27,447,331.64","49,426,151.46","18,547,289.04","34,441,419.22","199,884,160.15","174,976,658.33","650,776,980.70","735,341,492.46","516,082,090.71","620,591,091.45","1,085,763,906.22","743,930,789.27","348,472,606.24","486,332,491.35","550,658,136.13","531,124,959.39","693,702,728.26","274,695,728.40","386,913,400.12","425,771,702.54","508,939,076.06","521,819,749.38","699,212,230.16","739,120,759.42"
预收款项,"1,414,622.95","2,014,553.74","885,375.70","315,659.48","757,911.50","1,861,629.14","850,288.76","1,167,370.14","1,303,863.18","2,427,183.77","4,214,260.31","3,478,540.81","2,619,135.90","4,481,581.56","3,956,926.41","7,746,058.56","6,574,306.27","6,384,964.56","4,359,809.21","9,499,573.30","9,309,211.87","8,660,972.98","9,356,111.14","6,648,889.25","7,959,654.60","4,235,993.39","8,759,231.61","9,077,670.65","14,835,755.83","41,687,997.04","44,993,995.31","303,910,232.61","346,484,073.00","129,477,977.63","73,832,943.80","539,194,752.29","407,676,819.13","28,305,857.18","49,760,493.12","58,645,703.39","64,756,655.59","90,977,840.55","19,233,416.97","66,132,686.50","74,228,663.80","115,780,538.30","119,891,885.64","82,956,369.72","104,495,742.07"
其他应收款,"6,270,896.69","4,771,414.30","7,050,971.17","13,354,061.74","12,811,601.59","17,480,195.82","12,788,535.13","12,244,324.24","7,303,990.17","14,379,460.82","21,817,582.65","10,901,041.67","10,691,974.39","17,362,167.04","8,070,682.45","10,126,935.53","150,919,442.12","16,053,060.38","20,907,424.78","20,491,692.28","25,706,714.78","31,882,064.72","28,399,851.68","15,351,289.79","53,297,453.01","106,047,203.51","64,523,287.65","18,406,030.92","13,003,240.32","24,712,795.40","74,726,594.31","20,911,147.20","22,661,273.73","18,795,544.44","16,861,230.84","24,289,010.89","32,796,024.63","16,359,091.38","30,414,377.34","38,940,367.78","57,210,986.13","93,053,855.49","52,522,868.95","49,982,817.42","67,714,019.60","196,007,696.70","348,448,259.87","756,940,538.35","819,382,916.61"
