科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
收到其他与筹资活动有关的现金,"21,000,000.00","28,900,000.00","25,750,000.00",,,,,,,"3,050,000.00","1,200,000.00","1,200,000.00","6,833,000.00","6,833,000.00",,,,"16,183,999.67","661,785.51","5,617,638.00","6,279,423.51","6,279,423.51",,,,,"94,458.15","94,458.15","94,458.15","80,038,743.86",
支付其他与经营活动有关的现金,"15,090,124.16","14,917,220.30","23,253,302.77","10,355,418.08","15,518,072.30","24,538,003.48","9,103,063.42","13,085,950.50","18,250,624.77","22,819,096.43","7,661,389.97","12,549,434.17","17,217,789.62","24,169,107.20","8,702,082.95","13,465,892.91","18,550,855.25","22,895,413.68","9,378,107.67","22,715,956.52","20,414,582.81","25,703,654.35","8,847,007.06","17,127,341.97","30,208,252.99","38,797,114.52","19,048,485.19","31,035,998.39","42,390,715.73","55,980,315.06","18,616,083.85"
筹资活动现金流入小计,"144,180,000.00","233,900,000.00","290,550,000.00","231,300,000.00","846,050,000.00","877,650,000.00","90,366,000.00","90,366,000.00","110,366,000.00","205,709,990.00","11,200,000.00","162,949,543.28","188,582,543.28","212,704,990.74","144,713,813.60","223,683,713.54","335,822,802.02","457,006,801.69","195,354,561.43","404,628,278.81","706,595,355.66","916,595,355.66","5,768,400.00","58,768,400.00","233,752,600.00","288,752,600.00","100,094,458.15","267,594,458.15","332,594,458.15","472,538,743.86","152,509,290.82"
经营活动现金流出小计,"150,590,813.82","175,522,771.81","252,374,341.30","148,375,127.29","230,785,212.33","325,905,728.55","101,161,076.08","179,814,900.20","260,852,386.40","355,213,207.28","114,550,029.42","229,447,337.94","329,831,267.49","439,303,177.53","140,616,394.49","273,678,043.20","398,865,860.66","524,928,145.95","140,708,078.52","292,629,258.56","464,180,151.29","587,567,309.06","143,701,758.73","310,400,398.45","474,682,052.61","640,698,374.59","216,524,099.69","422,474,954.68","629,044,707.09","849,238,612.87","243,521,458.19"
偿还债务支付的现金,"114,980,000.00","162,720,000.00","193,700,000.00","186,600,000.00","288,800,000.00","435,600,000.00",,"100,000,000.00","125,000,000.00","180,000,000.00","42,233,155.00","77,233,155.00","119,179,033.23","169,081,452.45","39,966,000.00","105,240,753.62","208,958,768.95","330,821,655.26","115,000,000.00","283,000,000.00","603,000,000.00","819,640,000.00","17,500,000.00","118,000,000.00","213,000,000.00","330,454,240.81","98,000,000.00","158,965,000.00","235,797,200.00","278,797,200.00","129,190,091.34"
经营活动产生的现金流量净额,"22,590,994.04","40,744,884.06","27,052,298.66","13,516,596.50","33,593,812.41","52,442,165.98","33,580,638.03","58,692,444.32","113,188,490.22","112,182,321.71","14,011,080.73","19,718,898.46","75,116,882.38","101,907,645.43","12,260,156.31","31,327,428.36","72,150,127.15","130,138,919.92","16,689,187.39","41,879,914.52","137,939,126.84","204,207,054.46","88,079,392.25","131,178,260.83","206,936,149.03","310,929,454.61","47,581,667.87","144,704,757.44","254,258,415.41","362,765,721.06","61,646,029.05"
分配股利、利润或偿还利息支付的现金,"13,881,809.19","10,768,183.69","10,944,714.41","27,361,160.58","31,596,186.35","33,461,529.64","1,250,507.23","27,906,488.61","29,283,208.60","30,673,269.45","857,622.63","28,267,262.92","30,682,764.99","32,862,022.29","2,418,979.54","32,401,836.44","36,886,189.08","40,319,655.65","4,742,854.80","28,021,162.17","43,094,425.45","46,951,053.75","3,583,837.53","36,170,523.67","40,145,858.81","42,423,991.41","2,507,148.83","46,684,929.69","51,235,083.70","55,348,380.06","5,952,503.66"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,"23,000,000.00","27,560,000.00","18,650,000.00","663,318.90","7,547,687.90","5,324,146.27",,,,,,,,"1,030,000.00","258,936.24","10,958.40","-253,463.39","9,289,423.43","176,361.75",,"176,361.75","176,361.75",,,"914,638.40","105,458.15",,,,"60,000,000.00",
取得投资收益收到的现金,"663,700.00","270,000.00","200,000.00","309,000.00","311,586.47","309,000.00","141,700.00","405,700.00","405,700.00","405,700.00","147,150.00","411,150.00","411,150.00","411,150.00","220,400.00","367,550.00","367,550.00","367,550.00","27,250.00","171,250.00","171,250.00","171,250.00","95,920.00","239,920.00","239,920.00","239,920.00",,"144,000.00","144,000.00","144,000.00","104,640.00"
筹资活动现金流出小计,"151,861,809.19","201,048,183.69","223,294,714.41","214,624,479.48","327,943,874.25","474,385,675.91","1,250,507.23","127,906,488.61","154,283,208.60","210,673,269.45","43,090,777.63","105,500,417.92","149,861,798.22","202,973,474.74","42,643,915.78","137,653,548.46","245,591,494.64","380,430,734.34","119,919,216.55","311,021,162.17","646,270,787.20","866,767,415.50","21,083,837.53","154,170,523.67","254,060,497.21","372,983,690.37","100,507,148.83","205,649,929.69","287,032,283.70","394,145,580.06","135,142,595.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"31,000.00","215,648.46","134,600.00",,,"1,035.00",,"78,000.00","78,000.00","78,000.00","13,500.00","14,700.00","14,700.00","19,700.00","53,855.45","53,855.45","55,477.45","55,777.45",,"2,581.20","2,581.20","10,581.20",,,"1,061.00","1,061.00",,,,"4,000.00","5,000.00"
筹资活动产生的现金流量净额,"-7,681,809.19","32,851,816.31","67,255,285.59","16,675,520.52","518,106,125.75","403,264,324.09","89,115,492.77","-37,540,488.61","-43,917,208.60","-4,963,279.45","-31,890,777.63","57,449,125.36","38,720,745.06","9,731,516.00","102,069,897.82","86,030,165.08","90,231,307.38","76,576,067.35","75,435,344.88","93,607,116.64","60,324,568.46","49,827,940.16","-15,315,437.53","-95,402,123.67","-20,307,897.21","-84,231,090.37","-412,690.68","61,944,528.46","45,562,174.45","78,393,163.80","17,366,695.82"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,"-396,450.83","36,548.39","-925,594.22","-586,662.33","-584,877.66","-33,936.74","-304,900.16","-278,575.10","-541,724.35","326,448.36","515,073.51","299,048.74","-626,444.42","-298,120.75","-261,748.40","-37,122.61","-122,943.19","1,668,090.51","3,953,546.67","6,115,765.05","6,628,655.23","-192,090.27","-817,008.93","-2,457,045.01","-4,282,642.22","-5,722,692.43"
收到其他与投资活动有关的现金,,"6,096,087.50","120,000.00",,,,,"370,000.00","370,000.00",,,,,,,,,,,,,,,,,,,"5,544,000.00","25,678,285.71","5,814,000.00","1,672,015.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"694,700.00","6,581,735.96","454,600.00","309,000.00","311,586.47","310,035.00","141,700.00","853,700.00","853,700.00","483,700.00","160,650.00","425,850.00","425,850.00","430,850.00","274,255.45","421,405.45","423,027.45","423,327.45","27,250.00","173,831.20","173,831.20","181,831.20","95,920.00","239,920.00","240,981.00","240,981.00",,"5,688,000.00","25,822,285.71","5,962,000.00","1,781,655.00"
五、现金及现金等价物净增加额,"-13,771,238.78","34,708,077.50","-1,816,152.41","-14,488,646.16","475,246,656.46","351,399,132.62","81,996,115.72","-101,251,828.14","-173,744,805.20","-174,896,064.94","-92,223,172.43","-86,930,510.54","-88,046,401.84","-139,767,649.14","150,525.50","-53,571,947.49","-32,524,773.21","-25,066,362.86","3,070,011.96","8,562,501.25","50,429,729.79","88,098,220.63","26,474,977.42","-90,672,134.82","-5,015,242.82","-29,335,606.94","-18,033,843.40","45,538,832.95","94,754,502.57","57,659,668.23","1,999,639.89"
购建固定资产、无形资产和其他长期资产支付的现金,"28,375,123.63","45,470,358.83","93,378,336.66","44,989,763.18","76,745,368.17","104,220,941.62","40,878,263.47","122,331,889.63","231,410,125.49","261,759,899.89","74,470,188.79","164,219,484.20","202,031,304.18","251,295,936.22","114,780,232.44","171,866,019.89","195,628,283.93","231,578,233.16","88,783,649.56","126,836,612.71","147,970,674.10","165,995,662.00","48,052,987.81","110,641,738.65","144,553,138.33","209,456,505.05","65,010,730.32","134,605,644.02","195,643,573.99","263,008,631.68","60,819,687.51"
期初现金及现金等价物余额,"16,412,594.28","2,641,355.50","37,349,433.00","35,533,280.59","35,533,280.59","35,533,280.59","386,932,413.21","386,932,413.21","386,963,383.56","386,932,413.21","212,036,348.27","212,036,348.27","212,036,348.27","212,036,348.27","72,268,699.13","72,268,699.13","72,268,699.13","72,268,699.13","47,202,336.27","47,687,760.03","47,202,336.27","47,202,336.27","135,300,556.90","135,300,556.90","135,300,556.90","135,300,556.90","105,964,949.96","105,964,949.96","105,964,949.96","105,964,949.96","163,624,618.19"
投资支付的现金,"1,000,000.00",,"3,200,000.00",,,,,,"10,142,500.00",,,,,,,,,,,,,,,"20,000,000.00",,,,,,"20,000,000.00",
期末现金及现金等价物余额,"2,641,355.50","37,349,433.00","35,533,280.59","21,044,634.43","510,779,937.05","386,932,413.21","468,928,528.93","285,680,585.07","213,218,578.36","212,036,348.27","119,813,175.84","125,105,837.73","123,989,946.43","72,268,699.13","72,419,224.63","18,696,751.64","39,743,925.92","47,202,336.27","50,272,348.23","56,250,261.28","97,632,066.06","135,300,556.90","161,775,534.32","44,628,422.08","130,285,314.08","105,964,949.96","87,931,106.56","151,503,782.91","200,719,452.53","163,624,618.19","165,624,258.08"
