科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"122,106,605.89","209,422,998.88","263,283,998.06","37,929,464.20","154,977,126.22","331,051,300.03","593,414,185.51","49,427,255.90","284,771,300.06","393,884,157.54","1,030,186,934.68","123,698,469.82","519,775,023.16","703,523,544.88","1,453,038,730.00","238,872,097.75","820,021,077.12","1,123,448,880.19","1,641,789,268.78","441,129,480.87","917,584,738.70","1,317,922,577.89","2,042,249,424.93","475,892,275.14","921,949,430.23","1,221,216,683.33","2,019,856,379.06","725,539,597.03","1,116,958,168.54","1,530,074,666.62","2,032,279,062.61","769,361,619.31","1,149,029,826.13","1,615,338,107.18"
取得借款收到的现金,"582,900,000.00","45,000,000.00","45,000,000.00",,,,,,,,,,,,"30,000,000.00",,,,"40,000,000.00","25,000,000.00","40,000,000.00","115,000,000.00","131,700,000.00","25,900,000.00","84,500,000.00","295,800,000.00","413,553,382.56","5,000,000.00","51,313,803.71","216,948,972.71","455,942,972.71","215,000,000.00","539,000,000.00","1,000,988,800.00"
支付的各项税费,"53,778,402.09","90,826,525.45","105,907,096.09","35,239,232.90","101,843,828.29","139,326,591.10","177,661,593.87","29,737,761.63","127,673,163.52","186,214,406.32","242,095,279.63","89,409,016.56","205,369,865.66","321,415,092.36","406,234,035.41","90,269,474.82","211,950,502.27","299,713,048.32","441,571,591.57","117,343,531.98","212,917,680.26","351,445,904.79","526,741,346.42","117,828,165.61","355,623,951.15","469,099,140.91","596,565,781.15","133,414,579.69","242,823,844.84","378,245,012.14","483,873,317.70","149,890,665.38","231,818,157.78","316,435,122.79"
收到其他与筹资活动有关的现金,"711,550,000.00",,"33,228,547.00","9,844,246.00","16,358,246.00","30,688,246.00","36,938,524.80","7,781,873.36","10,940,763.65","13,977,269.03","22,506,308.60","3,262,796.28","4,998,773.52","5,332,721.81","23,501,806.91","1,191,735.11","7,832,495.11","21,628,252.64","18,396,539.06","8,002,890.84","14,661,879.80","24,918,242.74",,"20,555,322.12",,,,,,,"201,495.00",,,
支付其他与经营活动有关的现金,"229,922,241.42","285,674,913.77","297,230,713.34","108,938,981.99","195,151,251.09","335,059,965.97","435,096,855.63","287,535,162.48","330,707,203.14","637,451,344.73","617,413,163.77","242,514,536.14","359,836,042.62","460,633,408.29","720,634,426.51","256,672,241.27","406,968,800.51","711,015,390.27","960,143,377.39","331,910,132.73","373,284,076.85","497,905,409.28","1,244,771,387.74","271,424,789.21","567,756,983.55","898,880,226.87","1,439,862,501.03","336,529,509.49","586,030,265.50","981,428,320.97","1,722,612,497.33","329,936,566.73","506,678,964.12","838,813,431.23"
筹资活动现金流入小计,"1,394,450,000.00","45,000,000.00","78,228,547.00","1,644,766,846.00","1,651,280,846.00","1,665,610,846.00","1,672,041,124.80","7,961,873.36","11,120,763.65","14,157,269.03","22,686,308.60","3,262,796.28","4,998,773.52","1,044,068,971.81","1,101,576,256.91","9,191,735.11","15,832,495.11","29,628,252.64","66,396,539.06","33,002,890.84","1,204,358,716.50","1,289,615,079.44","1,302,062,770.16","64,938,486.24","103,515,947.40","314,815,947.40","441,040,791.04","10,267,305.98","62,780,468.99","228,415,637.99","470,611,132.99","215,000,000.00","553,500,000.00","1,005,338,800.00"
经营活动现金流出小计,"1,198,859,043.13","1,709,456,868.13","2,260,672,304.10","866,171,583.04","1,567,494,685.03","2,474,582,820.79","3,250,809,195.20","1,309,773,026.15","2,176,371,059.14","3,950,215,914.91","5,072,477,255.39","1,896,954,352.23","3,524,021,946.93","5,269,876,491.83","7,389,350,132.74","2,832,208,391.81","4,650,754,462.94","7,250,286,605.17","9,000,041,292.86","3,392,137,236.40","4,987,789,619.36","7,261,353,721.94","9,221,372,901.96","3,504,736,862.14","5,274,830,525.04","7,816,310,160.30","9,398,101,651.04","3,587,047,704.24","5,349,370,063.19","7,688,795,384.32","9,843,135,500.13","3,429,413,040.31","5,251,804,645.37","7,716,529,046.70"
偿还债务支付的现金,"1,021,030,000.00","108,200,000.00","45,000,000.00",,"45,000,000.00","45,000,000.00","45,000,000.00",,,,,,,,"2,200,000.00","7,000,000.00","8,000,000.00","38,500,000.00","38,500,000.00","5,000,000.00","15,000,000.00","65,000,000.00","116,100,000.00","44,000,000.00","131,345,488.04","233,453,900.00","339,933,236.00","30,800,000.00","88,425,000.00","276,625,000.00","350,500,000.00","48,098,972.71","58,538,972.71","1,117,885,072.71"
经营活动产生的现金流量净额,"44,542,659.47","106,873,211.62","173,918,624.99","-94,675,425.83","-162,898,383.59","-159,591,861.86","21,376,166.44","-316,976,960.63","-182,551,519.42","-306,108,282.64","136,155,532.17","-370,305,222.98","-495,060,224.12","-398,586,075.33","11,665,234.72","-583,776,756.42","-406,252,687.18","-757,758,409.45","129,627,672.71","-813,991,766.70","-686,301,228.60","-882,950,365.67","147,924,506.31","-872,082,146.50","-895,777,751.97","-1,173,828,177.20","32,930,319.76","-1,014,066,044.52","-792,865,371.89","-855,406,408.54","154,258,645.83","-883,084,425.41","-585,852,087.92","-681,848,658.24"
分配股利、利润或偿还利息支付的现金,"71,274,638.17","7,077,358.91","2,814,337.40","633,888.00","898,911.40","898,911.40","898,911.40",,"52,750,000.00","52,750,000.00","52,750,000.00",,"54,860,000.00","54,860,000.00","55,342,808.20","508,660.00","64,431,310.00","117,518,818.71","117,250,789.61","1,092,240.30","2,302,190.63","142,126,516.10","147,137,605.55","4,291,930.41","102,756,853.23","158,052,222.27","163,029,855.61","3,539,042.15","6,962,715.37","139,009,584.59","142,307,732.70","5,258,303.10","12,399,362.30","124,667,024.11"
收回投资收到的现金,"7,777,725.00",,"617,782.87",,"3,000,000.00","3,000,000.00","3,000,000.00",,,,,,,,,,,,,"550,000,000.00","1,073,000,000.00","1,351,000,000.00","1,845,500,000.00","359,000,000.00","524,000,000.00","819,000,000.00","955,000,000.00","338,400,000.00","616,900,000.00","876,500,000.00","1,212,170,000.00","445,000,000.00","699,750,000.00","1,478,750,000.00"
支付其他与筹资活动有关的现金,"724,500,000.00","14,123,227.00","35,463,566.00","14,493,449.25","26,877,619.80","35,984,945.62","46,993,514.10","8,176,819.91","9,813,460.21","13,771,508.09","19,477,220.88","8,333,948.29","10,514,026.24","12,205,761.35","32,865,103.43","20,378,432.68","22,378,432.68","43,026,101.02","52,817,827.72","23,475,983.23","33,383,768.50","52,747,405.28",,"22,371,212.75","22,000,000.00","22,000,000.00","22,000,000.00",,,,,,,
取得投资收益收到的现金,"17,664,073.20","575,803.75",,,,,"1,495.89",,,,,,,,,,,,,"2,515,296.57","4,103,174.66","5,146,183.81","14,972,762.26","4,605,963.30","5,304,775.33","8,665,036.10","9,845,106.23","1,822,603.60","4,112,862.74","6,153,188.77","13,010,446.41","1,019,166.87","4,412,520.30","12,967,216.19"
筹资活动现金流出小计,"1,816,804,638.17","129,400,585.91","83,277,903.40","15,127,337.25","72,776,531.20","81,883,857.02","92,892,425.50","8,176,819.91","62,563,460.21","66,521,508.09","72,227,220.88","8,333,948.29","65,374,026.24","67,065,761.35","90,407,911.63","27,887,092.68","94,809,742.68","199,044,919.73","208,568,617.33","29,568,223.53","50,685,959.13","259,873,921.38","263,237,605.55","70,663,143.16","256,102,341.27","413,506,122.27","524,963,091.61","34,339,042.15","95,387,715.37","415,634,584.59","492,807,732.70","53,357,275.81","70,938,335.01","1,242,552,096.82"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"131,900.00","432,000.00",,"8,000.00","8,000.00","18,000.00",,,"995,300.00","713,294.55","116,271.44","116,271.44","123,359.38","237,390.00",600.00,,"160,000.00","1,052,467.18","643,540.24","657,237.24","818,147.24","799,654.42","105,000.00","129,000.00","638,730.00","1,022,157.21","1,190,700.00","1,658,780.00","2,338,740.00","3,192,020.63",522.00,"45,522.00","2,350,367.00"
筹资活动产生的现金流量净额,"-422,354,638.17","-84,400,585.91","-5,049,356.40","1,629,639,508.75","1,578,504,314.80","1,583,726,988.98","1,579,148,699.30","-214,946.55","-51,442,696.56","-52,364,239.06","-49,540,912.28","-5,071,152.01","-60,375,252.72","977,003,210.46","1,011,168,345.28","-18,695,357.57","-78,977,247.57","-169,416,667.09","-142,172,078.27","3,434,667.31","1,153,672,757.37","1,029,741,158.06","1,038,825,164.61","-5,724,656.92","-152,586,393.87","-98,690,174.87","-83,922,300.57","-24,071,736.17","-32,607,246.38","-187,218,946.60","-22,196,599.71","161,642,724.19","482,561,664.99","-237,213,296.82"
处置子公司及其他营业单位收到的现金净额,"7,920,000.00",,,,,,,,,,,,,,,,,,,,,,"15,214,817.12",,,,,"-909,833.88","-909,833.88","-909,833.88","34,975,433.84",,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,41.44,,,,459.58,"-16,982.17","-12,806.10","1,969,786.71","2,464,942.54","118,939.11","644,513.45","748,569.12","747,072.21",-22.31,-134.59,250.25
收到其他与投资活动有关的现金,"1,113,662,279.90",,,"33,008,400.00","33,008,400.00","34,508,400.00","3,500,000.00",,,"6,781,991.72",,,,,,,"7,362,771.34","7,362,771.34","9,369,609.63",,,,,,,,"1,500,000.00",,,,"200,000.00",,"450,000.00","550,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,147,024,078.10","707,703.75","1,049,782.87","33,008,400.00","36,016,400.00","37,516,400.00","6,519,495.89",,,"7,777,291.72","713,294.55","116,271.44","116,271.44","123,359.38","237,390.00",600.00,"7,362,771.34","7,522,771.34","10,422,076.81","553,158,836.81","1,077,760,411.90","1,356,964,331.05","1,876,487,233.80","363,710,963.30","529,433,775.33","828,303,766.10","967,367,263.44","340,503,469.72","621,761,808.86","884,082,094.89","1,263,547,900.88","446,019,688.87","704,658,042.30","1,494,617,583.19"
五、现金及现金等价物净增加额,"28,881,380.57","13,693,187.01","150,290,419.41","1,560,848,840.67","1,396,376,865.60","1,380,433,842.98","1,526,419,910.22","-369,159,689.64","-358,501,394.67","-646,041,514.58","-219,310,225.84","-650,277,750.02","-875,211,891.66","202,198,499.39","635,586,668.63","-831,387,709.39","-737,618,393.03","-1,288,755,387.12","-625,146,824.34","-601,709,651.93","208,399,907.47","-184,264,938.63","837,434,072.58","-988,661,449.23","-1,361,118,571.72","-1,446,320,481.47","-246,551,431.40","-1,101,987,102.48","-870,244,833.89","-1,352,683,521.96","-374,298,139.93","-819,495,999.53","-561,946,728.84","-953,711,616.86"
购建固定资产、无形资产和其他长期资产支付的现金,"34,182,798.63","9,487,142.45","16,628,632.05","7,123,642.25","25,237,765.61","51,209,984.14","80,624,451.41","51,967,782.46","124,507,178.69","156,002,403.57","169,268,116.57","270,517,646.47","315,392,686.26","371,841,995.12","381,108,519.99","223,916,195.40","254,751,229.62","363,530,861.92","367,452,317.03","44,311,389.35","65,732,033.20","96,899,969.89","171,080,947.53","91,514,626.94","82,919,434.07","129,819,721.17","154,567,695.53","36,071,730.62","50,278,537.93","75,718,830.83","152,385,159.14","49,323,964.87","79,564,213.62","114,129,795.24"
期初现金及现金等价物余额,"112,103,548.52","140,984,929.09","154,678,116.10","304,968,535.51","304,968,535.51","304,968,535.51","304,968,535.51","1,831,388,445.73","1,831,388,375.73","1,831,388,445.73","1,831,388,445.73","1,612,078,219.89","1,612,078,219.89","1,612,078,219.89","1,612,078,219.89","2,247,660,987.10","2,247,664,888.52","2,247,664,888.52","2,247,664,888.52","1,622,518,064.18","1,622,518,064.18","1,622,518,064.18","1,622,518,064.18","2,459,952,136.76","2,459,952,136.76","2,459,952,136.76","2,459,952,136.76","2,213,400,705.36","2,213,400,705.36","2,213,400,705.36","2,213,400,705.36","1,839,102,565.43","1,839,102,565.43","1,839,102,565.43"
投资支付的现金,,,"3,000,000.00",,,,,,,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","255,572,220.00","300,000,000.00","1,271,000,000.00","1,591,120,092.18","1,744,620,092.18","383,000,000.00","759,255,961.04","874,255,961.04","955,000,000.00","368,400,000.00","616,900,000.00","1,119,170,000.00","1,617,170,000.00","494,750,000.00","1,083,750,000.00","1,406,770,000.00"
期末现金及现金等价物余额,"140,984,929.09","154,678,116.10","304,968,535.51","1,865,817,376.18","1,701,345,401.11","1,685,402,378.49","1,831,388,445.73","1,462,228,756.09","1,472,886,981.06","1,185,346,931.15","1,612,078,219.89","961,800,469.87","736,866,328.23","1,814,276,719.28","2,247,664,888.52","1,416,273,277.71","1,510,046,495.49","958,909,501.40","1,622,518,064.18","1,020,808,412.25","1,830,917,971.65","1,438,253,125.55","2,459,952,136.76","1,471,290,687.53","1,098,833,565.04","1,013,631,655.29","2,213,400,705.36","1,111,413,602.88","1,343,155,871.47","860,717,183.40","1,839,102,565.43","1,019,606,565.90","1,277,155,836.59","885,390,948.57"
