科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"4,907,225,180.00","5,154,568,470.00","5,250,453,198.00","6,327,934,888.00","5,360,304,402.00","6,049,990,071.00","6,044,549,375.00","7,443,824,881.00","6,750,214,125.00","8,051,689,184.00","8,684,455,298.00","10,448,350,504.00","8,953,634,818.00","12,920,774,737.20","12,571,168,398.98","15,560,303,084.16","13,163,912,736.12","13,030,333,861.71","14,226,255,414.37","18,876,642,741.74","16,332,043,154.54","16,950,684,448.81","20,096,893,559.01","24,780,176,214.79","20,783,377,449.97","20,477,669,420.19","20,999,304,389.59","26,945,240,046.59","19,709,327,837.93","19,876,621,705.68","24,332,754,940.69","31,504,929,264.55","25,321,487,122.75","25,615,621,114.91","30,655,536,220.75","38,819,889,700.69","31,932,720,062.20","33,826,668,139.21","34,969,635,773.61","49,356,698,082.41","41,038,526,165.86","43,206,269,237.95","43,303,402,881.77","54,228,260,521.95","42,298,128,703.67"
短期借款,"30,000,000.00","30,000,000.00","30,000,000.00","20,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","20,000,000.00","50,000,000.00","126,621,852.00","194,790,000.00",,,"717,880,000.00","969,193,653.58","1,203,465,917.57","1,476,117,843.96","1,957,517,933.28","2,307,617,172.95","2,180,709,021.23","1,810,473,006.33","2,056,670,254.00","2,030,276,039.34","1,957,255,253.73","2,398,205,043.45","1,980,341,038.03","1,551,699,146.46","2,307,926,699.99","2,472,349,508.05","3,626,795,857.59","4,544,748,779.17","4,469,168,753.56","5,634,427,895.08","6,207,052,524.22","6,420,001,544.77","4,594,684,677.12","6,546,789,716.15","5,835,111,343.30","4,443,491,221.43","3,577,456,963.23","3,976,276,495.71","3,787,403,207.81","3,592,750,114.85","3,302,255,999.83","3,633,580,872.51"
交易性金融资产,,,,,,"452,265.00",,,,,"179,945.00","444,000.00","159,420.00","241,245.00","545,556.70","734,880.00","1,783,770.00","2,919,075.50","3,655,924.00","658,674.00","21,527,325.00","132,866,974.50","48,625,037.21","21,579,495.80","46,982,530.73","8,152,921.06",,,"30,379,562.45",,"127,657,120.45","133,705,355.65","123,461,989.31","116,745,919.96","109,387,154.16","106,312,773.43","106,707,423.20","98,304,905.97","105,515,072.15","104,696,627.27","105,970,098.52","106,612,106.96","122,593,076.08","119,633,347.64","111,431,342.16"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"11,828,694.00","5,465,842.00","2,960,000.00","13,018,248.00","2,277,934.00","4,546,563.00","5,157,475.00","40,229,500.00","29,669,515.00","2,288,291.00","17,883,916.00","15,295,245.00","21,887,897.00","105,081,773.95","86,405,575.42","158,969,641.23","247,956,344.33","210,481,183.82","240,687,723.52","304,735,944.21","383,170,408.07","403,055,031.82","364,849,732.04","374,979,003.07","290,573,247.95","450,063,082.56","762,563,501.91","1,214,640,814.01","1,610,255,885.23","1,601,969,671.72","1,530,499,769.10","1,383,189,277.96","1,703,638,848.33","1,476,636,446.60","1,224,945,613.43","1,395,846,471.76","1,294,306,852.60","1,038,920,027.58","819,967,415.36","829,939,118.72","880,964,315.61","949,014,900.97","1,140,756,359.57","1,913,312,725.66","2,412,448,222.86"
应付票据,,,,"49,000,000.00","49,000,000.00","90,000,000.00","80,000,000.00",,"59,647,662.00","200,002,271.00","433,019,100.00","345,077,653.00","225,416,000.00","734,892,173.12","915,373,932.73","1,023,125,718.43","801,675,878.70","946,858,790.15","1,147,741,211.86","1,039,801,112.98","1,010,309,904.47","1,125,987,853.91","1,225,811,812.52","1,619,808,008.11","1,654,706,975.47","1,513,457,266.68","1,707,104,658.99","1,627,899,736.74","1,561,742,935.59","1,838,147,703.76","2,114,831,071.50","2,324,208,917.26","2,475,610,681.43","2,536,693,182.69","2,592,134,361.66","2,573,694,185.33","2,840,109,654.78","2,485,194,703.50","2,231,389,605.27","2,566,033,548.98","3,275,216,069.93","3,435,800,642.73","3,630,743,987.76","4,450,522,331.44","5,907,326,131.95"
应收账款,"1,397,870,919.00","1,683,822,184.00","1,703,741,414.00","2,002,053,785.00","1,751,154,432.00","2,033,028,984.00","2,077,305,706.00","2,900,990,771.00","2,179,801,662.00","2,382,435,172.00","2,420,102,493.00","2,901,046,178.00","2,250,656,597.00","4,563,644,035.72","4,937,809,247.18","6,244,284,882.68","4,862,385,441.09","5,782,582,204.45","6,682,113,053.91","8,476,758,127.25","6,788,727,717.10","7,940,119,785.57","7,635,004,631.52","9,087,007,804.12","6,894,352,859.20","8,710,866,054.00","8,692,047,984.41","11,623,494,074.11","8,767,647,717.20","9,745,031,609.27","10,406,910,079.53","12,067,555,246.56","9,813,589,044.07","11,892,421,305.08","12,695,259,181.08","15,882,180,852.11","11,540,845,403.41","15,307,560,327.54","15,412,367,202.76","18,531,273,556.15","13,348,137,903.19","16,512,588,643.25","16,304,007,961.97","19,012,840,650.97","15,305,362,154.54"
应付账款,"2,243,388,730.00","8,182,823,633.00","2,931,163,612.00","3,147,286,757.00","2,672,597,145.00","3,324,155,673.00","3,895,188,316.00","4,091,689,879.00","3,714,045,067.00","4,323,035,759.00","4,084,504,211.00","4,752,595,025.00","3,518,451,796.00","7,819,055,946.65","8,392,522,286.53","9,906,882,662.79","7,842,652,455.54","9,346,837,866.51","11,825,215,575.17","12,586,800,979.94","10,809,812,586.01","12,755,522,536.15","12,746,934,424.36","16,142,754,178.91","13,842,030,920.76","16,319,086,642.93","15,742,883,655.99","19,268,120,714.15","16,128,761,477.45","17,139,535,296.74","17,913,597,738.02","20,989,652,273.77","17,017,273,327.26","19,630,335,808.56","21,171,418,802.20","23,936,304,984.45","20,136,412,524.43","25,422,658,269.73","27,812,646,841.39","35,701,751,699.24","27,567,245,221.88","31,435,285,312.34","34,272,954,291.93","42,429,005,644.70","37,210,167,015.32"
预付款项,"174,652,121.00","172,503,591.00","208,988,210.00","176,353,154.00","309,533,864.00","226,505,369.00","180,686,456.00","172,997,703.00","390,490,844.00","563,692,361.00","502,643,355.00","434,100,835.00","476,660,002.00","1,237,294,137.48","1,583,176,944.76","1,199,650,523.45","1,116,174,683.49","982,400,917.51","1,327,290,311.00","1,365,989,963.85","1,574,365,118.22","1,473,047,983.35","1,640,412,382.07","1,430,613,593.07","1,736,237,830.26","1,851,359,407.11","1,508,197,045.14","1,564,048,285.10","3,693,154,044.95","1,742,983,019.51","1,966,154,445.17","1,615,293,739.96","1,874,709,034.80","1,969,879,001.91","2,042,655,487.52","2,116,279,549.58","5,790,235,516.09","5,797,687,583.33","3,906,419,728.74","2,188,340,869.55","2,134,685,585.17","2,717,721,712.69","1,758,124,204.43","1,572,350,187.80","1,965,707,306.59"
预收款项,"41,961,341.00","43,476,758.00","42,884,047.00","6,533,053,109.00","5,901,293,602.00","6,364,248,071.00","6,551,620,275.00","8,762,461,019.00","7,787,299,805.00","8,730,178,685.00","9,354,605,169.00","11,293,981,964.00","10,171,742,012.00","15,746,992,533.10","16,617,754,979.61","19,290,383,480.73","18,159,774,209.26","18,745,250,301.17","20,767,384,413.87","24,725,105,704.29","22,035,511,132.79","22,532,618,019.43","24,831,436,005.63","27,040,498,329.82","26,061,271,450.24","26,574,158,455.36","29,070,302,073.34","32,105,747,008.73","28,231,813,004.33","28,647,441,214.77","30,195,299,878.87","34,555,221,439.79","32,670,451,713.26","33,020,806,194.21","35,060,572,171.21","42,962,849,106.47","38,764,700,418.27","42,362,652,010.51","46,814,235,158.26","50,009,509,403.81","46,712,973,600.45","51,457,625,683.59","52,232,164,423.30","56,238,382,856.99","52,134,453,851.36"
其他应收款,"311,529,449.00","486,489,001.00","320,964,270.00","308,424,574.00","344,548,867.00","439,537,919.00","361,690,769.00","357,799,004.00","413,468,856.00","426,795,345.00","490,429,440.00","537,930,747.00","432,064,211.00","1,403,371,949.33","2,614,403,590.57","1,756,152,167.88","1,755,844,616.97","1,810,344,361.69","2,000,189,678.21","1,648,033,060.84","1,730,781,486.86","1,853,492,564.09","1,885,216,620.10","1,514,941,766.84","1,705,581,483.47","1,834,673,574.26","1,844,154,520.32","1,787,013,763.28","2,745,835,532.69","1,944,448,361.77","2,036,884,100.14","4,166,160,169.87","5,096,087,864.48","2,955,703,148.92","3,097,428,401.48","2,519,047,057.81","2,933,646,568.76","4,218,989,590.33","4,716,765,332.46","4,305,606,597.41","5,948,037,632.18","6,693,492,978.65","6,778,135,112.03","5,801,548,627.57","5,680,637,688.34"
应付职工薪酬,"19,787,982.00","18,577,344.00","20,937,729.00","12,679,842.00","14,312,804.00","13,867,221.00","14,867,788.00","13,370,795.00","14,711,868.00","17,109,007.00","12,954,562.00","8,293,647.00","9,533,437.00","48,608,321.15","48,365,168.11","56,441,486.91","41,322,901.11","42,296,216.73","224,908,165.08","159,381,035.24","159,730,321.45","170,540,488.95","156,604,617.59","172,185,427.70","130,133,294.46","126,593,338.28","128,564,952.24","177,624,699.34","122,376,099.43","139,952,198.99","548,851,846.33","249,960,990.17","202,454,835.54","233,625,671.15","202,187,908.28","344,379,153.70","220,911,253.92","262,215,605.17","227,595,409.05","429,533,904.85","273,086,206.99","359,285,702.38","304,077,001.71","489,644,313.68","273,806,301.54"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"48,677,739.00","69,166,177.00","63,278,760.00","71,815,093.00","68,594,683.00","91,261,205.00","95,311,571.00","143,146,312.00","119,694,164.00","93,144,503.00","199,282,982.00","100,993,024.00","276,988,464.00","351,616,674.82","392,717,279.72","544,884,099.78","533,697,662.47","538,676,738.25","649,615,697.75","1,220,909,742.63","1,163,566,511.23","988,362,958.67","1,132,530,979.42","1,438,733,903.42","1,199,806,492.09","1,032,733,948.79","1,220,652,008.83","1,782,383,229.14","1,646,647,284.33","1,853,429,228.20","2,143,543,540.01","2,459,989,834.66","2,115,260,693.74","1,897,496,759.90","2,315,408,639.76","3,112,513,894.45","2,540,630,955.38","1,037,368,358.00","1,028,649,003.25","2,107,987,452.50","1,154,524,690.68","822,303,292.67","1,719,807,449.91","2,356,682,882.74","1,784,700,937.72"
