科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-1,269,523.80","-419,996.19","-851,644.36","-889,258.07","-1,198,294.15","-379,345.98","-6,380,666.45","-6,906,857.26","-13,065,140.29","-1,777,888.24","-7,616,259.23","-8,076,036.61","-14,922,460.95","-1,928,071.41","-8,327,434.28","-9,177,363.56","-15,432,381.72","-2,264,237.42","-7,289,336.40","-7,799,262.79","-13,681,683.03","-1,817,872.67","-8,620,608.68","-9,299,020.38","-17,593,419.38","-954,216.51","-9,567,704.89","-10,316,204.03","-18,841,552.80","-4,489,945.32","-7,742,529.91","-10,683,841.05","-13,428,764.18","-2,486,965.25","-3,833,087.46","-4,877,338.45","-7,022,126.06","-894,218.68","-5,022,249.27","-6,184,589.26","-1,226,965.09","-55,776.88"
三、利润总额,"31,576,375.87","41,889,320.84","25,657,480.45","38,761,365.61","54,904,337.51","11,532,404.85","48,842,738.00","65,625,200.92","94,984,528.68","17,388,750.74","55,490,397.45","80,100,418.69","106,087,635.86","17,659,329.49","45,308,131.73","58,022,980.49","68,896,160.17","10,574,013.17","29,310,504.03","37,923,569.41","47,492,000.08","9,041,948.37","27,724,954.61","40,206,751.72","51,790,764.01","7,347,886.10","18,588,909.29","21,585,142.22","32,888,979.01","6,789,842.85","12,323,457.94","34,543,500.92","45,471,996.87","14,226,374.22","30,110,230.59","58,297,133.39","67,078,369.67","24,841,276.52","52,240,946.31","82,793,849.53","97,160,581.84","25,070,939.67"
资产减值损失,"232,517.64","1,438,040.42","540,769.25","540,769.25","317,566.25","766,909.52","909,784.56","2,434,860.45","387,579.66","805,043.05","728,743.41","988,609.71","585,540.56","496,949.56","1,325,581.19","1,509,503.29","194,634.44","1,236,502.79","1,479,168.29","2,092,407.05","1,073,473.16","899,131.31","1,397,370.36","1,817,052.06","-68,986.81","651,911.42","1,505,837.68","3,325,161.81","1,555,822.65","360,685.63","336,833.65","858,878.05","-715,931.08","1,508,048.21","1,958,348.35","4,063,017.57","40,718,653.95","1,410,577.03","1,397,324.65","2,882,178.16","30,022,851.42","1,209,215.92"
减:所得税,"4,510,155.82","4,828,967.45","4,723,594.14","6,689,176.91","9,242,620.68","1,729,860.72","7,345,062.77","9,862,432.21","14,361,151.09","2,608,312.61","8,403,863.15","11,739,599.60","16,048,505.99","2,648,899.43","6,514,472.77","8,382,183.10","10,363,341.90","1,586,101.97","4,330,222.64","5,613,644.32","7,319,648.22","1,356,292.25","4,270,269.86","6,108,876.06","7,888,200.23","1,102,182.92","2,879,990.98","3,373,733.26","4,152,982.81","1,062,135.53","2,064,115.74","6,488,443.25","6,928,531.16","1,523,487.06","3,112,238.79","5,008,880.74","13,690,541.00","1,652,300.15","5,106,715.02","8,005,976.97","11,389,403.71","2,049,816.22"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"2,228,885.87","247,577.97","-108,801.72","-79,732.34","-79,732.34",,,"12,721.44","12,721.44",,,"12,721.44","12,721.44",,,,"17,491.98",,,,"19,082.16",,,,,"95,660.27","95,660.27","95,660.27","653,360.27","424,219.18","2,212,219.18","2,212,219.18","2,212,219.18",,,"534,394.52","2,295,959.33","33,361.65","1,025,057.76","3,050,847.18","11,532,199.76","2,591,041.77"
四、净利润,"27,066,220.05","37,060,353.39","20,933,886.31","32,072,188.70","45,661,716.83","9,802,544.13","41,497,675.23","55,762,768.71","80,623,377.59","14,780,438.13","47,086,534.30","68,360,819.09","90,039,129.87","15,010,430.06","38,793,658.96","49,640,797.39","58,532,818.27","8,987,911.20","24,980,281.39","32,309,925.09","40,172,351.86","7,685,656.12","23,454,684.75","34,097,875.66","43,902,563.78","6,245,703.18","15,708,918.31","18,211,408.96","28,735,996.20","5,727,707.32","10,259,342.20","28,055,057.67","38,543,465.71","12,702,887.16","26,997,991.80","53,288,252.65","53,387,828.67","23,188,976.37","47,134,231.29","74,787,872.56","85,771,178.13","23,021,123.45"
其中:对联营企业和合营企业的投资权益,"-36,631.07","87,776.39","-120,978.43",,"-120,978.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,,,,"32,072,188.70","45,661,716.83","9,802,544.13","41,497,675.23","55,762,768.71","80,623,377.59","14,780,438.13","47,086,534.30","68,360,819.09","90,039,129.87","15,010,430.06","38,793,658.96","49,640,797.39","58,532,818.27","8,987,911.20","24,980,281.39","32,309,925.09","40,172,351.86","7,685,656.12","23,454,684.75","34,097,875.66","43,902,563.78","6,245,703.18","15,708,918.31","18,211,408.96","28,735,996.20","5,727,707.32","10,259,342.20","28,055,057.67","38,543,465.71","12,702,887.16","26,997,991.80","53,288,252.65","53,387,828.67","23,188,976.37","47,134,231.29","74,787,872.56","85,771,733.25","23,020,569.93"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-555.12,553.52
