科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"161,400.11","353,180.11","312,463.67","202,660.09","53,363.37","72,150.00","134,595.30","162,301.48","91,903.35","104,568.61","101,675.84","143,233.28","160,403.07","181,204.52","103,527.96","307,902.10","330,079.04","1,839,507.53","1,880,199.45","492,242.23","664,627.41","786,906.82","710,796.84","2,536,798.84","3,381,859.97","3,682,052.86","2,687,367.72","2,788,101.00","2,091,526.27","2,201,663.57","2,494,903.99","1,855,324.97","1,616,469.54","8,226,610.84","6,018,800.93","2,048,624.71","1,568,863.59","1,184,295.41","1,751,375.79","2,846,505.09"
应付职工薪酬,"6,041,931.61","1,807,267.43","4,555,241.20","6,028,733.63","7,817,819.94","3,675,808.93","7,961,292.48","10,118,844.19","10,245,853.29","6,064,393.77","9,478,587.12","12,284,912.95","12,258,661.04","5,324,407.83","9,088,215.44","13,366,427.73","15,086,887.28","8,193,532.07","14,124,714.80","18,832,913.78","21,002,303.20","13,692,041.17","16,317,629.18","17,882,133.16","21,420,369.28","14,518,746.02","17,825,614.50","21,159,768.41","25,040,681.62","15,420,973.37","19,122,119.19","22,533,423.34","29,419,266.24","19,574,386.09","27,743,231.06","34,059,194.26","39,138,109.99","27,200,842.04","30,205,665.07","33,496,993.85"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,075,681.78","2,067,926.81","4,588,490.80","5,960,469.99","3,599,871.61","4,050,751.46","4,141,300.25","5,982,327.19","3,768,208.13","4,629,686.23","4,710,378.90","6,759,487.86","7,038,788.46","8,328,436.76","7,473,969.27","6,809,029.17","4,908,826.35","3,889,120.49","4,905,661.86","7,426,414.58","5,788,120.47","7,067,161.45","3,061,880.89","6,268,537.85","9,396,408.10","4,081,168.90","9,117,352.93","17,764,029.05","18,158,397.42","18,785,100.86","10,938,981.92","15,264,185.98","16,161,559.91","17,682,479.94","19,089,073.72","24,204,834.44","23,234,140.46","34,458,198.62","40,437,173.62","35,092,081.83"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"700,700.00","700,700.00","688,450.00","519,525.00","1,039,050.00","1,039,050.00","1,039,050.00","1,039,050.00","1,681,750.00","856,500.00"
存货,"23,937,009.40","25,458,920.05","29,209,618.74","34,435,208.61","32,699,247.06","31,348,008.18","29,462,702.24","30,731,861.67","38,155,404.88","52,681,768.87","61,290,956.61","55,073,793.37","56,436,041.37","57,132,304.98","67,903,479.69","72,344,660.43","82,869,283.03","81,865,144.59","93,278,164.88","98,845,691.09","103,442,046.78","102,900,709.44","110,851,877.38","115,399,270.91","115,009,270.19","122,869,937.89","125,678,272.74","115,296,733.94","108,419,945.54","108,694,375.38","116,571,644.70","122,249,787.82","112,158,266.17","108,572,673.52","109,176,948.63","114,528,709.18","105,354,374.43","120,170,449.18","117,898,866.44","131,279,988.81"
其他应付款,"1,705,983.51","1,911,568.05","5,490,485.29","2,002,073.85","1,432,828.81","1,512,915.30","1,715,481.70","1,701,190.86","1,830,552.66","2,196,824.08","2,026,838.49","1,828,847.12","2,947,715.89","2,618,215.67","3,011,869.92","3,724,154.80","3,303,852.06","3,095,642.84","3,264,220.28","3,207,534.80","4,613,604.23","6,401,719.53","3,766,150.24","3,296,310.46","1,951,975.45","3,421,169.37","2,720,760.48","2,736,026.53","2,483,300.88","2,158,361.19","2,719,184.62","2,669,004.82","2,383,958.98","2,380,963.37","516,542,190.33","5,713,534.38","5,387,773.35","5,797,878.65","2,870,803.27","5,071,999.06"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,373,832.50","6,373,832.50","6,373,832.50","360,050.00"
其他流动资产,"183,958.34","235,428.39",,,,"240,314.23",,,,,,,,,,,,,,,,,,,"279,000,000.00","195,000,000.00","319,800,000.00","349,900,000.00","428,700,000.00","402,370,000.00","319,620,000.00","440,640,000.00","491,230,000.00","319,110,000.00","193,046,307.98","316,753,149.44","404,332,236.73","342,035,094.51","291,789,169.27","326,036,763.61"
其他流动负债,"482,502.39","634,710.45","426,978.26","354,548.76","544,520.32","828,460.87","710,960.45","1,322,871.08","937,162.66","1,322,448.47","1,231,317.51","1,176,023.96","1,101,295.25","1,448,890.38","1,019,914.36","1,049,623.84","3,923,053.44","3,737,148.23","3,495,275.35","3,291,517.66","2,624,882.39","3,548,935.50","7,576,705.31","6,984,728.41","4,337,080.60","4,764,713.93","4,197,081.75","3,125,603.37","2,068,457.13","4,838,679.95","4,112,068.80","2,665,599.04","2,613,575.23","3,740,747.66","4,176,017.17","4,637,717.03","3,759,739.21","5,412,627.29","4,732,024.08","4,538,201.79"
流动资产合计,"71,749,649.91","73,428,450.95","353,947,001.83","362,427,975.57","345,635,004.14","321,526,229.72","322,447,027.40","342,331,420.72","355,798,384.55","344,569,044.60","342,899,248.60","307,945,017.81","308,227,716.85","303,780,819.02","321,057,367.23","307,409,527.76","271,288,379.16","268,618,220.63","314,753,342.49","328,455,644.32","292,369,715.06","605,720,377.54","647,516,607.75","674,359,149.93","673,880,005.37","661,511,916.91","709,296,019.60","791,706,146.28","764,305,787.17","743,633,846.06","808,383,917.22","871,477,051.32","876,808,581.40","850,113,677.31","1,750,035,238.64","1,486,838,710.71","1,415,685,813.67","1,540,001,214.67","1,651,534,494.01","1,961,559,260.98"
流动负债合计,"61,935,574.59","65,920,577.67","89,708,669.78","94,805,649.14","77,865,841.54","60,288,585.12","82,069,901.31","94,917,978.93","94,288,909.74","121,076,439.34","129,035,312.47","89,679,676.74","82,153,189.45","89,440,963.99","128,595,186.97","123,673,110.19","126,237,741.85","121,062,707.60","175,242,300.66","186,488,011.30","159,841,905.19","163,512,022.51","210,359,230.19","217,105,555.50","196,542,780.38","178,209,281.06","221,915,102.80","248,144,398.27","186,860,322.33","149,487,228.15","202,184,548.19","231,111,847.79","217,732,638.72","194,084,119.62","962,111,960.13","548,656,793.16","391,908,520.96","444,587,885.17","530,450,544.32","699,729,310.44"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,083,806.66","2,039,178.52","1,952,727.81","1,832,710.86","11,190,339.17","8,804,984.01"
专项应付款,"7,174,185.89","7,174,185.89","7,174,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,370,067.19","6,370,067.19","6,370,067.19","6,370,067.19",,,,,,,,,,,,
投资性房地产,,,,,,,,,"46,135,736.84","45,842,463.62","45,549,190.42","45,255,917.21","44,962,644.01","44,600,378.35","44,330,228.10","44,037,780.71","43,745,333.34","53,000,359.01","52,499,186.88","52,138,685.45","51,778,184.04","51,473,940.29","51,115,998.32","50,756,056.31","50,994,638.80","47,643,625.92","47,307,110.16","46,965,569.02","46,624,027.93","46,282,194.76","45,940,945.67","45,599,422.97","45,257,900.33","44,916,377.68","44,574,854.98","6,044,499.82","5,995,424.59","5,946,349.36","5,897,274.12","5,848,198.89"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"58,035,645.24","57,428,949.37","56,326,573.89","55,328,349.98","69,271,970.34","72,803,023.38","103,230,958.02","107,690,754.50","106,678,975.44","122,867,311.68","127,231,168.49","134,125,934.51","144,697,796.69","143,191,287.15","140,804,767.64","152,494,705.06","183,441,562.16","189,526,093.16","185,996,346.82","207,267,324.50","226,946,833.26","221,978,376.91","253,261,388.36","259,448,546.78","288,910,982.48","292,263,469.96","315,972,459.67","312,167,436.76","324,919,697.30","324,211,066.39","322,735,594.20","320,364,894.30","309,579,773.50","308,738,047.99","304,427,167.66","302,421,001.04","309,461,488.82","324,738,548.45","336,267,827.77","337,385,864.34"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"6,088,035.10","14,160,804.68","18,240,867.78","22,051,634.74","14,851,686.29","22,497,780.14","20,803,506.44","18,704,622.18","9,953,363.78","10,058,713.90","9,890,073.63","7,706,158.03","822,755.34","4,744,615.98","11,645,135.18","29,838,382.65","51,055,039.11","43,018,626.09","54,882,124.53","47,323,828.99","56,903,134.83","74,543,769.70","49,858,952.95","47,739,123.49","27,618,276.32","30,956,471.73","17,119,780.15","19,809,378.99","14,155,728.81","13,633,241.75","8,930,519.70","6,135,894.63","14,528,287.80","10,970,562.50","16,039,142.77","32,434,550.85","34,576,364.26","9,827,887.16","11,826,865.26","17,305,241.45"
其他非流动负债,,,,,,,,,"1,320,000.00","1,320,000.00","1,320,000.00","1,320,000.00","1,223,614.35","1,223,614.35","1,223,614.35","1,223,614.35","1,223,614.35","1,223,614.35","1,223,614.35","1,223,614.35","1,188,000.00","1,188,000.00","1,188,000.00","1,188,000.00","1,144,000.00","1,144,000.00","1,144,000.00","1,144,000.00","25,798,530.00","25,798,530.00","26,461,780.00","26,092,255.00","26,092,255.00","19,879,497.50","13,126,665.00","12,747,665.00","6,373,832.50","6,373,832.50","6,373,832.50","6,132,220.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"7,174,185.89","7,174,185.89","7,174,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","6,984,185.89","8,304,185.89","8,304,185.89","8,304,185.89","8,304,185.89","8,207,800.24","8,207,800.24","8,207,800.24","8,207,800.24","8,207,800.24","8,207,800.24","8,207,800.24","8,207,800.24","8,172,185.89","8,172,185.89","8,172,185.89","8,172,185.89","7,514,067.19","7,514,067.19","7,514,067.19","7,514,067.19","36,780,986.48","36,780,986.48","36,978,604.00","37,076,579.00","36,143,446.51","29,930,689.01","22,712,224.02","17,489,662.92","10,955,499.17","10,955,499.17","10,695,167.92","10,453,555.42"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,"871,027.83",,,,,,,,,,,,,,,,"6,109,410.33",,
负债合计,"69,109,760.48","73,094,763.56","96,882,855.67","101,789,835.03","84,850,027.43","67,272,771.01","89,054,087.20","101,902,164.82","102,593,095.63","129,380,625.23","137,339,498.36","97,983,862.63","90,360,989.69","97,648,764.23","136,802,987.21","131,880,910.43","134,445,542.09","129,270,507.84","183,450,100.90","194,695,811.54","168,014,091.08","171,684,208.40","218,531,416.08","225,277,741.39","204,056,847.57","185,723,348.25","229,429,169.99","255,658,465.46","223,641,308.81","186,268,214.63","239,163,152.19","268,188,426.79","253,876,085.23","224,014,808.63","984,824,184.15","566,146,456.08","402,864,020.13","455,543,384.34","541,145,712.24","710,182,865.86"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","100,200,000.00","100,200,000.00","100,200,000.00","100,200,000.00","100,200,000.00","100,200,000.00","100,200,000.00","100,200,000.00","100,200,000.00","100,200,000.00","100,200,000.00","128,800,000.00","128,800,000.00","128,800,000.00","128,800,000.00","128,800,000.00","257,600,000.00","264,227,000.00","264,407,000.00","264,607,000.00","264,607,000.00","264,607,000.00","264,484,500.00","264,484,500.00","851,811,049.00","851,611,049.00","851,611,049.00","851,611,049.00","851,611,049.00","851,196,049.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"36,470,020.90","37,257,205.90","271,404,605.90","271,594,605.90","271,594,605.90","271,594,605.90","271,594,605.90","271,594,605.90","271,594,605.90","271,594,605.90","238,194,605.90","238,194,605.90","238,194,605.90","237,348,710.49","237,348,710.49","237,348,710.49","237,348,710.49","237,348,710.49","237,348,710.49","237,348,710.49","237,348,710.49","524,268,710.49","524,268,710.49","524,268,710.49","524,268,710.49","524,268,710.49","395,468,710.49","415,053,715.49","419,655,163.17","426,217,356.68","434,097,474.32","436,229,436.97","433,502,141.25","429,032,654.69","3,016,460,898.37","3,017,719,664.39","3,031,105,723.09","3,033,652,692.02","3,028,573,785.32","3,021,439,579.76"
无形资产,"50,971,410.18","50,766,301.29","50,561,192.40","50,356,083.51","50,182,441.29","50,013,589.12","49,807,308.47","50,317,980.09","12,801,709.65","40,327,569.07","47,130,293.25","46,887,490.83","46,703,190.96","60,174,731.12","59,936,860.82","66,499,202.09","66,240,927.29","62,226,337.74","69,771,412.38","71,006,963.36","70,458,062.18","70,622,546.11","80,059,639.60","79,432,371.27","75,698,389.06","75,927,781.05","75,335,816.59","74,740,714.83","76,791,597.96","76,183,199.78","75,574,801.60","74,966,403.42","74,358,005.23","98,143,286.73","125,742,324.31","127,573,293.54","142,066,746.85","151,203,699.44","149,207,171.42","147,397,922.41"
盈余公积,"3,891,222.21","3,891,222.21","3,891,222.21","3,891,222.21","6,419,114.20","6,419,114.20","6,419,114.20","6,419,114.20","10,449,853.55","10,449,853.55","10,449,853.55","10,449,853.55","14,438,171.42","14,438,171.42","14,438,171.42","14,438,171.42","17,999,093.83","17,999,093.83","17,999,093.83","17,999,093.83","22,746,098.55","22,746,098.55","22,746,098.55","22,746,098.55","29,986,880.47","29,986,880.47","29,986,880.47","29,986,880.47","37,884,744.66","37,884,744.66","37,884,744.66","37,884,744.66","43,955,548.21","43,955,548.21","43,955,548.21","43,955,548.21","54,119,629.65","54,119,629.65","54,119,629.65","54,119,629.65"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,798,530.00","25,798,530.00","26,556,530.00","26,556,530.00","26,092,255.00","19,879,497.50","13,126,665.00","12,747,665.00","12,747,665.00","12,747,665.00","12,747,665.00","6,492,270.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,042,526,962.41","3,042,526,962.41","3,042,526,962.41","3,042,526,962.41","3,042,526,962.41","3,042,526,962.41"
未分配利润,"28,089,011.32","32,379,589.44","41,022,179.62","46,704,227.54","50,840,039.24","55,368,672.23","61,924,740.02","71,994,191.59","79,515,084.07","85,161,964.74","86,164,407.78","94,655,892.98","102,049,944.92","107,983,221.27","89,673,194.00","101,036,431.79","109,022,735.75","115,109,521.38","121,882,513.09","138,643,385.56","151,904,457.37","159,909,960.73","169,965,307.02","193,441,269.16","212,849,547.85","223,281,120.58","236,214,438.09","264,515,254.46","291,120,169.28","303,471,649.72","306,366,655.00","332,984,049.35","344,399,445.06","359,396,300.54","400,373,514.35","548,303,174.32","660,543,849.16","739,817,213.68","779,648,975.01","913,954,816.64"
长期待摊费用,"39,779.25","34,096.50","28,413.75","22,731.00","17,048.25","11,365.50","5,682.75",,,,,,"293,368.54",,"333,554.28","54,666.65","269,873.38","238,032.87","206,192.40","185,285.32","169,844.95","154,404.40","138,963.94","123,523.48","662,166.48","638,573.39","568,794.73","484,842.57","414,821.53","348,661.87","347,963.80","1,294,404.85","1,170,124.55","1,169,848.87","1,192,163.02","1,508,814.09","809,578.71","790,646.23","781,072.55","726,862.90"
少数股东权益,,,,,,,"1,173,473.88","1,038,557.54","945,643.08","916,223.56","1,002,550.55","1,055,126.71","1,409,825.66",,"1,000,000.00","16,879,099.26","18,176,413.75","18,220,186.28","18,515,996.62","18,788,949.95","19,323,660.94","19,203,145.89","19,046,409.64","18,908,749.00","18,675,103.43","18,645,200.97","18,995,871.96","19,202,754.42","19,060,856.04","18,752,078.04","19,076,916.88","19,410,409.74","19,673,521.31","19,567,343.58","20,150,602.41",,,,,
递延所得税资产,"675,495.23","804,178.32","896,813.75","593,115.88","545,636.46","603,175.48","671,538.12","703,856.56","530,111.97","638,170.11","650,941.75","618,823.38","946,065.20","1,127,035.79","1,355,149.87","1,449,058.47","1,151,381.47","1,520,350.32","1,287,809.43","1,298,219.43","911,244.11","1,247,681.28","1,406,390.86","1,583,797.33","872,631.30","1,763,421.80","2,095,090.10","2,769,981.85","2,759,051.26","7,110,303.12","12,725,670.86","12,909,466.02","12,096,313.25","6,519,857.07","12,827,471.04","13,601,216.02","26,421,498.91","31,018,874.78","25,119,479.51","14,845,373.52"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00",,"8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"115,810,365.00","123,194,330.16","126,053,861.57","128,351,915.11","134,868,782.63","145,928,933.62","174,518,993.80","177,417,213.33","176,099,897.68","219,734,228.38","230,451,667.54","234,594,323.96","238,425,820.74","253,838,048.39","258,405,695.89","294,373,795.63","345,904,116.75","349,529,799.19","364,643,072.44","379,220,307.05","407,167,303.37","420,891,746.52","435,841,334.03","439,083,418.66","444,757,084.44","449,193,343.85","458,399,051.40","456,937,924.02","465,664,924.79","467,768,667.67","466,255,495.83","461,270,486.19","456,990,404.66","470,457,980.84","3,554,413,892.85","3,528,149,516.29","3,571,810,792.36","3,581,995,089.02","3,590,816,992.21","3,582,841,409.93"
所有者权益(或股东权益)合计,"118,450,254.43","123,528,017.55","383,118,007.73","388,990,055.65","395,653,759.34","400,182,392.33","407,911,934.00","417,846,469.23","429,305,186.60","434,922,647.75","436,011,417.78","444,555,479.14","456,292,547.90","459,970,103.18","442,660,075.91","469,902,412.96","482,746,953.82","488,877,511.98","495,946,314.03","512,980,139.83","531,522,927.35","854,927,915.66","864,826,525.70","888,164,827.20","914,580,242.24","924,981,912.51","938,265,901.01","992,985,604.84","1,006,329,403.15","1,025,134,299.10","1,035,476,260.86","1,064,559,110.72","1,079,922,900.83","1,096,556,849.52","4,319,624,947.34","4,448,841,770.92","4,584,632,585.90","4,666,452,919.35","4,701,205,773.98","4,834,217,805.05"
资产总计,"187,560,014.91","196,622,781.11","480,000,863.40","490,779,890.68","480,503,786.77","467,455,163.34","496,966,021.20","519,748,634.05","531,898,282.23","564,303,272.98","573,350,916.14","542,539,341.77","546,653,537.59","557,618,867.41","579,463,063.12","601,783,323.39","617,192,495.91","618,148,019.82","679,396,414.93","707,675,951.37","699,537,018.43","1,026,612,124.06","1,083,357,941.78","1,113,442,568.59","1,118,637,089.81","1,110,705,260.76","1,167,695,071.00","1,248,644,070.30","1,229,970,711.96","1,211,402,513.73","1,274,639,413.05","1,332,747,537.51","1,333,798,986.06","1,320,571,658.15","5,304,449,131.49","5,014,988,227.00","4,987,496,606.03","5,121,996,303.69","5,242,351,486.22","5,544,400,670.91"
负债和所有者(或股东权益)合计,"187,560,014.91","196,622,781.11","480,000,863.40","490,779,890.68","480,503,786.77","467,455,163.34","496,966,021.20","519,748,634.05","531,898,282.23","564,303,272.98","573,350,916.14","542,539,341.77","546,653,537.59","557,618,867.41","579,463,063.12","601,783,323.39","617,192,495.91","618,148,019.82","679,396,414.93","707,675,951.37","699,537,018.43","1,026,612,124.06","1,083,357,941.78","1,113,442,568.59","1,118,637,089.81","1,110,705,260.76","1,167,695,071.00","1,248,644,070.30","1,229,970,711.96","1,211,402,513.73","1,274,639,413.05","1,332,747,537.51","1,333,798,986.06","1,320,571,658.15","5,304,449,131.49","5,014,988,227.00","4,987,496,606.03","5,121,996,303.69","5,242,351,486.22","5,544,400,670.91"
