科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,901,525.22","3,829,691.97","5,424,585.08","2,726,430.45","555,172.07","2,270,535.65","4,174,995.21","2,156,955.45","11,080,505.82","-7,130,482.51","-18,952,690.30","-14,294,642.18","-16,334,314.33","-14,373,027.81","-16,375,945.54","-20,467,990.63","-5,532,150.58","-8,155,232.62","-4,358,908.78","-6,090,548.09","3,856,513.03","7,638.08","-437,202.14","283,295.74","6,902,609.99","-4,168,975.07","637,630.34","2,157,722.99","7,010,137.74","1,791,297.88","6,463,301.11","8,102,177.60","12,295,827.35","8,590,989.44","5,966,660.76","14,166,947.42","12,799,768.07","9,954,409.20","12,699,246.96","10,854,774.13","15,831,858.92"
应收利息,,,,"1,306,011.00","2,325,188.42","3,054,604.82","879,788.95","1,578,404.11","665,875.53","634,121.99","934,892.46","721,673.47","182,561.81","143,650.59","431,203.40","252,339.87","272,067.51","150,371.16","61,969.43","30,048.42","42,101.13","14,798.60",,,,,,,,,,,,,,,"1,372,000.00","6,040,392.36","6,601,444.44","9,928,273.33","1,242,554.03"
应付利息,,,,,,,,,,,,,"71,011.00",,,,"441,106.80",,"62,720.15",,"120,941.92",,,,"188,245.48","188,245.48",,,,,,,"97,631.24","97,631.24","97,631.24",,"25,000.00","15,609.37","15,609.37","15,609.37",
应收股利,,,,,,,,,,,,,,,,"4,735,503.26",,,,"1,263,369.12","1,059,016.68","1,059,016.68",,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"473,373.91",,"473,373.91","473,373.91","473,373.91","2,873,373.91","2,573,373.91","600,000.00",,"804,352.44","600,000.00","804,352.44",,,,,,,,,,,,,,,,,,,,,
存货,"67,610,351.20","68,838,492.43","88,204,463.96","106,447,151.48","123,455,736.17","128,488,873.89","135,445,424.18","127,618,637.16","128,313,780.95","142,390,007.69","150,207,425.25","127,572,247.55","125,707,947.90","142,090,322.85","133,520,204.37","130,104,383.70","102,961,583.42","122,176,754.52","132,593,879.59","132,422,548.14","100,845,717.61","125,443,009.63","132,274,839.29","127,245,294.37","87,454,833.86","97,691,629.81","109,689,498.48","96,654,344.44","59,388,335.75","62,775,311.67","65,535,555.82","48,919,771.40","38,984,418.09","34,633,911.21","37,878,771.21","43,079,125.10","21,699,379.83","30,415,867.96","30,082,868.33","38,471,955.60","34,783,808.78"
其他应付款,"7,912,861.04","5,006,201.07","3,223,546.12","2,048,919.33","2,865,745.21","2,371,306.32","540,459.50","2,439,051.90","18,357,512.19","9,788,406.29","6,617,434.12","3,405,418.77","8,887,569.24","3,334,308.24","8,828,170.42","10,712,425.46","11,826,986.11","9,826,137.09","17,015,297.36","12,223,411.73","11,854,099.07","8,808,200.23","7,973,480.54","8,290,395.33","8,397,022.12","5,964,930.71","9,775,016.69","9,218,071.12","17,551,109.52","77,146,197.20","54,360,341.20","66,586,351.78","33,515,817.00","28,679,577.04","12,518,143.53","164,061,248.67","71,392,333.31","62,866,492.51","52,288,377.96","80,673,177.45","80,799,370.68"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"280,000.00","280,000.00","280,000.00","280,000.00","560,000.00","560,000.00","560,000.00","560,000.00","910,000.00","994,000.00","910,000.00","910,000.00",,,,,
一年内到期的非流动负债,,,,,"97,776.22",,,,,,,,,,,,,,,,"3,279,877.04",,"3,000,000.00","3,000,000.00","11,783,333.36","11,783,333.36","13,702,222.29","12,584,999.91","14,044,722.16","13,098,888.82","14,000,000.00","7,000,000.00","7,000,000.00",,,,,,,,
其他流动资产,"1,609,798.50","2,717,465.90","3,490,704.68","5,369,616.62","466,402.14","2,069,651.69","7,714,624.46","6,033,533.00","658,482.98","3,736,845.91","6,302,955.39","6,861,550.84","2,642,860.99","3,322,488.47","2,241,942.10","1,072,327.38","7,796,812.32","4,612,974.09","9,092,729.00","5,734,697.72","10,937,175.54","8,463,759.32","8,701,149.97","9,488,356.94","9,367,914.74","2,643,993.92","7,481,931.19","7,299,174.56","10,138,102.68","6,329,870.01","10,080,770.71","8,994,062.98","10,227,055.45","9,457,644.26","7,800,550.95","7,747,372.57","516,305,531.55","517,936,829.47","523,209,187.30","548,335,536.83","317,081,393.61"
其他流动负债,"836,505.50","1,336,813.74","683,404.05","509,819.56","253,612.67","187,450.20","439,626.01","1,091,258.46","909,732.89","2,997,858.28","1,050,542.07","833,282.54","1,131,302.60","1,533,577.68","704,729.96","916,629.78","2,164,142.98","959,264.46","555,287.84","322,040.23","581,462.61","750,914.66","401,183.62","434,625.72","350,698.43","421,610.17","473,421.16","286,696.85","1,535,699.81","513,887.31","2,171,818.39","1,991,264.89","1,912,182.45","1,357,642.80","1,830,136.53","1,431,670.02","2,524,133.16","1,820,901.08","1,472,091.39","1,272,066.95","2,658,780.82"
流动资产合计,"240,216,137.23","257,630,204.98","480,156,624.67","451,113,256.72","502,210,430.91","472,617,989.90","552,054,619.09","532,192,548.75","618,171,233.92","620,147,806.71","540,034,406.26","442,676,974.80","544,041,868.87","497,569,498.53","537,964,958.66","521,597,925.22","541,375,692.62","497,166,705.46","471,067,579.51","473,588,409.09","401,052,741.19","418,217,939.48","447,365,557.10","417,841,518.79","384,870,797.09","359,295,608.81","395,172,611.07","347,156,409.72","285,239,992.63","306,215,422.45","275,815,475.10","272,537,084.19","225,031,098.17","209,209,654.83","231,949,228.56","327,067,615.64","1,231,513,486.28","1,209,973,460.10","1,217,178,294.39","1,264,300,638.75","1,239,049,969.90"
流动负债合计,"142,510,161.56","150,544,497.62","109,790,118.72","96,002,030.93","159,743,862.88","111,423,681.69","196,293,957.97","165,566,840.90","304,320,909.95","393,622,455.85","333,355,438.21","263,817,995.61","360,481,720.30","321,961,200.77","373,733,501.91","354,428,711.06","324,667,917.31","271,356,389.21","256,633,629.02","242,419,144.52","213,527,068.74","240,471,065.04","308,305,160.40","305,408,676.07","292,016,329.03","257,286,988.92","290,392,784.03","244,041,777.16","248,909,031.71","342,495,190.27","315,449,714.15","319,166,664.58","254,701,093.19","204,259,175.02","215,468,450.99","419,122,731.79","290,742,110.35","255,230,785.12","253,740,490.75","275,919,487.57","272,481,103.09"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,200,000.00","6,731,200.00","11,831,200.00","11,831,200.00","21,131,200.00","21,131,200.00","21,131,200.00","22,971,200.00","23,356,200.00","21,825,000.00","21,825,000.00","21,825,000.00","208,462,364.52"
长期借款,"1,620,878.74","1,221,901.82","936,715.65","522,554.98",,,,,,,"1,470,837.48","1,493,581.33","812,600.00","812,600.00","635,123.35","1,349,997.15","1,717,193.82","1,461,097.88","7,746,375.85","15,569,262.26","10,508,430.60","24,424,160.80","38,379,599.98","33,773,888.86","21,044,722.16","17,098,888.82","14,234,166.55","9,405,555.59","7,000,000.00","2,000,000.00",,,,"20,000,000.00","18,500,000.00","17,000,000.00",,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,"1,330,000.00","1,330,000.00","1,330,000.00","1,330,000.00","1,050,000.00","1,050,000.00","1,050,000.00","1,050,000.00","700,000.00","616,000.00","700,000.00","700,000.00",,,,,
长期应付款,"40,211.70","40,211.70","40,211.70","40,211.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,766.86,799.99,766.86,766.86,802.43,829.78,"3,925,811.03","3,925,766.90","3,925,796.48","3,925,816.84","3,925,730.49","3,925,664.86","3,925,626.07","6,007,160.65","3,925,000.00","3,925,000.00","8,925,000.00","5,675,000.00","9,545,000.00","9,545,000.00","9,545,000.00","18,845,000.00","8,837,428.84",,,"62,632.26",,,,,
专项应付款,"2,950,000.00","2,950,000.00","2,950,000.00","2,950,000.00","2,850,000.00","2,850,000.00","2,850,000.00","2,850,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,"2,808,380.63","2,791,131.83","2,678,303.35","2,661,787.51","2,645,271.67","2,628,755.83","27,961,707.11","27,790,816.82","31,828,902.29","31,634,134.73","32,504,803.92","32,397,617.07","47,386,945.78","47,136,248.15","42,640,069.45","42,352,720.24","42,077,543.91","46,014,589.93","41,523,994.08","40,929,853.49","40,335,712.91","39,741,572.33","42,081,421.07"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"718,136.00","718,136.00","718,136.00","718,136.00","718,136.00","400,000.00",,,"100,000.00","100,000.00","100,000.00",,
固定资产,"46,583,519.92","45,945,000.92","44,968,577.94","54,823,866.46","54,907,068.16","59,227,076.57","59,488,841.46","66,789,787.57","149,645,397.45","163,117,286.23","191,842,436.22","210,743,800.28","207,333,598.03","205,516,294.17","213,572,207.74","237,360,327.14","229,999,462.98","223,617,944.84","242,325,968.36","236,316,253.97","225,697,972.47","232,535,053.14","231,625,990.90","259,474,039.74","314,543,895.68","298,963,894.93","289,320,742.18","285,012,428.11","240,956,722.62","236,312,250.74","216,336,196.56","216,967,141.62","213,675,517.77","209,359,386.52","204,693,265.38","197,796,205.15","199,016,118.56","198,328,036.60","193,848,337.92","190,989,837.16","177,123,947.42"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,172.55"
在建工程,"1,721,317.83","1,908,344.83","6,423,167.90","13,750,999.29","25,128,660.59","30,556,263.91","39,362,456.17","37,331,984.39","9,357,579.86","55,768,094.82","24,992,365.10","32,294,097.17","26,779,592.72","38,811,028.92","48,546,593.21","16,669,105.84","11,729,363.50","12,450,235.35","12,186,074.13","12,979,270.19","47,795,950.17","68,553,764.64","78,645,237.16","75,310,852.96",,,,,,,,,,,,,"116,941.75",,,,
其他非流动负债,,,,,,,,,,,,,"1,924,000.00","1,924,000.00","1,924,000.00","3,924,000.00","3,100,000.00","3,100,000.00","2,500,000.00","2,500,000.00","1,400,000.00","1,400,000.00","1,400,000.00","1,862,499.97","1,849,999.96","437,499.95","424,999.94","412,499.93",,,,,,,,,,,,,
工程物资,,,,,"739,299.63","1,438,276.79","1,346,447.04","590,372.27","740,372.27","522,444.92","522,444.92","522,444.92",,"54,572.65",,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"4,611,090.44","4,212,113.52","3,926,927.35","3,512,766.68","2,850,000.00","2,850,000.00","2,850,000.00","2,850,000.00",,,"1,470,837.48","1,493,581.33","2,736,600.00","2,736,600.00","2,559,123.35","5,273,997.15","4,817,193.82","4,561,097.88","10,246,375.85","18,069,262.26","11,908,430.60","25,824,160.80","39,779,599.98","35,636,388.83","22,894,722.12","17,536,388.77","14,659,166.49","9,818,055.52","7,718,136.00","2,718,136.00","718,136.00","718,136.00","718,136.00","20,400,000.00","18,500,000.00","17,000,000.00","100,000.00","100,000.00","100,000.00",,"145,172.55"
固定资产清理,,415.00,415.00,415.00,,,,,,578.16,,,"1,914,532.00",192.30,"141,734.14","233,543.25","71,948.74",,,,,,,,,,,,,,,,,"17,925.07",,"48,927.07",,,,,
负债合计,"147,121,252.00","154,756,611.14","113,717,046.07","99,514,797.61","162,593,862.88","114,273,681.69","199,143,957.97","168,416,840.90","304,320,909.95","393,622,455.85","334,826,275.69","265,311,576.94","363,218,320.30","324,697,800.77","376,292,625.26","359,702,708.21","329,485,111.13","275,917,487.09","266,880,004.87","260,488,406.78","225,435,499.34","266,295,225.84","348,084,760.38","341,045,064.90","314,911,051.15","274,823,377.69","305,051,950.52","253,859,832.68","256,627,167.71","345,213,326.27","316,167,850.15","319,884,800.58","255,419,229.19","224,659,175.02","233,968,450.99","436,122,731.79","290,842,110.35","255,330,785.12","253,840,490.75","275,919,487.57","272,626,275.64"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","195,000,000.00","292,500,000.00","357,901,811.00","413,736,540.00","413,736,540.00","413,736,540.00","415,976,540.00","415,976,540.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"36,233,939.95","36,233,939.95","261,670,884.40","261,670,884.40","261,947,134.40","261,670,884.40","211,670,884.40","211,670,884.40","211,947,134.40","211,947,134.40","166,947,134.40","166,947,134.40","166,924,459.31","166,924,459.31","166,924,459.31","166,924,459.31","169,705,985.51","169,705,985.51","169,705,985.51","169,705,985.51","169,909,985.51","169,909,985.51","169,909,985.51","169,909,985.51","169,909,985.51","169,909,985.51","169,909,985.51","169,909,985.51","169,909,985.51","169,909,985.51","169,909,985.51","169,909,985.51","169,909,985.51","169,909,985.51","72,409,985.51","1,037,751,674.51","1,949,526,214.26","1,949,526,214.26","1,949,526,214.26","1,965,592,065.83","1,976,136,023.10"
无形资产,"5,252,514.58","5,223,225.46","5,193,936.34","13,900,847.22","13,784,196.12","13,711,226.00","14,057,837.91","13,999,266.28","17,228,967.84","61,898,971.70","74,726,171.62","81,476,356.87","83,001,926.62","82,511,793.29","83,535,691.83","83,999,822.05","22,437,463.57","22,296,754.82","23,205,500.50","23,387,298.72","34,130,847.13","33,004,493.94","33,607,359.82","35,663,883.68","37,288,343.75","37,632,485.34","36,412,679.45","37,754,846.98","33,173,629.38","32,822,448.07","40,404,643.05","44,671,758.70","43,311,050.52","42,176,838.34","41,797,763.91","46,073,398.81","74,678,670.52","81,713,225.15","95,609,061.89","98,302,552.88","79,085,575.46"
盈余公积,"4,262,543.23","4,262,543.23","4,262,543.23","4,262,543.23","9,332,148.66","9,533,553.76","9,533,553.76","9,533,553.76","13,676,518.93","13,799,319.85","13,799,319.85","13,799,319.85","13,808,095.73","13,808,095.73","13,808,095.73","13,808,095.73","16,182,009.36","16,182,009.36","16,182,009.36","16,182,009.36","17,850,124.39","17,850,124.39","17,850,124.39","17,850,124.39","18,955,494.09","18,955,494.09","18,955,494.09","18,955,494.09","19,760,884.19","18,955,494.09","18,955,494.09","18,955,494.09","19,602,961.52","19,602,961.52","19,602,961.52","19,602,961.52","19,602,961.52","19,602,961.52","19,602,961.52","19,602,961.52","19,602,961.52"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,"2,653,292.27","974,825.37","1,364,238.25","1,669,071.33","247,102.18",,,,,,"447,112.46",,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,248,000.00","17,248,000.00"
商誉,,,,,,,,,"1,958,144.00","1,958,144.01","1,958,144.00","1,958,144.01","1,958,144.00","1,958,144.00","1,958,144.00","2,266,459.00","2,266,459.00","2,266,459.00","2,861,677.73","2,861,677.73","2,661,650.02","2,661,650.02","2,661,650.02","2,861,677.73","5,147,594.33","5,147,594.33","5,147,594.33","5,147,594.33","2,661,650.02","87,600,040.77","87,600,040.77","87,600,040.77","87,905,942.87","87,905,942.87","87,905,942.87","1,211,618,579.47","1,103,757,846.75","1,103,757,846.75","1,103,757,846.75","1,103,757,846.75","741,110,272.87"
未分配利润,"33,149,694.93","43,211,520.29","57,899,780.21","69,069,035.26","62,702,498.49","91,842,698.17","96,044,936.46","111,518,396.42","88,695,623.98","101,769,287.58","92,909,743.84","95,962,020.25","91,111,581.45","92,106,688.12","96,727,110.69","97,176,625.38","92,908,417.07","95,921,787.49","103,008,020.25","106,077,756.82","101,463,234.21","104,119,190.96","60,530,922.23","62,035,422.09","61,208,962.66","64,055,515.76","68,012,088.99","63,320,252.12","-31,642,099.68","-29,288,221.34","-24,922,372.29","-22,330,214.96","-20,602,287.19","-19,806,887.26","-14,839,123.80","-9,581,454.12","-8,942,755.75","9,916,479.03","28,821,232.38","54,261,722.41","-374,014,590.67"
长期待摊费用,"1,442,006.35","2,342,915.74","255,597.86","504,282.99","1,175,894.91","1,076,273.57","1,327,733.36","1,484,685.56","1,690,901.30","1,677,417.30","4,113,531.96","3,880,045.72","3,232,070.45","3,125,730.04","2,355,499.77","2,359,264.95","2,535,753.66","2,335,432.72","4,132,929.06","3,460,580.91","3,743,583.03","3,434,713.30","3,291,955.26","3,703,680.92","3,643,117.23","3,719,032.95","3,426,731.82","3,178,295.86","3,348,298.15","2,773,620.43","3,132,121.73","2,945,630.41","2,809,071.69","2,674,255.35","2,545,279.01","2,473,771.82","3,579,592.97","3,765,709.06","5,002,940.97","7,118,192.59","7,265,108.46"
少数股东权益,,,,,"2,096,582.91","1,970,456.86","1,962,073.28","2,016,959.83","30,860,620.35","34,567,076.99","35,504,158.72","37,121,701.96","39,297,991.21","38,090,813.03","40,348,468.23","33,193,218.13","13,137,948.73","13,247,989.72","13,407,545.71","13,497,259.20","13,382,127.00","13,529,528.82","13,769,394.62","22,566,207.15","22,191,937.92","19,063,686.47","18,692,295.26","18,354,339.33","6,325,654.69","17,967,409.28","20,653,885.13","24,795,792.27","28,136,166.88","28,140,992.14","31,052,175.47","15,396,984.89","13,644,661.85","13,273,225.99","13,066,698.91","12,929,967.02","5,539,437.80"
递延所得税资产,"551,934.20","414,507.68","551,934.20","423,592.82","726,677.02","664,168.14","717,470.84","767,990.49","814,265.80","703,318.82","888,117.26","853,105.63","1,176,424.66","1,158,312.41","1,276,516.52","1,558,439.20","2,328,610.22","2,266,844.56","1,956,150.70","1,874,760.63","1,822,626.00","2,414,108.90","2,182,721.93","2,261,941.47","2,492,150.77","2,639,388.09","2,388,481.90","2,264,091.82","2,301,495.70","2,310,394.28","2,663,219.60","2,631,753.65","1,424,676.60","1,615,191.25","1,894,226.05","2,367,789.44","866,881.32","1,093,074.77","1,036,942.99","999,103.89","1,682,352.21"
外币报表折算价差,,,,,,,,,"106,054.83","113,917.01","91,751.70","264,015.99","78,476.21","78,476.21","251,389.08","240,609.67","251,093.52","350,884.48","286,491.40","233,782.24","468,433.40","705,120.27","806,182.80",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"25,129.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"55,551,292.88","55,834,409.63","57,393,629.24","83,404,003.78","96,461,796.43","106,673,284.98","116,300,786.78","120,964,086.56","181,435,628.52","285,671,384.97","299,043,977.94","331,728,794.59","325,397,055.34","333,136,834.64","351,387,189.64","344,447,791.21","275,294,872.70","269,159,438.19","293,402,477.59","287,596,790.82","322,456,662.66","349,191,236.31","358,585,812.83","390,565,285.25","397,306,634.24","382,512,450.71","380,449,203.30","372,243,494.01","330,741,599.79","411,542,571.36","419,949,367.49","433,678,773.30","422,434,957.74","408,296,572.10","402,745,221.13","1,530,127,093.95","1,446,896,245.95","1,451,412,745.82","1,461,415,843.43","1,462,734,105.60","1,256,811,042.01"
