科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"42,800,765.02","106,127,335.42","177,996,878.04","260,135,129.82","40,508,279.94","89,134,416.94","129,128,716.39","167,076,251.82","26,818,701.94","68,422,870.49","116,354,995.45","171,430,186.80","61,989,541.62","144,791,467.81","226,454,016.17","352,461,184.79","44,226,629.17","105,784,902.63","173,824,442.41","253,037,051.22","51,256,462.90","124,665,255.01","211,763,106.51","300,169,635.24","71,834,643.86","172,427,068.51","276,075,642.08","421,502,953.54","64,392,922.61","154,911,980.89","258,630,854.04","377,420,944.27","61,813,154.34","154,652,442.15","433,058,553.83","726,677,296.42","100,469,541.94","228,025,852.68","421,563,091.80","669,090,113.76","91,613,310.94","212,805,995.96","403,023,839.81","611,829,992.26","85,232,828.19"
二、营业利润,"1,929,326.23","4,238,180.33","7,348,304.22","5,089,446.56","-34,629,544.30","-53,726,318.26","-77,054,308.28","-164,588,358.51","-16,683,016.84","-32,215,798.20","-45,917,664.38","-69,184,812.56","-5,320,964.71","-7,535,324.60","-4,363,107.04","4,177,965.62","-4,074,245.07","-20,735,718.02","-34,608,236.07","-76,123,758.95","-11,371,825.80","-20,738,557.07","-20,688,715.74","-52,423,786.64","-7,476,318.73","-12,318,088.18","-16,180,067.48","-22,100,549.32","-16,054,966.11","-20,845,856.52","-27,740,611.96","-33,653,938.26","-4,427,654.14","-9,364,741.83","14,852,344.74","30,388,933.28","-9,276,293.38","-14,276,251.00","3,230,041.39","18,842,042.78","-9,800,195.67","-16,037,176.33","-9,013,548.54","199,886,917.59","-3,045,708.40"
减:营业成本,"30,448,676.88","78,527,544.86","133,524,186.03","200,574,305.60","43,740,338.18","94,057,327.24","138,410,044.27","179,786,035.50","29,109,456.70","70,389,689.27","117,670,246.17","172,076,917.24","56,117,326.38","128,250,179.65","191,486,000.61","292,433,541.59","37,493,582.46","102,125,105.31","171,326,128.37","246,244,664.97","50,270,846.79","120,418,281.07","195,742,705.14","279,985,789.18","66,237,347.36","159,035,394.72","251,798,090.76","379,093,871.57","59,400,297.56","140,221,526.59","228,912,447.67","333,854,912.18","53,137,258.39","134,066,916.53","331,277,608.29","569,623,035.60","86,367,637.52","196,518,749.22","347,118,820.77","532,908,412.71","77,888,631.10","175,171,510.56","320,526,076.59","487,834,171.42","70,662,435.31"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"34,559.54","280,322.56","397,205.81","867,112.25","60,012.36","156,389.92","229,244.00","334,912.96","79,902.93","189,170.69","301,782.85","470,725.37","190,137.98","465,460.35","867,805.60","1,595,685.96","193,699.11","472,713.70","916,224.72","2,032,310.86","207,972.28","556,760.65","882,654.46","2,208,746.81","130,891.81","245,389.22","808,131.68","1,575,026.65","321,799.14","504,969.95","668,862.81","956,175.39","249,225.38","676,641.52","2,712,071.73","6,291,585.82","199,582.34","905,567.63","1,734,770.52","7,016,583.23","877,112.87","2,590,762.52","4,612,644.58","6,614,282.63","146,624.68"
营业外收入,,"1,206.90","46,976.71","4,837,715.75","32,017.00","232,017.00","530,217.00","732,117.00",812.00,500.00,"411,242.16","104,546.29","2,878.34","271,730.13","562,591.50","1,182,589.88","2,552.08","9,654,260.44","10,085,236.19","11,466,751.09","53,347.74","258,583.79","326,796.04","474,131.14","90,688.11","4,635,867.34","4,799,993.05","20,482,312.31","162,891.73","238,002.53","670,255.14","1,231,538.33","105,475.27","448,139.94","2,849,506.00","3,950,261.15","1,363,245.27","1,679,686.99","2,148,997.07","3,986,237.04","22,625,156.39","29,348,655.95","39,620,346.18","1,053,903.67","230,698.93"
销售费用,"1,908,597.61","4,355,152.03","6,985,386.63","13,394,706.59","6,929,895.78","10,813,181.61","17,748,922.05","16,122,927.76","2,682,467.71","4,549,702.04","7,947,984.99","13,178,029.64","2,533,025.71","6,670,942.63","11,152,574.16","15,797,659.69","2,699,428.08","7,681,258.32","11,830,848.28","17,006,894.64","4,511,281.90","9,683,302.69","13,876,436.30","19,434,892.76","4,283,631.41","9,878,253.86","14,771,595.24","23,302,728.34","5,769,710.16","10,656,104.64","16,436,910.67","22,050,629.53","4,178,265.07","9,987,971.29","18,217,017.96","27,065,425.39","4,278,028.79","8,915,479.63","13,965,597.89","23,719,366.68","3,771,450.82","8,139,011.49","14,658,389.74","20,000,632.36","2,712,521.35"
减:营业外支出,,"5,360.00","70,594.13","208,377.39",,"5,283.29","21,608.26","27,942,932.48","82,468.63","368,294.56","458,620.75","8,511,882.67","10,140.26","11,144.34","308,936.17","1,460,111.50","27,628.08","83,847.42","260,159.73","396,316.61","40,286.79","315,775.55","335,139.55","1,289,962.38",,"2,608.40","13,507.19","44,411.28",,"322,618.20","322,618.20","468,661.29","6,219.55","22,032.63","61,826.62","73,349.58","5,417.34","5,417.34","6,278.76","2,052,833.28","43,650.33","57,740.73","221,165.40","970,857.96",
管理费用,"3,941,196.96","8,865,200.28","13,667,456.24","21,580,474.64","7,306,705.87","13,891,145.90","20,016,325.52","28,821,476.89","5,644,594.69","11,884,082.72","17,599,791.80","26,142,163.68","4,735,502.76","8,965,920.63","15,433,061.70","21,625,628.35","6,095,587.41","13,297,466.87","20,138,472.05","25,175,802.34","6,374,944.49","12,052,093.23","18,168,692.40","24,842,788.05","6,893,626.47","12,023,082.09","19,426,824.00","27,780,255.99","7,766,609.06","14,073,849.49","21,114,747.69","28,805,447.69","6,286,598.91","12,319,631.38","61,550,454.80","74,756,865.04","18,003,307.42","32,664,635.17","49,189,599.31","72,502,396.92","16,503,673.26","35,344,594.53","53,879,460.89","69,629,103.08","18,034,425.84"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,,,,,,,"2,608.40","13,507.19",,,,,,,"21,263.08","8,619.62","40,459.47","5,417.34",,,"5,417.34","32,248.33","46,740.73","107,647.38",,
