科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"1,502,926,976.89","1,847,439,045.94","2,131,836,335.94","2,110,056,540.53","1,009,362,261.59","1,011,990,407.86","1,191,501,573.40","1,563,667,098.44","2,352,431,584.21","2,602,380,245.53","2,679,447,188.54","1,979,258,134.70","2,195,455,724.94","2,461,141,691.73","2,596,905,212.65","2,491,578,819.93","2,430,215,431.61","2,589,792,356.22","1,559,144,635.76","1,569,572,846.37","2,370,583,273.93","2,399,666,550.04","2,169,247,652.45","2,016,806,474.61","2,117,302,844.71","2,576,870,563.85","2,184,206,334.23","1,764,640,567.12","1,641,521,713.04","2,246,169,503.12","2,411,099,296.39","2,334,452,484.17","2,020,395,799.80","2,245,582,976.86","2,919,896,953.63","1,819,769,267.93","2,853,098,533.61","3,734,477,152.13","3,974,758,801.10","4,635,677,212.02","4,728,440,252.29","3,568,436,378.35","3,466,668,152.28","3,510,520,867.35","3,642,622,394.25","2,218,206,583.39"
短期借款,"1,300,000,000.00","1,300,000,000.00","1,343,000,000.00","1,320,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","820,000,000.00","820,000,000.00","820,000,000.00","820,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","305,000,000.00","300,000,000.00","306,340,000.00","250,640,000.00","154,300,000.00","152,200,000.00","127,000,000.00","27,000,000.00","42,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","55,666,663.33","50,499,997.65","14,000,000.00","14,000,000.00","14,000,000.00",,"14,000,000.00","14,000,000.00","114,000,000.00","114,000,000.00","114,000,000.00","114,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,"150,000,000.00",,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"357,044,257.31","652,217,066.40","714,780,170.67","673,268,305.92","921,809,373.93","1,025,978,511.81","1,057,689,754.87","926,994,902.95","857,409,272.08","650,570,717.43","974,222,574.33","923,494,029.00","960,916,907.80","776,088,624.31","1,017,661,043.43","934,416,462.97","1,242,801,120.35","1,112,012,399.89","1,314,295,933.83","1,501,323,725.84","2,425,162,323.96","1,886,391,461.60","1,681,373,105.87","2,157,547,616.11","2,013,847,111.92","1,213,611,736.18","1,826,712,967.44","2,694,529,437.27","2,650,854,834.08","1,777,079,069.62","1,555,477,418.11","1,742,252,912.26","2,176,354,057.88","1,966,774,274.32","1,569,058,019.06","1,426,086,098.78","891,787,379.62","385,082,540.29","370,357,730.94","389,123,817.21","343,993,414.95","500,327,988.42","397,599,394.72","559,180,148.77","838,021,624.15","941,486,716.79"
应付票据,"123,817,413.34","395,373,801.24","482,038,404.97","525,276,402.69","482,482,990.37","385,841,794.42","414,279,934.88","597,476,600.97","564,182,571.36","588,191,311.26","758,670,853.86","948,721,300.47","886,150,392.76","889,115,801.79","1,125,608,307.82","1,255,324,426.61","1,062,949,012.94","1,014,104,960.41","867,404,933.03","1,288,536,845.68","1,751,854,205.49","1,278,971,705.52","1,261,920,933.57","1,439,497,040.42","1,457,132,237.56","1,222,088,661.43","1,368,783,666.27","1,532,390,558.46","1,183,420,753.11","1,024,083,990.50","1,375,576,249.68","1,490,331,106.13","1,339,271,426.45","1,055,177,782.40","995,437,784.79","1,114,980,111.98","947,369,830.17","890,838,321.42","1,017,215,358.58","1,166,361,992.71","1,033,385,599.25","1,054,245,202.17","1,092,710,008.79","1,173,843,796.29","1,084,545,258.77","982,815,879.51"
应收账款,"1,160,548,629.55","1,159,863,866.27","1,162,940,692.02","1,191,427,224.07","1,446,900,015.65","1,400,971,679.95","1,380,367,278.32","1,335,546,638.07","1,718,231,677.03","1,836,922,131.89","1,736,907,620.23","1,521,068,421.41","1,828,750,655.46","1,849,440,353.64","1,860,169,653.58","1,726,638,378.50","2,192,865,792.98","2,467,944,626.77","2,401,939,761.47","1,860,394,192.51","2,907,455,560.89","2,763,185,521.65","2,820,602,013.46","2,301,269,086.00","2,986,800,904.65","2,937,198,695.91","2,979,654,598.38","2,619,279,400.30","3,012,547,567.07","2,990,156,826.12","2,779,881,745.17","2,386,915,274.78","2,682,510,972.14","2,800,748,363.67","2,737,987,525.02","2,427,064,010.79","2,402,795,501.87","2,735,762,510.00","2,521,016,660.57","2,956,599,366.60","2,786,365,405.35","2,799,332,929.17","3,184,454,578.37","2,901,803,906.40","2,872,611,816.52","2,703,183,397.98"
应付账款,"1,056,220,084.27","1,116,429,191.64","1,058,569,420.46","1,066,395,364.06","1,223,921,301.70","1,283,734,818.89","1,393,967,895.28","1,315,073,781.81","1,570,755,486.06","1,751,468,623.28","1,772,600,826.93","1,698,480,630.29","1,880,215,051.12","2,205,762,813.95","2,203,719,183.61","2,134,017,659.37","2,320,053,625.22","2,265,001,985.97","2,165,503,634.54","2,153,905,543.94","2,683,330,970.03","2,611,066,934.98","2,610,273,511.66","2,596,167,514.69","2,546,595,762.32","2,760,427,793.30","2,525,218,726.26","3,217,353,189.46","3,425,901,207.69","3,272,213,247.45","2,780,793,145.64","2,941,366,524.24","2,797,189,754.95","2,755,049,938.70","2,560,141,971.40","2,253,905,941.29","2,293,194,992.91","2,626,129,883.24","2,242,821,810.41","2,619,908,368.68","2,454,632,390.76","2,197,585,082.87","2,241,141,593.59","2,195,044,833.88","2,133,657,640.42","1,726,227,502.19"
预付款项,"141,002,369.99","87,199,767.57","76,278,815.34","82,990,962.06","81,759,517.98","120,905,824.43","114,965,025.05","125,927,183.47","91,764,739.08","91,677,661.06","90,988,908.45","204,929,904.43","134,882,282.55","186,458,461.24","313,688,359.74","309,802,319.64","270,370,031.04","385,009,109.79","329,518,560.34","285,203,441.00","400,863,426.99","381,392,723.08","395,473,916.47","501,377,189.31","453,671,830.62","486,784,028.48","446,222,758.81","397,833,435.31","311,922,708.78","226,732,016.77","240,399,464.19","305,494,346.42","289,292,567.36","144,770,469.31","142,301,286.21","182,616,114.85","111,861,852.67","143,905,402.48","154,949,293.21","128,455,596.10","150,065,562.73","184,513,786.36","182,583,543.38","168,220,094.95","157,056,890.73","157,964,402.78"
预收款项,"89,872,909.63","129,246,661.27","166,461,537.26","131,898,110.72","110,256,018.57","101,151,791.93","96,005,002.21","112,427,499.41","99,592,751.73","55,025,547.06","94,166,535.03","204,678,209.40","191,484,715.51","127,998,277.79","382,207,165.72","312,674,075.67","279,240,932.56","227,363,568.67","301,184,996.03","245,610,966.98","612,548,829.25","442,695,019.59","377,677,278.62","432,467,971.38","376,886,789.34","392,787,804.98","458,876,413.90","463,407,615.76","361,664,383.78","333,764,125.52","337,893,791.56","465,235,580.12","335,947,486.70","222,586,601.37","199,420,759.97","229,369,039.32","412,221,492.93","382,809,538.51","318,510,112.75","190,032,142.47","195,194,350.19","268,166,823.46","206,291,031.65","236,649,964.14","273,279,530.04","266,781,084.02"
