科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
经营活动现金流出小计,"135,949,545.84","151,237,303.62","125,945,266.28","104,621,344.86","183,585,742.35","265,401,781.02","49,700,600.00","110,733,629.56","165,584,358.65","243,133,600.08","36,221,080.09","74,523,071.07","114,223,311.62","153,851,666.39","38,584,815.40","73,934,383.38","160,656,336.45","154,130,452.71","39,446,032.78","101,341,275.29","139,608,372.62","148,408,349.11","28,338,952.47","53,914,020.77","83,289,082.77","139,019,233.62","82,423,557.66","123,340,874.70","139,930,609.15","157,905,577.59","49,110,665.61","67,479,306.07","100,070,816.99"
偿还债务支付的现金,,,,"12,380,000.00","27,380,000.00","27,380,000.00",,"2,929,558.13","2,929,558.13","2,929,558.13",,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00",,,,"50,000,000.00",,,
经营活动产生的现金流量净额,"54,905,772.54","17,055,744.55","22,849,154.29","5,348,897.32","1,675,680.64","4,643,094.05","-10,319,297.30","-16,879,438.87","-16,893,449.18","2,992,729.05","6,247,432.09","18,410,735.64","23,659,437.48","46,357,216.60","-2,633,889.60","2,310,150.49","4,309,413.01","8,920,616.89","-7,765,349.25","-6,360,855.35","-3,967,256.84","-3,648,823.53","-3,939,292.71","-6,187,275.45","-9,481,825.11","-18,669,759.51","952,590.54","-19,299,866.94","-23,499,474.37","27,087,249.16","-18,985,248.97","-4,010,422.77","-3,270,465.13"
分配股利、利润或偿还利息支付的现金,"25,264,727.70","31,702,163.95","10,965,741.14","10,076,323.64","10,140,017.14","10,293,832.14",,"12,002,994.69","12,002,994.69","16,000,000.00",,"6,080,000.00","9,880,000.00","16,000,000.00",,"6,120,000.00","15,400,000.00","16,000,000.00",,"10,584,000.00","16,944,000.00","16,944,000.00","11,856,000.00","11,856,000.00","12,431,575.01","12,641,100.01","560,787.50","1,301,437.50","1,868,387.50","2,384,285.42","636,187.49","1,197,579.15","1,758,970.81"
收回投资收到的现金,"5,331,637.51","50,334.15","22,650.00",,,,,,,"47,598,163.30",,,,,,,,,,,,,,,,,,,,"6,500,000.00",,,
支付其他与筹资活动有关的现金,,,"26,602,520.83","1,203,512.20","35,340,495.00","35,581,709.38",,,,,,,,,,,,,,,,,,,,,"173,700.00",,,,,,
取得投资收益收到的现金,,,"48,019.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,"25,264,727.70","31,702,163.95","37,568,261.97","23,659,835.84","72,860,512.14","73,255,541.52",,"14,932,552.82","14,932,552.82","18,929,558.13",,"6,080,000.00","9,880,000.00","16,000,000.00",,"6,120,000.00","15,400,000.00","16,000,000.00",,"10,584,000.00","16,944,000.00","16,944,000.00","11,856,000.00","11,856,000.00","32,431,575.01","32,641,100.01","734,487.50","1,301,437.50","1,868,387.50","52,384,285.42","636,187.49","1,197,579.15","1,758,970.81"
处置固定资产、无形资产和其他长期资产收回的现金净额,"110,458.06","1,114,752.53",,,,"23,836.62",,,,"475,000.00",,,"17,300.00","17,300.00",,,,300.00,,,,844.00,,,,,,,,,,"3,250,000.00","3,250,000.00"
筹资活动产生的现金流量净额,"-2,240,212.51","15,090,536.05","17,363,738.03","-23,659,835.84","257,139,487.86","246,744,458.48",,"-12,002,994.69","-12,002,994.69","-16,000,000.00",,"-6,080,000.00","-9,460,000.00","-15,580,000.00",,"-6,120,000.00","-15,400,000.00","-16,000,000.00",,"-10,584,000.00","-16,944,000.00","-16,944,000.00","8,144,000.00","8,144,000.00","-12,431,575.01","37,358,899.99","-734,487.50","-1,301,437.50","-1,868,387.50","-2,384,285.42","-636,187.49","-1,197,579.15","-1,758,970.81"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-534,363.66","-377,949.98","-110,812.99","-133,425.17","-398,745.14","-546,767.10","22,100.00","-258,821.75","-370,237.04","-646,877.15",262.53,"69,146.58","-18,623.97","-113,960.02","-187,036.63","-401,487.35","-658,408.28","-762,348.22","3,314.33","233,685.90","210,337.96","159,487.17","185,499.87","307,374.01","449,692.17","639,359.61","-65,524.62","273,926.04","358,437.67","846,278.46","-13,109.17","-63,018.17","-233,889.73"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,"1,800,000.00",,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"5,442,095.57","1,165,086.68","70,669.57",,,"23,836.62",,,,"48,073,163.30",,,"17,300.00","1,817,300.00",,,,300.00,,,,844.00,,,,,,,,"6,500,000.00",,"3,250,000.00","3,250,000.00"
五、现金及现金等价物净增加额,"39,608,796.25","11,186,154.03","-19,049,866.32","-29,270,302.23","245,204,073.25","227,679,608.17","-13,927,397.30","-47,707,647.09","-66,737,824.39","-72,470,728.68","-8,366,377.78","-15,040,661.88","-28,353,364.20","-12,015,406.34","-8,816,330.03","-11,016,480.42","-27,156,572.56","-23,935,767.64","-9,676,361.75","-21,509,092.21","-25,581,991.65","-22,767,869.60","-7,762,497.27","-9,904,005.87","-33,664,945.98","-2,074,324.13","114,078.42","-20,428,527.40","-25,115,272.20","2,783,116.13","-19,645,545.63","-15,847,830.09","-22,865,155.67"
购建固定资产、无形资产和其他长期资产支付的现金,"4,710,331.42","21,500,296.29","59,222,615.22","9,025,938.54","11,412,350.11","21,385,013.88","3,630,200.00","18,566,391.78","37,471,143.48","59,489,743.88","14,614,072.40","27,440,544.10","42,551,477.71","44,448,356.56","5,995,403.80","6,805,143.56","15,407,577.29","16,094,336.31","1,914,326.83","4,797,922.76","4,881,072.77","2,335,377.24","12,152,688.03","12,168,088.03","12,201,238.03","21,402,824.22","38,500.00","101,149.00","105,848.00","22,766,126.07","11,000.00","13,826,810.00","20,851,830.00"
期初现金及现金等价物余额,"11,100,516.57","50,709,312.82","61,895,466.85","42,845,600.53","42,845,600.53","42,845,600.53","272,053,671.70","270,525,208.70","270,525,208.70","270,525,208.70","198,054,480.02","198,054,480.02","198,054,480.02","198,054,480.02","186,039,073.68","186,039,073.68","186,039,073.68","186,039,073.68",,"162,103,306.04","162,103,306.04","162,103,306.04","139,335,436.44","139,335,436.44","139,335,436.44","139,335,436.44","137,261,112.31","137,261,112.31","137,261,112.31","137,261,112.31","140,044,228.44","140,044,228.44","140,044,228.44"
投资支付的现金,"7,235,164.27","246,966.98",,,,,,,,"47,400,000.00",,,,,,,,,,,,,,,,,,,,"6,500,000.00",,,
期末现金及现金等价物余额,"50,709,312.82","61,895,466.85","42,845,600.53","13,575,298.30","288,049,673.78","270,525,208.70","258,126,274.40","222,817,561.61","203,787,384.31","198,054,480.02","189,688,102.24","183,013,818.14","169,701,115.82","186,039,073.68","177,222,743.65","175,022,593.26","158,882,501.12","162,103,306.04","-9,676,361.75","140,594,213.83","136,521,314.39","139,335,436.44","131,572,939.17","129,431,430.57","105,670,490.46","137,261,112.31","137,375,190.73","116,832,584.91","112,145,840.11","140,044,228.44","120,398,682.81","124,196,398.35","117,179,072.77"
