科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"1,315,839,237.70","1,424,018,882.55","1,146,470,295.76","1,351,168,929.56","1,697,267,886.93","2,062,819,121.73","1,544,368,805.90","1,995,396,987.78","2,760,713,306.97","3,273,802,780.82","4,139,230,619.82","2,636,803,616.74","2,248,155,462.44","2,138,075,356.09","2,239,117,020.24","2,549,147,766.08","2,351,495,188.65","4,216,256,814.08","3,561,691,962.27","2,227,547,139.96","1,884,480,897.56","2,200,857,892.22","2,111,636,787.34","1,607,892,562.84","2,414,412,911.19","9,947,179,771.97","9,898,799,156.83","7,940,852,704.56","8,109,174,162.13","9,885,946,321.81","8,153,101,519.28","7,855,584,383.53","7,575,937,242.04","6,312,566,351.20","6,120,371,790.72","5,424,915,208.31","5,054,063,922.28","5,973,455,683.97","5,744,172,522.00","6,037,937,748.21","4,619,800,212.67","6,494,912,141.29","9,792,687,586.06"
短期借款,"396,000,000.00","447,654,520.00","381,094,400.00","1,170,535,862.75","1,546,162,895.42","2,041,714,471.27","2,563,528,111.25","2,740,545,797.96","2,134,129,200.00","2,243,722,700.00","1,955,145,000.00","1,354,400,191.94","1,448,540,136.04","1,513,767,500.00","1,650,905,388.82","2,010,533,000.00","2,531,586,300.00","2,996,358,000.00","3,101,226,087.26","3,116,956,087.26","3,355,971,500.00","3,863,950,067.67","5,284,627,696.59","4,972,962,690.94","5,723,859,035.28","20,762,262,158.41","22,835,454,897.76","21,535,348,608.18","24,813,455,142.01","27,183,403,839.98","25,907,637,100.98","24,023,857,307.70","24,534,884,474.37","21,439,403,311.99","21,019,315,782.83","19,933,234,070.08","20,382,177,665.39","22,136,232,487.91","22,793,458,604.63","24,124,478,347.91","22,317,908,254.11","23,218,568,155.44","22,394,274,264.59"
交易性金融资产,"5,128,250.00","46,560.00","887,760.00","1,455,120.00",,,,,,,,"4,100.00",,"16,400.00","117,040.00","98,400.00",,,,,,,,,,"63,221,539.67","4,849,542.40","9,204,145.84","73,953,402.14","500,340.00",,"8,309,054.82","585,517.19",,"319,019.20","24,808,343.00","28,745,804.90","7,496,737.38","35,525,660.70","40,346,848.00","54,972,195.57","63,518,864.78","65,204,954.66"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,"7,089,130.00","4,781,640.00","32,730.00",,"659,810.89","48,376,876.78","2,176,468.52","890,674.44","64,762,154.32",,"11,345,028.00","20,051,108.87","1,447,618.00","11,503,800.49","9,712,406.99",,,
应收票据,"76,345,087.38","66,311,450.53","48,940,340.68","79,048,712.74","93,124,208.35","63,521,388.68","23,270,627.76","73,280,965.42","112,656,473.29","105,420,976.28","99,906,674.92","200,803,115.82","159,089,552.58","311,323,628.16","356,494,889.25","392,412,259.60","557,424,433.70","518,777,083.80","618,143,066.55","838,972,855.18","788,331,108.86","563,730,854.42","466,544,370.34","809,968,221.67","679,497,423.51","1,839,593,918.98","1,823,616,196.14","4,339,338,656.19","3,070,534,259.88","1,829,786,074.12","1,614,953,261.24","1,313,525,549.97","518,105,355.97","708,111,430.21","761,530,294.80","2,184,277,737.49","1,369,348,102.78","2,599,729,472.28","1,068,546,443.02","1,238,893,615.15","1,088,973,256.36","1,548,314,860.80","1,601,929,595.07"
应付票据,"284,663,924.85","295,283,177.44","307,112,339.77","186,882,781.36","214,376,393.05","194,363,067.59","213,348,358.94","388,706,925.44","483,022,511.88","619,891,690.37","517,329,680.28","243,272,966.54","279,186,148.17","296,162,427.44","508,558,150.15","604,750,747.75","720,812,318.46","622,757,016.79","542,243,664.95","408,234,745.54","542,925,553.87","865,904,696.86","825,004,654.87","598,123,154.17","979,764,694.77","7,083,178,011.95","6,063,839,087.39","7,309,592,475.58","7,258,074,870.23","5,777,203,887.83","7,676,374,455.78","9,481,208,571.69","8,874,988,838.90","10,626,712,356.35","11,007,162,365.82","11,849,853,871.54","12,722,217,212.89","12,901,174,536.06","14,740,565,475.97","12,733,211,853.56","12,590,399,747.81","13,474,217,617.17","16,514,482,738.59"
应收账款,"340,802,599.57","324,623,403.95","427,700,809.98","232,300,098.13","396,925,869.75","552,788,127.25","649,680,284.37","488,772,527.74","541,301,079.08","586,061,208.18","615,558,881.70","562,202,758.06","688,218,091.06","823,916,549.93","832,645,655.64","618,858,445.29","905,845,512.26","947,702,627.47","1,042,649,979.82","749,235,115.43","1,009,548,573.60","1,232,002,475.52","1,302,643,572.28","774,907,598.71","1,302,335,049.90","3,757,023,350.12","4,413,382,585.48","3,788,846,629.97","3,346,741,448.33","3,188,674,695.13","3,769,953,492.83","2,947,748,812.25","3,826,368,128.52","3,758,247,212.09","4,944,789,689.98","6,055,099,792.78","4,527,363,997.28","3,853,801,165.78","5,000,965,766.65","6,055,943,467.24","6,690,529,936.61","6,567,885,549.59","5,805,566,808.21"
应付账款,"503,878,976.09","503,323,705.16","494,082,668.93","535,167,593.89","717,257,947.15","840,655,800.66","1,088,401,616.33","830,934,051.60","732,885,963.55","627,774,853.36","570,587,609.85","697,281,802.26","609,768,004.93","900,924,725.45","1,337,519,596.70","2,055,980,146.43","2,139,610,413.84","1,668,872,632.84","1,360,516,950.17","1,672,404,089.19","1,836,056,004.19","1,575,820,608.84","1,557,878,074.29","1,485,612,421.99","1,582,275,261.54","4,243,992,241.83","4,840,873,658.47","3,559,212,086.06","4,723,149,063.62","5,900,433,899.73","4,914,375,562.18","4,447,673,246.09","6,344,609,580.31","5,532,610,959.46","5,454,565,324.33","5,497,250,890.22","5,766,393,814.43","3,904,260,896.84","5,683,641,464.74","5,808,840,342.64","7,036,110,697.58","7,205,865,245.88","6,239,809,229.66"
预付款项,"350,060,814.84","386,732,624.04","425,220,179.53","619,028,330.43","723,464,168.28","693,293,444.29","665,496,804.59","704,821,359.64","866,989,143.33","898,092,570.77","1,148,840,742.95","895,034,906.85","1,057,090,548.57","760,691,677.48","857,799,162.98","819,638,615.36","1,096,466,727.45","1,303,929,254.61","1,416,484,945.63","856,704,685.69","912,517,996.27","785,770,017.84","1,087,443,899.70","677,195,363.20","971,990,255.10","4,216,982,356.59","6,439,541,180.47","4,184,259,909.83","7,403,300,015.35","7,016,045,618.94","7,252,240,215.49","4,392,967,134.36","6,663,279,736.10","4,801,395,987.49","4,707,059,105.17","3,793,176,075.74","6,392,479,564.11","5,331,746,748.17","6,651,526,495.25","5,372,720,616.65","6,379,320,099.94","6,511,183,970.43","6,445,502,445.46"
预收款项,"322,851,874.18","216,735,347.01","216,340,233.33","338,799,812.72","358,179,760.98","367,959,798.58","430,996,211.47","307,297,848.03","173,930,141.41","92,292,224.59","199,997,229.08","136,411,834.23","131,578,366.11","97,266,120.24","166,620,955.87","196,570,231.23","192,380,551.60","237,775,057.74","254,622,003.64","201,129,056.95","288,256,967.64","107,919,630.10","220,893,800.70","170,010,684.93","172,649,726.30","2,723,496,226.54","5,371,484,568.75","3,449,737,420.56","5,778,799,463.28","4,665,644,763.36","6,504,917,838.48","4,264,482,404.41","4,192,617,940.35","3,573,546,416.99","2,838,522,736.74","1,556,028,794.35","2,710,861,766.82","3,350,409,200.17","2,706,734,613.80","4,589,949,736.17","3,597,768,208.21","2,717,082,452.74","3,418,138,198.66"
