科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"194,328,194.48","186,743,742.94","272,997,617.43","386,610,032.84","318,247,441.57","256,082,626.06","226,184,316.43","180,464,010.69","210,085,458.23","137,080,276.36","205,882,010.83","249,013,175.30","196,750,644.86","186,025,202.88","152,071,665.02","275,520,062.36","300,535,623.22","108,819,510.22","386,475,878.53","304,013,745.53","264,800,058.29","764,003,855.04","246,191,449.76","187,382,334.94","732,632,484.72","797,603,716.02","354,361,619.47","277,603,122.21","507,886,187.11","361,656,909.45","207,293,197.18","264,373,429.12","249,169,586.51","285,134,131.91","328,152,715.46","253,319,916.23","323,391,254.24","442,378,468.21","363,975,957.46","321,035,858.59","325,202,866.10","416,961,068.92","865,581,893.76","233,667,287.58","563,234,403.92","441,541,063.64"
短期借款,"559,756,964.00","541,751,044.00","604,654,320.00","405,499,524.20","55,123,870.00","2,080,000.00","32,170,000.00","152,170,000.00","82,010,000.00","204,099,140.00","222,458,850.00","151,653,818.00","92,352,887.00","82,968,451.00","56,414,462.00","56,401,350.00","64,852,700.00","451,930,260.00","62,909,270.00","51,445,383.44","107,174,906.99","623,854,860.00","271,394,203.34","550,264,452.00","564,247,750.00","562,211,179.00","604,975,560.80","626,539,990.62","1,157,644,596.35","591,780,211.73","494,508,596.29","590,386,196.27","606,047,519.75","522,001,266.47","626,351,998.28","634,043,407.51","648,051,940.84","606,442,544.60","1,001,946,641.91","502,790,360.27","587,082,234.97","608,889,178.43","1,090,494,720.39","1,209,552,400.00","1,046,748,173.80","1,128,897,266.80"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"19,778,008.25","11,433,065.47","10,267,919.85","22,774,558.36","14,270,937.19","17,572,441.64","6,169,073.21","13,042,876.41","5,953,427.40","7,530,812.36","12,263,282.83","23,832,409.46","19,140,850.01","28,930,264.40","26,471,006.57","35,429,958.22","44,656,580.74","21,547,932.91","54,101,825.79","36,024,052.85","32,961,748.65","21,459,977.87","19,068,822.25","29,375,658.62","23,220,169.13","74,896,108.41","43,671,970.56","36,472,112.16","48,926,344.51","120,800,434.51","37,541,365.15","62,374,643.47","75,799,342.69","66,085,501.43","45,761,868.36","58,801,946.26","72,916,399.27","56,528,724.24","43,180,879.83","37,202,896.05","75,793,716.69","76,979,593.08","93,308,006.55","55,103,939.06","92,163,663.02","93,429,259.17"
应付票据,"121,829,267.25","72,769,321.39","76,584,177.71","53,468,277.04","60,177,833.79","56,700,632.64","43,734,138.40","58,825,284.66","59,997,648.36","56,812,904.10","62,820,789.50","53,148,377.50","30,000,000.00","28,447,000.00","33,447,000.00","48,360,000.00","20,360,000.00","18,970,000.00","31,670,000.00","14,700,000.00","41,650,000.00","92,304,000.00","72,482,000.00","68,807,000.00","90,447,590.00","101,978,616.99","91,781,260.00","106,180,944.00","125,801,672.00","173,386,728.00","141,690,376.18","158,290,014.00","115,794,444.00","87,570,350.85","114,151,932.25","123,215,228.90","87,859,102.10","90,572,029.35","81,490,000.00","202,560,000.00","51,190,000.00","77,000,000.00","50,000,000.00","95,447,000.00","149,619,500.00","113,141,600.00"
应收账款,"456,580,027.76","459,277,547.52","350,028,901.91","292,745,759.13","388,111,606.35","383,759,785.67","358,421,978.69","266,222,033.24","289,268,533.44","367,775,227.41","301,421,051.81","274,498,255.16","316,130,447.77","355,222,270.83","309,091,536.51","290,537,252.13","340,865,889.64","376,620,338.12","304,909,053.57","251,997,217.27","328,469,048.19","347,749,056.15","246,554,118.41","220,766,206.35","255,702,504.41","327,445,045.06","283,431,385.41","244,816,581.98","353,630,326.22","351,919,698.65","394,123,446.34","268,884,931.86","374,774,444.69","362,243,454.21","391,154,710.64","318,369,396.57","430,195,797.24","456,251,263.71","358,893,787.55","265,644,199.33","381,152,617.19","489,900,811.78","400,386,307.45","420,160,313.81","428,599,771.80","554,478,296.09"
应付账款,"122,507,716.99","126,986,894.62","122,466,224.34","131,159,354.72","135,245,203.53","168,399,359.12","168,607,792.45","188,218,075.74","166,326,624.16","175,089,275.98","152,591,054.29","158,515,061.31","159,334,637.60","176,606,858.99","157,537,110.06","163,977,503.67","163,686,765.56","151,433,646.22","121,121,541.75","168,395,952.34","141,295,270.29","146,957,214.65","153,869,124.78","198,456,207.84","152,972,282.55","158,351,269.47","149,390,709.74","175,790,653.12","154,773,025.07","168,319,909.95","168,752,842.39","186,923,916.41","136,874,444.65","145,215,869.28","151,244,502.86","165,501,698.14","147,715,833.79","175,135,377.71","162,857,378.12","257,003,451.27","257,405,706.08","275,187,209.59","298,423,231.47","353,799,821.18","269,396,348.54","313,371,678.50"
预付款项,"96,433,364.18","103,499,425.73","103,645,307.68","122,375,753.68","161,811,039.86","157,068,599.79","130,160,259.85","113,417,023.08","112,803,437.16","121,683,795.63","102,964,929.66","93,290,628.08","90,710,134.96","105,217,624.89","100,259,162.14","96,745,353.71","89,864,925.08","90,429,961.14","139,174,848.20","194,457,432.51","80,434,065.77","83,710,261.44","66,935,277.21","45,508,162.25","50,322,018.43","41,909,464.18","60,768,034.82","78,142,124.20","86,658,432.65","113,255,496.69","111,660,289.16","118,261,607.69","126,925,835.10","124,286,738.38","138,664,601.12","140,843,253.04","143,182,855.45","166,405,204.67","145,420,908.00","186,992,892.36","199,182,444.69","206,389,294.25","182,091,391.92","109,424,463.82","222,127,585.84","97,021,804.04"
预收款项,"20,727,182.53","29,073,291.37","34,227,472.22","28,847,554.11","31,910,766.77","21,336,236.15","19,069,431.80","20,870,556.63","6,933,793.31","18,466,050.49","12,205,904.35","19,758,965.76","21,338,875.49","15,455,862.14","17,652,738.18","31,425,779.36","23,663,792.91","12,864,111.04","12,318,969.74","13,922,055.96","30,148,798.63","11,065,010.02","19,264,495.25","17,805,079.69","11,465,841.64","5,517,331.91","12,564,787.57","25,282,425.12","10,179,816.92","9,963,124.05","9,694,316.12","14,691,572.30","13,394,409.68","13,865,115.27","14,188,224.01","11,618,817.87","14,269,954.06","12,151,873.58","12,934,432.80","28,426,326.28","73,962,061.94","80,787,285.74","139,700,048.96","23,303,402.44","38,215,749.58","27,017,356.51"
其他应收款,"39,507,544.99","34,585,464.90","45,947,909.32","53,514,612.92","58,541,800.44","51,808,800.71","59,017,018.73","51,764,889.97","48,565,346.47","151,494,693.49","126,028,229.70","56,747,541.57","47,686,169.14","53,118,220.35","50,523,728.17","16,662,232.44","30,884,660.72","78,971,092.94","118,262,317.91","92,077,223.09","42,904,824.72","23,250,779.13","84,279,173.60","71,006,761.62","77,437,161.13","73,842,297.56","75,395,548.40","40,862,067.25","49,025,889.46","54,141,657.87","50,698,334.66","34,237,089.88","43,484,276.66","49,618,231.75","60,191,685.90","28,085,194.34","41,830,385.51","44,687,481.33","41,430,067.71","31,837,575.68","41,509,960.57","85,169,155.11","96,994,572.73","103,509,138.22","102,195,801.16","100,938,052.53"
应付职工薪酬,"39,037,224.04","43,155,336.58","44,968,900.40","37,347,888.54","41,067,831.99","42,054,216.63","46,366,786.26","10,526,961.24","6,260,751.58","6,894,514.18","5,352,376.65","9,000,486.06","5,030,488.35","8,202,635.79","7,247,527.01","9,358,404.31","7,582,449.44","7,607,756.35","6,562,486.11","9,149,220.33","7,473,670.75","18,746,052.71","17,177,348.42","13,012,950.66","10,766,634.70","9,534,536.81","8,425,277.75","12,976,357.57","8,118,850.35","7,285,023.04","8,777,824.58","15,808,869.68","11,377,152.61","11,389,267.43","13,397,328.91","35,229,157.59","23,012,152.17","28,456,358.09","55,470,923.84","69,874,659.82","50,064,100.72","40,189,870.56","35,907,170.71","37,667,700.50","17,965,590.73","15,932,018.96"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
