科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"2,049,351.84","50,703,132.94","53,176,364.58","95,839,753.94","45,428,413.72","84,670,446.56","62,905,166.58","97,002,003.64","116,865,932.22","220,656,414.20","355,136,619.09","536,061,348.60","553,487,861.89","1,023,166,853.60","1,114,009,829.34","1,106,094,481.27","878,620,706.24","851,155,498.29","694,241,831.94","846,632,398.99","753,019,549.16","737,390,561.94","535,145,958.68","570,290,957.22","339,020,805.32","753,515,144.38","868,975,364.01","974,818,677.24","924,995,052.02","2,178,650,370.19","1,962,314,068.11","1,503,944,905.19","1,470,200,016.32","1,618,416,907.02","2,431,961,817.53","2,425,710,868.57","2,443,742,350.38","2,533,162,747.57","3,062,325,946.98","4,939,136,426.45","2,845,343,684.07","2,357,450,683.74","3,291,410,084.09","3,641,635,222.56","3,693,527,494.42"
短期借款,"96,650,000.00","10,000,000.00","10,000,000.00","30,000,000.00","30,000,000.00","15,000,000.00","15,000,000.00","13,000,000.00","13,000,000.00","13,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,490,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,"15,000,000.00","15,000,000.00",,,"4,000,000.00","4,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"185,567,240.80",,,,,,,,,,,,,,,,"10,900,000.00",,"11,275,000.00","20,492,000.00","20,492,000.00","20,492,000.00","20,492,000.00","457,395.54","713,335.14","95,363.94","464,047.14","1,922,603.46","1,128,413.98","614,123.02","1,254,807.13","1,444,473.84","2,034,262.66","2,093,487.23","2,722,217.76","4,578,071.20","6,597,071.75","7,886,999.79","6,650,161.05","8,385,108.00","11,218,378.23","12,150,690.91","11,744,866.96","8,963,645.81","6,472,614.96"
应付账款,"76,532,105.48","48,762,779.35","55,243,898.80","52,377,982.57","32,787,586.67","22,841,709.07","22,506,156.53","114,359,576.99","104,053,910.70","99,661,433.17","146,083,431.30","141,524,683.98","74,924,292.06","69,696,903.20","55,401,470.89","261,675,156.98","150,114,396.55","140,084,645.71","276,685,917.73","430,055,281.36","269,812,110.57","400,308,109.54","380,771,084.08","713,844,446.77","384,997,285.56","329,016,476.51","302,426,821.08","420,071,080.45","364,559,701.19","304,426,765.92","286,507,363.33","332,646,757.38","292,315,390.74","273,837,768.82","264,056,049.45","489,367,669.05","398,123,204.37","428,596,184.31","362,617,467.07","522,651,830.20","392,258,385.33","353,664,654.62","248,830,734.61","418,078,047.45","337,146,021.71"
预付款项,"1,098,469.50","7,396,268.68","11,600,653.68","99,600.00","99,600.00","128,000.00","746,643.43",,,,,,"18,870,000.00",,,"1,100,000.00","824,000.00","290,000.00",,"4,617,641.16",,,"26,750.00",,,,,,,,,"114,384.94","42,192.47","8,333.34","7,958,947.85","30,520,861.32","30,515,805.01","615,758.09","581,027.65","984,508.06","3,558,104.00","5,800,555.07","6,048,701.65","16,744,189.88","16,781,333.70"
预收款项,"6,821,810.00","190,303,596.00","257,196,723.00","99,435,001.00","39,305,417.00","40,451,869.52","66,334,566.06","129,068,566.74","166,439,034.47","279,630,804.89","322,403,894.36","576,717,540.89","630,314,434.63","1,003,633,911.69","1,198,297,367.79","880,393,246.18","841,230,990.50","426,455,247.63","164,173,058.08","441,107,186.15","307,125,452.66","217,223,501.53","208,328,272.76","337,565,595.77","352,156,757.03","507,183,282.50","721,396,207.50","972,046,136.44","1,000,438,106.59","727,545,432.72","442,661,580.71","440,685,662.63","459,666,248.95","681,896,031.92","1,059,939,019.02","714,383,638.78","352,090,939.22","670,255,152.95","908,300,535.50","1,260,870,049.59","1,431,883,858.80","1,744,682,850.90","2,935,246,795.24","2,114,978,087.48","1,271,347,562.04"
