科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"157,830,737.29","120,218,899.78","123,450,537.92","80,579,989.93","76,346,033.78","82,558,471.33","54,420,943.09","61,442,890.50","68,640,942.58","52,708,122.20","45,436,183.51","60,141,689.05","82,246,501.42","60,675,996.64","68,165,034.34","63,169,814.69","60,248,016.26","47,143,076.40","58,608,809.44","65,667,442.46","76,936,949.18","598,885,442.69","593,489,829.89","870,645,948.25","913,973,922.65","760,469,667.67","730,614,046.22","906,856,558.49","903,449,890.79","878,840,152.95","714,349,571.78","767,559,126.31","715,558,483.45","677,241,903.56","637,898,828.89","737,398,409.96","549,631,816.11","603,829,087.95","656,219,000.91","715,391,085.26","727,514,990.47","763,051,493.40","822,307,927.87","1,014,675,181.03"
短期借款,"37,734,200.00","17,615,500.00","17,510,800.00","17,304,600.00","11,693,725.13","48,046,913.67","56,818,300.00","51,834,600.00","32,835,900.00","25,000,000.00","15,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","21,497,608.70",,,,"985,401.45","16,429,492.36","3,073,901.40",,"48,750,000.00","25,000,000.00",,,,,,,,,,,"30,000,000.00","60,000,000.00","80,000,000.00","130,000,000.00","130,000,000.00","174,000,000.00","194,000,000.00","232,000,000.00","244,700,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,"2,816,366.68","1,384,898.00",,,"674,989.98",,,"5,263,171.63","3,061,347.98","2,131,213.81","1,541,760.90","4,253,290.94","5,106,379.33","4,000,087.50","3,852,898.94","2,832,057.67","2,408,057.41","2,200,311.73","1,130,155.41","1,000,000.00","17,538,050.20","11,567,196.57","20,672,069.68","27,991,259.10","81,758,925.41","36,846,610.04","33,188,143.42","23,592,172.69","96,189,663.51","63,073,810.64","55,191,585.25","55,616,700.83","157,878,755.40","102,819,461.39","54,624,098.82","104,514,476.79","302,484,599.28","222,180,856.33","117,731,801.87","134,399,159.04","270,659,536.15"
应付票据,,,,"3,000,000.00","3,000,000.00","3,000,000.00",,,,,,,,,,,,,,,,"101,666,259.85","88,290,681.63","102,574,354.24","132,609,901.96","116,853,212.08","88,632,504.39","105,256,200.72","168,625,062.59","195,369,552.68","177,741,118.02","177,167,691.92","189,276,362.19","223,524,201.07","267,850,973.79","283,454,542.29","170,456,935.77","159,720,094.14","152,971,009.81","148,201,971.23","145,885,022.52","185,355,678.82","240,427,627.83","247,907,129.27"
应收账款,"50,308,488.98","53,497,538.72","56,925,678.52","54,611,326.83","57,428,600.42","78,006,604.19","74,402,877.62","52,491,975.45","56,984,104.78","68,119,471.96","71,771,916.25","75,717,580.06","70,526,801.03","82,929,086.47","80,412,022.81","75,158,736.91","68,097,666.13","73,044,331.71","66,709,070.69","66,754,353.34","60,978,235.48","243,306,222.96","263,456,145.09","321,197,103.79","355,761,253.39","443,502,035.43","509,613,836.34","412,332,198.33","469,701,721.92","539,515,363.89","639,942,568.35","508,795,229.05","648,145,560.88","642,438,561.50","769,487,354.99","629,566,675.75","705,212,810.84","771,135,046.05","798,210,431.73","643,701,767.29","752,181,270.18","828,765,670.66","927,325,517.98","817,022,437.59"
应付账款,"22,061,746.50","27,201,671.30","29,948,931.25","26,595,374.49","25,325,564.43","25,671,894.07","29,908,902.37","17,842,458.69","22,332,171.43","24,779,138.13","31,957,617.72","27,560,914.31","31,250,877.44","34,119,248.14","41,632,646.34","23,916,586.71","23,533,252.39","27,466,145.74","28,717,151.05","28,855,740.67","29,241,270.12","95,529,994.74","86,440,770.90","92,170,133.81","99,987,904.28","81,977,321.32","100,553,186.49","144,757,185.84","128,033,827.78","114,930,283.96","126,746,302.42","125,245,260.20","126,678,866.96","181,481,994.76","160,730,512.50","161,235,204.37","160,654,420.48","155,792,958.69","136,624,108.70","162,056,947.36","183,172,297.13","206,613,055.32","197,481,685.17","239,225,159.97"
预付款项,"897,483.72","7,287,516.78","8,354,673.82","17,835,177.89","9,950,280.29","5,920,229.68","5,839,737.90","6,620,665.82","4,288,649.79","3,442,421.00","5,713,563.24","7,048,779.18","5,386,519.73","11,533,127.58","6,176,912.71","13,063,973.96","5,074,501.71","10,227,642.87","22,039,183.33","21,112,734.81","33,925,119.04","24,379,593.29","19,916,881.47","27,661,222.82","19,563,707.00","19,048,639.12","32,177,681.52","37,567,019.41","49,233,635.16","34,981,458.35","91,605,406.84","44,541,183.44","60,929,177.16","74,478,361.59","137,190,319.22","32,900,607.29","57,409,855.37","36,811,689.94","34,830,005.72","24,779,636.86","40,794,915.71","63,489,590.85","61,775,250.38","28,637,473.71"
预收款项,"2,518,228.35","2,669,564.28","2,986,761.02","2,850,935.01","3,134,149.62","3,409,166.80","1,002,700.59","409,520.56","373,106.42","970,379.69","366,097.77","1,978,120.03","1,095,902.09","1,504,413.04","957,170.26","489,549.98","713,621.06","801,356.50","987,801.09","670,457.44","264,268.45","1,564,386.51","147,305.11","20,981,372.94","18,772,984.95","10,657,170.25","2,181,315.11","1,350,634.99","1,627,834.70","7,003,000.93","2,511,778.65","6,162,604.73","2,885,134.67","11,200,785.66","2,805,335.41","4,469,577.64","10,535,485.15","9,150,784.33","7,988,883.15","4,237,022.56","21,910,871.69","12,069,576.91","13,685,762.95","18,372,965.09"
