科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"147,732,969.52","185,050,890.43","160,443,075.33","150,105,934.33","272,763,077.09","475,764,676.82","431,555,929.95","384,629,503.53","408,798,845.22","617,760,663.56","472,278,043.21","396,885,882.52","350,346,090.25","318,110,123.74","214,162,699.18","228,667,566.06","264,576,485.96","411,963,149.17","199,331,464.51","272,692,385.06","291,148,613.10","359,303,870.79","195,739,108.39","307,949,851.67","311,532,023.87","242,067,861.00","335,281,695.91","539,386,116.96","422,968,308.08","402,539,342.38","360,678,624.49","702,845,949.93","829,251,141.08","773,495,688.94","1,321,567,870.51","1,235,966,803.46","1,561,590,237.54","1,014,275,148.60","1,044,860,496.15","1,029,974,205.10","1,012,571,959.31","526,000,254.76","540,193,715.47"
短期借款,"777,666,078.26","829,958,454.02","850,209,098.06","1,209,708,740.39","1,315,057,466.44","1,260,366,752.82","1,468,933,282.76","1,281,083,457.40","1,198,502,340.92","1,191,610,000.00","1,134,610,000.00","913,808,941.30","1,183,978,377.47","1,388,594,665.26","1,275,594,596.72","1,241,115,614.79","1,273,558,906.25","1,329,429,854.64","1,267,786,962.42","1,255,606,728.13","1,435,509,174.84","1,412,553,957.41","1,156,036,712.09","1,244,469,303.93","1,244,875,627.90","1,117,697,250.40","942,649,173.57","1,142,897,266.44","892,047,385.75","932,109,150.64","983,354,956.40","883,376,921.56","1,376,230,830.46","1,463,154,113.47","1,451,956,578.51","918,376,718.27","1,642,947,483.89","1,695,756,048.49","1,129,850,598.07","1,100,429,731.10","1,881,000,762.80","1,891,402,143.15","2,073,028,188.49"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,782,970.76","1,782,970.76","1,621,962.98","1,621,962.98"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"12,334,909.00","140,629,814.26","110,727,698.93","109,079,622.31","123,000,809.12","66,590,729.17","79,430,461.89","144,169,652.63","97,561,798.84","54,716,868.55","67,152,162.11","94,908,076.45","181,204,051.30","373,737,412.49","295,019,845.11","190,713,688.57","324,218,246.82","177,226,965.29","240,722,138.88","200,862,255.41","262,985,059.95","201,763,274.45","164,189,213.92","142,321,197.92","257,548,385.97","254,590,039.83","370,439,530.36","411,007,008.26","421,782,924.02","334,437,652.76","321,763,060.29","169,625,814.67","208,173,189.89","331,058,461.11","245,469,275.73","137,091,659.12","210,099,981.92","218,629,743.93","268,075,670.44","249,194,880.19","187,306,450.40","156,050,939.52","307,125,811.21"
应付票据,,,,,,,"2,500,000.00","9,500,000.00","9,900,000.00","18,128,509.17","3,480,000.00",,"3,868,000.00","3,868,000.00",,,"40,000,000.00","100,000,000.00","30,000,000.00",,"26,000,000.00","76,000,000.00","2,000,000.00","67,850,000.00","110,453,100.00","89,653,100.00","127,800,239.40","213,356,156.40","292,095,917.00","316,350,680.00","261,313,083.14","191,217,196.54","216,621,569.78","392,167,599.99","699,375,875.53","576,190,705.61","535,729,328.34","530,412,236.31","522,062,973.48","789,212,290.35","866,419,423.41","432,671,039.91","302,992,281.50"
应收账款,"322,001,754.34","421,279,563.70","404,549,669.45","338,735,704.71","309,373,566.76","439,285,470.29","442,763,821.37","400,601,308.53","408,833,346.23","307,337,208.54","353,349,831.46","343,307,592.51","364,491,366.32","460,266,834.99","529,243,965.67","496,093,703.58","565,114,383.77","624,214,133.98","550,990,961.06","645,543,180.98","771,964,770.44","741,524,527.61","794,536,323.74","858,767,515.35","1,022,349,751.29","954,223,160.89","855,922,892.50","839,444,099.19","875,011,976.69","893,501,173.09","805,437,772.32","739,360,158.92","776,198,623.25","818,236,382.91","773,406,571.05","770,476,979.92","1,023,591,077.88","1,027,671,957.78","954,818,948.18","1,149,018,958.13","1,110,743,546.80","1,343,457,878.37","1,307,594,506.32"
应付账款,"646,543,232.26","801,663,126.50","781,659,779.54","709,556,454.52","829,140,003.80","808,039,353.52","806,884,794.35","872,059,536.14","852,759,274.56","852,758,833.48","793,127,205.02","902,299,587.18","1,025,583,184.28","1,252,565,903.23","1,100,018,370.15","1,088,736,447.99","1,174,795,452.69","1,063,080,407.57","993,106,703.62","1,112,420,016.26","1,228,079,248.92","1,102,970,170.99","1,110,111,474.41","1,104,386,974.96","1,156,030,875.83","1,054,957,775.97","1,026,432,892.61","922,239,882.13","839,647,820.27","808,539,157.37","786,296,730.00","768,619,063.55","746,646,612.67","796,344,542.76","725,117,154.90","808,505,299.26","957,509,998.87","1,037,940,763.96","928,638,326.53","1,025,856,056.79","761,089,364.43","959,023,940.26","893,330,477.36"
预付款项,"182,908,330.03","314,904,283.93","187,493,919.16","179,531,781.23","274,560,109.90","268,350,780.39","187,885,756.84","114,971,955.35","138,913,755.90","119,815,932.62","123,029,523.04","134,546,957.30","250,802,533.77","236,330,018.64","212,852,769.68","156,855,567.32","181,058,407.44","203,120,621.97","150,668,382.92","121,725,850.94","160,341,662.50","166,207,351.00","107,217,469.51","112,946,834.41","145,979,455.97","92,163,131.95","98,912,570.98","72,502,870.97","93,969,052.72","58,175,648.66","73,892,582.17","126,784,851.52","162,842,969.94","274,157,333.22","170,790,521.77","180,405,047.64","313,537,808.39","235,036,720.51","267,214,666.97","232,236,624.01","321,982,446.92","207,158,931.23","222,061,517.20"
预收款项,"134,902,095.82","185,292,658.06","176,484,751.46","174,500,924.56","158,617,715.26","142,439,721.95","146,911,922.78","171,527,235.44","179,948,857.66","199,428,600.16","195,328,807.16","207,430,330.19","227,633,039.50","193,553,893.35","209,990,048.58","186,407,163.01","281,924,229.62","257,528,896.20","226,408,749.20","196,888,198.99","174,509,426.23","177,878,807.81","164,761,198.79","134,664,765.88","128,857,624.89","159,675,349.61","148,797,388.13","118,189,440.27","116,616,257.23","83,604,408.01","69,648,343.27","59,637,224.90","71,387,819.08","75,673,575.77","57,773,852.69","59,423,003.23","92,236,259.64","75,066,643.08","88,101,915.30","132,344,173.30","163,615,769.55","118,577,843.37","108,551,380.25"
其他应收款,"60,225,710.01","26,588,709.24","55,685,012.84","108,298,466.91","55,397,237.32","30,489,680.47","32,046,384.93","17,637,153.67","17,747,355.09","20,146,819.19","18,854,325.53","26,318,312.19","19,315,691.38","18,008,526.86","19,918,272.50","24,483,341.56","21,867,677.61","25,662,418.82","23,242,507.41","23,292,092.15","26,794,884.25","25,758,745.58","28,885,233.22","13,807,176.05","18,227,226.75","15,067,523.82","14,962,946.10","14,275,765.83","14,978,526.24","12,083,753.61","17,828,347.09","28,746,891.69","32,890,865.65","40,018,279.55","40,175,309.19","45,095,086.94","71,098,332.45","101,856,393.97","187,923,684.40","108,906,655.59","558,543,099.88","525,244,389.30","98,713,807.30"
应付职工薪酬,"28,521,933.73","34,450,282.73","38,038,096.92","20,158,802.74","33,311,329.32","34,541,666.57","23,153,522.29","16,856,746.51","23,731,118.92","25,929,437.89","27,546,748.46","30,954,322.74","29,259,651.55","29,367,862.59","38,109,393.91","34,521,373.12","35,561,856.67","37,025,932.69","37,674,605.15","37,598,777.49","39,017,397.09","39,285,043.79","41,467,044.55","37,407,497.05","39,776,902.34","44,775,212.04","45,485,884.97","48,499,306.98","48,512,167.56","49,200,145.38","52,321,031.75","51,877,141.12","53,042,952.83","51,889,728.39","53,770,290.04","43,158,714.93","46,640,024.09","52,170,628.41","48,433,607.75","49,255,192.83","50,941,192.81","44,762,288.38","44,758,085.76"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,313,832.29","15,323,093.51","16,791,449.79","28,715,536.51","42,967,225.98","10,574,937.78","8,837,422.41","-18,699,473.03","-9,273,691.79","-8,647,838.24","18,579,687.90","-20,372,668.29","-7,634,599.51","-25,143,582.10","-31,449,988.74","-32,156,440.03","-3,034,788.57","-3,593,872.38","-4,856,920.52","-12,094,777.37","1,169,682.83","16,111,210.06","-8,054,092.17","-5,000,758.24","-599,718.26","9,274,623.09","3,548,096.51","-13,621,979.41","17,295,960.39","8,181,380.78","5,929,048.85","20,411,542.69","11,923,332.72","10,518,532.11","8,303,688.16","18,405,097.75","18,268,597.45","23,158,363.59","20,406,412.29","26,376,969.53","13,046,097.68","24,476,806.35","4,788,241.38"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"156,000.00","156,000.00","156,000.00","156,000.00","156,000.00","156,000.00","156,000.00",,,"156,000.00",,,,,,,,,,,,,,,,,,,,,,"7,183,518.53","7,718,734.36","3,233,465.92","6,786,615.19","4,596,387.02","4,039,046.18","10,822,603.43","14,312,794.02","19,780,150.93","4,324,323.50","10,356,614.45","16,441,564.88"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"156,000.00","156,000.00",,"156,000.00",,,,,,,,,,,,,,,"5,248,284.78",,,,,,,,"6,745,788.93",,,,,,,,"13,491,577.86",
存货,"698,174,303.60","620,541,927.31","713,856,941.06","790,849,833.17","1,012,118,414.54","1,014,981,144.63","1,079,985,720.19","627,072,343.68","603,344,087.92","655,436,333.10","704,969,239.87","974,016,211.00","1,154,022,902.14","1,158,009,985.46","1,047,263,844.26","1,130,229,349.05","1,233,115,901.03","1,223,828,327.41","1,263,911,225.12","1,248,710,807.58","1,364,420,213.40","1,332,681,918.83","1,150,093,710.62","1,079,079,585.08","1,050,023,325.89","1,013,640,519.01","756,770,902.03","809,610,910.27","713,431,805.32","688,263,095.94","702,248,558.30","654,935,373.72","674,650,026.75","844,466,148.97","832,576,096.81","852,502,111.60","847,992,480.50","894,478,580.24","979,353,585.51","1,026,950,110.16","1,131,975,785.36","1,216,942,974.03","1,275,538,472.67"
其他应付款,"25,413,192.87","84,215,100.42","102,880,797.98","53,697,708.91","103,386,922.98","91,715,632.88","35,119,222.22","45,043,303.74","54,472,624.47","55,592,084.73","49,908,314.22","64,712,597.49","68,199,771.07","73,127,164.59","83,768,466.05","83,919,671.39","92,023,164.90","70,602,682.46","89,580,684.57","80,356,355.90","96,489,117.80","87,151,559.87","93,979,503.10","66,742,643.54","100,333,750.09","75,737,078.15","67,693,505.96","105,419,347.33","125,539,964.99","156,858,179.72","134,620,818.87","132,547,245.76","97,881,313.53","158,716,829.38","132,356,791.25","159,164,212.64","105,949,649.75","107,304,463.99","142,387,389.49","175,771,954.01","180,457,212.39","127,145,384.58","187,373,111.04"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,"190,000,000.00","190,000,000.00","150,000,000.00","100,000,000.00","54,720,000.00","54,720,000.00","204,720,000.00","134,200,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","110,000,000.00","100,000,000.00","100,000,000.00","462,981,600.00","535,218,173.00","535,218,173.00","480,599,200.00","164,000,000.00","161,000,000.00","119,000,000.00","20,000,000.00","93,000,000.00","93,000,000.00","93,000,000.00","410,000,000.00","537,000,000.00","270,000,000.00","170,000,000.00",,,"5,000,000.00",,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"367,949,224.96","465,306,972.05","125,934,613.36","312,623,011.25","107,828,976.03","190,826,756.39","55,945,361.06","67,123,399.33","88,153,992.14","61,424,769.98","92,796,726.14","76,938,604.14"
其他流动负债,,,,,,,,,,,,,,,,"2,017,335.35","1,510,500.53","2,017,335.35","2,017,335.35","2,377,335.28","2,377,335.28","2,377,335.28","2,377,335.28","2,947,335.28","2,947,335.28","2,872,335.28","2,947,335.28","3,597,335.28","3,597,335.28","4,737,335.28","10,097,335.28","4,737,335.28","4,337,132.24","6,143,746.03","4,216,772.24","4,797,335.28","4,221,654.08","3,033,464.84","11,698,059.77","19,897,080.95","18,484,949.69","19,851,266.74","24,585,085.54"
流动资产合计,"1,423,377,976.50","1,708,995,188.87","1,632,756,316.77","1,676,601,342.66","2,047,213,214.73","2,295,462,481.77","2,253,668,075.17","1,689,081,917.39","1,675,199,189.20","1,775,213,825.56","1,739,633,125.22","1,969,983,031.97","2,320,182,635.16","2,564,462,902.18","2,318,461,396.40","2,227,043,216.14","2,589,951,102.63","2,666,015,616.64","2,428,866,679.90","2,512,826,572.12","2,877,655,203.64","2,827,239,688.26","2,440,661,059.40","2,514,872,160.48","2,805,660,169.74","2,571,752,236.50","2,432,290,537.88","2,686,226,771.48","2,542,142,593.07","2,389,000,666.44","2,281,848,944.66","2,790,248,265.41","3,149,313,788.61","3,207,366,908.06","3,696,608,656.31","3,329,366,664.71","4,218,736,675.07","3,547,893,906.09","3,769,370,450.98","3,886,218,396.08","4,386,331,029.41","4,069,274,056.33","3,829,788,397.29"
流动负债合计,"1,616,516,365.23","1,951,058,715.24","1,966,219,973.75","2,386,494,167.63","2,672,636,663.78","2,497,834,065.52","2,592,496,166.81","2,432,246,806.20","2,364,916,524.74","2,539,675,627.19","2,356,936,762.76","2,198,833,110.61","2,630,887,424.36","3,015,933,906.92","2,776,030,886.67","2,714,561,165.62","2,996,339,322.09","2,956,091,236.53","3,104,699,719.79","3,208,370,807.68","3,538,369,555.99","3,394,927,285.21","2,726,679,176.05","2,814,467,762.40","2,901,675,498.07","2,579,891,009.32","2,458,354,516.43","2,633,576,755.42","2,428,352,808.47","2,769,580,437.18","2,840,581,347.56","2,389,607,189.93","2,755,790,297.67","2,964,587,922.75","3,139,657,618.51","2,597,617,473.99","3,407,542,042.29","3,535,665,216.10","2,905,892,076.70","3,338,923,599.79","3,939,379,096.26","3,641,758,905.05","3,655,848,416.20"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","11,000,000.00","11,000,000.00","11,000,000.00","11,000,000.00","11,000,000.00","11,000,000.00","11,000,000.00","32,000,000.00","32,000,000.00","32,000,000.00","32,079,159.00","32,079,159.00"
