科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"1,267,980.06","2,985,074.00","3,705,134.11","5,994,093.80","9,053,153.41","11,027,395.66","10,330,763.65","11,572,159.51","16,030,008.12","13,445,966.91","12,789,820.07","10,745,788.84","7,838,394.98","14,177,001.44","14,141,021.04","14,387,130.62","13,490,599.02","22,021,108.79","14,040,195.33","15,535,959.52","11,478,302.54","22,718,299.38","15,907,316.70","17,322,395.86","7,675,948.61","29,610,020.53","13,119,615.50","9,191,052.45","90,863,858.02","94,845,873.98","86,471,416.57","60,301,184.49","20,531,378.81","24,124,841.70","29,630,079.95","40,942,934.87","31,391,952.77","57,988,546.88","56,137,491.51"
应付职工薪酬,"3,369,427.56","3,168,463.79","3,841,957.75","2,390,997.77","6,357,473.30","5,215,638.82","3,729,352.73","4,861,170.17","10,074,148.25","6,332,562.46","7,730,411.39","6,612,177.21","9,366,689.80","3,673,159.18","4,544,544.02","4,792,655.57","12,321,236.79","9,412,174.85","6,554,420.03","4,936,806.15","12,117,596.75","10,025,016.28","6,581,169.70","7,075,571.59","9,626,327.66","8,389,704.89","7,703,142.46","8,254,449.67","10,692,775.70","10,450,425.37","14,326,174.67","14,462,072.07","25,947,843.27","24,694,337.63","18,256,764.58","17,862,391.40","25,763,730.45","21,273,466.02","20,071,282.04"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"866,255.41","1,728,341.88","4,906,399.95","-548,977.20","9,492,883.37","-2,950,283.19","-7,423,250.11","-12,244,603.32","1,013,337.19","-4,729,912.91","-535,764.05","3,091,119.03","9,114,248.42","6,862,153.08","6,520,053.32","5,419,577.40","21,690,453.33","15,169,341.41","1,163,342.83","2,952,817.45","10,051,303.30","5,558,620.92","7,238,885.81","4,670,753.57","22,965,002.20","-2,892,915.70","-5,990,443.55","-4,757,551.89","4,096,576.50","5,917,672.14","9,034,306.66","19,595,827.21","28,600,583.16","19,829,111.05","13,530,144.76","16,885,548.19","43,161,733.82","24,564,440.20","39,974,434.94"
应收利息,,,,,,,,,"5,652,748.47",,,,"1,002,330.12","1,454,351.20","526,261.97","1,887,661.87","2,534,153.22","2,534,153.22","2,534,153.22","2,534,153.22",,,,,"605,799.93","2,834,588.72","1,271,028.79","2,558,096.10","3,314,165.37","4,728,214.04","4,440,529.83","4,474,392.91","3,520,492.44","5,638,863.42","5,274,913.69","1,496,585.23","2,096,563.61","1,948,791.66","1,476,958.91"
应付利息,"355,688.58",,,,,,,,,,,,,,,,,,,,"388,404.48",,,,"131,080.25","131,080.25","32,421.68","99,101.60","87,379.97","106,745.54","8,278.88","16,643.07","18,492.30","18,492.30","20,341.53","397,438.87","3,802,802.45","4,898,107.57","2,040,969.33"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,"6,283,588.57","489,000.00","489,000.00","489,000.00","489,000.00","683,750.00",,,,,,,,,,,,,,,"5,465,347.76",,,,
存货,"94,079,335.37","121,235,927.27","129,461,999.43","134,689,511.14","114,703,919.72","144,082,728.90","136,498,472.02","196,559,733.25","165,733,232.49","213,322,882.09","192,747,814.74","201,931,334.18","196,489,480.84","200,759,217.78","201,686,841.44","206,884,049.30","188,890,793.04","220,131,692.44","233,598,900.86","252,137,582.27","231,532,813.78","273,428,844.18","242,007,054.16","236,851,963.48","179,398,588.58","224,012,103.34","230,358,976.06","220,835,756.83","232,535,354.31","246,082,986.01","235,281,519.25","237,117,508.92","210,111,871.03","230,563,439.63","250,595,879.58","247,971,006.28","250,242,782.69","268,902,246.53","249,182,822.66"
其他应付款,"198,669.91","267,122.24","449,617.49","-29,391.57","3,060,679.04","2,422,725.42","2,595,113.73","2,969,897.98","7,308,909.56","16,305,910.66","10,135,683.34","11,047,916.92","8,071,157.85","5,344,836.05","6,862,415.23","6,990,184.81","18,068,248.85","12,707,630.62","8,757,038.33","8,648,255.12","10,220,162.36","9,713,870.22","10,613,498.53","11,062,225.61","21,630,724.28","13,789,544.41","12,124,390.81","8,298,665.43","9,501,774.76","5,483,971.32","9,424,747.98","12,248,567.51","18,088,795.24","17,524,019.76","38,663,581.58","18,700,361.25","33,836,049.36","20,243,337.75","25,186,962.70"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,661,545.20","32,572,874.27","42,758,362.45","61,864,284.88","60,033,279.54","64,827,157.17","72,495,270.88"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,000,000.00","18,000,000.00","18,000,000.00","18,000,000.00","119,250,000.00","119,250,000.00","91,500,000.00","91,500,000.00","250,500,000.00","250,500,000.00","112,000,000.00"
其他流动资产,"6,061,638.57","1,386,076.02","1,546,949.34",,,"371,001.10",,,"412,830.00","611,307.31","564,774.52","660,915.34","4,145,557.84","4,833,127.14","4,386,976.67","6,521,147.92","2,611,069.48","6,311,542.92","7,375,168.39","18,834,849.52","7,913,203.80","6,406,444.42","6,255,754.17","27,014,443.73","91,579,286.54","12,972,690.27","18,794,774.94","73,053,841.60","91,821,072.34","80,127,833.39","59,145,315.12","137,297,626.60","104,126,824.44","21,521,196.88","64,650,387.44","208,424,343.17","16,205,798.63","15,993,402.40","28,571,958.78"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"323,151,101.66","349,809,527.97","393,852,810.66","336,229,745.83","1,002,938,747.97","983,761,733.87","1,019,890,471.94","1,035,899,366.27","1,098,002,489.73","1,029,472,696.63","1,049,487,303.62","1,094,830,855.76","1,147,477,979.81","1,105,395,759.23","1,052,338,811.45","1,019,947,242.34","1,015,529,607.79","942,520,864.56","1,011,486,280.49","1,090,490,534.39","1,040,018,039.33","1,064,251,100.04","1,115,058,560.10","946,685,435.46","1,164,485,649.15","1,131,868,896.22","1,028,323,097.46","1,007,504,244.27","1,261,167,583.20","1,569,152,671.30","1,514,720,619.59","1,971,191,577.43","2,041,947,034.34","2,767,046,570.07","2,484,776,895.41","2,315,816,850.84","2,880,390,139.88","2,877,603,503.22","3,059,754,333.14"
流动负债合计,"153,942,813.20","184,230,744.10","208,841,473.12","159,018,355.59","178,961,297.40","153,848,566.79","184,823,439.25","268,074,442.33","291,005,333.97","255,551,996.34","253,188,233.05","243,728,490.10","330,975,012.34","316,436,312.14","362,076,843.95","398,121,615.68","459,158,260.91","405,759,537.15","520,712,841.79","655,041,445.60","644,115,756.15","658,928,749.11","708,316,170.30","553,965,310.10","791,591,848.81","838,976,209.55","833,091,417.61","825,885,365.83","1,089,573,850.85","1,381,233,186.31","1,568,353,870.88","1,975,690,236.53","2,117,607,454.40","1,815,806,409.96","1,635,219,452.64","1,445,458,533.32","2,086,763,575.91","2,061,658,639.52","2,290,131,931.97"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,882,500.00","117,982,500.00","119,842,500.00","119,704,500.00","143,752,500.00","209,072,500.00","251,954,737.50","249,930,737.50","227,210,237.50","242,472,237.50","241,690,237.50"
长期借款,"713,700.00","1,177,474.00","928,570.11","799,378.89","667,028.14","531,517.86",,,,,,,,,,,,,,,,,,,,,"60,000,000.00","60,000,000.00","33,000,000.00","33,000,000.00","24,000,000.00","24,000,000.00","15,000,000.00","15,000,000.00",,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,841,218.56","19,841,218.56","41,753,587.88","41,451,959.23","21,278,764.76","20,483,250.94","20,420,312.05"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"168,750,000.00","168,750,000.00","168,750,000.00","168,750,000.00","448,750,000.00","448,750,000.00","347,500,000.00","347,500,000.00","280,000,000.00","280,000,000.00","112,000,000.00","112,000,000.00",
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,"2,999,793.86","70,622,293.86","70,622,293.86","127,822,293.86",,,,"20,000,000.00",,,,,"7,987,925.91","7,987,925.91","7,987,925.91"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128,434,118.46","127,658,742.84","129,306,219.66","130,232,064.06","129,615,160.16","128,781,542.00","126,496,399.64"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"91,938,180.48","104,944,750.02","110,417,893.92","107,806,977.46","109,360,405.22","107,580,145.36","110,361,165.18","115,992,709.08","128,233,369.88","129,864,104.11","134,665,448.30","133,026,841.56","132,208,372.28","130,291,315.83","128,194,356.01","127,563,956.33","125,332,341.99","122,299,972.35","120,372,272.79","107,803,215.65","517,563,868.82","499,377,125.45","495,324,609.06","623,366,219.64","622,731,318.88","642,609,889.19","639,985,407.81","636,729,945.61","606,904,211.82","597,507,273.90","595,736,586.81","588,499,278.06","455,984,149.10","451,282,779.34","444,033,994.29","441,621,820.80","436,105,064.89","429,718,868.35","428,036,659.31"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,025,642.31","1,591,576.10","1,591,576.10","1,374,542.99","1,157,509.89","940,476.78","723,443.68"
在建工程,,"110,000.00","127,475.73","20,262,046.35","137,184.47","1,059,099.76","11,296,826.99","9,274,455.14","6,979,922.20","10,045,064.61","10,565,764.13","10,414,561.95","63,791,622.16","97,434,876.93","223,320,589.73","287,210,278.12","354,459,181.47","380,901,216.34","429,348,645.57","489,425,609.26","134,348,887.87","142,025,052.12","147,099,206.61","15,007,017.56","11,540,017.18","7,787,394.85","9,203,309.21","8,658,920.89","11,215,366.48","11,664,718.96","16,516,950.31","19,870,979.71","15,493,642.89","9,143,857.45","10,667,962.90","11,623,815.12","4,279,039.01","6,069,109.35","7,095,666.17"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,088,000.00","53,088,000.00","53,088,000.00","53,088,000.00","53,088,000.00","53,088,000.00","53,088,000.00","53,088,000.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"713,700.00","1,177,474.00","928,570.11","799,378.89","667,028.14","531,517.86",,,,,,,,,,,,,,,,,,,,,"228,750,000.00","228,750,000.00","208,452,260.54","208,175,325.68","483,023,592.59","535,019,865.54","429,571,469.27","428,234,191.59","342,412,488.02","342,287,766.53","175,022,558.58","169,828,476.78","55,179,292.98"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"154,656,513.20","185,408,218.10","209,770,043.23","159,817,734.48","179,628,325.54","154,380,084.65","184,823,439.25","268,074,442.33","291,005,333.97","255,551,996.34","253,188,233.05","243,728,490.10","330,975,012.34","316,436,312.14","362,076,843.95","398,121,615.68","459,158,260.91","405,759,537.15","520,712,841.79","655,041,445.60","644,115,756.15","658,928,749.11","708,316,170.30","553,965,310.10","791,591,848.81","838,976,209.55","1,061,841,417.61","1,054,635,365.83","1,298,026,111.39","1,589,408,511.99","2,051,377,463.47","2,510,710,102.07","2,547,178,923.67","2,244,040,601.55","1,977,631,940.66","1,787,746,299.85","2,261,786,134.49","2,231,487,116.30","2,345,311,224.95"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"93,333,333.00","93,333,333.00","93,333,333.00","93,333,333.00","124,533,333.00","124,533,333.00","124,533,333.00","186,799,999.00","186,799,999.00","186,799,999.00","186,799,999.00","191,689,999.00","191,689,999.00","191,689,999.00","191,689,999.00","383,849,998.00","383,849,998.00","383,849,998.00","383,849,998.00","383,849,998.00","383,849,998.00","379,329,322.00","379,329,322.00","379,329,322.00","376,143,980.00","376,143,980.00","376,143,980.00","376,143,980.00","373,599,998.00","373,599,998.00","373,599,998.00","373,599,998.00","373,599,998.00","427,867,388.00","427,867,388.00","427,867,388.00","427,867,388.00","427,867,388.00","641,801,082.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"56,613,740.70","56,613,740.70","56,613,740.70","56,613,740.70","621,870,672.30","621,870,672.30","621,870,672.30","559,604,006.30","559,604,006.30","559,604,006.30","559,604,006.30","595,051,752.13","596,763,581.30","598,326,905.64","597,685,000.89","410,509,285.95","403,664,160.80","403,664,160.80","399,230,379.77","399,230,379.77","397,113,629.75","389,016,319.26","389,016,319.26","387,892,750.91","380,006,227.95","380,006,227.95","380,006,227.95","380,006,227.95","372,188,546.60","372,188,546.60","372,188,546.60","372,188,546.60","372,188,546.60","1,389,143,221.58","1,389,143,221.58","1,389,143,221.58","1,389,143,221.58","1,389,143,221.58","1,172,778,448.56"
无形资产,"4,957,303.05","28,226,540.24","28,967,336.69","28,811,521.99","28,586,805.95","28,639,798.76","30,164,541.40","64,862,873.17","29,887,366.85","65,197,509.92","64,710,926.35","64,221,925.33","63,590,682.83","69,650,263.36","68,960,488.60","74,833,803.67","73,900,365.78","73,364,738.54","72,795,769.34","72,233,664.00","71,658,633.18","71,115,837.07","70,877,399.25","83,691,484.86","84,159,379.09","82,980,454.53","81,900,788.48","63,301,604.44","62,377,762.58","61,290,359.55","63,049,895.76","62,346,936.43","84,964,457.30","89,902,886.40","89,290,430.59","86,637,196.76","104,380,123.74","101,938,264.25","99,880,391.21"
盈余公积,"8,557,711.01","13,539,164.70","13,539,164.70","13,539,164.70","18,772,325.01","18,772,325.01","18,772,325.01","18,772,325.01","23,316,608.98","23,316,608.98","23,316,608.98","23,316,608.98","29,592,878.72","29,592,878.72","29,592,878.72","29,592,878.72","37,743,689.63","37,743,689.63","37,743,689.63","37,743,689.63","39,095,108.03","39,095,108.03","39,095,108.03","39,095,108.03","41,249,439.75","41,249,439.75","41,249,439.75","41,249,439.75","41,249,439.75","41,249,439.75","41,249,439.75","41,249,439.75","41,249,439.75","41,249,439.75","41,249,439.75","41,249,439.75","41,249,439.75","41,249,439.75","41,249,439.75"
开发支出,,,,,,,"155,069.93","210,526.98",,,,,,,,,,,"463,946.21","463,946.21",,,,,,,,,,,"5,196,752.08","6,584,354.74","5,327,377.56","7,534,358.54","10,583,592.72","15,850,860.33","3,094,460.39","4,726,599.13","7,508,684.06"
减:库存股,,,,,,,,,,,,,,,"345,000.00",,,,"922,000.00","922,000.00","1,656,000.00",,"1,524,902.35","401,334.00",,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,"6,617,306.68","6,617,306.68","6,617,306.68","6,617,306.68","6,617,306.68","6,617,306.68","6,617,306.68","6,617,306.68","6,617,306.68","6,617,306.68","322,955,628.86","322,955,628.86","321,408,522.18","321,408,522.18","846,959,598.34","846,959,598.34","831,649,602.62","831,649,602.62","831,649,602.62","831,649,602.62","831,649,602.62","831,649,602.62","831,649,602.62"
未分配利润,"84,441,358.87","128,963,048.68","153,714,896.84","161,612,528.86","186,365,343.15","191,798,657.20","212,946,182.09","184,865,867.68","194,985,612.27","202,992,810.39","231,234,689.66","243,713,333.74","254,868,011.00","263,812,451.91","294,554,953.71","289,410,537.62","297,619,785.62","302,255,298.27","307,145,889.25","298,343,061.20","313,045,954.22","321,718,445.44","326,617,156.64","322,079,835.74","332,378,400.14","339,445,822.59","312,420,688.96","306,037,461.90","345,197,063.83","353,139,250.00","391,857,330.02","411,943,354.66","450,088,487.45","479,131,298.55","521,813,234.82","539,033,151.87","581,602,974.65","611,451,526.77","671,379,079.45"
长期待摊费用,,,,,,"337,190.00","787,172.60","888,884.76","967,814.68","843,095.86","718,377.04","593,658.22","625,634.55","479,548.23","400,057.82","253,638.16","534,215.61","462,928.06","960,074.87","881,288.37","4,442,143.30","4,289,533.27","5,011,923.24","4,784,313.23","26,675,989.94","31,834,089.38","17,218,396.92","4,239,197.73","3,944,109.85","3,766,555.64","9,180,582.43","8,625,132.14","8,913,339.65","9,486,943.24","9,912,629.30","13,193,766.00","12,191,892.65","11,205,252.20","11,171,983.60"
少数股东权益,"23,065,710.19","6,028,416.49","7,919,686.94","9,727,603.98","10,587,351.13","10,827,857.40","11,348,413.72","11,101,433.43","10,852,064.09","10,039,494.81","9,644,361.32","10,397,881.01","9,561,700.44","9,290,697.13","3,979,620.46","3,973,980.55","1,226,033.68","942,151.63","1,262,001.23","1,301,989.54","1,485,733.27","1,470,220.96","1,522,745.51","1,466,540.86","1,519,410.99","1,845,675.61","1,797,528.43","16,510,259.93","16,320,863.31","16,121,774.03","16,517,104.65","18,343,181.53","17,699,370.73","17,610,197.30","18,698,403.37","18,989,993.35","18,818,574.92","20,203,646.13","-115,657.52"
递延所得税资产,"593,184.78","880,235.90","1,603,190.68","1,602,913.89","814,748.56","814,748.56","1,126,862.10","1,126,862.10","1,416,002.53","1,416,002.53","1,531,999.02","1,534,096.85","2,705,352.72","2,530,908.84","3,221,866.95","2,545,303.04","3,738,117.92","4,866,256.41","3,832,407.94","4,241,273.99","2,401,300.24","1,882,210.17","2,382,914.45","3,275,756.21","3,679,852.86","3,347,030.74","3,250,360.10","3,370,899.70","20,103,673.18","20,530,666.91","19,262,510.70","20,503,016.03","21,893,726.51","21,936,118.30","15,079,996.51","18,151,853.56","17,069,807.48","13,553,359.63","11,726,635.92"
外币报表折算价差,"-28,597.00","85,132.46","77,842.27","69,099.80","80,542.04","9,786.75","-227,180.50","-571,799.01","-1,076,658.74","-1,466,442.16","-2,108,079.85","-3,276,125.29","-3,051,538.45","-3,366,572.12","-2,798,126.17","-3,104,074.86","-3,150,791.40","-3,181,552.54","-3,146,095.78","-2,431,725.19",,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"285,074.73","390,597.24",,,,,,,,,,,,,,,,,,,,,"33,579,712.49","34,505,670.83","50,171,857.68","58,646,224.39","40,454,402.31","50,958,463.36","55,981,582.65","44,922,543.24","36,875,348.10","33,277,002.11","6,520,127.40"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"97,488,668.31","134,161,526.16","141,115,897.02","158,483,459.69","138,899,144.20","138,430,982.44","154,176,712.93","192,746,908.47","167,484,476.14","207,365,777.03","212,192,514.84","209,791,083.91","262,921,664.54","300,386,913.19","424,097,359.11","492,406,979.32","564,581,529.45","588,512,418.38","634,390,423.40","681,666,304.16","737,032,140.09","725,307,064.76","727,313,359.29","736,742,098.18","758,403,658.49","845,798,459.23","1,145,136,185.24","1,167,078,491.09","1,182,415,858.58","1,168,656,267.97","1,725,917,234.11","1,751,740,019.84","1,756,708,534.96","1,828,467,470.65","1,890,214,336.62","1,885,266,219.22","1,831,737,427.21","1,831,863,013.99","1,800,184,625.39"
所有者权益(或股东权益)合计,"265,983,256.77","298,562,836.03","325,198,664.45","334,895,471.04","962,209,566.63","967,812,631.66","989,243,745.62","960,571,832.41","974,481,631.90","981,286,477.32","1,008,491,585.41","1,060,893,449.57","1,079,424,632.01","1,089,346,360.28","1,114,359,326.61","1,114,232,605.98","1,120,952,876.33","1,125,273,745.79","1,125,163,862.10","1,117,115,392.95","1,132,934,423.27","1,130,629,415.69","1,134,055,749.09","1,129,462,223.54","1,131,297,458.83","1,138,691,145.90","1,111,617,865.09","1,119,947,369.53","1,145,557,330.39","1,148,400,427.28","1,189,260,390.23","1,212,221,495.20","1,251,476,645.63","2,351,473,439.17","2,397,359,291.37","2,413,336,770.21","2,450,341,432.60","2,477,979,400.91","2,514,627,733.58"
资产总计,"420,639,769.97","483,971,054.13","534,968,707.68","494,713,205.52","1,141,837,892.17","1,122,192,716.31","1,174,067,184.87","1,228,646,274.74","1,265,486,965.87","1,236,838,473.66","1,261,679,818.46","1,304,621,939.67","1,410,399,644.35","1,405,782,672.42","1,476,436,170.56","1,512,354,221.66","1,580,111,137.24","1,531,033,282.94","1,645,876,703.89","1,772,156,838.55","1,777,050,179.42","1,789,558,164.80","1,842,371,919.39","1,683,427,533.64","1,922,889,307.64","1,977,667,355.45","2,173,459,282.70","2,174,582,735.36","2,443,583,441.78","2,737,808,939.27","3,240,637,853.70","3,722,931,597.27","3,798,655,569.30","4,595,514,040.72","4,374,991,232.03","4,201,083,070.06","4,712,127,567.09","4,709,466,517.21","4,859,938,958.53"
负债和所有者(或股东权益)合计,"420,639,769.97","483,971,054.13","534,968,707.68","494,713,205.52","1,141,837,892.17","1,122,192,716.31","1,174,067,184.87","1,228,646,274.74","1,265,486,965.87","1,236,838,473.66","1,261,679,818.46","1,304,621,939.67","1,410,399,644.35","1,405,782,672.42","1,476,436,170.56","1,512,354,221.66","1,580,111,137.24","1,531,033,282.94","1,645,876,703.89","1,772,156,838.55","1,777,050,179.42","1,789,558,164.80","1,842,371,919.39","1,683,427,533.64","1,922,889,307.64","1,977,667,355.45","2,173,459,282.70","2,174,582,735.36","2,443,583,441.78","2,737,808,939.27","3,240,637,853.70","3,722,931,597.27","3,798,655,569.30","4,595,514,040.72","4,374,991,232.03","4,201,083,070.06","4,712,127,567.09","4,709,466,517.21","4,859,938,958.53"
