科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"708,113,511.89","1,680,712,933.49","2,103,088,239.41","2,399,215,385.44","709,991,553.66","1,448,363,738.02","2,017,914,737.03","3,612,131,335.79","903,533,046.11","1,679,125,434.69","2,500,679,645.45","4,123,176,110.36","589,095,506.62","1,022,995,687.69","1,943,636,138.93","3,030,268,837.96","639,100,165.50","814,345,690.39","2,382,071,497.15","4,591,713,261.44","827,122,596.23","1,147,639,122.08","2,043,461,284.33","3,583,397,504.12","1,152,679,854.10","2,356,057,912.53","3,508,613,789.09","6,757,943,092.22","676,420,409.99","1,113,999,285.89","1,492,672,978.34","4,415,231,580.72","459,290,001.18","1,272,585,727.51","2,182,859,108.40","4,654,468,864.88","1,166,508,753.04","7,338,225,127.93","10,175,296,740.96","14,196,754,200.76","1,653,163,065.65","4,116,940,916.99","5,149,673,212.27","7,658,970,284.82"
二、营业利润,"254,331,089.26","772,654,531.76","881,799,372.73","1,222,100,313.95","201,385,177.61","342,974,070.08","363,515,894.55","649,272,721.27","198,838,621.28","360,762,157.17","549,206,995.41","973,022,935.80","165,828,872.81","139,931,159.43","244,478,461.61","952,236,223.08","183,478,766.51","64,537,046.25","371,330,008.15","1,199,799,152.95","193,787,414.27","488,428,992.14","546,412,911.12","1,013,409,336.33","223,237,444.90","446,398,709.00","404,802,363.93","727,538,529.73","578,802,678.55","527,170,766.79","386,733,008.85","-159,584,175.76","-225,934,985.76","-951,320,086.27","-1,550,114,890.16","-2,551,109,119.74","-65,860,010.62","668,933,951.77","1,149,510,674.09","1,690,222,590.70","77,182,265.77","548,770,183.71","487,787,331.92","630,075,874.79"
减:营业成本,"265,067,470.91","672,070,972.70","851,797,566.46","971,362,702.38","332,137,997.23","867,022,305.40","1,294,010,588.51","2,381,212,511.07","471,897,037.42","850,830,101.59","1,243,104,437.72","2,444,908,058.80","301,792,988.13","555,959,104.82","1,042,524,571.33","1,399,149,357.39","306,157,752.08","424,177,315.81","1,226,541,683.79","2,177,216,426.53","385,477,092.26","571,373,423.67","1,042,681,944.28","1,673,312,653.88","537,648,562.89","1,059,145,436.80","1,819,391,607.46","3,986,255,953.51","446,556,455.57","697,078,750.27","919,628,338.48","3,436,123,566.17","335,554,176.71","1,066,998,202.76","1,843,489,382.68","3,659,935,466.49","909,441,662.72","5,043,398,299.08","6,833,331,674.38","10,056,582,595.08","1,294,586,533.49","3,211,208,779.57","4,068,672,707.12","6,027,386,161.58"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"133,233,556.28","303,353,888.71","366,126,676.85","283,974,964.26","116,993,890.92","175,747,957.49","215,774,705.66","344,478,946.97","123,738,696.34","248,955,969.17","374,079,677.23","474,725,316.23","88,032,400.65","137,205,584.03","295,375,101.79","386,716,789.43","98,062,862.13","116,051,590.35","370,243,116.36","613,338,791.88","166,276,712.88","233,755,555.62","340,745,199.46","425,262,696.96","134,281,789.07","295,980,424.78","390,770,947.41","756,227,719.56","50,487,456.01","96,409,548.73","126,474,846.19","304,869,657.83","29,093,876.61","88,400,336.56","137,445,012.65","346,210,738.88","66,589,957.41","1,129,069,667.33","1,543,321,839.84","1,793,629,503.02","84,279,384.33","226,622,483.51","259,007,085.93","436,623,742.64"
营业外收入,"15,528,210.06","21,306,007.09","35,082,330.87","52,541,296.12","251,726.65","4,585,798.66","19,466,345.95","54,276,944.86","418,354.77","5,820,838.63","15,187,284.91","48,178,086.49","149,339.55","11,474,956.00","31,252,133.33","81,435,590.44","939,591.97","3,264,927.33","13,833,440.06","13,943,949.52","386,938.84","1,793,412.17","24,875,899.85","25,664,109.00","143,225.53","20,417,231.99","21,610,966.84","31,547,903.49","460,158.58","65,236,584.49","68,141,011.14","55,628,282.49","42,281,773.80","67,570,802.00","68,383,975.61","48,774,843.86","25,487,689.13","37,933,193.28","59,128,875.55","66,507,854.17","27,749,249.10","34,867,259.59","46,935,426.96","65,436,150.48"
销售费用,"9,252,868.11","25,630,223.35","42,106,076.34","56,351,808.65","13,974,727.13","29,199,844.93","46,814,888.39","63,048,689.93","11,135,220.80","23,949,817.84","43,712,022.20","77,414,566.51","15,074,966.48","36,673,019.49","54,682,943.55","79,408,756.58","23,896,963.35","37,875,649.59","68,048,466.79","118,109,258.20","24,971,630.17","49,709,139.06","80,780,518.47","125,878,318.95","34,339,209.25","76,154,193.71","114,680,667.96","182,197,548.78","37,982,661.92","66,738,486.67","103,130,330.10","169,982,131.59","17,789,099.93","55,553,739.86","97,268,517.96","183,287,835.16","22,238,649.03","38,789,290.37","142,627,040.05","246,667,593.41","6,880,970.87","49,947,140.38","75,796,097.46","121,941,887.28"
减:营业外支出,"507,270.34","3,581,668.68","3,961,252.19","4,474,003.10","455,601.61","2,302,168.97","2,728,887.41","3,501,844.49","171,273.54","528,910.70","703,869.63","1,817,593.94","503,337.13","890,540.03","1,565,067.94","4,226,328.65","420,000.07","536,958.65","1,306,979.90","1,983,737.07","101,761.05","593,804.70","1,940,069.04","2,517,119.35","202,977.03","875,673.65","2,096,769.76","3,666,916.30","1,583,876.18","1,091,658.04","1,632,323.05","1,836,402.33","17,920.55","1,140,110.71","1,141,124.72","1,634,861.52","57,416.00","68,325.17","238,476.61","30,413,619.57","264,815.36","286,124.44","1,650,121.74","2,328,353.60"
管理费用,"43,591,850.00","101,365,967.30","134,528,281.07","203,274,610.78","42,019,094.62","81,898,216.74","119,318,288.16","182,793,742.38","45,682,017.76","84,015,664.62","125,033,956.21","172,475,242.87","43,664,619.34","80,060,473.83","123,654,540.94","170,677,794.88","58,143,176.05","103,451,135.79","144,754,581.01","199,006,898.65","53,318,043.19","102,370,114.60","156,180,584.76","209,509,009.83","59,707,379.94","119,940,159.79","198,346,138.55","277,235,710.86","67,118,049.14","129,321,110.52","188,851,511.92","265,216,371.15","77,933,887.99","139,110,773.16","191,763,616.37","284,453,780.71","62,974,473.31","120,847,352.22","208,205,034.23","279,834,899.01","54,213,039.15","120,884,749.97","176,247,635.29","257,387,214.21"
其中:非流动资产处置净损失,,,,"255,554.61",,,,"617,337.29",,,,"710,567.81","710,567.81","129,371.71","63,285.72","230,725.67","14,012.50",,"72,639.72","73,741.48","1,746.33","37,789.98","41,372.90","91,715.77","1,596.20","30,584.82","30,584.82","151,632.78","113,199.95","727,881.25","727,881.25","1,053,890.98",,"32,322.90","32,322.90","118,386.62","6,416.00","6,416.00","23,117.44","16,725,617.19",,"17,424.05","49,647.21",
