科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"272,953,392.48","850,621,463.56","2,158,243,203.89","3,448,233,635.50","544,033,237.42","1,241,237,772.55","1,841,264,615.15","2,277,607,214.74","514,753,742.44","1,637,126,093.08","2,953,769,849.73","4,395,465,339.47","910,049,220.66","1,625,796,731.84","2,727,456,587.85","4,530,631,423.00","672,080,046.84","1,506,430,696.00","2,585,009,819.15","3,633,344,692.00","606,560,284.38","1,751,778,703.00","2,636,052,696.00","3,372,134,604.00","409,383,326.00","748,879,951.00","1,724,893,527.00","2,605,393,127.00","353,422,910.00","719,413,375.00","1,068,893,713.00","1,512,494,521.00","309,778,396.00","564,904,056.00","870,761,808.00","1,466,144,115.00","543,446,297.00","1,472,384,117.00","2,337,852,543.00","3,157,230,905.47","487,236,101.02","1,104,877,742.18","1,641,994,882.28","2,422,947,182.43","323,037,194.55","721,739,323.22","1,276,567,249.13","1,586,942,928.48","248,654,099.02"
取得子公司及其他营业单位支付的现金净额,"64,000,000.00","102,362,007.83","356,753,531.04","399,724,361.04",,,,,,,,,,,,"456,367,385.00",,,,,,,,,,,,,,,,,,,"28,389,000.00",,"123,462,670.00","123,462,670.00","123,462,670.00",,,"504,812,918.48","491,701,468.42","491,714,213.11",,,,"1,561,613.58",
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,324,066.00",,"3,897.90","6,122,554.58","100,913.00",,"134,163.56",,,
支付其他与投资活动有关的现金,,,,"400,000.00",,,,,,,,,,,,"16,082,000.00",,,,,,,,,,,,,,,,"488,960,000.00",,,,,,,,,,,,,,,"300,000,000.00",,
收到其他与经营活动有关的现金,"13,262,243.00","165,423,792.97","497,521,630.13","515,621,378.59","67,273,947.85","152,962,688.61","200,332,080.80","230,875,331.32","36,359,500.25","140,010,604.55","215,984,731.10","485,640,111.05","63,882,580.03","95,018,211.31","264,115,670.83","151,574,383.00","37,523,513.71","197,917,502.00","352,895,227.70","730,614,522.00","158,617,130.11","229,240,484.00","252,653,795.00","623,833,492.00","493,906,714.00","1,463,349,187.00","1,646,769,412.00","1,723,232,836.00","526,331,828.00","713,961,063.00","1,430,276,311.00","1,184,611,842.00","144,303,440.00","590,138,565.00","1,603,536,688.00","848,605,971.00","32,952,862.00","77,687,781.00","120,668,324.00","254,080,712.01","32,065,395.72","439,557,844.07","513,849,625.94","528,124,372.20","25,145,673.95","232,875,024.85","127,462,592.37","471,710,155.19","228,267,237.87"
投资活动现金流出小计,"65,048,470.56","143,709,211.36","406,331,888.35","1,118,952,976.91","13,652,271.63","137,182,913.63","368,053,168.06","374,483,453.10","359,819,508.46","353,963,129.30","382,377,214.89","496,072,947.00","3,461,337.86","8,598,422.31","500,969,414.00","648,656,889.00","1,841,126.39","22,897,522.00","106,749,278.47","1,754,669,621.00","863,487.00","1,344,206.00","48,646,697.00","53,613,231.00","1,144,167.00","38,696,549.00","44,418,870.00","488,225,284.00","206,223,900.00","371,365,110.00","372,333,660.00","716,132,722.00","283,013.00","50,405,978.00","147,063,084.00","175,588,746.00","123,545,018.00","123,671,544.00","123,838,121.00","817,187.15","109,809.89","504,956,814.66","1,122,864,984.77","1,124,581,706.71","1,638,921.71","5,159,040.96","305,236,513.51","306,978,929.29","3,027,897.81"
经营活动现金流入小计,"286,215,635.48","1,016,045,256.53","2,655,764,834.02","3,963,855,014.09","611,307,185.27","1,394,200,461.16","2,041,596,695.95","2,508,482,546.06","551,113,242.69","1,777,136,697.63","3,169,754,580.83","4,881,105,450.52","973,931,800.69","1,720,814,943.15","2,991,572,258.68","4,682,205,806.00","709,603,560.55","1,704,348,198.00","2,937,905,046.85","4,363,959,214.00","765,177,414.49","1,981,019,187.00","2,888,706,491.00","3,995,968,096.00","903,290,040.00","2,212,229,138.00","3,371,662,939.00","4,328,625,963.00","879,754,738.00","1,433,374,438.00","2,499,170,024.00","2,697,106,363.00","454,081,836.00","1,155,042,621.00","2,474,298,496.00","2,314,750,086.00","576,399,159.00","1,550,071,898.00","2,458,520,867.00","3,412,635,683.48","519,301,496.74","1,544,439,484.15","2,161,967,062.80","2,951,172,467.63","348,182,868.50","954,748,511.63","1,404,029,841.50","2,058,653,083.67","476,921,336.89"
投资活动产生的现金流量净额,"-64,974,527.31","-143,193,794.19","-375,742,961.53","-1,088,364,050.09","26,832,622.96","-96,492,591.04","-65,021,188.91","-51,096,573.30","-359,749,721.81","-353,061,931.95","-370,130,069.60","-418,463,554.17","13,163,700.13","8,118,347.68","-59,578,656.48","-223,631,639.00","-1,841,126.39","-22,857,522.00","-106,709,278.47","-1,746,634,266.00","-80,212.00","6,481,303.00","-40,721,832.00","294,412,943.00","476,591,633.00","439,039,251.00","433,317,530.00","1,187,989,686.00","-206,126,100.00","-370,780,701.00","-326,032,780.00","-95,205,746.00","-283,013.00","-30,405,703.00","-16,928,809.00","105,914,249.00","-123,022,464.00","88,519,202.00","178,812,010.00","301,908,005.23","-109,809.89","-458,625,712.84","-1,054,656,575.57","-1,040,266,830.49","-187,874.58","388,067,732.37","87,990,707.96","197,076,057.06","-3,027,897.81"
购买商品、接受劳务支付的现金,"327,520,691.31","567,486,658.81","1,082,965,060.91","1,713,004,672.43","642,113,611.75","1,100,734,584.62","1,573,069,319.00","1,906,032,448.39","267,939,542.60","630,440,949.57","1,704,450,811.89","2,621,328,136.05","409,098,253.75","740,407,408.02","1,315,983,663.67","2,028,565,753.00","1,461,417,650.76","2,114,795,322.00","2,558,942,766.30","1,856,723,368.00","334,972,529.59","622,200,626.00","1,114,873,604.00","1,710,981,318.00","533,006,541.00","994,765,313.00","2,215,021,569.00","3,283,483,235.00","701,112,172.00","1,163,273,683.00","1,523,189,947.00","1,779,397,618.00","506,139,190.00","801,377,104.00","927,773,415.00","1,085,812,681.00","393,146,239.00","545,720,642.00","809,411,371.00","966,966,662.05","293,778,700.17","426,657,998.89","547,397,570.73","668,475,805.59","256,493,734.21","306,261,461.66","510,217,097.85","740,137,817.06","221,637,397.14"
吸收投资收到的现金,,,"1,455,200,000.00","1,455,200,000.00",,"6,000,000.00","6,000,000.00","6,000,000.00",,,,"4,000,000.00",,,"3,750,000.00","3,750,000.00",,,,"8,000,000.00",,,,"4,500,000.00",,,,,,,,,,,,,,,"3,558,934,222.00","3,559,120,073.19",,,,,,,,"2,960,000.00",
