科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"202,851,767.23","172,820,986.00","162,802,325.12","174,077,751.12","147,337,532.78","145,725,632.48","163,373,189.88","209,760,988.48","192,639,383.25","229,172,104.95","281,647,389.50","276,169,840.01","153,138,655.02","322,428,637.07","294,539,906.67","367,730,311.61","273,779,249.90","318,607,249.56","277,815,901.68","441,374,135.15","269,158,022.44","844,946,850.71","606,780,207.38","564,229,420.80","578,120,105.14","574,577,108.65","800,856,239.46","670,870,179.78","498,642,226.04","548,289,137.83","853,368,140.58","718,657,168.85","485,966,530.37","544,370,649.53","568,406,261.58","1,009,025,580.37","866,196,058.71","810,112,024.94","606,880,095.76","831,209,227.65","683,142,136.28","605,855,657.94","741,016,047.04","1,132,042,112.96"
短期借款,"107,397,868.69","97,397,868.69","105,397,868.69","105,447,868.69","110,447,868.69","115,447,868.69","125,447,868.69","143,519,868.69","150,519,868.69","175,019,868.69","215,019,868.69","304,519,868.69","354,519,868.69","471,519,868.69","476,660,816.33","532,519,868.69","602,519,868.69","687,519,868.69","702,519,868.69","766,519,868.69","772,519,868.69","787,519,868.69","761,519,868.69","1,076,159,868.69","1,187,159,868.69","727,159,868.69","933,159,868.69","853,259,868.69","955,159,868.69","1,106,159,868.69","1,046,259,868.69","1,035,259,868.69","1,132,259,868.69","1,158,259,868.69","1,333,759,868.69","1,569,687,868.69","1,293,187,868.69","988,187,868.69","721,187,868.69","788,187,868.69","640,187,868.69","595,187,868.69","548,187,868.69","651,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,790,000.00","2,706,024.00","2,300,000.00","6,145,000.00","2,622,518.00","3,309,500.00","3,380,000.00","5,160,000.00","6,233,900.00","4,538,900.00","8,670,767.37","8,090,790.89","5,400,000.00","8,970,000.00","15,245,800.00","10,491,273.21","4,194,413.60","9,320,000.00","23,073,432.80","31,209,681.01","28,651,083.01","10,587,400.00","29,426,902.69","38,932,336.46","36,996,170.00","39,384,428.00","60,436,362.69","91,505,870.86","76,018,713.34","55,223,901.04","34,087,734.15","37,081,143.43","45,362,366.49","41,982,797.69","42,468,602.88","58,090,564.90","31,145,310.71","35,042,490.26","21,016,200.00","49,642,644.69","26,026,667.76","34,898,644.92","67,244,871.74","104,557,605.82"
应付票据,"3,732,365.00","8,068,520.00","4,693,797.30","422,990.20","390,000.00",,,,,,,,,,,,,,,,,,,,,,"28,100,000.00","38,247,200.00","28,168,210.67","9,900,000.00","61,642,604.01","82,136,030.11","80,086,814.90","35,323,906.05","46,360,701.55","80,408,818.77","60,731,151.41","57,684,228.57","23,197,228.13","46,595,433.88","45,642,923.39","59,890,514.26","99,400,229.35","124,900,694.98"
应收账款,"79,256,171.20","65,080,908.80","67,544,759.95","86,739,007.89","75,280,563.01","80,574,365.30","84,670,168.28","112,865,626.71","100,418,122.29","114,303,933.10","114,467,421.44","107,471,057.38","121,615,278.36","127,919,462.11","188,180,178.69","266,620,325.04","273,892,209.23","414,264,287.86","453,960,241.92","686,167,867.79","686,112,486.51","868,204,382.07","936,055,393.27","1,247,038,883.81","1,286,379,932.65","1,386,229,028.88","1,669,084,818.26","1,604,076,976.20","1,629,672,037.87","1,820,355,345.11","1,998,402,395.79","2,087,304,055.15","2,144,355,221.67","2,322,451,802.96","2,708,528,152.84","2,132,548,171.79","1,848,384,404.65","1,994,171,162.45","1,922,134,435.31","2,201,941,835.45","2,169,781,133.68","2,697,406,496.93","2,683,920,983.86","3,818,755,115.17"
应付账款,"39,948,358.96","26,089,437.96","28,467,137.49","50,475,177.21","26,233,477.78","56,173,716.84","51,501,791.25","78,757,202.16","68,494,543.65","110,607,700.25","100,026,246.35","154,023,929.45","123,764,760.11","124,857,043.60","154,220,333.50","205,748,340.35","182,829,998.37","233,287,920.25","283,498,078.64","313,709,671.17","248,343,359.34","504,719,571.80","583,760,080.21","840,265,608.89","708,807,085.81","730,919,619.66","810,477,895.37","997,582,507.36","869,827,079.08","1,075,135,375.86","896,272,739.79","1,415,012,425.53","1,321,842,995.11","1,670,409,816.51","1,499,017,591.71","1,446,449,377.16","1,177,621,578.97","1,248,072,006.84","1,393,628,152.32","1,375,046,508.70","1,265,890,331.19","1,615,736,009.49","1,533,949,898.37","1,875,040,346.77"
预付款项,"42,456,557.00","28,838,505.17","21,284,900.03","20,332,274.67","22,351,414.87","40,483,927.33","30,131,570.54","34,025,074.86","21,519,820.68","38,066,358.93","19,190,178.64","24,330,151.70","30,336,625.93","41,374,043.03","21,043,601.66","23,292,569.43","17,506,328.84","42,173,253.28","67,446,096.58","85,487,474.27","124,521,609.97","36,761,471.49","100,364,537.21","55,510,507.99","103,784,323.04","118,708,164.38","143,474,185.94","123,061,004.44","158,033,768.79","80,142,391.63","84,457,067.55","98,484,175.49","152,070,541.55","93,803,654.72","103,160,102.89","70,971,701.90","142,973,462.16","130,570,439.62","251,340,139.49","70,682,500.26","101,218,435.89","97,915,713.20","132,311,216.78","97,847,180.39"
预收款项,"28,142,033.94","33,651,746.89","30,200,256.94","12,941,530.18","30,501,478.03","25,630,102.13","20,419,497.36","23,351,653.09","38,737,837.70","35,245,414.74","31,476,280.56","21,390,685.84","22,681,488.75","18,398,149.42","22,164,306.93","32,979,420.42","27,790,990.15","26,331,593.29","32,710,766.65","46,044,542.88","56,132,419.97","44,725,689.08","34,237,615.89","50,539,449.81","52,544,754.71","64,768,310.08","66,305,064.12","59,868,367.26","66,654,213.64","37,051,376.74","50,757,950.95","79,696,474.58","60,647,366.54","69,905,438.02","66,775,145.95","76,229,298.27","66,141,807.64","84,885,542.04","114,950,907.17","95,062,681.06","144,523,497.84","91,055,245.84","120,352,565.30","109,173,988.49"
