科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"41,470,655.42","76,194,837.45","40,625,689.97","76,916,165.83","61,857,027.62","66,643,059.63","71,505,049.28","91,080,814.78","129,557,606.02","135,420,707.78","193,812,613.37","116,029,192.95","145,270,351.76","103,383,444.62","103,065,780.15","1,215,568,641.68","513,437,093.61","1,718,291,250.60","1,219,007,327.70","1,862,868,600.12","1,056,912,992.72","746,091,669.41","1,032,928,913.82","863,607,411.88","3,587,920,394.32","1,285,642,793.60","1,324,632,571.17","1,216,617,968.54","1,696,582,387.30","1,129,856,423.89","1,287,417,104.54","1,410,780,531.53","2,934,330,078.13","1,337,292,023.40","1,233,718,375.63","1,094,089,150.34","826,964,109.09","1,063,160,135.25","1,423,977,976.27","2,404,411,667.05","2,266,966,625.61","2,465,405,670.66","3,173,537,453.06","2,277,116,405.54","2,183,172,776.07","3,521,882,647.25"
短期借款,"227,170,000.00","266,500,000.00","256,000,000.00","249,500,000.00","267,900,000.00","234,900,000.00","231,400,000.00","150,000,000.00","197,800,000.00","237,800,000.00","274,450,000.00","211,450,000.00","227,900,000.00","229,900,000.00","192,700,000.00","1,653,625,318.22","2,111,940,027.44","2,554,865,638.67","2,678,023,418.97","4,260,003,491.63","4,010,081,404.12","3,569,184,747.94","4,192,130,345.00","2,976,839,312.50","5,089,871,892.28","3,265,428,364.00","2,907,818,460.00","4,213,045,728.00","4,269,960,420.60","4,379,732,171.48","3,427,279,731.60","5,011,769,533.28","5,557,632,293.83","3,506,867,738.29","2,398,930,543.35","1,516,155,546.79","1,560,783,820.28","1,935,312,000.00","1,513,556,000.00","1,555,915,457.87","2,092,663,000.00","2,323,670,000.00","2,881,738,000.00","2,768,494,000.00","3,003,762,000.00","3,010,664,000.00"
交易性金融资产,,,,,"58,740.00",,,,,,,,,,,,,,,,,,,,,,"80,000,000.00",,"128,500,000.00",,"45,000,000.00",,,,"133,600,000.00",,,,,,,"1,387,978.00","5,345,714.60","7,908,000.00","27,202,492.34","11,395,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"376,800.00",,,
应收票据,"100,000.00","300,000.00","680,000.00","147,500.00","4,322,876.60","600,000.00","1,835,208.00","1,830,000.00","1,933,000.00","1,294,207.63","1,330,000.00","4,290,000.00","1,149,600.00","1,220,000.00","937,600.00","63,481,065.43","50,698,165.67","89,594,134.30","63,727,413.50","54,719,220.00","53,519,962.50","145,750,741.12","53,097,739.00","353,160,224.69","295,221,889.77","342,591,086.13","111,587,090.75","157,885,031.98","149,395,103.79","249,643,297.02","163,089,778.92","81,435,784.69","175,571,940.13","73,651,911.32","47,884,061.78","144,184,866.16","96,271,720.26","186,271,466.95","227,363,746.20","197,919,204.39","179,167,807.55","46,481,740.98","112,170,794.59","109,191,343.59","86,735,949.58","44,626,319.00"
应付票据,"22,000,000.00","20,000,000.00","10,000,000.00","29,951,500.00","55,450,000.00","68,000,000.00","44,200,000.00","33,657,799.36","62,572,255.96","61,644,456.60","20,000,000.00","15,000,000.00",,,,"516,210,000.00","131,450,000.00","493,800,000.00","398,100,000.00","315,650,000.00","344,000,000.00","348,950,000.00","471,950,000.00","165,500,000.00",,"71,944,000.00","136,860,000.00","132,760,000.00",,,"8,000,000.00","43,000,000.00","50,000,000.00","15,000,000.00",,"24,000,000.00","24,000,000.00",,"200,000,000.00","100,000.00","22,100,000.00","30,000,000.00","73,766,000.00","95,000,000.00","31,500,000.00","203,061,968.00"
应收账款,"145,642,194.22","149,120,446.21","162,266,463.86","111,516,078.13","160,032,103.19","124,932,553.70","124,143,228.19","99,983,013.99","159,144,254.12","140,412,994.14","168,014,095.35","154,714,072.82","213,546,480.39","245,031,528.37","191,484,820.17","201,804,038.30","256,094,735.19","346,927,119.29","360,307,610.46","245,099,721.97","356,308,374.62","267,140,930.58","413,544,961.62","296,388,532.90","322,992,274.67","324,134,819.09","369,382,405.88","199,204,239.81","333,765,873.59","340,072,799.41","473,940,918.99","384,090,179.14","441,579,592.69","380,617,668.53","427,118,330.58","324,620,299.93","412,632,537.02","392,228,433.07","366,316,519.23","370,889,184.30","401,990,615.45","421,696,417.48","375,552,072.42","475,573,438.59","486,899,888.19","462,916,053.90"
应付账款,"63,796,435.65","57,782,364.84","72,023,436.30","85,425,666.26","65,197,072.44","72,582,814.89","70,768,502.44","91,968,554.74","85,990,819.55","133,508,703.89","135,214,409.40","147,206,983.85","155,960,454.12","165,110,471.88","154,891,050.61","566,707,751.26","610,324,287.80","634,423,428.69","675,545,473.52","686,636,541.98","656,695,027.85","789,749,238.59","1,096,740,868.78","1,976,865,223.02","1,834,562,112.52","1,885,377,662.69","1,472,525,410.27","990,782,105.29","873,483,034.05","988,661,208.04","889,539,844.28","867,949,855.60","1,031,572,379.22","851,885,890.24","910,103,003.29","724,251,505.53","711,660,738.94","752,096,769.92","737,929,785.78","503,748,813.98","546,236,477.44","665,258,116.60","629,203,128.96","584,122,790.43","586,046,474.50","623,287,782.26"
预付款项,"34,608,121.61","32,522,555.16","35,673,709.52","21,325,527.23","24,588,835.38","41,430,857.03","41,127,700.20","11,598,223.58","57,320,441.26","40,776,972.90","38,604,743.07","67,684,890.36","57,059,384.24","37,539,750.69","48,054,680.02","1,150,340,348.78","1,629,419,366.62","1,538,760,355.75","1,657,310,230.80","1,826,380,874.46","1,916,870,990.95","2,378,338,692.08","2,029,357,870.93","819,036,895.74","1,156,423,409.14","1,348,400,760.75","626,124,436.84","338,959,094.26","530,115,559.82","610,820,144.29","931,790,738.60","1,189,058,406.22","798,336,715.50","765,043,984.09","675,674,357.46","628,038,862.31","461,962,953.49","431,926,280.36","515,644,536.21","112,483,250.21","180,669,481.22","366,946,108.42","475,125,245.90","560,312,842.25","391,278,048.33","421,250,829.70"
预收款项,"72,264,240.50","85,435,766.68","116,599,251.96","106,357,158.12","84,585,411.79","75,996,678.56","149,951,028.64","207,894,364.04","202,060,740.79","149,599,666.67","252,204,447.57","261,881,302.88","264,288,646.37","192,375,662.05","145,426,808.66","169,872,922.03","201,866,833.33","178,498,049.16","255,183,703.57","196,190,935.80","149,540,772.11","164,460,818.99","174,766,376.26","250,134,053.69","252,774,703.46","407,351,141.06","330,073,996.95","676,368,865.16","521,295,124.01","309,380,119.78","382,716,923.77","372,200,472.73","339,041,444.79","341,411,285.28","312,471,087.15","477,568,647.91","189,320,013.58","194,138,807.63","351,510,665.68","377,588,983.15","247,807,478.92","247,241,032.19","407,394,120.27","319,308,817.06","214,900,980.35","237,957,301.70"
其他应收款,"22,047,190.31","22,763,399.77","18,566,772.35","19,218,077.61","27,416,550.23","25,651,256.47","25,355,850.99","18,439,474.49","24,654,105.55","33,567,915.69","36,181,006.05","19,313,879.73","47,636,328.68","29,197,546.96","26,263,974.37","24,070,043.10","30,886,303.82","42,215,260.23","57,159,892.79","51,096,929.99","60,338,721.95","52,286,891.58","26,176,948.87","31,008,199.29","69,742,341.67","39,042,023.24","73,410,741.99","410,948,756.66","473,901,799.10","544,276,535.57","518,460,065.37","505,727,015.91","469,824,921.50","465,945,999.81","474,969,911.26","808,360,744.76","814,350,157.89","812,899,621.01","767,704,425.51","523,815,364.64","224,474,942.77","212,366,630.38","195,835,197.49","142,726,555.99","147,510,373.86","167,853,885.01"
应付职工薪酬,"4,820,759.51","4,139,915.97","4,155,829.12","3,010,317.70","3,787,366.03","4,196,234.21","4,535,770.03","4,088,115.18","5,137,919.52","8,779,168.77","5,583,524.26","4,318,432.78","7,782,124.87","5,365,743.92","6,783,249.74","31,957,183.28","26,726,579.76","19,557,832.41","19,820,487.60","38,805,490.11","38,269,323.99","29,922,606.72","29,944,683.02","31,093,084.98","40,379,400.04","27,091,637.56","27,148,218.12","34,063,713.31","29,520,946.01","27,024,110.86","48,917,188.04","59,444,446.79","52,765,676.21","69,692,363.34","73,038,927.43","85,244,007.34","72,066,124.36","77,524,645.07","84,961,739.73","95,544,866.83","67,083,067.70","76,429,112.41","87,625,805.12","94,927,531.20","67,101,065.64","84,160,871.36"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-3,270,068.20","-3,044,361.73","-2,779,644.69","3,177,023.59","6,156,165.08","5,313,903.61","8,029,610.29","11,325,885.50","11,830,770.38","2,666,376.95","1,107,555.20","9,992,953.22","16,878,538.15","5,705,507.78","4,622,983.38","-189,868,950.62","-240,851,785.04","-336,959,985.08","-265,642,386.15","-434,752,747.34","-435,340,953.69","-511,676,070.18","-492,771,408.57","-260,020,834.67","-155,622,106.63","-341,745,333.82","-223,970,172.27","28,801,688.79","46,113,553.43","68,201,361.46","87,235,977.96","46,019,214.45","109,928,072.79","76,958,653.53","37,465,631.92","46,855,815.24","43,530,326.52","86,779,837.89","74,094,639.92","119,505,692.75","111,510,465.53","73,696,685.32","82,687,006.69","146,396,845.03","189,007,483.07","94,780,560.12"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,"333,450.00","473,600.00","72,900.00","667,812.50","768,087.50","277,600.00",,"561,200.01","549,000.00","91,500.00",,,,,,,,,"82,901,085.19","15,066,508.03","83,713,340.91","144,152,807.39","160,468,447.14","126,554,757.98","140,185,209.34","210,988,648.60","87,926,721.10","104,553,791.71","113,008,370.41","181,267,665.33","139,428,338.31","140,969,141.17","151,353,266.10","150,452,546.62","62,241,091.55","108,491,523.81","128,233,623.46","92,292,460.98","72,905,592.51","89,207,984.89","127,376,153.14","96,621,518.25","58,469,367.30","89,763,616.62","131,279,572.17"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"827,870.43","827,870.43","827,870.43","827,870.43","827,870.43","827,870.43","827,870.43","827,870.43","827,870.43","827,870.43","827,870.43","827,870.43","827,870.43","827,870.43","827,870.43",,,,,,,,"270,823,660.30",,,"310,822,660.30",,,,"79,672,229.73",,,,"95,401,834.14",,,,,"16,039,602.00","9,665,014.72","9,665,014.72","83,878,696.02","81,378,696.02","12,037,536.00","12,037,536.00","1,049,152,572.11"
存货,"216,497,534.66","215,360,085.93","249,251,043.45","326,129,881.27","297,278,650.87","317,246,510.68","322,399,954.31","333,690,241.02","308,344,847.76","391,399,741.90","425,748,688.51","414,970,677.10","385,239,227.37","373,725,656.61","359,014,678.19","701,904,949.21","918,367,872.66","1,071,070,241.50","867,265,895.39","1,238,421,023.13","1,267,973,306.40","1,251,175,000.74","1,204,476,999.86","944,757,172.43","1,519,705,243.80","1,627,626,893.13","1,455,696,535.77","1,637,414,459.98","1,824,914,256.34","1,479,595,231.68","1,397,625,270.46","1,917,060,383.40","1,873,543,304.73","1,888,508,317.70","1,592,140,453.87","1,275,533,714.47","1,240,210,322.55","876,060,420.98","792,088,142.97","832,885,913.58","899,969,449.76","817,985,705.19","700,995,508.88","995,023,260.79","1,212,387,929.66","975,562,553.03"
其他应付款,"28,983,739.70","24,948,301.76","12,625,680.76","27,633,770.72","35,244,456.35","56,067,670.69","29,896,726.93","14,869,840.88","32,862,848.83","56,790,282.97","74,028,649.29","24,306,165.42","53,897,787.43","36,522,274.01","57,261,458.63","104,861,542.49","121,321,982.70","289,905,465.20","293,226,582.98","202,611,521.71","203,948,472.18","238,151,360.41","209,531,680.09","380,588,966.48","408,348,382.12","456,030,088.85","457,766,193.02","567,598,726.11","506,564,535.29","739,186,450.33","714,238,110.01","833,076,221.63","563,774,559.76","490,445,065.20","498,776,696.01","523,295,195.05","455,118,112.30","422,828,765.16","475,698,539.81","352,874,712.45","377,955,875.72","340,887,323.70","321,602,394.03","213,816,273.70","254,383,872.13","298,657,598.26"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"46,000,000.00","39,000,000.00","33,800,000.00","35,300,000.00","39,500,000.00","44,000,000.00","38,700,000.00","20,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","10,000,000.00","35,000,000.00","50,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00",,,,,,"600,000,000.00","80,000,000.00","300,000,000.00","300,000,000.00","1,000,000,000.00","1,000,000,000.00","401,550,000.00","401,550,000.00","3,905,095,662.44","1,906,799,759.81","2,291,420,340.00","1,298,344,970.00","704,549,840.00","400,000,000.00","200,000,000.00",,,,,,,,"1,496,214,792.06"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"835,067,662.75","785,415,942.28","683,079,004.39","537,187,334.14","473,086,939.60","802,524,926.21","384,417,246.68","271,738,080.84","751,579,514.28","626,399,130.07","918,169,539.51","139,672,703.31","166,778,404.37","180,368,083.32","196,162,550.81","222,456,222.55","224,025,301.93","543,709,687.53","398,468,450.39"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,"1,995,968,333.89","1,995,968,333.89","1,998,455,666.89","1,999,699,333.39","997,200,241.92","1,997,900,181.43","1,998,522,497.88","2,996,903,443.55",,"2,446,472,916.66","1,948,541,666.67","1,948,808,333.35","2,279,097,151.89","1,899,094,401.33","1,698,566,165.47","999,111,111.11","1,498,939,893.45","499,649,482.49","499,739,178.07","499,953,424.64",,,
流动资产合计,"460,365,696.22","496,261,324.52","507,063,679.15","555,253,230.07","575,554,783.89","576,504,237.51","586,366,990.97","556,621,767.86","680,954,254.71","742,872,540.04","863,691,146.35","777,002,712.96","849,901,372.44","790,097,927.25","728,821,532.90","3,357,169,086.50","3,398,903,537.57","4,806,858,361.67","4,224,778,370.64","5,278,586,369.67","4,711,924,349.14","4,840,783,925.51","4,759,583,434.10","3,307,958,436.93","6,952,005,553.37","4,967,438,375.94","4,040,833,782.40","4,796,097,213.98","5,922,590,922.22","5,037,343,436.25","5,354,511,211.02","5,961,239,240.49","7,495,711,478.89","5,295,477,151.53","4,856,843,571.42","5,026,407,152.25","4,478,790,930.37","4,680,715,897.13","4,232,768,049.70","4,609,182,988.54","4,333,607,005.68","4,528,432,801.92","5,261,018,209.49","4,791,877,148.68","5,078,897,145.56","6,003,955,738.28"
流动负债合计,"462,592,977.59","495,923,307.95","503,726,023.88","541,256,206.82","559,316,154.62","562,653,259.89","578,587,108.76","534,632,430.13","607,644,425.47","660,165,526.28","771,507,956.15","682,983,708.58","737,535,421.37","670,807,530.07","612,513,421.45","3,153,365,766.66","3,262,777,925.99","4,134,090,429.05","4,054,257,280.49","5,348,046,319.08","4,982,260,554.59","4,712,456,043.38","6,097,269,012.27","8,277,436,587.03","9,672,837,475.66","8,520,941,096.87","7,618,910,088.08","8,728,547,789.68","9,349,391,586.53","9,104,938,519.97","9,137,648,884.54","11,277,983,745.23","12,198,956,244.24","9,838,978,102.79","7,628,391,739.12","6,443,258,801.30","5,464,065,061.12","5,495,480,614.60","4,545,194,545.01","4,586,789,027.71","4,063,878,847.41","4,468,176,297.45","5,162,346,893.98","4,292,573,160.72","4,448,503,028.31","7,229,217,018.04"
