科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
工程物资,,,,,,,,,,,"20,821,963.61","14,316,194.45","13,723,002.60","12,501,740.25","11,696,632.39","15,155,003.00","12,244,246.83","18,797,872.82","17,222,138.77","21,551,121.35","5,796,450.61","10,413,420.19","5,841,686.27","5,851,042.00","1,042,805.67","1,038,411.40","679,813.15","781,770.42","788,063.58","788,063.58","788,063.58","788,063.58","788,063.58","788,063.58","788,063.58","788,063.58","788,063.58","788,063.58"
非流动负债合计,"152,748,109.00","152,755,451.67","151,339,483.30","151,144,840.75","150,795,991.20","150,645,588.67","245,267,910.50","241,174,781.23","330,943,806.66","327,240,244.47","323,003,058.96","297,816,870.86","294,403,686.17","285,120,834.98","273,786,211.92","268,104,173.96","264,158,453.49","260,546,955.65","257,042,195.81","253,293,942.93","264,341,378.74","283,663,967.55","310,157,259.06","306,608,815.23","307,258,934.36","303,850,105.35","313,783,745.35","346,789,650.79","341,194,152.84","336,684,639.44","331,934,425.51","334,666,417.61","329,745,752.47","327,133,879.23","329,311,394.03","328,417,887.66","324,560,420.52","321,415,519.89"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"748,377,635.93","799,863,082.49","1,408,739,337.34","1,539,083,209.27","1,411,915,912.93","1,477,186,576.33","2,150,528,705.48","3,131,506,314.17","4,092,896,858.04","3,995,327,260.38","4,508,484,255.51","6,135,867,470.80","8,974,539,754.65","8,415,074,950.77","7,636,467,875.91","8,921,816,908.73","8,947,154,276.54","8,773,508,559.94","9,808,359,612.30","9,735,085,831.85","10,821,704,181.27","10,457,995,871.89","9,376,942,269.94","10,084,947,436.69","9,028,618,423.30","9,246,465,984.32","9,701,688,292.13","9,877,322,223.04","10,918,840,106.17","10,197,655,453.91","8,764,151,134.09","10,286,368,148.26","12,767,076,382.17","10,044,498,770.01","9,291,927,967.59","11,104,879,181.80","13,763,271,610.19","11,415,580,425.68"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"135,000,000.00","405,000,000.00","405,000,000.00","405,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","1,080,000,000.00","1,080,000,000.00","1,080,000,000.00","1,080,000,000.00","1,080,000,000.00","1,080,000,000.00","1,080,000,000.00","1,080,000,000.00","1,076,420,000.00","1,076,420,000.00","1,076,420,000.00","1,076,420,000.00","1,506,988,000.00","1,506,988,000.00","1,506,988,000.00","1,506,988,000.00","1,506,988,000.00","1,506,988,000.00","1,506,988,000.00","1,506,988,000.00","1,506,988,000.00","1,506,988,000.00","1,506,988,000.00","1,506,988,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"21,330,199.51","1,080,199.51","1,080,199.51","1,080,199.51","2,556,409,699.51","2,556,409,699.51","2,556,409,699.51","2,556,409,699.51","2,556,409,699.51","2,556,409,699.51","1,506,526,387.41","1,506,493,014.32","1,506,526,387.41","1,506,526,387.41","1,326,526,387.41","1,326,526,387.41","1,326,526,387.41","1,326,526,387.41","1,326,526,387.41","1,326,526,387.41","1,326,526,387.41","1,326,526,387.41","1,172,313,168.83","1,172,313,168.83","1,172,313,168.83","1,172,313,168.83","741,745,168.83","741,745,168.83","741,745,168.83","741,745,168.83","741,772,733.14","741,772,733.14","741,704,076.44","741,704,076.44","741,704,076.44","741,704,076.44","741,704,076.44","741,704,076.44"
无形资产,"115,319,235.41","135,859,413.29","134,529,696.19","137,204,901.65","136,459,994.21","135,675,270.19","744,547,550.51","729,660,217.25","715,209,681.76","699,888,516.86","684,374,910.76","669,100,464.00","790,421,275.28","774,310,967.37","756,058,001.79","740,335,088.77","1,510,643,931.19","1,493,536,859.88","1,623,415,739.42","1,672,575,827.26","1,658,817,666.17","1,668,693,152.95","1,653,938,875.96","1,651,846,533.43","1,692,864,234.91","1,671,318,006.16","1,663,601,958.62","1,648,560,280.39","1,671,597,817.48","1,659,294,748.12","1,640,643,398.76","1,648,988,133.55","1,634,624,841.57","1,626,078,045.04","1,617,683,227.34","1,652,076,559.98","1,653,546,427.07","1,655,243,006.67"
盈余公积,"57,699,021.48","94,416,155.66","94,416,155.66","94,416,155.66","189,684,136.10","189,684,136.10","189,684,136.10","189,684,136.10","225,000,000.00","225,000,000.00","225,000,000.00","225,000,000.00","404,392,446.53","404,392,446.53","404,392,446.53","404,392,446.53","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","753,494,000.00","753,494,000.00","753,494,000.00","753,494,000.00","753,494,000.00","753,494,000.00","753,494,000.00","753,494,000.00","753,494,000.00","753,494,000.00"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,"37,455,640.65","54,336,246.20","146,450,630.64","154,182,530.59",,,,,,,,,,,,,,,,
商誉,,,,,,,"258,574,561.06","258,574,561.06","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","282,942,008.74","292,103,218.75","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95","276,001,989.95"
未分配利润,"506,775,332.31","882,365,705.82","1,308,728,849.24","1,624,187,147.60","1,878,717,731.87","2,600,163,260.04","2,585,950,127.30","3,054,394,074.33","3,688,069,704.93","4,859,604,963.21","5,051,926,448.85","6,154,016,907.50","7,079,636,034.33","9,291,684,190.52","8,903,522,564.84","10,557,760,294.51","11,748,331,355.38","14,104,819,920.97","12,873,240,500.95","14,085,911,864.38","14,588,990,145.22","16,590,390,039.31","15,283,059,481.96","16,411,321,824.24","16,936,001,340.22","19,163,130,848.96","17,968,023,868.86","19,244,331,099.58","19,934,852,875.21","22,390,854,733.88","20,646,079,602.00","22,061,432,892.90","23,049,443,346.09","25,792,400,353.14","23,793,029,021.04","25,466,430,634.14","26,511,938,505.25","29,987,086,108.75"
长期待摊费用,,,,,,"337,082.80","2,585,992.42","2,863,541.49","713,521.09","729,349.23","1,467,404.99","1,721,727.68","1,784,401.95","2,481,862.76","3,687,790.26","4,359,249.39","6,334,763.50","4,588,815.72","3,428,708.39","3,340,558.74","6,714,474.17","6,738,445.39","5,152,625.03","3,394,458.53","5,923,670.98","5,725,251.25","5,537,248.17","5,247,655.11","5,156,212.57","4,949,507.18","4,757,485.19","5,792,375.20","2,158,153.24","2,605,047.85","2,166,410.57","1,136,783.93","1,091,644.16","1,088,570.12"
少数股东权益,,,,,"3,993,128.82","6,359,150.18","414,209,964.96","452,530,337.06","467,694,199.96","580,123,008.48","7,761,144.56","14,991,873.45","18,075,974.33","18,340,835.63","16,484,959.91","16,613,078.05","15,678,839.54","15,717,481.07","15,558,617.11","15,737,532.86","7,673,301.04","7,807,346.72","5,953,949.07","5,918,469.09","4,370,718.71","4,376,426.68","4,252,364.26","4,372,597.93","4,384,481.94","4,437,479.80","2,016,955.16","-10,044,895.68","-15,785,202.54","-16,730,561.76","-20,583,871.48","-20,788,452.33","-20,171,193.53","-19,418,286.24"
递延所得税资产,"10,080,935.58","15,201,260.51","29,480,692.53","36,013,621.65","19,323,270.14","45,723,794.14","80,247,060.78","159,426,049.46","147,487,942.21","251,028,453.02","365,721,554.54","433,217,143.92","520,752,506.93","542,825,917.93","863,863,450.09","819,443,751.35","661,214,553.24","775,953,548.62","618,023,561.76","658,057,478.38","673,016,666.61","679,056,479.76","649,541,862.64","707,918,170.03","567,574,520.22","766,396,653.38","673,108,336.83","728,697,102.59","592,195,239.79","593,529,360.74","696,454,373.66","744,354,492.01","568,074,960.43","575,490,951.13","716,851,356.65","835,741,514.60","649,659,107.71","723,135,661.18"
外币报表折算价差,,,,,,,,,,,,,,,,,,,"-5,332.72","-4,142.38",-122.69,-852.96,"-1,832.77",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"513,606,824.94","513,606,824.94","513,606,824.94","513,606,824.94","158,606,824.94","407,506,824.94","707,506,824.94","810,806,824.94","1,004,034,598.94","1,223,236,598.94","1,263,393,400.94","994,785,770.94","204,227,633.91","205,162,205.84"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"350,016,388.26","507,679,048.60","630,200,834.57","685,950,066.31","712,897,986.47","781,141,292.24","2,025,521,998.44","2,163,931,237.39","2,411,258,966.88","2,937,810,662.13","3,591,784,774.60","4,089,674,221.57","4,691,588,876.99","5,160,144,090.73","5,869,514,480.79","6,587,429,728.64","8,137,027,808.84","9,244,190,665.88","9,698,402,278.61","10,256,424,528.53","11,000,440,105.63","11,641,338,359.14","11,642,206,742.62","11,902,545,473.51","12,566,411,432.62","13,023,164,469.90","13,079,224,103.18","13,127,013,432.91","12,404,432,215.38","12,773,899,258.79","13,009,785,619.13","13,279,226,899.28","13,479,487,768.98","13,628,271,406.54","13,864,436,496.55","14,285,756,236.34","14,731,564,982.17","15,344,221,101.21"
