科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应交税费,"3,326,869.13","4,987,306.93","10,432,502.88","-1,526,390.12","2,419,291.06","2,002,249.92","12,450,154.08","2,943,047.71","5,341,384.42","6,824,753.69","14,828,897.32","11,450,607.99","7,768,931.45","9,426,880.27","12,646,228.53","3,337,781.58","11,352,893.10","4,152,985.18","14,749,239.40","8,152,584.03","9,724,402.79","2,480,971.06","8,713,228.11","4,284,639.85","10,915,092.03","14,969,943.22","39,572,649.21","31,811,562.14","21,710,663.07","25,610,417.92","67,358,607.99"
应收利息,,,,,,,"1,924,564.65","3,698,830.16","1,554,403.56","3,327,183.24","2,460,652.37","4,201,334.89","971,266.67","1,980,462.48","2,085,902.27","757,308.01","473,395.42","300,396.77","108,296.95","508,952.92","240,648.57","132,820.35","20,345.65","10,156.03","17,430.44","46,125.11","321,535.19","336,241.25","312,212.00","634,010.99","152,566.47"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,095.89",,,,"140,995.89"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"20,000,000.00","10,000,000.00",,,,,,,,,,,,,,,"255,810.68","255,810.68","255,810.68","255,810.68","303,418.24","303,418.24","303,418.24","303,418.24","212,042.42","212,042.42",,,"342,077.89","339,480.00","339,480.00"
存货,"38,201,297.51","31,882,156.59","37,427,109.15","55,345,619.02","45,343,476.49","49,762,424.93","57,136,270.70","72,068,768.35","50,472,546.66","56,866,577.57","55,606,482.69","63,045,922.14","61,371,674.74","70,881,652.76","66,614,697.89","94,647,972.46","97,640,241.52","107,021,024.55","118,093,826.31","112,939,597.60","105,584,885.21","118,911,444.32","129,839,391.23","135,503,369.24","122,372,938.70","141,639,044.25","140,154,661.19","158,314,118.51","156,262,219.91","260,486,657.78","231,557,258.67"
其他应付款,"3,254,700.60","2,066,634.37","2,512,561.67","1,586,152.75","8,354,625.64","4,149,450.67","5,027,366.15","3,866,768.61","4,024,783.77","4,079,432.98","6,930,360.72","6,242,404.02","7,647,942.42","9,820,191.84","9,335,291.90","8,235,762.39","9,950,565.51","23,660,020.75","22,891,158.45","18,891,501.22","30,670,102.34","29,789,943.06","14,363,843.42","12,533,442.27","15,110,666.66","14,607,405.53","119,373,570.13","41,742,339.24","33,477,682.53","35,599,701.91","44,402,533.33"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,"4,533,048.05","3,445,300.35","3,397,813.67","2,756,258.85","143,099,569.39","141,743,710.16","111,882,610.82","84,626,344.00","47,523,961.74","73,593,549.88","100,729,145.44","65,351,014.62","64,493,486.76","49,336,214.19","21,206,546.39","26,219,498.76","195,771,906.45"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"149,987,140.41","160,011,319.78","196,298,700.66","188,307,134.25","519,224,376.34","507,259,584.62","526,787,604.72","527,932,502.62","505,520,345.63","513,391,418.39","550,638,263.78","567,187,140.98","539,281,761.30","540,078,265.71","556,669,711.50","566,707,708.51","541,494,350.17","502,079,586.34","555,564,544.97","516,257,761.41","472,329,020.02","475,337,399.06","486,055,021.97","490,591,467.60","510,124,682.25","571,916,047.65","839,944,023.06","916,421,211.23","1,012,581,508.79","1,110,251,879.36","1,332,253,066.59"
流动负债合计,"76,566,231.82","60,236,911.29","63,128,707.66","52,968,915.30","55,308,440.19","49,472,139.33","70,314,983.15","72,602,163.57","58,538,588.52","62,983,177.16","92,876,021.22","102,450,148.86","74,162,929.66","77,037,221.33","99,152,724.97","97,723,175.25","84,912,029.78","89,581,896.87","135,812,623.59","99,399,911.17","93,125,922.71","95,064,661.59","101,113,420.03","85,976,160.71","99,209,536.70","115,438,754.00","354,769,295.74","281,843,862.65","363,220,468.21","438,448,334.10","621,061,252.23"
可供出售金融资产,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","13,000,000.00","13,000,000.00","13,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,177,449.00"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,243,839.86","26,528,401.90"
预计负债,,"245,801.08","319,258.65","264,010.17","169,661.65","169,782.74","449,347.43","521,388.01","471,687.25","448,081.41","836,583.29","863,668.84","957,412.24","978,507.08","798,802.20","911,013.26","938,367.32","662,790.00","782,225.02","889,121.45","928,762.43","593,264.65","770,876.42","780,423.88","960,128.01","1,077,245.82","3,732,165.32","4,648,455.98","5,558,640.99","5,662,680.06","8,938,440.10"
固定资产,"9,343,880.68","9,782,473.09","12,226,642.79","12,106,165.81","12,495,204.79","12,099,582.57","12,300,214.47","12,636,158.87","12,841,851.33","14,178,358.72","13,975,650.76","49,254,170.42","51,632,317.04","58,716,338.68","58,718,469.70","60,216,700.97","61,697,820.69","138,759,363.84","144,687,197.30","143,854,450.11","145,385,611.04","150,126,506.04","151,453,999.99","149,265,189.35","160,179,405.93","155,959,579.89","156,966,468.04","155,765,416.97","163,024,428.49","161,397,867.42","164,002,912.81"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,"156,223.60","247,776.60","807,825.40","1,843,003.90","5,070,023.33","9,759,957.55","15,390,423.33","20,151,915.20","30,645,638.23","2,249,180.93","11,517,375.35","14,446,851.20","28,824,484.51","30,638,250.54","45,285,893.89",,,"2,678,914.00",,,,,,,,,,,
其他非流动负债,"2,000,000.00","5,500,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,,"2,101,394.76","8,301,331.04","8,301,267.32","9,351,203.60","9,351,139.88","9,551,076.16","9,551,012.44","10,350,948.72",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"2,000,000.00","5,745,801.08","3,319,258.65","3,264,010.17","3,169,661.65","3,169,782.74","449,347.43","521,388.01","471,687.25","448,081.41","2,937,978.05","9,164,999.88","9,258,679.56","10,329,710.68","10,149,942.08","10,462,089.42","10,489,379.76","11,013,738.72","9,933,110.02","10,039,942.73","8,469,519.99","1,393,958.49","7,705,096.30","7,464,580.04","6,594,220.45","6,461,274.54","8,866,130.32","9,782,357.26","10,192,478.55","8,046,453.90","11,072,150.22"
固定资产清理,,,,,,,,,,,,,"1,581.00",,,,,,,,,,,,,,,427.94,,,
负债合计,"78,566,231.82","65,982,712.37","66,447,966.31","56,232,925.47","58,478,101.84","52,641,922.07","70,764,330.58","73,123,551.58","59,010,275.77","63,431,258.57","95,813,999.27","111,615,148.74","83,421,609.22","87,366,932.01","109,302,667.05","108,185,264.67","95,401,409.54","100,595,635.59","145,745,733.61","109,439,853.90","101,595,442.70","96,458,620.08","108,818,516.33","93,440,740.75","105,803,757.15","121,900,028.54","363,635,426.06","291,626,219.91","373,412,946.76","446,494,788.00","632,133,402.45"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"14,000,000.00","63,000,000.00","63,000,000.00","63,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","109,200,000.00","109,200,000.00","109,200,000.00","109,200,000.00","110,550,000.00","110,550,000.00","110,550,000.00","110,505,000.00","220,983,683.00","220,983,683.00","220,983,683.00","220,983,683.00","373,450,947.00","373,450,947.00","373,450,947.00","378,430,947.00","376,303,996.00","376,303,996.00","396,783,995.00","407,712,556.00","611,385,834.00","611,385,834.00","611,385,834.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"7,301,030.39","17,349,545.46","17,349,545.46","17,349,545.46","305,924,703.92","305,924,703.92","305,924,703.92","305,924,703.92","280,724,703.92","280,724,703.92","280,724,703.92","280,724,703.92","288,622,203.92","288,622,203.92","292,258,559.06","291,995,309.06","183,004,813.56","183,004,813.56","185,529,199.37","185,529,199.37","27,764,626.35","27,764,626.35","21,603,885.40","42,519,885.40","39,962,753.16","39,962,753.16","259,911,196.58","385,319,776.18","181,015,758.18","181,015,758.18","190,445,838.18"
无形资产,"286,908.33","398,128.58","8,985,264.93","8,909,260.07","9,285,916.01","21,780,691.70","21,884,654.76","21,836,376.30","21,915,246.16","21,765,047.98","21,827,404.52","21,676,555.03","21,535,619.73","21,558,787.93","21,650,663.25","21,480,840.79","21,289,363.18","21,171,398.50","21,747,724.25","21,688,607.32","21,517,216.26","21,260,532.28","21,193,022.53","21,132,521.81","20,988,023.22","20,705,451.08","20,634,466.60","20,542,426.53","32,585,163.98","32,552,375.15","32,628,957.77"
盈余公积,"8,286,185.85","5,987,207.91","10,510,696.56","10,510,696.56","10,510,696.56","10,510,696.56","13,649,057.24","13,649,057.24","13,649,057.24","13,649,057.24","18,524,559.04","18,524,559.04","18,524,559.04","18,524,559.04","23,485,189.12","23,485,189.12","23,485,189.12","23,485,189.12","30,513,063.13","30,513,063.13","30,513,063.13","30,513,063.13","31,958,314.15","31,958,314.15","31,958,314.15","31,958,314.15","41,131,637.24","41,131,637.24","41,131,637.24","41,131,637.24","44,300,266.13"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,377,600.00","28,377,600.00","17,642,220.00","17,642,220.00","17,642,220.00"
商誉,,,,,,,,,,,,,,,,,,,"9,163,592.38","9,163,592.38","9,163,592.38","9,163,592.38","9,163,592.38","9,163,592.38","9,163,592.38","9,163,592.38","190,529,767.81","190,529,767.81","190,529,767.81","190,529,767.81","190,529,767.81"
未分配利润,"52,382,381.15","18,270,242.20","62,017,607.21","64,179,970.18","84,127,312.38","90,988,302.62","92,444,049.49","96,309,528.89","93,962,495.22","103,449,231.12","114,225,246.65","121,803,318.72","124,822,415.17","131,695,355.44","135,551,973.45","150,495,044.88","153,183,304.93","160,610,291.77","173,735,539.81","174,388,977.14","142,330,618.16","155,453,751.41","160,754,876.38","154,161,774.73","176,806,725.29","208,915,313.49","226,574,804.79","235,672,992.53","246,892,395.40","272,958,908.41","314,661,234.52"
长期待摊费用,,,"720,000.00","748,589.00",,,,,,,,,,,,,,,,,"235,849.06","624,757.82",,,,"235,849.06",,,,"3,352,324.84","3,482,989.10"
少数股东权益,,,,,,,,,,,,,,,,,,,"3,188,179.78","2,972,816.44","3,146,098.64","3,184,789.64","3,411,454.72","3,320,090.68","4,246,324.31","4,024,399.50","4,388,473.56","4,348,950.89","19,466,388.15","20,168,081.82","19,085,671.69"
递延所得税资产,"917,899.79","397,786.49","938,983.56","954,211.94","1,227,492.16","1,082,762.38","739,643.95","841,846.29","878,665.70","967,510.56","1,401,551.59","1,500,683.06","1,972,132.93","1,958,806.89","5,285,059.72","5,622,306.92","6,290,972.22","6,676,833.72","8,551,907.50","10,222,793.39","10,176,013.49","10,521,173.03","12,394,412.02","14,000,526.97","14,578,264.34","15,016,878.09","17,335,613.54","18,511,451.88","18,778,885.46","17,132,147.00","24,497,290.87"
外币报表折算价差,,,,,,,,,,,,,,,,,,"7,569.36",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,839,605.75","24,436,583.00","24,436,583.00","24,436,583.00","5,370,729.02"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"10,548,688.80","10,578,388.16","23,027,114.88","22,966,003.42","23,816,438.36","36,806,040.55","39,994,536.51","45,074,339.01","51,026,186.52","57,062,832.46","67,850,245.10","74,680,589.44","86,659,026.05","96,680,784.70","114,478,677.18","117,958,099.22","134,564,049.98","186,607,596.06","204,150,421.43","207,608,357.20","206,478,282.23","211,696,561.55","214,205,026.92","213,561,830.51","224,909,285.87","211,081,350.50","423,305,921.74","419,786,074.13","442,354,828.74","444,644,905.08","461,218,498.28"
所有者权益(或股东权益)合计,"81,969,597.39","104,606,995.57","152,877,849.23","155,040,212.20","484,562,712.86","491,423,703.10","496,017,810.65","499,883,290.05","497,536,256.38","507,022,992.28","522,674,509.61","530,252,581.68","542,519,178.13","549,392,118.40","561,845,721.63","576,480,543.06","580,656,990.61","588,091,546.81","613,969,232.79","614,426,264.71","577,211,859.55","590,575,340.53","591,441,532.56","610,712,557.36","629,230,210.97","661,097,369.61","899,614,518.74","1,044,581,065.45","1,081,523,390.77","1,108,401,996.44","1,161,338,162.42"
资产总计,"160,535,829.21","170,589,707.94","219,325,815.54","211,273,137.67","543,040,814.70","544,065,625.17","566,782,141.23","573,006,841.63","556,546,532.15","570,454,250.85","618,488,508.88","641,867,730.42","625,940,787.35","636,759,050.41","671,148,388.68","684,665,807.73","676,058,400.15","688,687,182.40","759,714,966.40","723,866,118.61","678,807,302.25","687,033,960.61","700,260,048.89","704,153,298.11","735,033,968.12","782,997,398.15","1,263,249,944.80","1,336,207,285.36","1,454,936,337.53","1,554,896,784.44","1,793,471,564.87"
负债和所有者(或股东权益)合计,"160,535,829.21","170,589,707.94","219,325,815.54","211,273,137.67","543,040,814.70","544,065,625.17","566,782,141.23","573,006,841.63","556,546,532.15","570,454,250.85","618,488,508.88","641,867,730.42","625,940,787.35","636,759,050.41","671,148,388.68","684,665,807.73","676,058,400.15","688,687,182.40","759,714,966.40","723,866,118.61","678,807,302.25","687,033,960.61","700,260,048.89","704,153,298.11","735,033,968.12","782,997,398.15","1,263,249,944.80","1,336,207,285.36","1,454,936,337.53","1,554,896,784.44","1,793,471,564.87"
