科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"13,761,715.35","58,576,978.66","83,999,748.44","70,045,968.29","79,751,806.69","339,953,053.18","340,844,171.33","309,639,117.56","283,994,077.66","266,244,332.51","277,720,474.63","279,910,116.23","265,808,401.75","267,960,335.88","272,098,555.16","191,425,392.00","223,686,184.72","159,728,332.17","308,508,863.10","141,232,853.09","241,049,380.48","208,255,218.27","230,352,400.69","291,309,202.67","398,577,165.58","1,092,245,616.62","539,386,290.17","267,612,443.20","296,825,420.39","216,922,405.72","755,380,622.21","257,482,888.15"
短期借款,"41,350,000.00","31,000,000.00","15,000,000.00","15,000,000.00","24,500,000.00",,,"49,100,000.00","49,100,000.00","10,000,000.00","900,000.00","53,000,000.00","37,600,000.00","50,000,000.00","30,000,000.00",,,"12,700,000.00","130,909,400.00","311,460,300.00","336,992,917.33","529,673,610.00","570,708,400.00","188,989,158.39","517,000,000.00","659,000,000.00","663,596,125.00","851,500,000.00","977,400,926.00","1,062,750,926.00","1,039,250,000.00","1,104,400,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"150,000.00",,,,"180,000.00","390,000.00","892,886.18","500,000.00","540,000.00","1,100,000.00","1,380,000.00","1,070,000.00","930,000.00","911,376.50","1,993,377.00","2,884,593.90","1,337,619.70","3,524,233.50","2,805,590.70","4,180,482.05","1,491,922.79","3,642,805.07","5,920,458.68","14,048,227.76","21,326,605.72","9,508,827.77","19,428,941.68","10,721,275.79","14,388,414.60","14,490,132.50","12,199,407.60","8,683,772.11"
应付票据,"5,085,441.50","3,022,544.00","800,000.00","1,000,000.00","1,000,000.00","15,294,950.96","41,789,257.03","500,000.00","6,074,932.50","6,074,932.50",,,,,,,,,,,"35,000,000.00","19,000,000.00",,"27,000,000.00","49,000,000.00","22,000,000.00",,,,"30,000,000.00","44,000,000.00",
应收账款,"46,093,531.49","58,945,775.21","76,256,874.91","87,794,573.58","112,855,059.69","119,255,846.63","119,975,807.52","127,947,434.17","177,448,104.12","189,542,039.61","182,229,051.86","208,549,027.24","269,669,459.24","278,659,106.34","264,553,026.86","276,732,609.18","347,459,511.31","368,106,094.61","374,999,267.44","389,274,678.77","484,621,346.35","615,190,562.44","618,964,149.75","919,435,624.21","1,198,825,314.49","1,366,242,580.62","1,387,088,393.67","1,500,142,872.77","1,670,630,283.40","1,836,421,663.21","1,675,238,515.55","1,946,500,247.88"
应付账款,"24,870,007.59","17,618,037.30","38,152,605.98","47,445,543.76","56,631,756.08","60,603,369.35","54,503,946.90","45,743,966.11","93,985,325.16","100,540,001.83","114,948,718.29","86,212,685.39","131,715,763.69","105,450,869.88","111,801,859.65","100,188,801.79","146,690,035.43","156,594,564.14","182,116,506.72","133,963,158.32","188,672,417.89","293,895,093.45","338,420,284.69","315,137,926.77","561,036,388.16","538,923,345.58","648,615,889.39","452,860,343.07","651,652,752.99","551,135,736.38","617,592,013.11","500,162,621.12"
预付款项,"4,052,977.08","4,412,897.94","4,067,907.21","6,633,082.77","8,116,970.65","5,181,172.43","41,382,539.69","58,032,054.45","55,147,771.91","17,121,193.49","10,241,816.03","12,190,237.69","16,796,309.78","18,346,886.10","16,351,338.13","25,470,281.88","29,568,173.69","25,388,745.04","19,068,243.32","30,115,339.15","32,341,787.32","62,959,752.29","68,241,921.88","104,723,291.86","88,395,018.70","155,947,939.18","115,786,064.94","148,641,800.58","146,979,989.90","145,182,117.56","156,671,632.36","203,228,815.44"
预收款项,"1,145,927.13","493,697.69","291,644.55","254,441.93","293,964.29","279,595.36","374,991.05","400,121.81","445,707.30","309,756.26","5,160,969.76","2,269,020.32","4,583,812.84","4,492,940.58","4,973,049.65","3,564,822.84","5,780,798.83","5,706,439.64","7,263,345.19","9,445,206.64","9,998,105.96","7,534,498.20","20,809,132.06","12,289,601.37","10,648,702.81","15,245,870.90","27,304,741.94","33,475,609.31","22,135,876.23","30,882,854.74","29,485,612.04","18,779,373.24"
其他应收款,"6,338,510.43","3,335,931.00","3,252,652.27","5,964,942.47","6,424,896.94","4,950,267.30","2,521,694.22","9,045,280.08","4,878,540.04","5,546,540.54","4,023,476.47","7,801,676.09","5,865,824.05","6,284,927.86","5,180,133.28","9,014,670.73","7,427,354.20","8,161,184.82","6,196,028.27","9,278,001.35","12,996,825.33","16,688,192.01","13,227,052.42","17,631,308.78","27,157,689.73","33,548,377.14","35,595,487.38","32,964,312.59","42,568,754.47","46,647,107.12","197,673,544.62","195,746,513.78"
应付职工薪酬,"3,304,809.62","8,186,157.48","11,574,796.56","3,373,236.78","9,582,317.16","12,678,866.47","15,765,228.86","8,884,488.43","15,795,359.68","24,831,472.07","31,996,503.37","17,095,837.27","28,709,085.20","42,899,408.16","41,042,547.00","22,786,403.48","28,964,042.91","38,240,929.76","55,389,837.57","29,627,318.98","42,747,137.67","55,224,631.93","62,195,005.12","37,555,473.62","57,300,620.29","62,434,324.55","93,103,007.60","49,373,708.93","69,194,015.55","74,231,996.56","114,784,828.53","65,209,040.88"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,248,819.91","3,240,641.56","3,800,206.13","1,540,342.93","6,679,246.07","4,787,328.19","3,926,274.93","6,039,701.25","6,178,696.08","3,933,860.18","4,404,908.87","11,380,502.28","10,475,116.43","16,411,222.46","13,919,799.50","18,311,347.77","24,326,075.38","13,999,979.35","14,122,834.52","16,771,528.49","64,822,183.84","59,670,432.39","65,906,411.33","37,559,897.27","58,384,229.81","41,021,947.65","71,355,211.92","63,413,901.85","61,497,497.69","60,435,609.49","70,951,802.44","78,012,870.84"
应收利息,,,,,,"1,422,227.63","3,396,478.02","3,778,216.49","5,065,437.98","820,574.24","1,634,086.22","564,477.74","1,033,774.05","657,444.20",,"240,959.86","203,117.16","147,271.77",,"15,168.85","71,921.39","71,473.32",,"151,315.85","25,233.89","29,412.09",,"13,035.94",,,,
应付利息,"95,105.38","50,230.82","40,223.98","-29,472.02","40,223.98",,,,,,,,,,"33,755.84",,,,"201,988.13","31,169.60","1,204,105.82","991,858.49","1,168,490.76","1,440,966.91","792,576.39","1,168,452.64","8,078,646.53","15,460,160.75","21,822,344.87","6,569,498.50","19,884,000.53","32,209,412.32"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,"1,769,890.97","5,568.97",,"5,568.97",,"27,904,791.72","22,500,000.00","22,500,000.00","28,173,276.76"
存货,"13,603,507.45","21,341,693.36","24,871,823.19","29,621,534.95","35,755,149.49","40,431,446.89","39,007,679.94","43,860,018.19","80,705,202.90","87,228,722.88","96,354,467.45","81,051,551.59","91,746,749.58","78,180,121.71","71,146,361.70","71,633,225.71","73,641,350.85","76,056,055.48","88,587,085.63","106,913,233.85","110,111,121.92","186,296,277.31","202,398,148.80","252,126,370.26","325,345,164.67","371,174,648.80","464,205,278.10","448,116,938.01","580,449,972.83","617,211,713.09","679,385,230.72","674,593,979.97"
其他应付款,"2,737,853.96","1,596,330.94","2,408,292.29","1,937,515.15","1,957,043.41","2,276,206.22","2,225,232.47","2,415,651.29","2,767,660.28","12,326,370.84","17,003,739.45","16,285,410.67","14,685,101.13","11,835,651.22","14,471,735.66","16,641,532.41","16,734,327.59","17,804,348.91","9,751,093.58","62,494,184.69","62,965,852.44","41,372,057.23","82,160,593.78","253,971,244.26","113,228,709.11","79,022,985.18","359,901,558.28","180,309,795.96","307,862,481.71","267,103,818.50","309,319,302.74","348,507,860.51"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,"2,223,080.11",,,,"674,368.76",,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,700,000.00","6,700,000.00",,,"174,500,000.00","178,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,"829,862.19",,,"20,000,000.00","3,278,196.78",,"436,222.15","3,334,832.83","9,741,064.98","1,548,372.71","1,578,559.47","1,401,413.60","28,977,705.86","23,684,536.85"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"84,000,241.80","146,613,276.17","192,449,006.02","200,060,102.06","243,083,883.46","511,584,014.06","548,021,256.90","552,802,120.94","607,779,134.61","567,603,403.27","573,583,372.66","591,137,086.58","651,850,518.45","651,000,198.59","631,322,792.13","577,401,733.26","683,323,311.63","641,111,917.39","800,994,940.65","681,009,757.11","882,684,305.58","1,113,104,280.71","1,144,605,409.11","1,599,425,341.39","2,060,088,414.93","3,032,032,235.05","2,571,905,889.68","2,409,761,051.59","2,753,421,395.06","2,878,276,552.80","3,505,526,658.92","3,309,920,754.18"
流动负债合计,"81,837,965.09","65,207,639.79","72,067,769.49","70,521,608.53","100,684,550.99","95,920,316.55","118,584,931.24","113,083,928.89","174,347,681.00","158,016,393.68","174,414,839.74","186,243,455.93","227,768,879.29","231,090,092.30","216,242,747.30","161,492,908.29","222,495,280.14","245,046,261.80","399,755,005.71","563,792,866.72","742,402,720.95","1,007,362,181.69","1,141,368,317.74","875,714,159.56","1,367,396,795.54","1,418,816,926.50","1,878,660,749.63","1,653,093,519.87","2,139,470,686.76","2,105,610,440.17","2,442,267,559.39","2,353,454,455.67"
可供出售金融资产,,,,,,,,,,,,,,,,,,,"14,548,213.18","24,395,760.94","96,784,515.59","90,861,610.54","111,797,133.25","115,137,340.44","119,047,340.44","119,047,340.44","159,437,340.44","160,437,340.44","150,385,367.93","156,685,367.93","306,785,367.93","302,019,037.19"
长期借款,,,,,,,,,,,,,,,,,,,,,,"79,700,000.00","79,700,000.00","104,700,000.00","179,700,000.00","297,770,000.00","281,070,000.00","587,070,000.00","582,770,000.00","581,070,000.00","726,230,000.00","689,730,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,"795,090,459.01","795,287,562.63","795,701,332.92","796,115,103.21","1,193,740,355.93","1,194,137,613.63","1,194,803,029.41"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160,343,172.52","191,691,145.52","183,253,009.86"
长期应付款,"1,077,094.02","666,666.67","623,931.62","623,931.62","239,316.24","179,487.18","59,829.06","59,829.06",,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,"6,000.00",,,,,,,"1,802,713.25","12,787,895.88","12,121,126.53","11,647,543.67","11,184,198.32","10,602,428.42","938,139.91","237,207,366.01","241,683,769.18","281,339,623.38","322,950,941.07","366,775,728.25","378,272,496.26","394,333,157.57","700,411,793.74","778,639,654.93","841,632,597.39","1,123,755,729.03","835,797,977.43","844,220,062.73"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"17,657,650.31","20,869,179.41","25,854,120.79","26,352,107.61","30,418,686.17","30,221,377.15","34,140,807.52","34,848,449.06","40,847,125.11","52,355,920.12","58,946,482.03","65,307,031.48","66,875,284.24","72,531,611.15","74,915,588.93","80,274,844.50","89,749,716.26","109,227,456.79","113,635,008.30","118,169,822.41","127,517,610.09","143,925,764.10","168,352,942.93","198,074,567.70","221,613,270.73","255,211,917.04","507,357,432.19","531,557,703.72","592,493,658.39","624,426,055.68","673,668,429.30","709,576,618.46"
递延所得税负债,"47,377.57","94,755.14","142,132.70","142,132.70","142,132.70","142,132.70",,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,"891,000.00","891,000.00","1,091,324.00","2,063,412.00","3,354,091.10","8,602,340.57","22,028,123.15","29,423,818.69","40,076,723.25","48,420,708.30","88,891,466.84","92,512,528.93","114,449,954.54","119,453,428.94","120,861,174.20","134,952,612.51","14,463,460.84","14,683,760.84",,"3,176,217.87","2,115,548.42","2,695,427.09"
其他非流动负债,,"2,400,000.00","1,500,700.27","1,620,034.50","2,321,624.75","766,793.87","5,012,503.84","4,917,269.83","4,822,035.82","4,395,551.80","4,410,413.94","4,082,840.46","4,512,173.42","4,875,002.26","5,435,911.31","5,074,665.34","5,058,419.37","6,560,500.00","7,109,684.19","8,750,057.31",,,,,"210,340,000.00","237,669,787.93","211,044,600.00","211,044,600.00","58,010,000.00","48,654,600.00","60,649,200.00","60,649,200.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,124,471.59","3,161,421.81","2,266,764.59","2,386,098.82","2,703,073.69","1,088,413.75","5,072,332.90","4,977,098.89","4,822,035.82","4,395,551.80","4,410,413.94","4,082,840.46","4,512,173.42","4,875,002.26","5,435,911.31","5,074,665.34","5,058,419.37","6,560,500.00","7,109,684.19","8,750,057.31","11,616,977.44","95,436,304.08","92,013,405.49","114,391,410.36","399,474,415.33","1,339,839,832.39","1,292,938,971.66","1,598,534,538.90","1,438,937,483.04","1,840,589,986.65","2,000,577,988.26","1,966,579,372.73"
固定资产清理,,,,,"1,903.74",,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"82,962,436.68","68,369,061.60","74,334,534.08","72,907,707.35","103,387,624.68","97,008,730.30","123,657,264.14","118,061,027.78","179,169,716.82","162,411,945.48","178,825,253.68","190,326,296.39","232,281,052.71","235,965,094.56","221,678,658.61","166,567,573.63","227,553,699.51","251,606,761.80","406,864,689.90","572,542,924.03","754,019,698.39","1,102,798,485.77","1,233,381,723.23","990,105,569.92","1,766,871,210.87","2,758,656,758.89","3,171,599,721.29","3,251,628,058.77","3,578,408,169.80","3,946,200,426.82","4,442,845,547.65","4,320,033,828.40"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"13,000,000.00","18,571,400.00","38,300,000.00","38,300,000.00","38,300,000.00","51,100,000.00","51,100,000.00","51,100,000.00","91,980,000.00","91,980,000.00","91,980,000.00","91,980,000.00","119,574,000.00","119,574,000.00","119,574,000.00","119,574,000.00","205,589,228.00","205,589,228.00","205,589,228.00","205,589,228.00","269,783,950.00","269,783,950.00","269,870,140.00","303,670,140.00","551,029,453.00","551,029,453.00","551,029,453.00","551,029,453.00","551,029,453.00","551,029,453.00","551,029,453.00","551,029,453.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"378,821.40","58,776,863.82","58,607,120.92","58,607,120.92","58,678,940.41","316,156,204.16","316,172,538.40","316,172,538.40","275,292,538.40","275,292,538.40","275,292,538.40","274,203,524.66","245,739,158.99","246,984,081.56","238,337,970.76","238,419,219.35","189,091,897.41","153,204,394.75","158,884,144.94","187,291,059.69","184,878,470.07","183,996,095.80","183,360,141.36","1,132,811,980.20","859,890,209.16","859,890,209.16","860,073,456.67","860,073,456.67","860,073,456.67","838,778,555.94","758,933,729.00","704,164,801.32"
无形资产,"64,341.52","585,481.22","773,540.71","1,011,946.12","982,959.80","902,184.26","946,444.94","988,704.67","951,840.27","987,599.73","1,052,298.01","11,421,595.89","11,356,919.67","11,292,226.40","11,539,715.71","11,247,095.65","11,796,747.81","11,622,598.29","11,954,481.94","11,658,280.05","11,630,307.17","12,086,220.68","12,095,932.62","12,097,092.82","12,337,585.29","12,080,633.85","12,118,492.36","12,604,572.47","15,538,407.98","17,480,255.05","18,734,666.11","18,396,731.84"
