科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"68,417,370.66","125,340,661.80","210,083,068.75","343,658,714.59","82,803,770.52","172,336,581.32","255,578,344.12","396,257,645.36","78,143,242.66","351,724,591.50","602,769,266.73","794,116,949.48","198,999,308.14","366,636,551.15","637,209,473.29","1,023,799,362.38","284,411,435.95","635,804,014.55","1,108,642,149.89","1,583,935,279.83","280,555,020.19","353,356,910.01","505,240,722.02","942,251,916.76","269,824,044.23","396,854,739.71","627,173,372.50","925,715,617.63","213,315,674.14","443,767,765.50","996,064,527.83","1,438,471,327.22","315,674,882.74","623,023,830.41","887,415,322.79","1,205,176,370.03","247,870,122.39","638,441,840.43","914,377,905.08","1,442,558,225.52","245,405,974.91","488,262,264.91","698,877,116.33","935,041,607.26","267,045,246.00"
二、营业利润,"2,135,588.22","11,489,879.35","12,436,122.43","23,773,591.99","1,703,172.70","1,074,727.95","3,844,478.74","32,603,208.77","-677,921.21","12,369,942.14","28,094,752.16","40,470,264.24","9,137,480.63","30,370,556.81","39,594,985.81","9,890,393.86","6,959,925.05","28,287,464.67","51,706,325.22","49,166,896.93","-7,873,338.82","-12,274,872.54","-7,915,272.93","-113,121,926.13","1,633,015.76","-55,332,078.14","-57,937,155.52","-150,236,955.13","-13,123,162.05","-16,018,683.46","-35,819,730.10","-18,855,947.45","-10,765,992.38","9,865,026.43","-31,682,663.73","-160,227,017.92","-86,147,025.90","-81,324,709.74","-71,505,675.58","-30,689,574.27","486,947.05","-16,314,005.27","-50,860,991.63","-153,431,012.61","22,440,446.21"
减:营业成本,"55,534,359.66","75,253,326.42","131,743,811.91","227,535,371.44","53,073,149.25","108,658,120.86","158,572,836.87","254,684,292.17","49,732,638.81","268,966,019.27","468,573,807.74","595,090,345.64","154,991,830.87","261,775,526.65","487,343,734.69","774,457,237.22","220,644,775.21","480,519,982.41","855,308,673.62","1,241,043,907.16","214,455,067.61","287,208,265.63","385,037,444.93","773,294,389.16","200,535,281.36","270,053,718.93","433,818,926.56","703,247,818.82","150,381,095.84","299,271,546.68","635,864,490.16","885,799,106.62","200,072,672.70","362,629,418.61","549,816,211.21","827,699,989.45","227,222,348.86","500,642,383.50","667,394,707.83","1,019,573,623.16","161,799,621.36","327,237,224.03","478,126,493.80","648,097,928.22","157,223,585.48"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"397,967.16","1,679,147.75","2,525,595.35","3,860,541.07","386,001.41","1,354,464.62","1,881,329.84","6,054,325.72","364,713.15","2,775,482.48","3,523,154.28","4,770,572.56","1,264,011.09","2,643,236.42","3,119,901.22","5,377,229.01","1,569,424.17","2,392,824.35","2,682,835.80","3,921,053.35","506,418.13","249,951.46","642,816.44","2,850,186.85","696,590.43","834,402.19","983,854.00","1,600,877.37","71,628.57","1,411,232.40","3,960,338.60","5,016,537.34","1,122,751.73","2,010,042.64","3,281,881.77","5,446,439.17","539,008.64","3,720,562.11","4,773,154.95","11,049,753.86","1,566,639.87","3,471,619.75","5,944,905.07","9,879,497.08","1,822,902.52"
营业外收入,"473,284.72","1,872,207.17","3,019,752.93","10,387,143.17","30,499,615.78","31,034,567.10","32,398,237.52","4,361,055.83","1,209,271.43","3,124,076.85","4,456,491.41","12,544,028.00","821,184.99","3,088,035.20","11,051,472.44","35,602,330.71","1,316,714.54","3,838,124.06","11,168,436.02","24,241,874.47","19,225,825.30","33,121,020.49","36,033,260.43","100,976,642.42","8,888,671.15","14,230,220.55","18,162,145.96","34,329,457.94","4,315,565.49","6,538,277.40","28,360,631.62","72,427,585.64","6,677,313.24","15,300,339.72","23,843,406.23","47,628,761.50","3,273,874.81","9,433,533.75","29,968,841.65","65,484,642.83","4,899,135.91","7,040,389.41","2,442,157.63","4,897,152.38","887,943.24"
销售费用,"2,479,363.22","10,722,631.62","19,733,369.76","32,386,794.12","5,356,725.24","13,895,299.92","21,521,480.62","34,474,508.97","4,972,611.86","12,972,451.21","18,716,410.10","35,758,034.92","6,354,835.60","16,082,092.52","21,793,650.93","48,742,498.13","6,772,689.97","20,222,884.38","37,461,938.92","62,466,685.24","11,817,899.45","8,512,138.65","10,751,233.10","27,620,955.86","3,490,477.57","6,590,857.71","13,765,772.00","20,639,333.02","6,907,844.52","12,464,502.68","17,071,303.58","23,177,576.25","4,350,891.44","7,397,310.59","10,818,451.11","28,844,624.58","5,721,297.88","14,226,694.07","16,280,134.52","23,221,373.52","1,461,580.48","2,557,351.14","5,027,192.57","9,260,756.74","1,523,797.48"
减:营业外支出,"173,322.19","971,273.56","1,170,093.80","10,693,100.00","486,508.02","537,288.26","4,624,031.67","6,408,165.20","107,003.68","114,321.07","-34,726.55","3,429,585.12","118,243.42","118,402.76","183,320.70","3,644,943.20","1,190,648.31","1,986,844.52","2,153,427.62","2,556,704.26","201,540.87","224,242.81","267,205.13","658,881.54","338,961.61","1,000,399.77","2,068,814.89","29,022,061.93","3,055,718.14","4,476,451.65","3,806,364.42","16,865,027.33",,"4,132,676.24","5,552,811.36","13,143,703.37","2,507,285.21","4,681,488.18","7,137,673.90","12,629,399.33","2,323,300.34","4,693,116.01","20,944,216.74","45,933,876.57","6,801,219.79"
管理费用,"2,021,023.19","11,173,916.97","21,480,567.00","34,170,841.59","11,068,663.85","20,792,765.71","29,309,832.49","47,535,640.75","9,999,481.94","19,170,442.98","30,865,792.55","44,986,880.35","12,754,024.19","23,985,104.56","33,314,647.62","56,919,100.55","16,105,483.42","37,885,279.01","59,724,688.69","90,534,099.54","23,044,254.97","23,507,872.47","31,462,231.16","64,003,999.54","10,392,913.84","19,509,588.04","29,147,883.25","52,747,544.94","8,288,860.12","18,825,935.20","32,944,717.63","62,293,571.08","8,932,396.32","23,119,049.94","34,016,046.03","73,697,121.74","6,607,505.48","19,194,881.72","26,931,251.84","55,582,472.77","6,997,327.29","14,948,165.37","24,475,394.16","57,646,477.48","6,687,650.89"
其中:非流动资产处置净损失,,"637,194.11",,"732,997.01",,"434,397.93",,"3,967,936.12",,,,"2,108,527.10",,,,"94,206.93","676,186.91","1,458,763.77","1,458,608.77","1,492,453.88",,,,"4,449.15",,,,,,,,"49,776.22",,,,"1,503,178.99",,,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"5,849,069.21","13,293,955.74","22,733,271.15","34,680,605.82","11,216,058.07","24,957,131.77","38,844,315.05","51,475,378.32","13,951,718.11","32,346,288.02","47,871,384.50","59,633,224.44","14,497,125.76","32,157,763.05","52,420,281.88","82,368,768.13","32,482,367.18","65,920,663.95","101,182,664.60","138,269,659.38","38,604,718.85","74,107,531.74","113,216,246.72","180,105,708.57","53,075,765.27","113,656,930.66","165,852,771.89","229,657,555.24","60,789,407.14","122,874,626.12","335,426,777.50","462,022,992.63","111,774,710.51","218,490,558.64","321,530,844.31","418,414,522.72","92,611,560.50","181,470,705.39","268,799,519.66","356,635,573.34","72,974,219.25","158,390,642.48","236,715,236.05","312,971,700.71","74,855,628.15"
三、利润总额,"2,435,550.75","12,390,812.96","14,285,781.56","23,467,635.16","31,716,280.46","31,572,006.79","31,618,684.59","30,556,099.40","424,346.54","15,379,697.92","32,585,970.12","49,584,707.12","9,840,422.20","33,340,189.25","50,463,137.55","41,847,781.37","7,085,991.28","30,138,744.21","60,721,333.62","70,852,067.14","11,150,945.61","20,621,905.14","27,850,782.37","-12,804,165.25","10,182,725.30","-42,102,257.36","-41,843,824.45","-144,929,559.12","-11,863,314.70","-13,956,857.71","-11,265,462.90","36,706,610.86","-4,088,679.14","21,032,689.91","-13,392,068.86","-125,741,959.79","-85,380,436.30","-76,572,664.17","-48,674,507.83","22,165,669.23","3,062,782.62","-13,966,731.87","-69,363,050.74","-194,467,736.80","16,527,169.66"
资产减值损失,,"3,279,478.39","982,005.59","-10,860,188.79",,"1,461,330.89","1,461,330.90","-29,961,544.26",,"3,921,162.02","5,921,162.02","11,486,830.34",,"-75,679.09","-75,679.09","46,725,032.86","-100,099.51","1,093,734.89","1,093,734.89","2,747,821.90",,"1,777,758.92","1,777,758.92","8,402,900.16",,"12,081,034.63","12,081,034.63","38,358,730.75",,"4,275,271.43","4,966,589.89","17,999,064.69",,"-284,119.73","-284,119.73","13,402,647.64",,"-804,103.56","-804,103.56","4,915,902.49",,"3,909,593.23","12,037,489.94","66,026,214.62","5,853,779.47"
减:所得税,,"596,024.74","596,024.74","2,371,896.16",,"276,848.56","298,165.40","-747,919.42",,"1,735,318.42","3,580,745.65","10,627,485.31","2,586,758.08","3,452,997.77","6,308,413.83","630,142.16","454,758.26","1,692,894.74","6,397,341.56","-3,004,472.34","64,694.81","5,719,439.96","5,719,439.96","5,676,445.77",,"-759,453.84","-759,453.84","-366,580.26",,,"3,043,923.02","8,123,315.81","45,210.23","1,771,805.35","934,236.69","-2,694,364.59","4,206.80","122,899.74","242,199.80","4,063,865.79","246,515.28","298,542.18","1,198,170.72","2,220,323.90","1,208,205.52"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,"-113,324.42","-113,324.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,"1,551,674.44","1,551,674.44","1,888,842.65",,"-142,739.60","-142,739.61","608,165.08","200,000.00","797,196.62","797,196.62","-1,920,796.99",,"302,049.77","302,049.77","680,897.38","23,129.54","518,819.11","518,711.85","4,214,843.67",,"29,731,736.32","29,731,736.32","904,297.25",,"-29,460,285.69","-29,460,285.69","-29,700,712.62",,"-663,334.45","-1,650,040.57","-1,018,426.06","-187,452.42","203,456.71","81,328.19","2,101,957.35","-1,315,426.93","-1,315,426.94","-2,508,915.42","-2,269,100.65","-119,639.61","100,871.98","-1,137,280.83","-1,948,042.37","-36,948.48"
四、净利润,"2,435,550.75","11,794,788.22","13,689,756.82","21,095,739.00","31,716,280.46","31,181,833.81","31,207,194.77","31,304,018.82","424,346.54","13,644,379.50","29,005,224.47","38,957,221.81","7,253,664.12","29,887,191.48","44,154,723.72","41,217,639.21","6,631,233.02","28,445,849.47","54,323,992.06","73,856,539.48","11,086,250.80","14,902,465.18","22,131,342.41","-18,480,611.02","10,182,725.30","-41,342,803.52","-41,084,370.61","-144,562,978.86","-11,863,314.70","-13,956,857.71","-14,309,385.92","28,583,295.05","-4,133,889.37","19,260,884.56","-14,326,305.55","-123,047,595.20","-85,384,643.10","-76,695,563.91","-48,916,707.63","18,101,803.44","2,816,267.34","-14,265,274.05","-70,561,221.46","-196,688,060.70","15,318,964.14"
其中:对联营企业和合营企业的投资权益,,"1,697,003.70",,"1,961,838.95",,"-78,419.52",,,,"724,647.52","724,647.52",,,"302,049.77","302,049.77","680,897.38",,"-1,017,542.11","-1,017,542.11","2,714,843.67",,"-3,249,243.53","-3,249,243.53","-6,772,242.06",,"-29,460,285.69","-29,460,285.69","-29,700,712.62",,"-663,334.45","-1,650,040.57","-1,744,676.60","-187,452.42","203,456.71","81,328.19","196,790.18","-1,315,426.93","-1,315,426.94","-2,508,915.42","-3,269,100.65","-119,639.61","100,871.98","-1,137,280.83",,"-36,948.48"
归属于母公司所有者的净利润,"2,334,645.81","8,303,955.90","9,964,521.20","18,964,331.40","31,768,426.50","31,956,161.06","29,771,849.68","28,735,297.01","422,900.59","12,001,637.70","27,841,642.61","35,954,328.89","7,568,323.71","26,117,919.95","37,418,543.25","31,723,520.31","5,157,726.56","23,802,432.99","38,948,646.29","49,041,485.27","12,976,102.11","22,317,162.99","34,983,497.75","5,612,354.79","4,843,290.97","-48,663,049.91","-53,658,685.98","-148,065,606.50","-12,454,456.46","-16,564,530.21","-26,237,044.14","19,360,919.01","-5,416,559.83","9,512,582.74","-22,032,988.41","-117,031,598.56","-79,188,805.19","-72,296,827.36","-47,718,593.73","11,030,187.71","2,673,450.40","-14,615,269.06","-67,368,291.23","-188,613,747.39","13,092,629.29"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"100,904.94","3,490,832.32","3,725,235.62","2,131,407.60","-52,146.04","-774,327.25","1,435,345.09","2,568,721.81","1,445.95","1,642,741.80","1,163,581.86","3,002,892.92","-314,659.59","3,769,271.53","6,736,180.47","9,494,118.90","1,473,506.46","4,643,416.48","15,375,345.77","24,815,054.21","-1,889,851.31","-7,414,697.81","-12,852,155.34","-24,092,965.81","5,339,434.33","7,320,246.39","12,574,315.37","3,502,627.64","591,141.76","2,607,672.50","5,433,224.27","9,222,376.04","1,282,670.46","9,748,301.82","7,706,682.86","-6,015,996.64","-6,195,837.91","-4,398,736.55","-1,198,113.90","7,071,615.73","142,816.94","349,995.01","-3,192,930.23","-8,074,313.31","2,226,334.85"
