科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"5,296,180.19","8,323,922.16","8,611,269.66","15,409,471.09","13,220,322.79","21,375,052.68","12,307,798.67","34,845,777.14","27,631,984.81","28,906,526.80","21,251,479.12","27,097,374.50","43,267,387.68","41,817,814.91","46,530,137.38","58,833,095.06","58,246,381.85","34,895,222.31","52,614,311.27","60,308,471.67","57,104,054.15","61,897,330.85","145,172,597.42","148,634,763.12","110,727,696.82","35,934,597.24","36,000,368.45","34,447,879.25","30,004,675.83","86,098,740.57","76,042,193.94","77,729,556.40"
应付职工薪酬,"366,146.57","1,507,078.09","3,184,032.15","3,455,756.92","4,861,769.31","3,299,708.52","2,924,967.07","1,380,830.87","1,138,854.81","614,839.47","1,346,494.33","1,597,081.95","1,649,757.49","2,624,400.24","4,192,291.03","3,273,401.75","3,035,214.72","3,064,759.29","4,230,959.84","3,158,263.02","3,227,960.22","3,239,770.32","2,248,089.31","2,146,981.35","1,832,692.37","1,775,378.65","2,246,623.75","5,631,011.34","1,752,347.68","6,378,207.96","23,785,394.92","28,433,294.70"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"10,243,196.50","16,307,982.40","9,870,378.92","1,438,340.92","-5,606,379.30","-2,441,284.52","7,365,780.93","6,131,175.53","-5,937,159.37","-6,983,687.43","-3,095,314.25","-5,141,043.17","-5,807,350.98","-8,403,697.52","12,277,455.84","9,284,195.13","8,325,300.38","11,628,550.82","17,158,801.53","14,357,364.07","1,025,893.02","1,104,092.81","13,540,807.09","11,178,104.15","3,076,043.58","8,984,774.20","3,267,423.54","4,265,935.27","7,595,373.05","6,692,257.48","3,428,190.44","4,148,242.65"
应收利息,,,,,,,"1,004,165.56","3,894,965.56","4,173,583.34","6,534,174.07","679,263.62","2,561,472.42","2,616,038.69","2,438,928.43","304,559.25","431,703.97","464,240.81","598,349.00",,"14,625.00","29,250.00","43,875.00","53,950.00","68,575.00",,,,,,,,
应付利息,,,,,,"50,958.90","988,602.74","1,905,863.02","2,833,315.07","50,958.91","988,602.74","1,905,863.02","2,833,315.07","50,958.91","988,602.74","1,905,863.02","2,833,315.07",,,,,,,,,,,,,,"4,414,306.84","4,414,306.84"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"16,002,000.00","1,161,584.89",,,,,,,,,,,,,,,,,,,,,,
存货,"79,939,359.55","91,783,627.42","128,167,467.03","133,740,255.85","177,222,971.65","206,225,626.10","186,619,387.40","193,474,700.22","242,780,575.06","261,973,305.98","261,437,754.47","334,181,641.73","364,864,716.06","386,899,952.79","381,992,635.08","408,217,581.49","415,455,728.73","412,561,068.37","415,206,256.64","449,369,769.09","445,975,342.94","463,248,225.25","436,505,144.95","429,521,672.24","416,950,984.19","409,750,128.42","363,831,342.34","375,466,350.48","334,806,899.79","341,574,337.44","82,002,042.07","90,298,236.34"
其他应付款,"38,096,979.72","8,249,272.49","8,553,296.57","9,531,347.18","10,530,347.71","15,890,182.49","23,958,922.26","15,082,335.73","17,883,473.11","18,099,264.99","17,656,041.69","16,078,157.72","16,758,605.58","82,852,578.27","133,516,258.39","131,428,748.46","139,599,808.56","164,409,247.52","223,313,918.21","129,432,275.77","157,164,306.84","176,395,959.58","108,743,106.95","92,419,898.29","90,845,356.46","97,589,150.90","104,547,982.15","125,187,217.39","152,313,692.43","92,761,472.82","70,870,825.75","79,539,222.21"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,"500,000.00",,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,"59,619,383.14","59,712,150.81","59,809,153.61","59,907,234.25",,,,,"39,583,736.32","41,880,647.32","41,913,665.32","41,947,158.32","2,397,396.00","3,462,019.00","3,511,785.00","4,384,483.00","3,613,475.00","14,229,353.00","2,099,384.00"
其他流动资产,,,,,,,"393,585.75",,,,,,"500,000.00","500,000.00","11,841,795.65","12,938,133.32","15,304,725.17","13,399,049.37","12,224,029.26","9,858,189.77","10,339,097.34","11,458,445.01","35,857,627.07","11,306,908.06","1,277,463.50","1,664,595.35","727,497.03","610,190.03","2,059,182.27","5,352,552.81","1,408,669.08","3,210,673.93"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"200,818,976.97","383,910,075.80","606,577,933.67","598,138,797.50","1,145,673,924.95","1,212,020,016.11","1,208,301,577.81","1,200,951,898.28","1,248,161,187.07","1,266,999,666.49","1,219,070,681.98","1,198,549,078.55","1,252,833,276.42","1,298,169,415.97","1,335,094,093.46","1,345,558,039.96","1,346,374,853.54","1,285,079,279.34","1,424,660,590.52","1,378,591,734.90","1,397,070,832.76","1,399,918,125.97","1,387,800,881.38","1,287,244,316.72","1,214,883,767.88","1,099,489,236.27","900,731,850.95","907,739,202.38","901,436,811.18","953,450,098.06","514,377,716.09","522,870,970.58"
流动负债合计,"164,899,399.95","196,856,566.55","359,273,297.52","332,161,467.88","370,428,453.54","361,190,957.78","330,863,896.91","313,667,422.63","374,895,938.81","407,097,331.03","438,407,014.67","425,707,213.85","484,635,171.27","657,088,204.92","704,164,390.84","723,640,740.19","737,876,517.12","699,742,321.79","809,656,018.54","748,628,351.97","774,796,980.73","845,421,947.11","722,532,181.38","639,790,563.99","568,276,049.27","491,110,110.39","448,218,773.74","445,280,720.64","436,505,426.28","381,801,449.87","380,286,896.05","391,351,587.22"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111,500,000.00","90,341,792.93","99,346,321.69"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,"60,000,000.00","59,003,114.68","59,086,587.07","59,170,986.93","59,256,314.26","59,341,641.59","59,432,392.57","59,524,973.09",,,,,,"39,200,000.00","39,387,965.09","39,387,965.09",,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,"7,164,367.00","6,331,290.00","5,486,237.00","4,629,036.00","2,729,353.00","1,832,523.00","959,825.00","259,351.00",,"506,058.59"
长期股权投资,,,,,,,,,,,,,,,,,"3,112,158.36","9,767,050.85","9,419,460.07","8,966,907.45","7,786,295.02","18,695,005.93","82,843,695.63","80,877,970.06","79,250,930.13","89,025,252.24","83,103,053.37","79,954,436.42","80,143,342.23","69,936,237.40","54,093,190.14","53,913,876.71"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"178,967.12","178,967.12","178,967.12","123,528.75","123,528.75","123,528.75"
固定资产,"3,726,811.50","6,930,611.53","13,386,650.65","14,187,142.85","14,402,838.62","16,239,415.97","15,770,842.41","16,921,516.40","18,712,399.33","20,770,073.75","21,104,735.75","20,252,282.96","23,845,170.47","25,342,896.23","26,372,824.51","27,873,430.07","26,262,469.76","25,708,481.82","24,387,703.94","23,169,613.19","21,597,745.19","19,935,791.93","15,470,374.62","14,153,474.41","12,772,085.16","14,091,419.26","14,741,783.75","13,696,468.08","12,327,161.80","11,127,219.82","9,861,520.66","8,782,043.35"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,"88,000.00","208,000.00","208,000.00","208,000.00","208,000.00","208,000.00","208,000.00","120,000.00","374,716.98","516,226.42","516,226.42","516,226.42","516,226.42","555,626.42","581,303.34","581,303.34","579,303.35","579,303.35","579,303.35","516,226.42","539,191.12","672,567.57","2,063,656.63","242,605.05","301,019.09","332,436.61","443,645.17","481,641.77","507,944.47"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,"359,362.67",,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,"60,000,000.00","59,003,114.68","59,086,587.07","59,170,986.93","59,256,314.26","59,341,641.59","59,432,392.57","59,524,973.09",,,,,,"39,200,000.00","39,387,965.09","39,387,965.09",,"7,559,665.93","6,690,652.67","5,809,663.40","4,916,526.13","4,409,873.98","3,477,107.71","2,568,473.44","113,276,624.80","92,313,130.46","101,787,781.54"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"164,899,399.95","196,856,566.55","359,273,297.52","332,161,467.88","370,428,453.54","421,190,957.78","389,867,011.59","372,754,009.70","434,066,925.74","466,353,645.29","497,748,656.26","485,139,606.42","544,160,144.36","657,088,204.92","704,164,390.84","723,640,740.19","737,876,517.12","699,742,321.79","848,856,018.54","788,016,317.06","814,184,945.82","845,421,947.11","730,091,847.31","646,481,216.66","574,085,712.67","496,026,636.52","452,628,647.72","448,757,828.35","439,073,899.72","495,078,074.67","472,600,026.51","493,139,368.76"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"35,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","106,680,000.00","106,680,000.00","106,680,000.00","106,680,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","160,020,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00","320,040,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"98,248,430.94","95,495,713.55","95,151,887.67","569,963,012.76","569,963,012.76","570,306,838.64","570,207,691.33","516,966,838.64","516,966,838.64","516,966,838.64","516,966,838.64","516,966,838.64","516,966,838.64","516,819,201.46","516,819,201.46","516,819,201.46","516,819,201.46","517,427,459.47","517,427,459.47","357,407,459.47","357,407,459.47","357,407,459.47","357,407,459.47","357,407,459.47","357,407,459.47","333,923,532.96","333,923,532.96","333,976,568.18","334,060,265.84","334,060,265.84","334,060,265.84"
无形资产,"10,545,431.43","8,185,743.71","15,210,129.63","13,486,564.79","13,895,783.88","13,167,062.34","12,503,021.12","12,003,338.61","11,390,093.67","11,139,109.26","11,634,450.46","10,983,741.43","21,793,322.62","23,928,612.40","28,865,396.71","27,952,581.64","28,021,909.24","27,607,712.08","37,060,480.64","34,876,468.38","36,422,905.85","35,335,071.91","20,822,819.92","19,535,273.14","22,055,407.36","22,698,891.69","29,560,899.37","26,177,700.43","23,148,977.77","19,765,778.81","14,237,051.84","12,874,300.19"
盈余公积,"1,808,881.58","2,373,228.67","10,688,462.39","10,688,462.39","10,688,462.39","10,688,462.39","18,118,395.04","18,118,395.04","18,118,395.04","18,118,395.04","18,118,395.04","18,118,395.04","18,118,395.04","18,118,395.04","20,344,353.74","20,344,353.74","20,344,353.74","20,344,353.74","23,899,510.47","23,899,510.47","23,899,510.47","23,899,510.47","24,261,522.87","24,261,522.87","24,261,522.87","24,261,522.87","24,261,522.87","24,261,522.87","24,261,522.87","24,261,522.87","24,261,522.87","24,261,522.87"
开发支出,,,,,,,,,,,,,"1,505,724.52","7,002,859.89","11,119,981.45","21,044,333.29","32,719,863.14","46,175,085.32","34,472,330.25","43,684,925.88","46,384,503.12","48,169,395.79","41,810,526.23","48,013,277.48","49,040,384.33","42,101,123.62","35,317,629.60","37,641,760.63","41,296,587.37","46,426,070.69","9,883,619.56","9,900,021.69"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"136,056.10","73,097,664.29","73,097,664.29","73,097,664.29","73,097,664.29","73,097,664.29","73,097,664.29","77,622,348.43","77,622,348.43","73,097,664.29","136,056.10","136,056.10","136,056.10","136,056.10","136,056.10","136,056.10","136,056.10","136,056.10",,
未分配利润,"14,189,518.17","21,884,139.65","95,153,385.89","113,752,257.94","125,143,197.34","141,749,871.95","159,461,199.32","170,313,596.01","158,445,896.51","146,961,895.53","85,064,557.62","62,026,578.26","71,326,603.26","89,131,932.37","91,972,779.32","93,825,964.87","95,219,355.12","92,697,713.35","92,741,392.55","65,883,042.61","61,790,039.68","42,602,884.61","107,406,126.01","93,871,294.87","93,341,020.54","69,922,104.10","-34,406,701.69","-32,853,196.61","-33,843,786.08","-45,416,304.72","-476,365,990.90","-491,929,363.32"
长期待摊费用,"341,074.67","252,098.67","1,877,754.38","1,952,779.31","3,699,815.01","3,412,231.91","3,179,164.63","2,787,235.59","2,587,810.79","2,326,084.40","6,946,062.57","6,364,235.28","13,803,385.66","13,006,050.55","11,554,912.71","10,500,489.92","6,925,336.81","5,881,574.15","5,194,231.94","4,533,971.93","5,243,295.67","5,630,269.60","5,094,388.11","5,564,903.21","5,016,454.13","4,552,500.08","4,039,751.20","3,514,035.07","3,055,378.57","4,957,623.74","3,895,063.00","2,834,552.77"
少数股东权益,"622,295.37","2,098,939.68",,,,,,,,,,"10,730,932.14","23,398,897.76","22,445,354.24","20,980,424.60","20,133,332.21","19,558,298.82","19,133,668.17","8,747,612.25","58,298,338.53","57,365,121.58","56,057,162.99","54,198,548.50","53,915,621.85","53,870,255.84","47,578,138.37","19,511,231.36","24,969,326.17","25,313,791.94","25,188,454.94","23,640,909.66","23,270,784.64"
递延所得税资产,"1,087,800.50","2,182,775.78","3,558,391.02","3,900,791.43","5,022,763.57","5,225,578.55","4,470,838.62","5,201,703.20","6,558,565.07","6,977,840.60","11,575,476.80","9,011,255.30","12,090,676.85","15,239,959.46","20,213,010.41","20,773,786.88","25,300,804.70","27,392,067.32","30,664,395.81","34,052,354.63","33,426,015.15","35,512,570.73","37,635,064.03","38,637,181.76","37,808,507.39","39,707,914.10","48,084,603.83","49,938,335.54","46,945,245.00","46,969,283.81","91,406,930.92","91,158,869.03"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"7,467,040.00","7,467,040.00","7,467,040.00","7,467,040.00","7,467,040.00","7,467,040.00","7,467,040.00","7,467,040.00","12,153,832.48","7,467,040.00","8,553,832.48","8,555,765.15","1,275,471.72","1,275,471.72","1,369,811.34","1,369,811.34",,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"15,701,118.10","17,551,229.69","34,032,925.68","33,615,278.38","37,229,201.08","38,252,288.77","36,131,866.78","37,121,793.80","39,456,868.86","41,421,108.01","58,847,765.58","54,453,271.95","81,157,602.64","165,601,309.24","179,207,056.50","189,225,552.51","203,462,872.72","223,677,979.17","227,031,402.76","234,952,933.24","237,616,244.26","245,510,838.68","205,604,622.78","208,732,799.00","208,122,203.51","215,746,625.06","215,226,382.27","211,359,811.36","207,385,185.45","199,761,915.54","183,859,017.89","179,971,608.21"
所有者权益(或股东权益)合计,"51,620,695.12","204,604,738.94","281,337,561.83","299,592,608.00","812,474,672.49","829,081,347.10","854,566,433.00","865,319,682.38","853,551,130.19","842,067,129.21","780,169,791.30","767,862,744.08","789,830,734.70","806,682,520.29","810,136,759.12","811,142,852.28","811,961,209.14","809,014,936.72","802,835,974.74","825,528,351.08","820,502,131.20","800,007,017.54","863,313,656.85","849,495,899.06","848,920,258.72","819,209,224.81","663,329,585.50","670,341,185.39","669,748,096.91","658,133,938.93","225,636,707.47","209,703,210.03"
资产总计,"216,520,095.07","401,461,305.49","640,610,859.35","631,754,075.88","1,182,903,126.03","1,250,272,304.88","1,244,433,444.59","1,238,073,692.08","1,287,618,055.93","1,308,420,774.50","1,277,918,447.56","1,253,002,350.50","1,333,990,879.06","1,463,770,725.21","1,514,301,149.96","1,534,783,592.47","1,549,837,726.26","1,508,757,258.51","1,651,691,993.28","1,613,544,668.14","1,634,687,077.02","1,645,428,964.65","1,593,405,504.16","1,495,977,115.72","1,423,005,971.39","1,315,235,861.33","1,115,958,233.22","1,119,099,013.74","1,108,821,996.63","1,153,212,013.60","698,236,733.98","702,842,578.79"
负债和所有者(或股东权益)合计,"216,520,095.07","401,461,305.49","640,610,859.35","631,754,075.88","1,182,903,126.03","1,250,272,304.88","1,244,433,444.59","1,238,073,692.08","1,287,618,055.93","1,308,420,774.50","1,277,918,447.56","1,253,002,350.50","1,333,990,879.06","1,463,770,725.21","1,514,301,149.96","1,534,783,592.47","1,549,837,726.26","1,508,757,258.51","1,651,691,993.28","1,613,544,668.14","1,634,687,077.02","1,645,428,964.65","1,593,405,504.16","1,495,977,115.72","1,423,005,971.39","1,315,235,861.33","1,115,958,233.22","1,119,099,013.74","1,108,821,996.63","1,153,212,013.60","698,236,733.98","702,842,578.79"
