科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"9,263,253,687.11","20,138,925,179.72","31,379,121,545.03","43,843,967,631.41","11,201,630,122.43","27,353,904,120.78","44,135,234,851.49","56,318,367,651.11","10,272,148,860.29","19,939,992,191.17","30,720,603,076.11","41,503,285,663.28","12,544,048,565.76","27,858,417,315.60","43,537,644,898.99","60,563,424,205.78","17,921,872,091.98","37,895,984,976.43","56,634,241,911.10","73,788,688,798.79","15,951,434,547.90","32,262,328,938.07","46,248,385,623.89","59,256,134,149.73","13,108,746,797.37","28,293,877,977.27","43,598,301,184.12","59,652,066,822.75","14,076,740,617.43","29,085,979,507.77","42,998,632,251.40","55,599,736,776.42","10,694,319,302.42","21,470,076,792.57","31,971,439,951.01","41,405,527,829.10","9,796,899,053.22","21,932,513,877.33","34,456,429,367.32","49,811,470,594.33","17,975,358,625.69","35,026,296,337.92","56,086,246,290.47","76,511,413,640.45"
二、营业利润,"525,345,825.12","1,233,259,023.16","1,947,842,176.89","2,340,761,584.50","-324,887,280.22","1,124,119,252.98","1,886,154,147.24","1,142,713,629.24","-538,702,464.61","-738,473,521.49","-331,321,796.28","57,836,335.39","-336,772,798.78","-532,604,537.77","-1,880,081,250.35","-2,529,655,180.46","-213,896,921.70","-211,463,514.44","-170,746,459.10","-1,008,199,832.18","-758,432,003.20","-1,388,028,195.17","-2,677,022,836.17","-3,380,298,990.22","-393,092,336.76","-378,804,231.75","-458,646,911.10","-104,941,232.41","-209,435,688.75","-26,087,396.57","-39,900,134.36","-2,763,605.29","-258,255,803.65","-279,843,857.22","-1,620,977,490.65","-4,326,593,446.97","-1,191,083,068.00","-1,395,076,513.74","-1,673,362,107.32","-1,762,372,631.90","325,839,391.89","1,124,308,309.52","3,333,526,916.29","5,354,414,012.86"
减:营业成本,"8,097,807,803.48","17,579,383,025.15","27,383,526,036.75","38,005,928,578.85","10,652,226,476.22","24,321,405,414.09","39,212,769,032.31","50,546,744,126.50","9,896,974,279.36","19,062,018,393.58","28,776,166,507.94","38,440,418,129.77","12,169,470,639.20","26,865,705,051.21","43,129,596,783.12","59,676,899,975.55","17,104,403,501.32","36,167,454,970.92","53,976,363,672.44","71,249,317,250.02","15,710,512,200.68","31,612,602,246.70","45,708,501,907.58","58,290,642,731.95","12,472,628,528.75","26,778,946,031.70","41,358,389,642.41","56,495,752,876.79","13,098,357,886.09","26,813,876,941.39","39,595,344,917.22","51,249,497,850.40","9,799,427,350.97","19,504,989,836.06","29,813,544,741.39","40,241,120,101.09","9,875,907,835.10","20,492,668,193.28","32,192,809,927.38","46,467,511,556.13","16,546,630,210.05","31,600,134,591.48","49,193,141,860.41","65,941,016,189.36"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"65,540,398.31","125,734,804.29","205,164,308.69","371,392,624.94","110,169,395.58","235,921,499.13","358,712,326.18","480,414,644.56","33,250,656.48","68,641,247.96","100,015,712.41","143,060,083.28","24,822,806.63","55,358,965.68","81,799,578.49","107,959,084.43","17,736,562.48","44,937,723.38","59,812,122.78","106,974,863.09","63,372,010.00","99,642,483.55","156,108,971.31","205,658,068.39","78,979,387.14","137,342,818.92","185,315,229.32","229,407,477.85","50,429,721.06","108,407,038.51","143,146,650.26","192,252,700.52","34,363,338.24","93,163,159.03","142,352,741.17","190,871,227.30","23,791,544.69","78,507,046.46","135,945,885.89","292,108,205.44","117,238,909.99","248,768,766.19","402,969,004.57","568,374,128.65"
营业外收入,"81,900.00","1,103,711.04","2,133,171.67","8,012,084.07","276,583.01","4,935,102.24","5,758,480.56","11,488,739.15","3,002,844.96","13,300,251.51","17,971,113.86","22,820,155.64","835,733.93","1,193,771.29","3,105,348.14","22,608,679.40","3,111,150.70","10,014,232.30","10,321,120.76","1,212,924,639.25","1,121,932.56","5,062,941.57","13,291,862.73","29,300,799.77","15,982,062.73","17,926,681.14","218,719,899.18","281,026,517.08","29,614,095.92","81,102,023.93","134,444,057.96","180,312,572.50","34,205,793.31","68,181,800.99","116,621,820.47","160,042,552.63","32,831,160.45","68,630,676.05","104,209,724.96","143,934,947.15","33,067,665.28","74,351,080.92","9,633,055.86","1,661,624.88"
销售费用,"122,200,581.30","288,964,721.28","440,287,250.49","606,730,957.62","140,657,791.71","327,599,597.93","517,395,328.41","714,401,777.60","146,328,732.86","258,951,062.94","389,588,798.40","572,172,648.36","120,257,188.77","274,241,668.10","419,582,788.58","591,816,436.87","175,942,891.96","363,538,778.39","549,323,787.34","721,321,560.14","150,185,362.00","303,101,857.99","455,627,564.86","609,992,263.98","139,072,896.50","295,664,331.34","449,556,321.13","581,264,709.31","160,531,812.96","341,219,175.06","517,622,744.38","749,028,292.51","198,954,180.24","399,151,787.04","641,334,589.18","856,216,071.13","208,243,976.07","445,789,107.71","654,729,830.05","884,168,697.62","213,700,195.72","444,978,557.02","717,963,995.99","1,009,646,311.41"
减:营业外支出,"655,680.40","3,697,336.56","4,261,658.56","23,833,058.60","2,020,589.93","6,976,775.51","12,320,473.22","21,563,523.56","1,990,791.50","3,192,539.73","4,592,964.12","22,206,963.57","79,552.69","2,228,613.07","3,447,722.88","29,625,477.13","40,214.68","1,944,345.71","2,433,313.17","121,167,549.80","712,654.00","1,037,684.00","5,500,488.49","5,960,100.60","8,264.51","991,365.65","1,521,349.73","10,422,215.13","721,683.00","1,043,684.12","1,630,468.24","3,233,284.83",,"1,649,958.63","3,181,615.77","12,165,122.57","553,683.13","48,491,560.66","49,784,880.06","49,951,216.48","937,998.68","6,758,064.78","22,591,088.01","27,383,917.10"
管理费用,"229,611,742.65","461,243,828.18","731,078,270.72","1,451,296,405.96","391,594,539.12","881,819,695.99","1,397,282,223.61","1,829,812,394.58","467,989,732.30","849,043,743.46","1,151,651,659.19","1,499,283,064.83","336,807,088.44","725,509,112.53","1,127,740,503.21","1,639,601,383.14","448,910,540.14","930,418,148.31","1,406,831,002.29","1,742,224,929.82","431,064,891.64","785,389,631.61","1,197,593,244.08","1,658,852,757.15","398,937,228.07","817,729,135.28","1,070,864,439.86","1,488,963,617.87","393,963,553.10","778,337,636.55","1,176,054,104.66","1,515,361,859.56","400,153,475.64","804,697,595.09","1,168,671,838.68","1,478,076,952.43","355,177,755.41","699,238,425.04","1,053,452,538.97","1,359,894,617.19","359,673,743.01","738,381,518.48","1,251,545,867.02","1,896,651,058.44"
其中:非流动资产处置净损失,,,,,,,,"559,693.55",,"14,628.45",,"16,078,238.69",,"1,274,766.89",,"26,721,231.54",,,,"115,454,600.46",,"749,834.00","749,834.00","4,142,051.00",,"794,271.14","578,504.22","9,034,714.17","588,351.60","943,684.12","1,442,113.48","2,414,755.83",,"1,236,018.63","1,707,275.91","10,436,638.54","-33,428.50","48,287,999.31","48,521,841.86","1,485,999.57",,,,
