科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"167,084,922.60","151,341,675.27","224,761,313.09","171,607,741.24","140,129,439.11","117,640,829.12","171,211,884.19","211,638,447.88","284,559,944.87","361,953,098.30","228,228,391.94","225,638,874.09","178,422,314.04","523,519,163.98","513,831,744.28","506,295,863.70","382,156,010.98","442,490,831.45","377,475,167.26","324,780,350.77","247,710,520.55","332,471,292.44","231,324,881.91","278,283,968.61","222,770,947.54","314,735,102.36","221,838,894.80","333,876,921.97","396,271,051.50","307,429,623.20","571,439,392.82","212,430,798.87","244,452,494.45","373,005,361.74","450,300,612.69","400,953,337.32","370,312,459.61","493,964,032.83","887,706,366.78","1,095,229,837.90","957,103,974.18","896,180,195.84","1,645,487,558.41","1,180,398,479.51","901,660,643.61","1,199,195,175.72"
短期借款,"482,898,987.96","477,500,000.00","510,500,000.00","165,000,000.00","140,000,000.00","140,000,000.00","194,568,000.00","229,382,471.49","315,350,000.00","465,928,013.00","406,889,908.00","370,000,000.00","380,000,000.00","380,000,000.00","397,000,000.00","397,000,000.00","383,000,000.00","383,000,000.00","403,000,000.00","387,000,000.00","387,000,000.00","515,500,000.00","390,500,000.00","181,970,000.00","181,970,000.00","271,970,000.00","171,970,000.00","369,000,000.00","615,000,000.00","725,000,000.00","1,030,000,000.00","1,100,000,000.00","1,150,000,000.00","1,314,850,000.00","1,344,717,148.45","1,147,957,775.82","1,183,000,000.00","961,000,000.00","855,000,000.00","591,000,000.00","601,000,000.00","551,000,000.00","1,000,000,000.00","616,000,000.00","574,000,000.00","524,000,000.00"
交易性金融资产,,,,,,,,,"1,562,400.00","1,130,025.80",,,,,,,,,,,,,,,,,,,,,"18,543,564.00","13,410,790.00","14,099,202.00","16,087,644.00","13,953,770.00","14,546,206.58","13,089,690.90","14,132,823.12",,,,,,,,"191,425,156.75"
交易性金融负债,,,,,,"263,700.00","449,500.00",,,,"35,574.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"801,150.00","941,314.00","315,876.59","2,144,441.42","1,012,447.68","162,724.00","830,938.14","10,903,790.29","8,985,790.29","1,860,000.00","1,220,000.00","620,000.00","5,137,819.60","8,070,000.00","5,820,000.00","16,491,007.92","3,320,000.00","1,550,000.00","1,660,000.00","6,303,353.88","904,591.05","600,000.00","6,388,506.26","7,638,780.88","2,593,836.58","5,976,417.51","5,028,155.60","21,898,770.43","13,408,398.15","10,729,852.00","25,394,667.10","83,325,725.70","82,590,349.84","22,508,576.56","14,609,951.82","97,247,660.56","47,543,213.60","47,343,893.07","28,289,083.79","18,898,106.11","9,490,000.00","16,230,966.01","18,499,631.99","39,636,437.20","26,611,416.82","61,196,071.50"
应付票据,"49,603,917.69","34,602,236.21","54,413,496.55","54,751,865.74","43,682,355.71","45,198,968.81","55,136,119.63","58,705,049.15","56,235,069.13","43,992,582.58","13,711,871.17","24,166,495.62","15,148,350.49","40,340,505.65","73,843,153.02","60,226,018.65","44,113,797.26","41,652,568.77","31,264,232.67","39,058,058.47","18,791,044.37","67,030,164.23","108,236,397.25","160,779,777.03","143,785,071.14","185,053,083.05","195,807,362.79","188,570,850.63","181,586,352.40","202,336,802.87","194,163,378.47","227,266,485.57","218,867,536.66","244,756,319.76","307,093,945.97","303,527,639.63","327,052,355.67","457,832,318.50","506,899,501.73","557,301,320.45","487,767,385.44","410,917,866.68","454,199,149.00","532,921,025.48","463,890,209.33","491,358,271.55"
应收账款,"326,178,821.66","324,659,314.53","292,160,683.47","276,751,473.17","260,663,431.74","279,499,737.36","276,308,338.52","309,967,793.35","295,450,518.91","273,275,711.94","315,394,744.88","333,653,242.73","388,880,740.80","357,101,578.77","382,969,235.40","396,673,564.76","482,484,362.52","492,830,911.53","551,717,244.70","664,333,498.11","663,259,436.76","719,969,187.64","705,621,010.81","774,890,805.30","796,475,261.65","870,702,460.22","897,861,287.41","898,780,981.93","905,792,590.09","993,638,618.20","1,031,801,555.08","1,105,242,251.46","1,128,679,107.27","1,358,125,736.41","1,450,379,147.99","1,405,718,134.89","1,453,667,876.63","1,551,238,398.45","1,610,030,859.98","2,342,929,628.14","2,032,718,651.02","1,998,836,618.75","1,965,776,007.03","1,920,372,426.16","1,893,447,311.86","2,077,617,891.78"
应付账款,"104,408,377.45","109,933,423.48","130,072,332.32","117,241,376.77","120,205,477.30","120,372,500.78","129,162,119.49","133,711,152.93","124,964,479.42","158,480,006.16","157,255,939.17","200,145,847.34","204,470,963.29","224,234,762.07","232,565,437.91","296,531,749.82","247,376,137.22","264,658,302.20","242,849,083.60","324,340,008.15","289,753,652.13","323,220,777.67","311,002,550.66","411,846,031.72","343,110,063.53","389,426,010.42","382,160,568.88","489,216,140.32","436,318,820.89","650,805,706.90","707,401,426.32","685,108,346.73","599,088,229.21","678,407,941.15","832,984,233.20","867,628,355.65","765,840,426.93","919,784,128.12","869,821,992.09","1,275,255,961.34","1,026,453,948.73","1,091,086,900.21","1,016,061,011.35","946,392,258.92","796,314,904.66","862,659,220.78"
预付款项,"23,152,585.78","24,886,806.20","46,120,535.55","11,384,014.12","38,562,703.95","16,384,798.36","26,105,191.97","11,295,504.53","15,163,841.74","24,418,223.57","28,646,258.94","14,855,691.29","19,874,411.13","36,209,525.12","63,956,750.05","20,266,020.05","28,166,093.43","34,525,862.83","77,440,813.72","25,444,369.81","33,013,261.50","25,967,125.40","28,609,221.83","22,006,159.22","27,173,515.15","25,525,968.19","30,446,374.53","28,364,016.21","39,130,205.72","46,893,077.41","53,882,784.90","29,234,231.49","126,226,566.34","121,554,195.91","107,964,979.40","30,057,063.90","45,084,219.76","56,531,691.04","51,840,443.16","31,526,326.25","48,418,159.11","53,461,381.46","77,748,206.13","54,680,269.84","73,684,982.62","43,871,514.09"
预收款项,"48,822,989.83","38,587,691.50","42,243,356.14","66,983,683.48","72,470,184.20","67,438,878.76","104,513,735.75","101,965,594.16","94,014,510.31","115,116,226.05","94,879,775.88","82,972,481.39","89,937,415.92","77,498,633.15","65,041,408.85","48,308,874.47","41,269,890.05","90,207,461.25","111,151,878.95","124,950,664.78","115,477,232.36","115,360,697.22","103,123,545.45","77,741,903.02","107,110,955.57","129,213,367.61","148,961,674.90","168,386,251.94","111,843,625.73","144,109,711.31","99,222,201.22","122,285,231.14","131,682,718.05","108,253,046.93","96,725,675.40","130,574,319.85","282,084,568.87","735,300,828.78","1,148,837,603.48","285,905,444.13","213,546,508.79","151,545,508.98","230,781,117.14","175,351,686.45","125,322,700.60","193,425,255.96"
