科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"709,732.50","703,943.44","1,634,083.12","2,296,746.84","3,097,844.45","2,348,220.33","2,131,858.57","2,805,920.21","2,144,515.53","4,531,061.90","6,887,762.74","6,851,970.15","9,386,585.49","16,057,599.39","17,339,363.06","17,663,470.60","9,059,045.36","17,437,947.37","9,506,466.82","9,685,172.01","6,856,585.36","18,512,272.98","13,105,179.38","17,065,878.71","6,667,665.25","161,496,166.39","105,325,476.13","109,226,429.02","4,798,720.29","7,130,348.66"
应付职工薪酬,"367,700.45","781,942.91","1,326,796.05","1,741,030.02","1,898,356.84","2,185,393.30","2,356,367.23","2,676,692.68","2,926,916.50","3,271,674.76","3,553,299.07","3,919,117.85","4,440,334.12","4,880,393.62","4,985,314.89","5,331,441.66","11,044,472.18","5,729,279.43","7,925,511.60","6,594,531.90","12,706,724.70","17,338,912.66","18,015,740.44","18,089,020.41","28,144,143.71","27,270,486.68","24,971,470.17","24,249,756.99","24,393,754.37","18,806,397.64"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,897,095.20","3,532,979.62","4,169,810.13","5,628,586.68","4,503,519.45","3,305,277.95","5,894,476.67","6,221,013.03","808,774.63","661,986.40","1,092,032.45","1,522,992.97","2,354,577.08","2,393,375.75","2,499,841.23","3,326,800.57","9,265,920.45","8,012,390.58","10,787,766.89","11,761,852.32","5,507,375.90","2,899,709.63","4,051,236.62","4,129,082.42","4,125,766.78","14,791,491.77","17,838,116.28","25,565,624.44","4,411,951.83","8,134,280.56"
应收利息,,,,,,,"3,589,225.00","4,622,400.00","5,776,991.66","977,237.98","2,697,954.98","1,138,195.90","2,925,286.12","1,397,421.94","2,407,309.46","2,657,598.06","2,293,383.60","1,558,840.55","772,107.92","1,740,965.83","1,385,241.68","1,584,444.51","2,428,057.86","1,865,023.30","1,439,240.56","607,856.66","404,395.65","443,113.98","338,213.19","867,285.41"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,"141,875.00","157,742.12","156,600.01","124,799.98","90,163.85"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,"559,200.00",,,,,,,,,,,,,,,,,,,
存货,,,,,,,,,,,,,,,,,104.00,104.00,"517,568.37","716,713.61","423,253.83","5,651,862.29","6,875,424.61","7,286,735.52","6,766,325.47","391,757,522.10","277,603,676.69","291,257,363.72","7,076,198.44","7,136,592.43"
其他应付款,"10,000.00","10,000.00","4,050,000.00","4,112,496.16","1,592,915.76","1,592,915.76","405,215.98","117,115.90","174,406.33","484,574.82","112,135.34","525,569.14","156,825.76","179,629.20","205,230.15","83,999.13","6,628,961.79","6,296,010.39","36,924,654.14","37,113,174.51","41,051,317.37","62,882,176.45","32,342,123.48","31,176,426.94","17,900,410.26","71,170,054.21","70,809,948.81","142,778,833.42","18,506,845.67","19,172,112.99"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,"87,969,000.00","79,310,279.30",,,"63,447,840.40","63,447,840.40",,,"63,447,840.15","158,447,840.15","50,000,000.00","50,000,000.00","400,000.00","400,000.00"
其他流动资产,,,,,,,,,"3,824,334.98","4,962,447.03","2,148,344.17","262,779.28","2,310,621.25","790,416.31","3,156,256.55","1,605,147.21","31,436,986.88","21,575,247.59","19,445,137.98","24,540,503.90","21,069,023.67","79,354,431.54","42,535,600.65","9,290,372.98","27,885.56","2,021,470.71","24,918,365.45","26,009,716.21","688,179.81","966,094.02"
其他流动负债,,,"6,420,005.94","3,674,035.46","1,190,699.10","548,069.56","1,125,093.31","1,334,205.08","1,093,386.01","941,104.15","1,451,911.14","952,585.46","5,455,456.34","3,955,822.13","3,558,626.95","5,704,437.96","3,522,390.60","2,765,329.14","3,042,930.72","9,427,556.65","4,499,541.12","3,652,066.52","7,516,986.90","5,313,278.26","6,674,461.72","7,334,330.60","4,388,402.90","4,123,291.66","4,781,013.48","2,631,413.21"
流动资产合计,"28,149,169.34","45,106,221.93","93,510,456.06","113,278,772.27","141,794,585.23","432,299,777.72","435,446,761.63","450,240,154.78","466,713,145.37","477,979,375.44","466,938,850.03","491,288,292.17","514,875,375.10","526,416,270.09","512,243,379.09","524,791,659.06","455,795,115.85","450,754,970.14","423,595,820.45","465,262,086.94","507,529,583.68","526,095,825.20","455,242,396.14","397,154,726.43","344,331,457.60","2,011,123,685.12","1,902,404,318.13","2,091,531,754.68","366,415,673.96","374,922,619.94"
流动负债合计,"3,832,722.81","7,570,874.28","17,902,279.03","17,228,672.57","9,640,878.08","9,676,266.24","11,463,772.48","11,931,295.72","5,383,103.30","6,230,663.26","7,117,631.13","7,294,603.55","12,748,790.91","11,900,939.03","11,848,577.64","15,120,920.61","131,543,700.47","117,099,884.59","75,085,235.60","86,364,464.53","147,866,456.33","210,951,059.50","117,245,972.02","106,499,088.42","169,830,780.39","1,504,961,587.00","1,447,503,309.80","1,587,030,677.72","229,641,602.34","227,601,269.15"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"5,115,000.00","5,115,000.00",,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,"52,500,000.00","20,000,000.00","20,000,000.00","19,400,000.00","19,400,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,"126,895,201.75","126,895,201.75","126,895,680.55","126,895,680.55","63,447,840.15","63,447,840.15","63,447,840.15","63,447,840.15",,,,,,
长期股权投资,,,,,,,,,,,"2,000,000.00","5,539,157.06","4,183,276.04","4,183,276.04","14,545,209.45","14,651,979.97","14,142,026.07","14,138,307.90","14,608,041.59","13,021,870.89","19,693,864.13","41,032,847.40","51,818,499.49","183,760,982.85","238,545,553.95","40,140,769.31","44,162,947.56","42,974,540.91","283,149,638.35","294,130,345.86"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,"243,097,928.47","259,223,794.32","257,748,626.00",,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"5,992,966.42","5,808,016.95","4,963,239.79","5,771,709.85","5,436,074.71","5,504,984.60","5,844,615.63","7,935,024.08","8,757,894.19","8,826,113.41","8,635,172.44","8,795,603.94","9,043,839.06","9,059,447.68","9,222,203.03","9,226,439.58","12,615,025.42","12,093,705.86","11,284,125.14","10,472,573.84","10,580,088.08","60,526,292.62","116,172,307.01","115,632,853.18","114,924,390.05","170,533,188.11","180,650,773.82","178,918,650.20","168,784,456.74","165,886,979.36"
递延所得税负债,,,,,,,,,,,,,,,,,"77,244.25","38,010.00","77,244.25","77,244.25","31,286.40",,,,"13,963.24",,"8,947,611.47","8,876,967.08","4,619.61","4,619.61"
在建工程,,,,,,,,,,,,,,,,,"64,555,495.84","64,555,495.84","64,555,495.84","64,555,495.84","64,555,495.84","64,555,495.84",,,"12,163,797.00","26,464,384.18","78,099,961.56","98,352,499.95","57,472,611.56","60,755,337.15"
其他非流动负债,,"190,000.00","734,032.48","90,000.06","70,000.08","59,999.94","70,000.08","70,000.08","30,000.12","30,000.12","30,000.12","30,000.12","3,182,646.11","3,182,646.11","2,224,751.37","2,224,751.37",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"190,000.00","734,032.48","90,000.06","70,000.08","59,999.94","70,000.08","70,000.08","30,000.12","30,000.12","30,000.12","30,000.12","3,182,646.11","3,182,646.11","2,224,751.37","2,224,751.37","130,407,191.71","130,167,957.46","130,341,003.79","131,939,640.15","72,649,514.95","72,618,228.55","72,618,228.55","72,618,228.55","6,513,963.24","59,000,000.00","35,848,520.57","35,777,876.18","28,946,873.90","28,946,873.90"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"3,832,722.81","7,760,874.28","18,636,311.51","17,318,672.63","9,710,878.16","9,736,266.18","11,533,772.56","12,001,295.80","5,413,103.42","6,260,663.38","7,147,631.25","7,324,603.67","15,931,437.02","15,083,585.14","14,073,329.01","17,345,671.98","261,950,892.18","247,267,842.05","205,426,239.39","218,304,104.68","220,515,971.28","283,569,288.05","189,864,200.57","179,117,316.97","176,344,743.63","1,563,961,587.00","1,483,351,830.37","1,622,808,553.90","258,588,476.24","256,548,143.05"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","10,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","53,400,000.00","53,400,000.00","53,400,000.00","53,400,000.00","53,400,000.00","106,800,000.00","106,800,000.00","106,800,000.00","106,800,000.00","106,800,000.00","106,800,000.00","112,647,134.00","112,647,134.00","337,941,402.00","337,941,402.00","337,941,402.00","337,941,402.00","337,941,402.00","337,941,402.00","337,941,402.00","337,941,402.00","337,941,402.00","337,941,402.00","337,941,402.00","337,941,402.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"200,000.00","200,000.00","14,456,787.66","14,456,787.66","14,456,787.66","276,468,076.45","276,468,076.45","276,468,076.45","276,468,076.45","276,468,076.45","223,068,076.45","223,068,076.45","223,068,076.45","223,068,076.45","223,068,076.45","223,068,076.45","536,755,850.49","536,755,850.49","311,461,582.49","311,461,582.49","314,728,533.20","314,728,533.20","314,728,533.20","378,865,846.44","379,415,381.91","324,154,675.84","314,864,926.60","311,145,176.66","384,453,746.95","384,453,746.95"
无形资产,"19,300.18","25,550.14","17,250.10","14,150.28","11,050.46","142,132.55","152,687.20","143,242.45","133,797.70","181,721.54","1,384,155.27","1,308,561.12","1,235,286.97","1,167,791.69","1,250,268.05","1,137,417.36","8,137,412.03","8,356,401.57","8,470,947.19","39,344,502.51","31,655,274.76","85,307,144.94","83,319,896.29","83,744,427.59","79,965,963.41","81,099,206.35","79,287,566.71","77,164,555.39","72,172,677.98","70,411,913.75"
盈余公积,"3,078,301.71","4,364,174.26","2,541,454.50","2,541,454.50","8,355,708.98","8,355,708.98","8,355,708.98","8,355,708.98","17,134,298.07","17,134,298.07","17,134,298.07","17,134,298.07","22,946,111.67","22,946,111.67","22,946,111.67","22,946,111.67","26,960,624.13","26,960,624.13","26,847,328.16","26,847,328.16","28,227,099.01","28,227,099.01","28,227,099.01","28,227,099.01","41,320,949.83","41,320,949.83","41,320,949.83","41,320,949.83","47,073,195.68","47,073,195.68"
开发支出,,,,,,,"3,712,159.33","7,205,414.18","13,469,436.52","21,741,871.95","30,030,497.71","35,792,863.69","39,447,931.36","43,491,641.81","47,311,395.00","50,321,386.66","48,781,818.54","51,105,839.91","32,151,173.43",,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"496,911.93","496,911.93","496,911.93","496,911.93","570,624,696.82","570,624,696.82","570,624,696.82","570,624,696.82","570,624,696.82","570,624,696.82","570,624,696.82","570,624,696.82","577,098,510.86","741,508,762.97","731,750,640.37","731,750,640.37","576,601,598.93","576,601,598.93"
未分配利润,"17,069,980.21","28,642,833.18","22,873,090.45","44,784,920.79","75,201,380.73","90,406,888.39","96,440,166.25","116,820,877.05","138,188,682.50","156,808,111.42","156,044,819.76","166,563,553.39","172,660,508.01","185,339,940.41","187,913,863.38","201,907,605.40","203,395,797.91","216,257,593.90","238,298,968.62","264,072,760.02","299,394,985.57","314,376,660.53","338,528,884.43","361,700,415.02","371,446,914.07","612,251,030.85","624,522,426.54","661,376,020.08","442,559,826.58","464,032,718.91"
长期待摊费用,,,,,"462,000.00","399,000.00","990,500.00","1,464,062.14","1,490,654.57","1,296,517.82","1,102,381.07","908,244.32","756,107.57","624,970.82","493,834.07","498,616.07","513,491.02","521,317.69","366,550.56","66,720.70","271,734.80","295,453.07","368,334.79","471,142.08","427,265.31","428,188.03","335,618.25","459,405.15","309,442.69","279,218.02"
少数股东权益,,,,,,,,,,,,"22,842,688.73","28,710,756.90","32,300,745.35","30,916,763.31","29,242,975.93","34,285,395.82","33,116,773.83","6,254,494.06","5,483,887.94","5,949,199.51","71,161,826.23","69,891,218.54","67,193,741.93","63,391,424.90","443,829,787.21","483,158,338.41","509,160,716.49","57,567,894.60","56,079,844.06"
递延所得税资产,"19,568.79","28,092.70","16,698.17","37,203.18","21,045.13","21,045.13","51,000.45","58,060.65","39,232.09","45,549.16","103,769.01","100,498.01","78,162.02","98,148.96","154,943.20","186,030.80","830,612.94","855,082.67","573,163.70","763,117.75","1,600,752.46","1,567,053.13","1,635,207.21","1,656,992.42","2,403,878.16","3,948,320.19","4,129,253.03","4,852,146.31","3,278,441.84","3,141,037.64"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,"245,700.00",,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"6,031,835.39","5,861,659.79","4,997,188.06","5,823,063.31","5,930,170.30","6,067,162.28","10,750,962.61","16,805,803.50","23,891,015.07","32,091,773.88","43,255,975.50","52,444,928.14","55,241,514.95","59,122,188.93","73,474,764.73","76,518,782.37","720,200,578.68","722,250,848.26","702,634,194.27","698,848,978.35","699,227,606.89","823,908,983.82","823,938,941.61","955,891,094.94","1,025,529,358.74","1,312,335,747.61","1,382,755,555.62","1,392,221,064.28","1,161,768,868.09","1,171,206,430.71"
所有者权益(或股东权益)合计,"30,348,281.92","43,207,007.44","79,871,332.61","101,783,162.95","138,013,877.37","428,630,673.82","434,663,951.68","455,044,662.48","485,191,057.02","503,810,485.94","503,047,194.28","536,408,616.64","554,185,453.03","570,454,873.88","571,644,814.81","583,964,769.45","914,044,802.35","925,737,976.35","920,803,775.33","945,806,960.61","986,241,219.29","1,066,435,520.97","1,089,317,137.18","1,173,928,504.40","1,193,516,072.71","1,759,497,845.73","1,801,808,043.38","1,860,944,265.06","1,269,596,065.81","1,289,580,907.60"
资产总计,"34,181,004.73","50,967,881.72","98,507,644.12","119,101,835.58","147,724,755.53","438,366,940.00","446,197,724.24","467,045,958.28","490,604,160.44","510,071,149.32","510,194,825.53","543,733,220.31","570,116,890.05","585,538,459.02","585,718,143.82","601,310,441.43","1,175,995,694.53","1,173,005,818.40","1,126,230,014.72","1,164,111,065.29","1,206,757,190.57","1,350,004,809.02","1,279,181,337.75","1,353,045,821.37","1,369,860,816.34","3,323,459,432.73","3,285,159,873.75","3,483,752,818.96","1,528,184,542.05","1,546,129,050.65"
负债和所有者(或股东权益)合计,"34,181,004.73","50,967,881.72","98,507,644.12","119,101,835.58","147,724,755.53","438,366,940.00","446,197,724.24","467,045,958.28","490,604,160.44","510,071,149.32","510,194,825.53","543,733,220.31","570,116,890.05","585,538,459.02","585,718,143.82","601,310,441.43","1,175,995,694.53","1,173,005,818.40","1,126,230,014.72","1,164,111,065.29","1,206,757,190.57","1,350,004,809.02","1,279,181,337.75","1,353,045,821.37","1,369,860,816.34","3,323,459,432.73","3,285,159,873.75","3,483,752,818.96","1,528,184,542.05","1,546,129,050.65"
