科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"216,051,509.67","466,172,002.47","628,875,307.33","887,894,644.66","246,368,512.78","649,898,198.56","873,395,342.96","1,209,590,313.55","276,773,388.89","610,423,616.13","936,554,898.74","1,285,300,706.70","279,695,474.60","580,537,672.03","685,417,338.99","1,006,658,419.01","178,318,769.51","374,676,685.00","590,659,023.85","894,583,687.75","219,003,121.76","462,512,373.10","646,251,284.39","755,183,625.53","94,481,016.09","193,592,812.21","271,852,133.54","382,072,877.29","42,057,230.73","156,008,863.05","284,450,421.98","419,358,599.76","111,904,419.88","51,626,043,666.79","78,728,135,676.25","114,083,955,425.60","30,534,807,321.51","66,137,390,476.16","108,660,836,767.25","163,266,513,564.63","40,112,393,706.87","83,256,400,874.86","136,320,599,924.53","192,366,234,186.74"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"205,000,000.00","204,861,505.89",,"719,727,193.56","812,375,373.81","1,607,301,739.96","596,958,601.19","9,542,376,531.36","12,325,134,649.90","11,046,571,694.47","204,092,805.77","670,249,312.71","1,643,977,531.86","1,861,086,461.91"
收到的税费返还,"538,101.07","538,101.07","2,020,488.52","2,528,317.69","11,465.84","86,038.62","86,038.62","160,445.24","362,375.73","362,375.73","362,375.73","1,416,238.77",,,,,,,"580,410.23","580,410.23",,,"211,293.00","211,293.00",,,,,,,,,,"16,691,482.44","33,982,633.52","4,393,382.14","54,190.25","540,140.21","7,417,198.79","19,718,761.30","4,013,414.35","10,508,445.17","19,307,382.12","52,764,853.41"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,"90,000.00","120,000.00",,,"133,347,277.80","133,347,277.80",,"25,000.00",,,,,,,"40,000,000.00",,,,"485,967.86","1,503,148.12","8,464,752,057.30","16,837,996,500.69","1,339,040,732.16","355,894,760.14","4,121,340,985.80","2,075,367,650.01","644,050,646.90","269,145,453.31","217,887,269.23","1,057,030,088.13","2,309,592,550.67"
收到其他与经营活动有关的现金,"30,917,763.25","7,997,988.57","14,875,549.18","34,509,427.56","26,061,780.19","19,915,671.43","38,396,148.38","52,142,992.58","77,241,344.77","18,488,778.68","27,732,119.50","125,096,264.63","10,077,606.64","16,200,856.95","86,592,643.11","17,934,462.03","78,359,788.86","80,022,404.22","119,810,093.37","93,112,204.13","4,487,557.92","7,146,574.86","8,431,976.06","25,613,965.59","1,642,818.09","6,739,531.86","10,688,990.42","16,735,564.64","885,030.32","3,359,911.30","17,143,007.60","26,664,521.76","7,059,615.11","1,109,355,318.33","1,421,780,807.44","2,822,650,792.77","843,175,219.99","959,902,278.33","1,667,900,707.96","2,803,061,347.19","1,132,052,574.91","867,709,114.07","3,970,099,260.87","1,766,520,653.24"
投资活动现金流出小计,"110,990.50","2,277,111.29","8,266,215.97","18,558,776.35","1,785,419.40","2,311,238.90","3,993,804.99","5,347,227.14","550,002.22","46,016,088.61","175,720,206.26","307,357,085.07","54,648,201.26","88,292,991.82","155,728,090.88","132,753,127.80","2,297,361.38","206,561,609.48","242,128,265.40","364,947,390.56","18,610,011.22","27,201,561.47","77,341,654.47","142,758,048.80","8,127,175.00","9,982,216.10","11,921,498.08","53,831,547.83","2,884,276.00","3,471,014.00","211,823,456.38","226,402,590.97","25,417,677.42","10,031,385,065.71","18,794,934,157.93","14,091,135,128.37","1,415,941,031.39","14,988,077,499.77","16,473,904,839.96","15,180,846,277.37","852,338,010.87","11,640,355,100.37","24,242,187,251.46","28,589,902,234.94"
经营活动现金流入小计,"247,507,373.99","474,708,092.11","645,771,345.03","924,932,389.91","272,441,758.81","669,899,908.61","911,877,529.96","1,261,893,751.37","354,377,109.39","629,274,770.54","964,649,393.97","1,411,813,210.10","289,773,081.24","596,738,528.98","772,009,982.10","1,024,592,881.04","256,678,558.37","454,699,089.22","711,049,527.45","988,276,302.11","223,490,679.68","469,658,947.96","654,894,553.45","781,008,884.12","96,123,834.18","200,332,344.07","282,541,123.96","398,808,441.93","42,942,261.05","159,368,774.35","301,593,429.58","446,023,121.52","118,964,034.99","52,752,090,467.56","80,183,899,117.21","116,910,999,600.51","31,378,036,731.75","67,097,832,894.70","110,336,154,674.00","166,089,293,673.12","41,248,459,696.13","84,134,618,434.10","140,310,006,567.52","194,185,519,693.39"
投资活动产生的现金流量净额,"-110,990.50","-2,275,992.95","8,334,902.37","2,042,341.99","-1,785,419.40","-2,311,238.90","5,008,930.71","24,745,208.56","-550,002.22","-46,016,088.61","-175,720,206.26","-293,420,551.07","-54,648,201.26","-88,292,991.82","-99,720,590.88","-49,446,508.37","199,798,164.06","300,787,915.96","492,041,260.04","481,242,800.68","-18,486,977.89","-26,428,161.47","-63,558,436.34","-66,260,022.04","-8,124,175.00","-8,179,216.10","-10,122,498.08","-44,935,985.16","49,587,254.00","49,000,516.00","-148,658,852.32","-163,237,986.91","-25,417,677.42","1,085,774,405.75","-3,973,789,149.35","-3,785,557,050.91","2,873,263,948.13","-10,118,776,046.20","-12,516,759,434.53","-12,499,095,291.40","3,578,894,798.59","3,117,100,736.27","1,601,960,654.25","-4,850,439,001.13"
购买商品、接受劳务支付的现金,"184,072,209.55","410,815,852.73","548,869,481.39","744,693,310.10","192,699,470.42","522,398,304.24","701,646,130.49","1,026,700,131.96","232,136,265.59","519,340,052.73","788,149,181.12","1,043,612,779.63","248,223,733.69","500,815,672.50","587,708,722.11","831,409,897.22","142,556,419.82","296,870,314.37","502,557,114.17","724,940,209.48","180,925,685.42","373,252,621.29","508,201,688.15","598,125,744.70","55,573,028.58","119,774,560.20","151,981,130.80","245,859,977.04","28,840,000.78","99,993,466.08","192,444,418.93","297,273,307.80","62,755,826.62","51,614,686,143.47","74,674,984,811.91","102,167,843,790.13","32,869,704,148.68","65,726,373,843.16","103,441,873,067.78","152,373,115,731.97","43,826,629,876.01","83,566,542,799.56","128,926,987,785.81","176,583,788,108.86"
吸收投资收到的现金,,,,,,,,"100,000.00",,,,,"2,700,000.00","2,700,000.00","2,700,000.00",,,,,,,,,,,,,,,,,,,"5,894,998,320.00","5,894,998,320.00","5,894,998,320.00",,,,"2,698,228,063.18","1,000,000,000.00","1,858,736,070.74","1,859,056,704.00","12,458,615,910.74"
