科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"49,379,349.70","69,436,187.60","41,720,155.76","154,631,054.72","252,275,903.03","272,554,899.33","592,113,587.31","591,794,320.66","687,321,913.62","510,976,211.28","463,276,497.02","250,010,835.68","97,791,135.36","120,567,240.65","155,524,002.27","199,222,600.82","252,994,992.65","234,018,779.88","270,231,169.92","191,078,904.79","114,053,830.27","195,241,284.80","112,900,212.49","93,787,628.54","219,192,038.47","164,625,363.48","51,236,174.11","81,538,979.16","152,861,795.85","130,579,265.84","1,653,739,481.28","937,669,845.38","413,186,352.36","331,148,729.11","308,672,813.08","146,614,673.35","195,428,329.04","225,163,077.12","232,284,309.39","199,134,074.14","129,000,901.97","256,419,621.73","298,924,995.95"
短期借款,"107,300,000.00","102,300,000.00","90,000,000.00","142,500,000.00","197,500,000.00","199,500,000.00","264,500,000.00","277,000,000.00","262,000,000.00","280,000,000.00","360,000,000.00","335,000,000.00","350,000,000.00","419,000,000.00","479,000,000.00","409,000,000.00","419,000,000.00","419,000,000.00","379,000,000.00","410,900,000.00","522,900,000.00","618,900,000.00","711,900,000.00","816,800,000.00","969,065,000.00","931,505,000.00","916,635,000.00","926,635,000.00","1,118,915,000.00","1,133,115,000.00","1,138,115,000.00","490,500,000.00","1,000,000.00","152,500,000.00","117,500,000.00","149,500,000.00","229,000,000.00","229,000,000.00","180,000,000.00","180,000,000.00","245,000,000.00","245,000,000.00","275,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"12,793,993.40","26,112,490.54","28,991,735.82","16,499,667.80","18,639,872.33","29,113,554.20","51,602,201.12","27,922,759.89","32,912,113.97","54,535,658.23","59,685,082.92","64,381,107.23","45,159,836.69","88,771,685.41","98,432,650.00","116,826,523.93","117,942,844.07","184,070,075.56","167,087,418.65","91,721,331.49","37,199,500.00","83,119,706.00","68,926,576.94","60,748,229.24","36,378,077.40","10,176,202.53","8,330,511.27","1,960,000.00","19,288,698.00","23,832,327.00","27,135,094.50","15,931,142.66","37,198,889.32","61,618,370.32","2,200,000.00","4,742,012.00","1,757,812.25","33,450,000.00","91,580,091.22","84,729,646.00","53,048,807.00","63,507,205.00","61,540,047.00"
应付票据,"18,700,000.00","4,700,000.00","9,100,000.00","15,100,000.00","6,000,000.00","20,000,000.00","43,000,000.00","3,000,000.00","5,500,000.00","18,500,000.00","25,300,000.00","21,300,000.00","9,000,000.00",,,,,"13,550,000.00","173,540,000.00","148,000,000.00","108,000,000.00","1,900,000.00","1,900,000.00","16,668,635.30","41,850,105.21",,,,,,,,,,,,,,,,,,
应收账款,"46,217,455.35","43,603,975.88","43,591,342.21","34,847,126.59","39,047,496.00","36,294,815.46","38,452,341.76","26,410,580.64","32,906,137.21","30,129,582.41","31,566,652.62","7,552,853.21","34,598,452.74","65,344,795.42","32,878,893.86","7,052,270.29","32,510,661.48","11,863,960.39","11,954,869.29","16,220,095.25","21,138,512.60","17,784,102.34","22,212,348.30","18,365,556.58","20,633,157.39","18,152,686.17","19,056,226.68","14,244,598.30","15,100,914.50","16,490,747.46","12,841,791.55","23,078,947.56","30,991,327.85","38,518,737.36","73,302,229.70","24,667,824.41","57,023,871.11","37,994,140.18","35,766,174.35","16,867,080.85","37,094,896.57","86,560,906.51","42,055,813.52"
应付账款,"39,078,916.50","44,727,012.05","48,326,090.50","54,181,093.43","42,532,164.99","55,450,026.26","58,004,291.01","94,999,772.98","142,980,266.34","226,181,379.67","235,696,637.30","224,589,806.44","358,787,435.49","368,737,367.54","353,874,556.87","307,143,150.36","293,136,685.98","282,149,632.80","286,378,401.06","313,470,648.59","299,659,389.05","287,613,076.42","291,330,216.81","279,056,645.94","261,387,998.47","254,335,351.33","261,656,600.88","237,382,914.27","220,575,989.71","221,310,546.95","228,022,736.22","55,535,718.03","48,803,795.42","73,812,028.75","81,655,886.27","80,204,343.21","70,691,352.20","96,006,598.92","90,197,391.31","116,826,913.65","79,164,923.26","108,974,023.49","129,962,597.59"
预付款项,"4,957,353.44","6,649,086.62","8,752,513.18","5,358,381.82","9,168,951.42","107,195,304.27","219,947,195.96","187,509,250.56","440,665,451.94","180,410,171.71","129,123,779.24","44,160,688.21","36,540,931.48","49,482,172.98","58,939,191.90","31,743,680.50","34,333,275.22","38,176,979.28","38,886,548.64","25,128,581.30","23,596,096.68","37,526,338.78","17,592,491.47","21,802,871.99","27,136,491.51","24,020,067.94","24,994,189.40","29,087,905.08","20,085,308.38","22,393,870.82","23,061,864.47","56,517,434.14","24,738,379.82","32,156,678.14","38,767,783.71","22,997,849.49","20,549,400.62","22,880,531.63","25,642,908.43","17,937,054.68","30,340,460.44","34,620,625.32","33,484,761.83"
预收款项,"30,139,005.09","49,856,663.27","53,981,115.34","53,973,027.95","62,609,533.91","78,209,472.82","80,259,816.43","74,320,133.85","73,008,774.83","87,392,962.97","91,824,319.75","92,871,386.77","104,591,559.74","114,617,983.96","214,429,953.68","173,969,236.34","244,603,149.92","251,210,018.07","243,420,272.11","216,327,587.43","243,062,302.33","218,366,001.45","216,920,419.36","151,047,614.29","178,343,576.50","149,843,238.80","172,478,778.53","130,098,219.21","131,927,407.54","149,843,051.97","175,286,239.68","98,640,830.19","100,740,918.78","149,407,841.41","172,853,756.48","161,525,676.47","195,439,425.37","220,994,225.69","242,052,303.28","229,004,960.81","207,221,201.98","245,360,559.87","257,635,999.88"
其他应收款,"21,954,599.27","19,575,465.43","20,196,039.88","15,392,904.95","19,125,078.47","17,250,492.49","15,503,746.66","14,140,891.01","15,412,262.51","16,460,069.49","16,647,655.65","20,393,211.34","21,682,476.65","22,379,487.99","24,030,124.67","19,915,792.10","34,298,708.37","35,244,910.51","36,873,935.29","22,989,361.87","29,192,594.52","61,780,637.44","53,372,319.74","56,055,985.87","59,090,407.91","61,773,339.21","62,090,850.77","53,750,666.76","59,007,402.84","57,987,988.81","63,888,409.57","20,171,614.55","33,582,797.35","53,659,023.63","58,731,857.05","94,476,069.26","102,245,427.96","126,670,365.30","56,600,272.04","27,848,800.63","37,942,735.35","36,553,413.81","89,045,005.49"
应付职工薪酬,"13,414,601.65","14,428,682.57","12,538,856.10","39,217,086.00","7,427,420.19","33,117,394.36","51,574,921.83","22,571,971.49","23,695,818.29","36,179,666.92","38,922,351.42","28,029,133.69","27,764,741.96","37,663,073.50","47,868,802.78","30,988,115.24","59,549,426.19","80,601,866.31","90,417,952.03","53,140,740.35","83,885,259.31","95,314,836.42","76,435,512.79","28,579,453.68","39,977,162.84","37,103,570.38","41,632,888.42","27,176,782.84","40,149,858.78","51,776,511.11","51,104,656.83","137,404,041.14","86,560,731.17","106,299,586.59","100,862,548.87","94,707,750.71","59,419,138.39","88,528,047.84","121,378,629.34","136,183,594.46","72,779,512.16","123,454,585.78","139,352,967.66"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"46,313,772.39","47,622,643.94","50,422,040.61","53,585,712.25","50,333,645.64","44,903,274.36","47,940,545.95","51,182,131.57","-14,412,281.46","-102,234,250.07","-131,225,981.77","-134,657,858.44","-147,849,881.55","-140,487,886.14","-132,503,438.71","-122,354,896.33","-111,033,841.51","-111,608,223.74","-99,381,423.02","-103,211,944.77","-112,541,210.03","-101,745,618.23","-110,395,890.45","-84,467,031.73","-106,532,830.75","-100,306,263.79","-94,543,663.76","-90,552,741.73","-83,703,699.29","-78,300,937.48","-76,893,796.58","42,035,341.34","37,235,424.97","39,131,435.17","53,352,431.80","69,368,954.76","68,624,853.75","74,590,037.00","82,835,140.65","63,950,311.52","60,418,116.75","76,171,862.22","74,396,316.73"
应收利息,,,,,,,,,"153,234.20",,,,"14,910.92","14,910.92","14,910.92","14,910.92","14,910.92","14,910.92","88,562.05","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42","102,301.42"
