科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"28,328,634.31","47,483,739.56","50,838,471.47",,"47,787,901.63","46,262,616.72","45,987,331.80","68,022,779.88","69,140,778.04","63,657,054.52","57,448,939.53","55,909,636.76","54,370,333.99","56,071,012.25","53,911,415.47","61,188,675.64"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"1,420,976,969.00","1,165,912,316.12","1,329,167,466.80","1,028,466,900.00","1,000,131,281.03","1,209,613,876.81","1,595,459,141.19","1,237,926,993.43","1,179,850,808.11","1,304,683,767.26","1,713,500,156.27","1,181,901,671.45","1,051,601,687.07","1,312,770,811.91","1,764,112,106.31","1,215,442,871.53"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"720,000,000.00","720,000,000.00","720,000,000.00",,"800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"460,068,197.88","460,068,197.88","460,068,197.88",,"1,263,071,975.46","1,263,000,533.82","1,263,000,533.82","1,263,000,533.82","1,263,000,533.82","1,263,000,533.82","1,263,000,533.82","1,263,000,533.82","1,263,000,533.82","1,263,000,533.82","1,263,000,533.82","1,263,000,533.82"
无形资产,"74,849,659.33","78,634,031.17","80,412,896.09",,"81,510,441.88","83,332,444.53","90,150,638.68","90,786,112.12","90,001,888.59","88,407,163.60","113,675,417.29","112,676,445.61","121,233,443.17","120,784,714.51","119,902,993.12","118,106,083.95"
盈余公积,"41,567,738.25","85,874,697.54","122,313,730.72",,"122,313,730.72","122,313,730.72","172,195,414.57","172,195,414.57","172,195,414.57","172,195,414.57","226,780,654.23","226,780,654.23","226,780,654.23","226,780,654.23","296,807,038.93","296,807,038.93"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,
未分配利润,"756,850,156.79","954,791,151.76","1,253,708,572.18",,"1,534,332,568.87","1,323,978,731.26","1,414,226,003.50","1,669,441,100.95","1,744,758,416.95","1,487,809,455.50","1,642,647,318.84","1,924,566,111.53","1,492,120,581.15","1,590,413,542.86","1,759,256,673.41","2,083,595,596.11"
长期待摊费用,"1,872,628.92","1,998,456.79","881,214.58",,"508,719.55","521,017.04","379,379.48","286,663.88","202,531.97","141,272.72","103,105.52","534,916.96","844,080.83","3,522,661.18","1,630,222.60","3,142,488.53"
少数股东权益,,,,,,,,,"1,481,662.28","1,562,990.39","4,787,292.28","8,917,342.78","6,950,438.44","6,618,460.32","7,042,619.19","7,381,832.64"
递延所得税资产,"14,662,519.08","26,665,990.04","43,159,900.31",,"51,980,736.53","47,475,326.91","43,614,829.03","40,776,435.32","45,949,320.57","35,382,275.69","42,977,637.56","34,276,485.36","43,045,289.73","48,343,761.78","39,550,670.12","32,063,937.20"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"66,872,580.00","66,697,400.00","6,004,371.90","8,947,796.11","19,953,423.39","26,462,763.00","28,603,469.92","90,419,334.04","27,110,426.95","48,079,991.88"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"1,157,530,792.48","1,363,751,229.44","1,511,548,000.47",,"1,495,891,259.28","1,633,034,584.35","1,532,986,151.22","1,550,078,067.83","1,537,841,862.42","1,523,021,599.43","1,535,411,244.77","1,515,289,484.61","1,555,425,196.56","1,636,124,525.35","1,669,161,614.76","1,690,028,752.38"
所有者权益(或股东权益)合计,"1,978,486,092.92","2,220,734,047.18","2,556,090,500.78","2,762,623,000.00","3,719,718,275.05","3,509,292,995.80","3,653,171,951.89","3,912,887,049.34","3,994,186,027.62","3,724,568,394.28","3,937,215,799.17","4,222,323,990.64","3,785,540,240.73","3,896,455,490.75","4,126,106,971.23","4,450,785,001.50"
资产总计,"3,399,463,061.92","3,386,646,363.30","3,885,257,967.58","3,791,089,900.00","4,719,849,556.08","4,718,906,872.61","5,248,631,093.08","5,150,814,042.77","5,174,036,835.73","5,029,252,161.54","5,650,715,955.44","5,404,225,662.09","4,837,141,927.80","5,209,226,302.66","5,890,219,077.54","5,666,227,873.03"
负债和所有者(或股东权益)合计,"3,399,463,061.92","3,386,646,363.30","3,885,257,967.58","3,791,089,900.00","4,719,849,556.08","4,718,906,872.61","5,248,631,093.08","5,150,814,042.77","5,174,036,835.73","5,029,252,161.54","5,650,715,955.44","5,404,225,662.09","4,837,141,927.80","5,209,226,302.66","5,890,219,077.54","5,666,227,873.03"
