科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"390,844,167.97","815,070,307.42","1,252,505,270.29","1,748,108,397.65","524,489,804.32","1,108,946,822.48","1,582,731,155.41","2,058,640,573.53","540,653,189.01","1,209,706,856.23","1,880,951,358.95","2,595,847,052.12","649,272,090.29","1,322,769,589.74","2,001,430,248.29","2,726,718,895.61","749,385,019.01","1,471,437,500.63","2,263,842,654.10","3,162,915,294.50","892,862,698.79","1,884,997,175.44","2,909,014,289.56","3,943,525,305.20","1,055,640,495.32","2,162,261,822.40","3,233,359,513.46","4,618,680,040.86","1,227,854,663.29","2,628,474,326.38","4,120,184,989.01","5,544,233,777.86","1,552,897,071.92","3,115,403,701.91","4,886,738,024.38","6,620,516,536.73","1,745,574,028.94","3,784,299,658.63","5,723,850,111.45","7,651,775,285.49","2,126,032,700.53","4,274,758,446.48","6,521,744,842.67"
二、营业利润,"154,054,308.79","276,136,573.69","534,920,540.74","613,755,800.98","70,879,324.45","92,564,696.28","92,288,579.32","99,603,628.93","141,313,636.01","300,948,052.24","427,447,926.05","583,277,672.45","149,207,062.69","289,341,700.18","404,768,514.19","516,414,880.02","144,275,018.34","261,244,259.11","342,702,787.19","429,744,753.78","138,605,669.52","282,068,231.88","421,724,866.98","518,752,796.89","165,221,651.75","308,523,239.34","448,420,598.53","590,556,920.08","153,522,356.12","344,869,755.57","480,562,643.18","584,508,541.09","187,625,999.78","377,369,501.52","554,527,896.09","692,799,082.87","243,995,611.44","463,199,434.29","690,378,594.54","876,480,274.44","318,155,625.14","603,199,094.53","5,159,591,176.54"
减:营业成本,"203,020,920.84","462,291,545.64","705,401,006.25","973,620,679.21","307,534,701.84","628,760,344.61","875,951,444.16","1,116,317,635.33","259,107,179.83","558,158,942.77","883,560,597.75","1,231,986,133.48","317,293,593.88","635,764,128.75","960,876,870.69","1,286,484,908.09","361,824,354.19","677,093,407.27","1,018,552,911.16","1,397,937,193.22","353,346,370.49","748,752,436.28","1,144,684,910.76","1,569,688,115.45","398,015,618.32","808,839,135.50","1,164,524,632.27","1,694,615,109.00","486,030,895.90","998,038,593.18","1,573,455,011.58","2,142,911,022.41","591,872,948.96","1,209,604,686.57","1,887,951,512.98","2,575,330,534.39","623,349,764.26","1,355,315,539.67","2,025,857,840.72","2,747,788,382.61","730,892,682.29","1,503,215,468.12","2,271,838,163.56"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"744,195.90","1,819,804.65","2,783,249.16","4,065,731.82","828,403.70","2,291,423.21","3,435,502.25","4,464,634.72","1,252,480.87","2,987,677.47","4,393,087.68","5,729,114.58","1,061,215.85","3,027,629.54","5,211,349.86","8,857,917.19","8,351,082.68","18,332,023.55","28,300,021.22","40,730,415.53","11,757,363.91","24,276,036.50","40,442,078.86","54,545,405.98","12,843,687.86","27,219,270.08","41,375,251.54","58,522,104.24","14,292,801.98","31,569,095.82","50,494,563.27","69,192,335.88","18,508,078.54","36,227,296.64","58,302,967.16","81,008,459.65","24,722,943.38","48,862,604.54","72,111,076.87","120,352,338.58","32,881,046.68","63,742,481.96","101,807,529.00"
营业外收入,"548,892.73","4,200,202.50","6,205,912.54","7,991,660.08","2,120,807.04","2,680,893.09","5,585,017.96","11,093,620.56","757,488.63","2,684,454.70","3,948,327.62","9,955,816.25","3,459,766.27","10,547,638.43","11,745,081.41","21,167,315.00","11,690,162.11","22,250,983.03","27,503,971.07","36,182,313.09","2,612,890.25","12,560,093.79","15,945,423.03","44,267,854.06","7,291,019.38","15,038,795.39","30,631,134.10","43,108,434.91","20,303,264.42","23,405,956.79","61,402,809.11","70,113,415.16","64,191,923.84","78,355,248.17","107,503,334.13","130,686,902.75","50,716,388.56","60,093,394.63","99,905,040.28","136,029,232.75","43,652,049.22","72,877,568.90","361,532,270.48"
销售费用,"57,185,924.38","114,763,338.64","184,012,375.63","264,866,280.65","76,912,448.03","177,717,653.36","275,957,932.18","377,276,784.87","112,449,501.89","260,680,296.95","412,422,913.02","546,253,471.99","133,960,772.16","285,200,131.05","458,973,330.76","648,046,346.21","174,436,383.41","383,909,416.26","658,489,170.63","970,891,282.10","320,103,016.74","674,023,464.01","1,062,612,062.72","1,441,654,242.80","394,275,694.66","825,119,808.36","1,274,180,388.48","1,810,747,376.60","454,659,663.94","1,021,013,816.96","1,618,576,255.57","2,208,218,745.28","598,056,273.94","1,169,327,521.08","1,876,235,202.97","2,541,675,092.56","702,869,614.31","1,501,463,348.45","2,315,781,173.27","3,070,370,909.10","854,337,844.60","1,684,605,046.08","2,598,414,598.73"
减:营业外支出,"186,639.04","763,383.10","1,997,040.81","1,768,656.19","215,608.18","2,822,001.35","3,552,893.25","5,043,164.84","107,246.14","1,210,940.78","2,579,815.61","3,815,422.05","732,072.09","1,485,565.96","2,367,418.87","3,914,899.76","67,547.42","254,085.94","2,119,871.89","2,775,836.34","120,460.55","224,395.39","1,913,000.47","2,707,911.81","134,037.98","1,462,423.58","1,741,557.95","4,724,901.29","73,757.03","1,058,512.60","1,329,985.04","2,596,922.38","5,053,051.94","6,155,599.79","6,776,028.58","15,564,685.82","408,494.35","2,871,052.59","3,182,217.00","7,448,331.26","3,718,750.22","11,436,436.31","19,756,772.76"
管理费用,"42,504,808.61","89,420,073.99","134,233,652.79","194,614,337.79","43,199,564.60","90,578,685.72","140,792,507.30","197,767,274.68","48,218,681.26","111,178,133.75","166,636,441.36","236,726,796.86","45,727,492.18","99,189,243.03","164,666,273.27","265,889,710.15","57,851,763.30","129,567,315.75","204,108,651.52","297,630,062.15","73,417,775.90","157,636,704.20","239,848,812.08","351,031,228.58","88,801,916.60","189,171,222.87","296,657,719.29","437,293,065.57","95,917,047.97","191,937,465.62","329,482,749.60","464,522,751.34","132,764,630.41","278,218,601.81","444,987,226.28","606,301,968.07","143,240,960.77","329,447,597.85","505,624,304.87","724,603,490.65","186,474,005.86","400,516,843.08","630,350,899.56"
其中:非流动资产处置净损失,"48,045.46","190,889.79","713,865.12","726,457.22","32,595.74","493,831.32","566,606.11","1,897,603.10","10,115.13","791,268.55","1,484,508.53","1,301,836.55","384,512.14","498,732.12","548,263.58","834,836.01","1,623.50","60,007.09","162,021.45","161,267.88","112,680.14","200,045.53","1,712,449.65","1,081,686.28","53,808.92","4,620.05","378,508.43","179,663.39","22,003.48","840,060.89","841,027.89","1,354,272.04","5,050,372.86","4,889,806.85","5,047,461.68","6,009,136.37","142,502.22","217,369.82","331,848.45","1,592,598.18","331,614.75","7,670,643.65","6,027,761.74"
