科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"545,027,503.63","1,001,100,924.17","1,515,615,557.16","2,106,915,909.91","612,865,490.62","1,108,644,551.42","1,663,856,474.73","2,325,734,195.48","619,585,756.20","1,151,387,005.41","1,736,122,023.07","2,485,564,733.07","732,526,831.04","1,376,077,677.05","2,087,484,247.95","2,992,858,212.52","959,928,420.24","5,854,860,325.28","8,504,422,876.66","11,688,022,114.61","3,283,637,180.29","6,232,215,265.65","8,958,110,084.19","12,225,433,116.91","3,353,589,246.70","6,212,344,011.77","8,864,695,746.89","12,067,081,698.11","3,237,523,228.44","6,024,554,013.51","8,687,555,019.23","11,814,665,877.75","3,125,363,148.98","5,763,887,380.86","8,174,559,106.67","10,935,864,225.90","2,748,964,151.33","5,166,851,350.89","7,403,320,092.51","10,077,403,236.12","2,697,588,386.19","5,137,455,325.72","7,418,747,366.08","10,209,245,009.93","2,708,187,485.49","5,112,871,682.72","7,351,688,607.65","10,071,366,955.05","2,672,848,274.54"
二、营业利润,"13,689,915.78","24,413,531.27","29,469,305.26","43,061,601.34","13,446,276.06","12,115,612.41","11,956,185.78","-9,628,364.00","23,574,810.31","30,952,338.90","42,192,296.33","54,669,705.96","27,633,275.09","34,776,954.15","48,707,986.80","71,432,823.49","46,195,036.28","411,829,687.98","586,249,993.97","742,565,627.66","243,911,790.43","468,326,401.36","647,329,501.50","809,665,330.74","245,198,755.96","441,184,192.28","588,333,512.39","713,661,765.95","168,130,189.94","328,140,234.84","447,864,945.95","635,881,562.96","178,918,194.37","368,360,362.33","485,455,426.66","691,275,439.86","143,142,307.69","300,564,289.06","413,025,354.50","548,175,412.14","153,959,986.26","315,175,127.50","445,549,158.43","635,083,789.49","169,228,643.64","371,326,264.50","487,108,259.16","662,223,998.40","180,812,724.51"
减:营业成本,"424,411,952.91","773,638,177.69","1,175,588,873.17","1,622,932,567.01","482,486,824.71","859,321,527.73","1,293,103,308.56","1,800,257,147.71","483,310,421.03","890,941,269.81","1,342,703,291.65","1,930,849,246.72","568,531,479.09","1,070,279,071.77","1,629,474,224.17","2,342,976,644.38","761,773,962.77","4,625,021,083.93","6,711,740,943.31","9,208,733,370.41","2,601,400,492.29","4,930,409,448.45","7,076,889,402.76","9,626,920,331.70","2,655,046,399.14","4,902,100,255.05","6,983,202,258.45","9,476,054,507.27","2,565,555,736.13","4,746,198,438.26","6,823,153,065.64","9,265,691,621.85","2,453,415,760.96","4,498,639,957.14","6,351,682,038.71","8,446,836,575.75","2,126,190,394.98","3,970,541,921.94","5,674,671,473.76","7,742,042,091.48","2,095,308,978.86","3,965,297,542.18","5,695,671,226.12","7,834,214,520.91","2,093,498,857.04","3,906,488,919.13","5,596,699,329.97","7,669,282,990.02","2,042,869,912.96"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"4,191,682.34","7,800,640.55","12,011,764.04","17,497,470.32","4,479,925.92","8,077,096.32","12,464,835.32","18,580,070.01","4,082,389.65","8,054,482.59","12,716,940.20","19,705,668.95","5,804,087.37","11,038,399.51","17,631,422.44","26,558,319.37","8,397,612.44","53,728,001.93","80,419,036.36","112,960,896.03","34,965,479.51","62,585,581.03","90,819,767.96","124,111,119.19","32,333,583.27","61,621,317.61","92,344,941.43","126,837,280.54","32,726,312.41","62,031,955.45","92,097,988.86","126,636,524.42","34,125,248.39","62,943,798.38","92,161,924.96","124,688,506.32","32,253,683.99","52,258,407.07","65,883,514.70","93,737,347.37","22,465,736.63","44,223,992.30","62,586,244.79","87,736,965.60","21,500,978.50","38,924,468.23","56,454,547.46","79,904,479.08","20,495,849.58"
营业外收入,"58,665.45","161,955.79","212,558.82","448,325.65","76,752.67","145,762.15","395,026.03","2,409,766.55","74,517.58","504,097.23","811,809.79","9,651,581.57","258,390.46","335,331.07","363,304.07","6,111,414.04","60,675.00","799,655.45","1,606,387.35","4,782,480.82","1,255,266.67","2,080,871.29","2,548,787.85","4,554,343.47","790,016.52","13,904,013.93","16,450,454.34","18,564,597.21","357,914.12","11,496,671.75","38,328,536.98","66,325,891.98","971,340.53","1,965,666.71","11,906,192.02","26,874,477.53","2,608,959.09","3,837,194.33","6,946,332.51","16,317,080.39","531,555.47","1,246,633.60","4,424,155.61","8,491,583.03","661,629.73","1,190,235.60","2,456,503.49","7,284,609.56","1,506,159.56"
销售费用,"20,234,684.25","41,496,147.43","62,457,646.88","94,573,942.48","23,645,713.44","48,518,196.51","76,724,187.51","106,547,386.61","27,829,798.86","56,500,429.02","89,379,229.13","121,390,008.83","27,420,196.87","55,348,878.44","83,467,118.73","116,455,533.87","31,726,548.50","288,228,513.30","440,459,021.38","617,895,632.87","145,938,434.36","297,555,826.55","452,873,377.58","637,126,756.50","153,217,845.33","301,546,409.76","454,046,124.58","618,029,415.98","177,610,808.16","352,292,288.24","533,885,455.13","728,044,519.47","183,172,036.34","359,045,032.45","552,355,786.39","760,069,503.03","182,797,904.55","373,421,617.46","574,837,344.63","784,133,850.50","203,940,474.84","415,608,040.38","629,686,221.52","865,324,924.63","213,001,558.51","420,883,844.40","649,077,128.04","894,517,398.98","222,672,422.87"
减:营业外支出,"26,962.45","8,605,134.76","8,714,512.27","10,453,691.15","334,877.77","2,999,164.55","3,303,962.38","9,071,248.07","401,141.44","943,996.44","1,893,140.56","14,576,604.68","728,319.47","1,420,510.80","2,906,414.57","9,782,716.83","342,334.61","14,425,967.83","15,282,957.91","17,940,124.42","248,312.14","657,411.27","1,330,741.84","7,105,411.17","550,330.32","584,505.01","1,121,494.58","5,150,342.43","38,677.94","182,397.60","333,730.77","823,546.06","140,381.02","276,456.36","1,647,576.00","34,005,777.86","97,266.02","426,345.11","685,231.16","1,207,965.53","141,640.98","1,258,878.10","6,312,581.85","9,432,490.47","1,000,934.50","1,204,303.46","7,023,485.16","8,348,995.19","218,294.79"
管理费用,"81,061,728.49","149,473,291.51","228,849,937.04","304,447,352.71","87,306,192.32","177,329,286.05","263,929,273.91","370,135,363.60","79,649,415.57","159,752,496.42","243,242,652.10","345,848,220.49","101,119,280.79","200,363,657.93","300,648,826.20","425,952,950.03","110,899,726.51","453,116,267.56","660,555,109.04","975,045,034.77","254,275,256.62","459,667,059.52","683,180,260.97","1,013,960,831.82","263,362,706.09","495,811,084.72","736,045,825.64","1,124,241,490.91","287,628,140.63","529,115,706.15","779,544,513.71","1,051,987,451.68","264,655,336.89","468,136,488.81","685,339,572.95","935,495,932.85","260,060,498.49","464,258,531.13","670,784,987.17","921,732,447.62","219,594,191.89","400,691,144.47","598,549,412.77","828,002,924.98","215,988,769.33","400,584,404.49","597,794,198.13","832,749,524.88","212,073,779.57"
其中:非流动资产处置净损失,"1,020.00","360,573.39","530,095.60","1,887,420.15","292,370.33","1,414,925.10","1,700,145.65","4,648,368.83","40,507.78","217,096.49","477,854.44","1,598,342.42","21,067.61","282,199.48","817,522.92","4,267,745.25","10,849.95","13,229,068.84","14,039,460.06","15,503,506.44","15,332.44","50,425.55","178,330.63","3,997,438.84","120,689.50","237,993.51","440,384.55","3,700,761.30","20,299.00","88,431.76","202,133.54","658,172.87","91,572.13","185,158.51","569,256.75","745,589.90","55,199.90","327,109.08","513,138.32","865,386.25","114,562.60","183,641.60","412,927.58",,,,,,
