科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"10,214,823.60","16,946,480.59","15,406,615.48","27,034,879.40","27,233,661.64","30,766,878.19","30,100,290.22","34,833,262.12","40,224,413.64","49,918,955.35","46,380,215.22","46,183,430.03","53,560,304.97","78,874,746.48","86,310,110.73","107,308,579.04","107,484,391.17","80,605,810.39","93,054,515.92","101,269,837.22","85,513,505.07","94,375,330.41","82,606,636.51","90,416,544.58","69,530,928.79","93,465,488.25","82,366,446.15","91,420,001.73","67,733,892.76","86,618,819.28","80,298,770.87","83,465,843.70","71,342,950.24","93,119,720.00","102,461,619.83","111,571,549.91","94,503,508.26","112,058,232.91","114,023,307.90"
应付职工薪酬,"1,303,834.84","1,322,923.36","589,009.95","767,382.25","648,590.58","1,583,039.26","1,729,437.00","1,677,364.45","1,781,196.45","1,987,220.38","2,076,961.01","2,113,613.19","6,396,422.01","2,272,177.00","2,482,455.14","3,637,287.64","8,773,010.72","4,311,889.72","3,168,692.03","3,395,444.03","9,898,901.57","3,911,056.61","4,069,174.58","4,412,817.13","13,751,452.71","4,505,405.46","4,777,879.68","5,037,947.87","15,906,112.39","4,972,490.03","5,305,690.19","5,476,740.77","16,103,360.01","5,206,702.24","5,298,848.38","5,573,845.99","23,372,207.65","6,578,434.59","6,974,549.31"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,603,780.17","-2,010,889.97","1,225,903.57","-20,705.96","1,755,290.09","156,831.46","1,170,537.19","-2,079,863.88","4,406,748.47","-115,513.44","1,198,059.22","1,409,833.01","4,964,861.71","535,926.72","1,742,409.73","2,551,179.09","11,712,950.82","4,008,663.29","1,519,208.87","-496,561.54","10,784,539.55","6,449,142.11","4,487,284.20","7,335,396.61","15,606,575.80","6,737,047.26","6,678,562.04","9,675,485.66","9,950,065.04","2,546,862.34","4,181,040.37","5,154,425.83","7,570,802.82","2,777,327.93","7,368,551.87","6,512,453.71","7,700,033.51","4,967,995.58","9,643,270.92"
应收利息,,,,,,,,,"229,150.00","1,819,150.00","272,831.95",,"328,111.78",,,,,,,,"431,814.25",,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,250.00",,,,"15,104.17",,,,"15,104.17",,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,"4,285,132.40",,,,,,,,,"1,599,799.49","1,599,799.49",,"17,516,352.75",,,,,
存货,"13,108,137.90","15,515,958.84","15,446,692.65","36,811,457.62","12,319,522.12","48,012,513.33","57,028,470.84","70,525,804.14","46,327,382.56","60,883,924.05","72,463,551.49","92,014,365.92","101,086,111.68","121,857,301.11","124,931,692.34","166,467,529.12","100,807,437.96","122,181,881.44","139,558,250.95","176,381,306.39","176,035,155.96","200,561,892.69","206,412,837.40","167,698,042.85","162,592,296.62","184,836,916.09","212,202,036.05","237,387,131.44","281,109,973.90","300,010,121.25","295,905,916.06","282,779,179.99","297,215,927.99","256,114,822.12","258,296,401.55","266,433,570.30","344,787,126.94","332,853,152.43","350,553,143.82"
其他应付款,"2,571,461.05","3,466,422.85","611,566.63","5,490,387.63","11,453,554.14","5,402,963.00","1,535,762.18","1,600,044.18","1,752,796.24","1,555,422.71","371,046.58","5,087,397.94","7,353,597.29","9,048,287.83","12,436,635.08","34,454,105.76","12,168,764.89","12,917,022.68","17,051,484.84","13,792,726.01","3,697,703.26","5,013,081.37","7,180,804.77","3,153,796.70","7,566,134.01","12,149,315.29","12,982,361.56","12,354,243.70","3,801,181.87","8,407,676.34","18,899,237.32","41,101,143.94","11,081,479.90","5,042,289.61","8,195,598.92","11,339,622.82","40,201,794.31","14,611,362.14","22,822,803.93"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,"478,800.00","239,400.00",,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,"21,014.64","821,014.64",,,,,"79,100,000.00","87,000,000.00","126,000,000.00","268,000,000.00","185,000,000.00","185,047,520.00","1,200,342.86","57,909,165.21","32,799,643.13",,"2,839,372.29","2,819,189.96","9,328,013.11","9,560,497.01","5,805,200.46","25,429,817.28","15,628,145.58"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"106,310,008.04","129,209,123.82","135,352,223.19","150,096,810.66","542,444,098.93","563,159,322.83","483,617,994.40","501,122,010.89","500,656,768.45","492,313,530.12","505,625,619.44","508,151,389.71","689,792,990.12","682,861,673.73","676,999,892.44","796,801,641.72","843,902,414.69","811,908,706.28","817,111,166.22","860,213,223.69","925,556,125.47","885,451,877.22","883,952,234.85","1,214,744,578.95","1,255,731,649.25","1,240,820,245.89","1,301,057,366.63","1,349,763,641.54","1,409,050,252.37","1,441,556,232.14","1,380,376,939.34","1,391,980,385.71","1,402,539,803.11","1,347,826,280.75","1,319,872,900.10","1,319,239,507.20","1,449,507,855.03","1,416,441,251.92","1,445,282,160.66"
流动负债合计,"68,353,604.19","72,182,900.79","63,477,676.67","72,222,632.52","108,703,373.17","124,627,569.92","68,278,723.64","79,812,933.81","77,256,533.70","79,331,499.16","128,966,905.38","150,946,354.58","244,347,643.92","250,237,568.61","254,104,176.47","392,820,750.12","416,906,377.21","366,495,098.26","381,069,719.57","403,630,595.85","436,865,783.81","395,232,377.25","376,571,865.75","331,211,727.80","360,495,046.05","350,654,571.83","405,463,023.41","432,922,379.77","514,986,777.13","548,963,755.79","482,052,656.02","508,282,398.74","542,390,289.52","491,091,535.02","469,034,620.09","473,839,361.17","595,335,118.22","474,999,000.23","477,001,445.24"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00"
长期借款,"2,000,000.00","2,000,000.00","2,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,964,769.48","7,489,796.95","7,213,720.57","6,935,783.56","6,271,726.56","5,777,990.71","4,996,337.37","3,847,530.52"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"731,300.87","544,111.68","476,034.99","476,034.99","458,051.38","458,051.38","451,548.38","451,548.38","12,600,000.00","12,600,000.00","12,600,000.00","33,630,000.00","12,600,000.00","18,000,000.00","18,000,000.00","18,000,000.00","18,000,000.00","18,000,000.00","25,710,495.50","25,508,743.96","16,826,256.41","16,554,121.38","16,358,033.83","16,059,147.44","6,503,548.97","6,212,988.76","6,093,232.22","6,093,232.22","6,083,692.58","5,976,181.64",,,,,"5,687,500.00","5,687,500.00","2,203,345.93","1,901,073.08","1,748,733.23"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,"3,267,308.36","3,228,593.04","3,115,077.12","3,101,295.32","2,008,852.28","1,983,579.78","1,924,712.62","1,882,642.79","1,829,818.69","1,801,857.62","1,740,301.89","1,712,340.82","1,553,996.80",,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,012.13",,,,,,,,,,,,,
固定资产,"17,577,740.22","16,795,390.38","16,284,146.32","16,390,600.86","15,894,788.27","15,461,898.95","17,370,942.70","17,421,082.24","17,638,536.43","17,984,544.02","45,115,560.55","45,397,366.08","78,784,508.04","78,854,027.81","79,514,648.75","128,763,652.04","131,096,046.43","122,980,142.52","123,777,187.27","134,948,450.00","133,632,488.86","132,809,502.73","131,277,641.34","129,988,613.23","130,616,875.99","124,894,126.90","120,780,268.09","120,960,364.39","122,330,246.16","121,561,312.02","123,185,026.64","123,457,002.75","125,699,917.29","125,107,909.03","125,439,168.82","145,759,015.79","147,176,934.19","175,264,062.30","176,186,424.34"
递延所得税负债,,,,,,,,,,,,,"1,554,164.19","1,523,573.26","1,492,982.32","1,462,391.39","1,431,549.62","1,400,895.98","1,370,242.34","1,339,588.70","1,326,285.99","1,299,970.08","1,273,654.17","1,247,338.26","1,227,204.80",,"563,689.77","537,373.86","295,573.94","292,989.38","290,404.82","287,820.26","291,989.15","289,404.59","286,820.03","279,066.34","263,852.59","3,596,432.93","3,453,334.18"
在建工程,,,,,,"810,494.86","1,490,444.73","2,072,694.26","7,476,406.80","13,936,683.52","16,402,183.35","18,731,256.49","24,035,184.96","31,182,790.84","31,513,271.93","7,197,219.77","11,306,975.07","13,207,455.13","14,905,879.19","243,598.00","346,078.29","371,501.37","585,573.47","771,036.86","1,026,727.45","1,288,193.61","1,555,971.34","1,833,083.52","1,214,730.91","2,098,569.56","5,354,000.43","35,204,276.36","55,614,773.98","55,829,589.48","62,826,931.55","86,779,614.43","106,507,082.25","118,587,860.56","131,005,690.24"
其他非流动负债,,,,,,,,,,,,"1,000,000.00","3,366,666.67","3,025,000.00","5,600,100.00","4,125,200.00","1,300,000.00","1,300,000.00",,"150,000.00","1,557,600.00","7,168,200.00","6,778,800.00","6,389,400.00","2,670,957.95",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"2,000,000.00","2,000,000.00","2,000,000.00",,,,,,,,,"1,000,000.00","4,920,830.86","4,548,573.26","7,093,082.32","5,587,591.39","2,731,549.62","2,700,895.98","1,370,242.34","1,489,588.70","2,883,885.99","8,468,170.08","8,052,454.17","7,636,738.26","3,898,162.75","3,670,970.08","3,234,647.72","7,608,331.81","4,793,343.94","4,416,827.38","8,953,046.82","7,989,266.26","3,760,239.58","3,596,459.02","3,432,678.46","3,263,728.77","2,945,581.25","7,016,965.59","5,812,670.84"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"70,353,604.19","74,182,900.79","65,477,676.67","72,222,632.52","108,703,373.17","124,627,569.92","68,278,723.64","79,812,933.81","77,256,533.70","79,331,499.16","128,966,905.38","151,946,354.58","249,268,474.78","254,786,141.87","261,197,258.79","398,408,341.51","419,637,926.83","369,195,994.24","382,439,961.91","405,120,184.55","439,749,669.80","403,700,547.33","384,624,319.92","338,848,466.06","364,393,208.80","354,325,541.91","408,697,671.13","440,530,711.58","519,780,121.07","553,380,583.17","491,005,702.84","516,271,665.00","546,150,529.10","494,687,994.04","472,467,298.55","477,103,089.94","598,280,699.47","482,015,965.82","482,814,116.08"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"34,110,000.00","40,932,000.00","40,932,000.00","40,932,000.00","54,932,000.00","54,932,000.00","71,411,600.00","71,411,600.00","71,411,600.00","71,411,600.00","121,399,720.00","121,399,720.00","133,910,388.00","133,910,388.00","133,910,388.00","133,910,388.00","133,910,388.00","133,910,388.00","214,256,620.00","214,256,620.00","214,256,620.00","214,256,620.00","214,256,620.00","243,282,678.00","243,282,678.00","291,939,213.00","291,939,213.00","291,939,213.00","291,939,213.00","291,939,213.00","350,327,055.00","350,327,055.00","350,327,055.00","350,327,055.00","350,327,055.00","350,327,055.00","350,327,055.00","382,202,512.00","388,122,312.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,217.30,217.30,217.30,217.30,"330,502,386.63","330,502,386.63","314,022,786.63","314,022,786.63","314,022,786.63","314,022,786.63","264,034,666.63","264,034,666.63","398,234,148.23","398,234,148.23","398,234,148.23","398,234,148.23","398,234,148.23","398,234,148.23","317,887,916.23","317,887,916.23","317,887,916.23","317,887,916.23","317,887,916.23","650,811,846.75","650,811,846.75","602,155,311.75","602,155,311.75","602,155,311.75","602,155,311.75","602,155,311.75","543,767,469.75","543,767,469.75","543,767,469.75","543,767,469.75","543,767,469.75","544,643,341.75","544,622,720.15","854,770,916.76","879,898,077.00"
无形资产,"285,826.23","6,968,486.71","6,897,651.83","6,862,234.39","6,826,816.95","6,791,399.51","6,755,982.07","6,720,564.63","7,858,957.83","7,793,948.55","7,728,939.27","7,674,614.54","16,107,742.01","15,844,913.58","18,020,441.03","17,672,290.71","23,728,050.05","22,959,577.82","22,431,238.50","25,906,090.19","28,440,080.83","27,780,944.85","32,990,332.13","36,386,233.14","47,398,089.00","46,144,586.07","50,622,563.22","49,996,242.82","61,325,960.01","67,539,087.38","129,733,498.98","129,258,183.61","155,194,832.31","151,790,192.83","151,758,915.73","148,802,627.92","148,601,043.74","157,805,747.40","155,329,363.17"
盈余公积,"2,086,941.38","4,551,506.21","4,551,506.21","4,551,506.21","7,554,994.24","7,554,994.24","7,554,994.24","7,554,994.24","11,522,938.51","11,522,938.51","11,522,938.51","11,522,938.51","15,635,342.37","15,635,342.37","15,635,342.37","15,635,342.37","19,789,365.91","19,789,365.91","19,789,365.91","19,789,365.91","24,510,285.24","24,510,285.24","24,510,285.24","24,510,285.24","28,962,449.46","28,962,449.46","28,962,449.46","28,962,449.46","33,688,232.52","33,688,232.52","33,688,232.52","33,688,232.52","38,585,421.05","38,585,421.05","38,585,421.05","38,585,421.05","44,348,136.05","44,348,136.05","44,348,136.05"
开发支出,,,,,,,"2,435,393.69","4,565,402.16","4,825,900.35","9,247,672.60","13,377,364.11","16,314,054.50","6,688,275.13","14,206,691.53","16,975,910.59","19,968,033.81","14,689,296.58","23,702,592.06","30,112,641.88","26,223,848.27","25,376,682.71","35,100,655.34","28,188,659.13","32,011,628.88","30,205,510.48","43,286,497.14","47,590,549.99","57,198,861.46","43,041,882.55","50,169,861.10","36,615,199.07","40,210,364.42","21,238,043.22","27,377,257.26","29,960,297.66","42,120,565.17","33,881,307.23","43,099,716.90","49,889,249.75"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","88,317,730.47","120,635,836.80","120,635,836.80","344,107,020.41","346,217,394.14"
未分配利润,"17,230,641.56","34,211,424.73","48,499,711.47","56,570,380.19","64,393,046.69","69,526,261.94","51,463,383.00","60,161,144.42","73,725,396.11","79,478,007.84","74,598,716.22","84,496,828.91","106,812,234.30","114,084,200.00","108,078,869.51","121,142,931.72","148,240,831.48","168,733,931.18","166,597,648.47","182,363,087.60","200,892,692.68","204,709,921.11","218,457,076.54","238,588,299.93","249,287,881.43","246,988,650.11","260,524,762.70","286,846,196.12","301,892,391.10","312,516,251.78","316,208,299.18","343,322,306.09","359,270,926.02","353,526,369.55","373,943,647.18","402,210,010.64","418,709,463.40","431,463,481.88","454,194,634.00"
长期待摊费用,,,,,,,,,,,,"3,785,833.34",,,,,,,,,,,,,,,,,"861,197.00","818,137.16","775,077.32","732,017.48","550,209.19","478,442.77","435,093.12","360,819.34","460,714.31","371,511.78","629,834.89"
少数股东权益,"1,293,808.87",,,,,,,,"4,000,000.00","3,992,231.76","6,356,987.86","6,313,225.57","22,820,560.26","22,933,609.38","23,524,482.10","23,529,228.68","24,720,383.66","25,162,354.90","26,829,757.19","27,337,371.14","28,749,301.01","28,844,124.30","29,916,452.04","30,109,949.91","31,634,598.62","33,024,637.29","34,007,324.47","33,998,300.06","38,181,473.46","39,743,290.32","39,422,551.75","40,785,661.31","42,088,022.46","46,566,951.23","39,983,646.60","75,660,273.55","77,909,554.52","87,001,821.58","93,627,923.08"
递延所得税资产,"170,337.94","360,936.44","451,055.32","451,055.32","462,045.20","462,045.20","609,181.54","610,156.54","882,685.09","882,685.09","1,030,267.88","1,029,219.54","2,087,408.85","2,087,408.85","2,983,516.67","2,983,516.67","3,428,678.54","3,911,398.40","3,510,218.06","3,510,218.06","5,721,223.23","5,721,223.23","6,242,162.86","6,160,216.10","7,018,534.65","6,431,434.68","7,269,050.55","7,269,025.55","7,091,050.85","7,065,771.07","7,061,838.79","7,037,659.39","8,021,066.86","7,996,887.46","7,896,158.12","7,871,978.72","10,427,143.40","10,809,877.37","11,924,778.27"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,140,000.00","8,055,000.00","8,055,000.00","8,055,000.00",,,,,,,,,,,"45,320,000.00","45,320,000.00",,,"10,523,250.00","10,523,250.00","14,944,059.00",,"4,018,375.00","3,418,375.00","15,944,039.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"18,765,205.26","24,668,925.21","24,108,888.46","24,179,925.56","23,641,701.80","23,983,889.90","29,113,493.11","31,841,448.21","51,282,486.50","67,445,533.78","101,254,315.16","131,562,344.49","236,888,157.82","256,722,156.12","263,580,596.56","294,058,738.79","300,630,629.42","303,117,476.18","310,690,103.49","306,541,321.74","300,490,359.49","308,457,536.99","305,700,435.12","311,406,946.94","312,641,013.81","316,575,557.63","325,229,365.88","334,668,540.43","378,586,490.53","391,866,650.40","394,042,371.70","436,182,003.96","477,649,620.27","479,634,979.87","499,201,638.03","569,289,684.73","584,689,773.56","865,361,582.17","897,723,037.55"
所有者权益(或股东权益)合计,"54,721,609.11","79,695,148.24","93,983,434.98","102,054,103.70","457,382,427.56","462,515,642.81","444,452,763.87","453,150,525.29","474,682,721.25","480,427,564.74","477,913,029.22","487,767,379.62","677,412,673.16","684,797,687.98","679,383,230.21","692,452,039.00","724,895,117.28","745,830,188.22","745,361,307.80","761,634,360.88","786,296,815.16","790,208,866.88","805,028,350.05","1,187,303,059.83","1,203,979,454.26","1,203,070,261.61","1,217,589,061.38","1,243,901,470.39","1,267,856,621.83","1,280,042,299.37","1,283,413,608.20","1,311,890,724.67","1,334,038,894.28","1,332,773,266.58","1,346,607,239.58","1,411,426,101.99","1,435,916,929.12","1,799,786,868.27","1,860,191,082.13"
资产总计,"125,075,213.30","153,878,049.03","159,461,111.65","174,276,736.22","566,085,800.73","587,143,212.73","512,731,487.51","532,963,459.10","551,939,254.95","559,759,063.90","606,879,934.60","639,713,734.20","926,681,147.94","939,583,829.85","940,580,489.00","1,090,860,380.51","1,144,533,044.11","1,115,026,182.46","1,127,801,269.71","1,166,754,545.43","1,226,046,484.96","1,193,909,414.21","1,189,652,669.97","1,526,151,525.89","1,568,372,663.06","1,557,395,803.52","1,626,286,732.51","1,684,432,181.97","1,787,636,742.90","1,833,422,882.54","1,774,419,311.04","1,828,162,389.67","1,880,189,423.38","1,827,461,260.62","1,819,074,538.13","1,888,529,191.93","2,034,197,628.59","2,281,802,834.09","2,343,005,198.21"
负债和所有者(或股东权益)合计,"125,075,213.30","153,878,049.03","159,461,111.65","174,276,736.22","566,085,800.73","587,143,212.73","512,731,487.51","532,963,459.10","551,939,254.95","559,759,063.90","606,879,934.60","639,713,734.20","926,681,147.94","939,583,829.85","940,580,489.00","1,090,860,380.51","1,144,533,044.11","1,115,026,182.46","1,127,801,269.71","1,166,754,545.43","1,226,046,484.96","1,193,909,414.21","1,189,652,669.97","1,526,151,525.89","1,568,372,663.06","1,557,395,803.52","1,626,286,732.51","1,684,432,181.97","1,787,636,742.90","1,833,422,882.54","1,774,419,311.04","1,828,162,389.67","1,880,189,423.38","1,827,461,260.62","1,819,074,538.13","1,888,529,191.93","2,034,197,628.59","2,281,802,834.09","2,343,005,198.21"
