科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
偿还债务支付的现金,"47,946,137.63","82,000,000.00","85,000,000.00","40,000,000.00","65,000,000.00","167,020,703.85",,"3,084,191.39","3,104,895.24","43,184,191.39","20,000,000.00","30,000,000.00","20,000,000.00","47,500,000.00",,"30,000,000.00","30,000,000.00","43,000,000.00","54,833,344.67","54,833,344.67","54,833,344.67","54,833,344.67","20,000,000.00","15,000,000.00","20,000,000.00","20,000,000.00","19,000,000.00","19,000,000.00","19,000,000.00","22,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","186,892,170.59","9,000,000.00","12,000,000.00","12,000,000.00","40,800,000.00","1,000,000.00"
经营活动产生的现金流量净额,"31,344,270.00","51,872,677.88","92,111,982.97","6,134,714.20","18,524,615.90","35,795,428.42","-26,898,711.22","12,058,219.04","32,806,169.38","35,917,442.87","15,201,713.34","58,553,489.83","87,508,991.12","128,861,033.23","11,490,222.36","27,682,272.60","78,808,311.65","141,036,465.22","59,772,914.23","99,662,205.81","125,985,320.95","168,261,911.89","12,282,505.31","39,902,828.32","97,523,859.22","123,344,942.91","33,929,045.89","63,136,659.23","117,481,124.86","175,763,704.15","39,580,058.41","104,016,309.79","175,333,120.79","239,285,382.90","20,788,818.37","67,099,609.17","80,078,895.05","193,577,417.51","18,342,679.68"
分配股利、利润或偿还利息支付的现金,"3,430,950.79","4,627,921.10","14,186,142.65","58,968,346.23","59,594,754.08","61,679,282.31","53,928.95","60,759,367.70","61,062,908.33","61,408,910.86","50,833.34","1,347,620.95","675,361.21","12,758,186.14","3,000,000.00","17,435,949.15","17,446,049.79","36,011,669.09","1,164,284.34","34,355,934.29","37,519,477.15","34,484,129.28","3,924,181.17","38,520,077.99","42,265,224.62","43,012,381.97","1,225,767.78","37,649,489.25","37,741,992.10","37,913,418.20","28,722.22","45,264,986.92","67,915,510.45","71,247,483.41","1,002,372.79","73,357,330.52","73,618,671.84","74,521,165.66","247,991.04"
收回投资收到的现金,,,,,,,,,,,"4,641,374.57","4,641,374.57",,"21,793,769.35","2,000,000.00","4,500,000.00","4,850,000.00","3,000,000.00",,,,,,,,,,,,"89,800,000.00","23,200,000.00","36,200,000.00","52,200,000.00","1,089,200,000.00","24,500,000.00","847,000,000.00","865,000,000.00","1,060,000,000.00","312,550,000.00"
支付其他与筹资活动有关的现金,,,"4,500,000.00","1,500,000.00",,"6,131,500.00",,,,,,,,,,,,,,,,"1,600,000.00",,,,"7,658,700.00",,,"18,999,599.87",,,,,,,"28,432.06","28,432.06","1,078,432.06",
取得投资收益收到的现金,"2,533,689.26","6,102,973.43","1,952,711.76",,,,,,,,,,"4,641,374.57","163,900.60","6,147.95","11,931.50","11,931.50",,,,,,,,,,,,,"1,016,394.25","88,739.78","640,322.90","2,577,614.23","33,545,690.72","53,301.33","16,804,886.85","18,069,881.40","37,536,786.98","2,006,584.80"
筹资活动现金流出小计,"51,377,088.42","86,627,921.10","103,686,142.65","100,468,346.23","124,594,754.08","234,831,486.16","53,928.95","63,843,559.09","64,167,803.57","104,593,102.25","20,050,833.34","31,347,620.95","20,675,361.21","60,258,186.14","3,000,000.00","47,435,949.15","47,446,049.79","79,011,669.09","55,997,629.01","89,189,278.96","92,352,821.82","90,917,473.95","23,924,181.17","53,520,077.99","62,265,224.62","70,671,081.97","20,225,767.78","56,649,489.25","75,741,591.97","59,913,418.20","20,028,722.22","65,264,986.92","87,915,510.45","258,139,654.00","10,002,372.79","85,385,762.58","85,647,103.90","116,399,597.72","1,247,991.04"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,582,044.06","258,037.27","611,999.17",,,"20,105.77",,"1,575,106.89","1,575,106.89","88,948.72",,"911,919.02","250,540.12","642,557.52",,"119,541.12","244,632.48","987,602.44","509,428.00","1,016,862.83","72,900.00","72,900.00","179,009.23","241,261.86","241,261.86","334,005.17","270,138.58","309,471.33","4,552,320.04","591,039.37","66,834.95","4,245,688.17","4,245,688.17","3,822,716.54",400.00,"275,028.71","278,271.64","18,761,148.67","2,695,035.32"
筹资活动产生的现金流量净额,"49,955,436.58","9,919,908.02","-9,177,303.86","-13,468,346.23","771,745,245.92","694,013,409.08","29,446,071.05","-31,916,996.59","7,758,758.93","-32,566,539.75","9,949,166.66","-1,347,620.95","-675,361.21","-3,758,186.14","17,000,000.00","2,542,026.48","2,531,925.84","-9,677,864.29","-55,997,629.01","-89,189,278.96","-85,102,821.82","-83,667,473.95","-4,924,181.17","-34,520,077.99","-35,265,224.62","-43,671,081.97","-14,225,767.78","-50,649,489.25","1,130,258,398.46","1,126,846,972.36","-28,722.22","-42,264,986.92","-54,915,510.45","-79,949,654.00","-2,372.79","-75,385,762.58","-75,647,103.90","-89,099,597.72","42,762,008.96"
处置子公司及其他营业单位收到的现金净额,"5,584,049.00","4,200,000.00","2,304,000.00",,,,,,,,,,,,,,,,,"13,052,439.36","13,052,439.36","13,052,439.36",,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-3,676,601.00","-3,424,450.37","683,737.79","-641,135.07","-468,836.66","-3,133,372.93","-206,668.63","-1,823,417.83","-1,747,592.42","-5,177,119.35","-1,444,796.04","-215,906.65","-2,238,442.37","494,654.25","-1,189,608.54","-1,317,803.39","-3,944,164.60","-2,558,701.67","912,132.26","1,459,179.48","1,428,152.50","-655,049.09","3,294,840.75","281,727.76","8,583,286.78","14,974,718.93","1,616,914.88","4,957,492.20","6,092,528.63","15,063,147.03","-1,298,710.12","-4,618,381.05","-5,979,362.31","-2,321,514.57","-7,897,472.10","1,689,510.10","14,456,751.75","18,221,443.83","-7,120,789.26"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,695,968.00","15,695,968.00","15,695,968.00",,,,"15,703,610.89",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"10,699,782.32","10,561,010.70","4,868,710.93",,,"20,105.77",,"1,575,106.89","1,575,106.89","88,948.72","4,641,374.57","5,553,293.59","4,891,914.69","22,600,227.47","2,006,147.95","4,631,472.62","5,106,563.98","3,987,602.44","509,428.00","14,069,302.19","13,125,339.36","13,125,339.36","179,009.23","241,261.86","241,261.86","334,005.17","270,138.58","309,471.33","4,552,320.04","91,407,433.62","23,355,574.73","56,781,979.07","74,719,270.40","1,142,264,375.26","24,553,701.33","864,079,915.56","883,348,153.04","1,132,001,546.54","317,251,620.12"
五、现金及现金等价物净增加额,"14,790,763.51","5,180,172.42","22,678,711.73","-35,997,306.35","755,016,436.46","642,797,106.01","-46,663,136.57","-95,953,690.99","-82,830,802.05","-159,118,578.29","5,694,214.19","962,259.34","9,763,995.39","18,997,614.13","8,651,743.84","-6,359,320.59","3,092,176.42","-45,505,506.61","-24,676,430.95","-34,360,434.55","-53,649,210.96","-40,359,700.93","-54,439,018.47","-81,017,731.71","-46,444,920.13","-32,291,611.30","-41,626,128.15","-47,040,884.47","1,150,277,993.02","177,400,552.65","-98,098,054.52","-175,105,104.12","-215,751,660.93","-93,153,422.26","-134,342,693.40","-27,050,866.85","-100,272,066.52","-93,443,137.59","-52,433,908.69"
购建固定资产、无形资产和其他长期资产支付的现金,"73,532,124.39","63,748,973.81","64,631,276.13","28,022,539.25","34,784,588.70","83,898,464.33","49,003,827.77","75,496,602.50","122,873,244.83","157,031,310.78","22,653,244.34","61,580,996.48","79,723,106.84","110,200,114.68","20,655,017.93","38,397,288.90","53,875,876.75","74,128,847.17","29,873,276.43","54,208,743.07","96,714,101.95","125,053,329.14","65,271,192.59","79,264,771.66","109,869,403.37","127,274,196.34","43,216,459.72","64,795,017.98","88,106,378.97","110,944,414.17","38,322,545.66","79,205,063.47","131,094,217.82","211,923,164.88","131,785,368.21","218,534,139.10","310,882,862.46","458,518,047.75","118,601,028.19"
期初现金及现金等价物余额,"28,946,600.51","43,737,364.02","48,917,536.44","71,596,248.17","71,596,248.17","71,596,248.17","714,393,354.18","714,393,354.18","714,393,354.18","714,393,354.18","555,274,775.89","555,274,775.89","555,274,775.89","555,274,775.89","574,272,390.02","574,272,390.02","574,272,390.02","574,272,390.02","528,766,883.41","528,766,883.41","528,766,883.41","528,766,883.41","488,407,182.48","488,407,182.48","488,407,182.48","488,407,182.48","456,115,571.18","456,115,571.18","456,115,571.18","456,115,571.18","633,826,123.83","633,826,123.83","633,826,123.83","633,516,123.83","562,362,701.57","540,362,701.57","540,362,701.57","540,362,701.57","446,919,563.99"
投资支付的现金,,,,,,,,,,,,,,"19,000,000.00",,"1,500,000.00","25,534,583.70","36,000,000.00",,,,"12,371,100.00",,"7,658,700.00","7,658,700.00",,,,"20,000,000.00","1,120,736,290.34","121,383,709.66","209,814,961.54","273,814,961.54","1,103,640,942.63","40,000,000.00","666,000,000.00","691,625,900.00","889,625,900.00","305,068,400.00"
期末现金及现金等价物余额,"43,737,364.02","48,917,536.44","71,596,248.17","35,598,941.82","826,612,684.63","714,393,354.18","667,730,217.61","618,439,663.19","631,562,552.13","555,274,775.89","560,968,990.08","556,237,035.23","565,038,771.28","574,272,390.02","582,924,133.86","567,913,069.43","577,364,566.44","528,766,883.41","504,090,452.46","494,406,448.86","475,117,672.45","488,407,182.48","433,968,164.01","407,389,450.77","441,962,262.35","456,115,571.18","414,489,443.03","409,074,686.71","1,606,393,564.20","633,516,123.83","535,728,069.31","458,721,019.71","418,074,462.90","540,362,701.57","428,020,008.17","513,311,834.72","440,090,635.05","446,919,563.98","394,485,655.30"
