科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"328,632,750.37","411,792,381.35","1,051,521,765.93","665,109,696.22","653,449,224.02","762,378,561.86","808,584,368.07","1,107,869,780.23","1,714,219,581.89","818,318,100.71","722,846,680.91","821,946,546.81","1,336,489,800.84","893,418,036.85","922,130,980.95","1,205,481,772.11","904,810,510.96","1,587,525,430.21","1,583,769,359.40","1,563,819,811.91","1,613,346,435.39","1,511,522,821.35","2,365,704,187.41","2,307,002,169.51","2,352,035,273.38","2,204,735,557.06","3,237,501,949.30","1,856,028,051.81","2,975,082,059.92","5,127,165,055.64","3,528,175,617.81","2,606,380,721.26","3,080,460,613.48","3,494,880,603.39","3,222,262,034.38","2,496,750,354.53","4,365,835,304.36","3,130,212,357.34","4,134,689,958.81","4,139,030,006.50","4,747,048,656.20","4,541,556,072.47","3,688,856,441.01","5,095,743,503.80"
短期借款,"841,000,000.00","899,000,000.00","1,349,000,000.00","1,199,000,000.00","1,749,000,000.00","2,519,000,000.00","2,289,000,000.00","2,599,000,000.00","2,843,000,000.00","2,838,000,000.00","2,951,688,000.00","3,024,878,000.00","2,951,946,400.00","2,504,946,400.00","2,568,076,400.00","4,162,211,920.00","5,346,821,920.00","4,663,354,920.00","4,847,454,920.00","5,190,396,400.00","5,617,458,140.00","5,687,458,140.00","5,911,000,000.00","5,279,560,000.00","4,889,560,000.00","5,211,000,000.00","6,564,000,000.00","6,094,000,000.00","6,793,000,000.00","6,143,040,000.00","4,748,870,000.00","4,708,870,000.00","5,325,870,000.00","4,895,870,000.00","4,735,870,000.00","2,831,332,000.00","3,490,000,000.00","3,390,000,000.00","2,590,000,000.00","3,171,000,000.00","3,072,000,000.00","3,779,800,000.00","3,858,800,000.00","3,400,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00",,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"200,000.00","670,000.00","869,136.29","3,968,550.60","3,050,198.60","8,202,187.47","8,573,618.60","7,123,487.60","4,940,736.40","9,643,655.80","19,534,494.40","18,334,867.00","26,220,489.00","29,215,522.41","19,495,511.41","28,160,350.00","41,138,920.00","30,921,516.21","39,701,548.64","33,077,432.06","65,949,382.84","53,305,225.00","112,106,161.80","39,397,891.00","91,261,733.25","65,900,460.25","75,065,696.12","60,256,000.00","150,751,261.70","75,008,596.00","14,600,000.00","500,000.00","24,500,000.00","16,550,000.00","25,051,136.21","157,303,192.00","199,639,970.96","124,398,000.00","187,329,600.75","164,498,258.10","255,540,045.60","134,060,045.60","256,100,076.00","313,830,030.40"
应付票据,,,,,,,,"200,000,000.00","201,142,400.00",,"352,000,000.00","12,500,000.00","200,000,000.00","200,000,000.00","200,000,000.00",,,,,,,,"500,000,000.00",,,"410,000,000.00","270,000,000.00",,,,,,,"400,000,000.00","603,390,000.00","300,000,000.00","300,000,000.00","300,000,000.00","1,300,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00",,
应收账款,"127,615,934.39","111,182,650.36","134,675,100.40","141,426,801.79","146,895,539.69","193,882,336.50","208,104,522.30","197,569,942.58","215,151,367.26","251,624,113.50","254,822,504.26","249,083,896.65","141,358,870.55","154,820,187.79","200,221,063.05","155,552,450.81","149,845,651.76","152,710,863.41","165,112,359.39","130,703,967.40","157,686,840.21","149,523,381.42","153,565,670.45","162,411,415.93","194,439,046.73","174,293,659.91","235,374,058.34","113,339,177.44","129,009,896.82","143,869,005.43","134,043,628.84","101,662,754.14","121,280,706.14","168,243,759.03","156,583,191.01","276,468,484.72","235,760,647.66","316,193,716.48","326,911,806.18","180,803,275.21","258,311,967.17","233,444,148.28","215,468,378.82","92,497,117.40"
应付账款,"65,690,372.74","75,436,486.19","76,527,056.60","84,696,814.26","82,898,749.58","91,977,043.28","99,547,000.86","124,848,125.77","113,222,122.26","117,130,970.77","144,248,789.38","380,763,011.38","281,413,353.00","829,123,117.45","839,320,115.33","640,203,126.90","256,262,626.92","280,228,934.37","292,963,852.22","353,869,905.41","359,934,497.60","327,495,671.43","350,786,498.80","370,587,939.03","524,145,556.37","394,890,312.15","481,620,275.07","373,847,523.72","363,038,683.25","400,500,342.57","370,002,791.21","323,364,502.01","265,788,830.54","258,625,085.68","314,694,333.69","287,360,177.37","317,751,293.48","350,879,400.53","419,464,055.07","448,686,492.05","417,892,793.89","517,231,670.01","564,557,204.96","278,982,906.34"
预付款项,"566,744,158.06","312,795,154.66","159,229,234.76","271,247,675.24","281,946,063.53","989,545,772.85","937,350,965.89","790,078,182.47","998,905,115.49","1,075,969,448.02","1,153,061,586.35","1,213,332,060.80","863,459,988.44","1,136,422,117.91","1,134,737,319.03","1,037,410,686.35","815,859,987.94","895,392,655.69","1,053,420,540.83","1,178,434,793.90","1,245,810,506.19","1,308,234,003.96","1,423,763,665.18","615,704,874.97","828,274,958.38","678,391,246.82","590,737,566.51","467,691,596.60","574,114,121.74","503,715,846.59","547,053,549.32","544,693,396.30","472,458,899.69","527,589,708.76","588,183,860.64","491,040,946.88","436,548,659.50","455,282,979.92","425,979,298.29","468,885,327.03","411,490,384.99","328,707,809.22","353,940,453.08","215,459,122.42"
预收款项,"149,590,378.05","143,925,820.04","193,073,648.03","187,129,527.74","146,531,790.78","184,695,012.93","173,127,913.55","200,757,504.00","144,702,471.19","194,594,795.01","234,088,277.72","190,394,841.28","204,404,111.07","157,821,924.73","170,373,626.41","506,750,741.34","309,276,261.97","251,876,385.79","282,020,604.31","550,581,972.51","254,917,319.72","290,566,091.75","568,765,299.31","604,743,155.51","988,503,645.47","866,064,016.69","1,286,487,171.55","1,690,801,710.41","1,778,625,907.91","1,848,101,577.75","1,925,401,121.59","1,678,517,024.24","1,682,037,599.62","1,415,498,285.77","1,508,699,249.66","1,711,247,482.87","1,683,781,443.96","1,621,326,067.41","1,628,617,716.12","2,141,469,320.77","2,403,115,598.79","2,086,526,898.52","2,381,176,973.06","3,785,039,243.74"
