科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,"6,457,712.84","6,386,302.98","3,157,088.62","6,834,507.38","6,759,458.03","6,684,408.68","3,019,498.08",,"5,902,219.67","5,827,170.29","5,752,120.91","5,677,071.53"
预计负债,,,,,,,,,,,,,,,
固定资产,"67,996,710.86","487,419,895.72","478,149,108.94","455,200,632.18","447,099,859.68","441,740,575.44","430,626,989.27","424,862,199.60","416,855,555.58","415,731,179.25","410,624,111.10","400,391,594.78","399,410,681.35","423,533,657.19","420,059,749.70"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"325,072,912.71","5,848,008.37",,,"658,722.53","1,458,653.22","2,640,152.68","5,076,627.05","12,925,883.12","15,094,276.11","17,981,492.66","17,509,396.96","25,786,997.57","1,495,368.77","7,588,095.98"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"84,740,000.00","83,329,450.00","57,978,850.00","48,028,550.00","47,553,399.99","32,278,250.00","31,803,100.00","31,327,950.00","31,152,800.00","30,977,650.00","30,502,500.00","30,027,350.00","30,052,200.00","29,791,200.00","28,675,725.00"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"230,406,870.38","303,089,945.01","261,149,524.78","222,757,768.73","210,023,905.42","200,468,263.58","136,582,647.90","117,248,321.79","121,502,109.54","123,093,313.03","117,868,095.83","143,332,285.45","144,841,993.49","153,891,432.09","153,042,974.48"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","82,430,000.00","82,430,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"173,039,355.29","173,039,355.29","173,039,355.29","173,039,355.29","173,039,355.29","229,914,034.54","229,914,034.54","229,914,034.54","229,914,034.54","229,914,034.54","229,914,034.54","229,914,034.54","229,914,034.54","249,138,884.50","249,545,941.73"
无形资产,"27,602,456.82","26,806,764.81","26,093,493.10","24,319,760.64","24,136,435.53","24,034,471.10","24,174,478.81","23,996,491.67","24,116,750.03","24,074,704.16","23,876,668.78","23,774,136.98","23,572,604.06","23,491,965.05","23,820,267.43"
盈余公积,"12,672,529.69","15,900,512.92","18,302,467.93","18,302,467.93","18,302,467.93","23,813,496.87","23,813,496.87","23,813,496.87","23,813,496.87","28,035,079.32","28,035,079.32","28,035,079.32","28,035,079.32","30,003,037.90","30,003,037.90"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,"20,169,000.00","20,169,000.00"
商誉,,,,,,,,,,,,,,,
未分配利润,"91,089,575.09","118,871,774.78","138,449,442.35","170,492,271.16","183,826,829.98","187,217,741.36","196,061,023.61","205,901,404.53","219,076,158.30","212,433,279.94","209,874,390.37","190,551,219.91","205,629,949.34","204,123,985.22","205,186,403.29"
长期待摊费用,,,,,,,,,,"1,287,572.34","1,162,581.36","11,797,411.69","10,741,870.97","10,115,874.15","10,032,103.63"
少数股东权益,,,,,,,,,,"3,000,721.78","13,151,439.21","12,192,214.97","10,885,127.90","9,050,368.94","11,610,278.95"
递延所得税资产,"902,624.09","1,119,610.79","2,945,757.72","2,976,996.62","2,975,187.43","5,546,568.34","5,612,056.02","5,531,702.80","5,559,048.75","5,514,536.55","5,514,536.55","5,388,371.55","5,581,691.53","5,730,022.25","5,937,763.38"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"6,187,890.00","865,746.00","1,282,619.58",,"1,485,976.40","1,512,714.85","1,991,714.85","1,656,454.75","1,563,335.77","15,069,036.06","28,731,383.17","18,055,039.08","14,196,276.95","26,389,090.85","34,329,997.76"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"428,262,594.48","522,560,025.69","508,970,979.34","489,455,102.28","482,742,484.55","477,450,071.57","471,879,899.01","467,882,933.90","467,704,981.93","481,985,902.55","490,085,873.62","485,013,270.71","487,312,392.72","498,703,199.17","509,640,149.41"
所有者权益(或股东权益)合计,"336,801,460.07","367,811,642.99","389,791,265.57","421,834,094.38","435,168,653.20","520,945,272.77","529,788,555.02","539,628,935.94","552,803,689.71","553,383,115.58","560,974,943.44","540,692,548.74","554,464,191.10","554,577,276.56","558,606,661.87"
资产总计,"567,208,330.45","670,901,588.00","650,940,790.35","644,591,863.11","645,192,558.62","721,413,536.35","666,371,202.92","656,877,257.73","674,305,799.25","676,476,428.61","678,843,039.27","684,024,834.19","699,306,184.59","708,468,708.65","711,649,636.35"
负债和所有者(或股东权益)合计,"567,208,330.45","670,901,588.00","650,940,790.35","644,591,863.11","645,192,558.62","721,413,536.35","666,371,202.92","656,877,257.73","674,305,799.25","676,476,428.61","678,843,039.27","684,024,834.19","699,306,184.59","708,468,708.65","711,649,636.35"
