科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"255,170,429.84","375,070,769.72","247,408,126.15","375,883,427.92","402,714,512.48","393,722,873.18","379,076,625.83","305,188,681.58","280,362,624.37","341,803,759.89","378,946,373.13","504,172,341.93","662,435,077.58","743,247,875.80","678,659,695.22","780,624,060.73","763,162,093.28","788,805,633.12","825,396,671.87","534,765,934.29","590,360,729.86","693,220,499.31","737,569,238.30","752,454,214.54","631,281,023.05","669,209,007.54","677,313,186.14","951,410,751.02","908,114,423.75","1,075,030,574.42","1,088,216,970.80","968,333,980.08","1,618,568,425.72","2,018,962,572.87","2,208,266,015.16","1,628,384,317.19","1,383,071,577.15","1,134,224,676.45","1,096,711,311.94","1,218,575,839.31","1,718,101,665.59","1,441,513,653.26","1,485,052,957.19"
短期借款,"712,415,642.16","629,390,822.25","621,040,346.05","689,406,546.63","759,352,103.74","758,360,095.00","711,676,063.73","672,271,439.91","643,331,201.61","576,203,414.85","564,154,217.00","607,399,900.76","749,188,370.84","889,190,250.14","783,673,122.24","905,899,514.74","1,141,733,683.16","1,010,698,806.50","919,069,912.42","924,931,451.44","948,106,061.48","1,127,529,695.54","1,137,291,243.51","977,451,321.87","993,720,382.56","953,501,641.72","1,188,135,079.28","1,325,843,204.65","1,506,223,266.23","1,729,476,683.46","1,336,987,018.11","782,530,813.33","1,267,354,596.76","1,605,871,736.08","1,549,461,068.11","869,638,664.51","1,022,020,210.99","1,208,175,125.80","1,111,927,460.62","1,249,320,734.38","1,697,597,267.52","1,481,314,650.74","1,502,520,458.99"
交易性金融资产,"1,792,445.91","1,093,134.87","5,680,943.10","4,360,259.29","7,940,706.71","4,911,661.44","1,629,826.10","1,331,465.26","1,093,290.26","1,422,036.40","1,441,742.43","1,379,044.23","1,206,650.60","1,091,497.58","1,235,385.60","1,175,371.32",,"100,000.00",,"418,993.45","418,993.45","32,218.41","312,218.41","477,206.98","300,676.45","663,155.03","663,155.03","278,171.74","388,671.74","115,500.00",,,,,,"30,000,000.00",,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"735,152.71",,,,,,,,,,,,,,,
应收票据,,,"274,753.10","250,000.00","250,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"150,600,000.00","156,970,000.00","207,430,000.00","260,700,000.00","242,580,000.00","239,680,000.00","202,155,000.00","216,900,000.00","213,890,000.00","238,240,000.00","218,520,000.00","222,738,000.00","229,298,000.00","220,760,000.00","213,130,000.00","210,139,920.00","147,600,000.00","195,666,050.00","301,517,494.50","307,183,798.90","294,180,000.00","341,120,000.00","381,120,000.00","382,500,000.00","438,450,000.00","420,450,000.00","446,900,000.00","437,250,000.00","468,210,000.00","716,985,138.12","825,508,548.00","861,508,548.00","851,750,000.00","1,199,440,000.00","1,561,980,324.00","1,502,074,724.00","1,267,345,197.76","1,153,140,397.76","1,054,279,573.76","965,119,080.00","945,559,080.00","1,003,858,473.25","1,003,142,791.71"
应收账款,"263,900,136.82","201,931,105.55","156,703,006.54","171,378,068.77","134,036,323.11","112,916,279.85","118,317,256.60","107,976,399.50","146,893,492.91","105,907,777.37","84,455,496.04","80,569,456.68","75,459,835.77","85,254,613.21","160,514,969.46","249,474,125.11","184,768,970.98","100,783,813.58","72,713,661.99","102,600,210.29","162,704,217.56","256,807,760.97","235,936,804.06","147,812,821.45","137,632,232.45","136,180,587.29","164,925,409.78","186,164,904.63","436,497,715.54","352,472,027.98","321,243,836.29","134,975,934.24","291,832,639.62","706,372,318.44","424,583,306.01","53,367,683.99","146,221,665.73","171,455,348.71","230,905,450.31","39,687,184.79","65,331,009.47","83,436,169.64","99,208,484.03"
应付账款,"251,025,736.89","202,478,657.32","221,928,971.45","122,932,456.74","94,159,761.88","105,699,742.96","154,481,089.21","322,413,269.39","221,048,600.18","207,135,795.35","203,580,801.94","153,175,869.40","141,075,651.87","137,383,881.10","171,687,443.04","164,787,648.80","242,732,300.32","159,276,099.86","167,899,396.41","238,258,784.32","159,702,304.41","171,830,266.66","170,514,891.51","148,935,403.71","168,833,430.00","257,487,052.46","301,505,343.56","284,136,922.26","351,911,221.53","260,874,172.52","204,608,749.26","264,551,566.58","330,315,468.83","419,786,792.72","432,920,946.61","229,084,773.58","246,897,474.62","224,325,601.73","246,179,922.64","350,577,768.36","308,802,160.59","305,646,494.70","317,128,857.19"
预付款项,"736,282,381.31","568,324,966.73","701,170,594.66","717,396,899.92","722,615,678.94","756,101,695.59","785,969,750.51","680,984,888.54","880,530,613.92","862,551,620.60","808,764,493.07","411,870,420.59","660,291,430.46","688,356,594.40","639,973,069.24","373,735,238.94","874,737,578.96","756,584,675.25","1,076,918,836.99","986,127,948.27","953,724,365.05","948,938,761.72","1,077,647,259.45","645,574,573.78","718,208,052.18","884,481,728.28","945,034,163.57","813,982,231.83","918,389,160.20","944,873,207.12","907,894,538.65","681,798,915.54","946,568,790.51","904,999,415.93","1,039,663,453.35","917,477,264.21","894,068,218.28","1,153,982,282.36","1,024,499,926.57","979,172,786.81","1,322,383,620.76","1,168,058,901.93","1,052,849,823.31"
预收款项,"368,419,977.45","128,467,985.09","252,357,584.32","367,352,008.83","476,759,266.36","448,376,076.36","549,628,427.34","374,271,613.03","560,269,013.15","535,651,885.01","705,717,998.22","567,668,638.50","671,445,680.68","560,347,798.91","557,214,725.65","484,804,140.01","687,713,404.33","818,181,315.76","883,810,669.16","594,761,475.42","726,976,752.69","678,271,281.67","817,279,835.23","575,401,873.54","821,609,777.93","795,716,933.23","772,364,137.57","421,699,491.31","326,344,885.72","395,618,289.26","414,151,468.82","213,262,694.41","186,527,592.79","320,848,376.99","488,285,365.43","388,456,016.51","473,999,624.40","385,295,992.46","487,674,154.85","530,058,522.05","904,595,886.37","1,015,304,989.46","1,108,160,181.83"
其他应收款,"427,351,822.03","315,964,962.23","529,685,445.29","466,599,408.38","571,890,165.94","476,009,219.26","512,393,581.57","407,104,032.93","424,694,728.20","354,486,229.12","361,124,477.81","265,152,043.34","306,488,278.91","228,334,425.17","316,226,678.63","209,503,339.29","251,155,788.26","179,107,807.71","169,690,422.43","138,848,528.49","168,031,769.48","142,793,449.00","143,593,777.54","188,752,792.62","266,064,736.82","167,441,372.11","237,036,457.06","274,683,378.66","314,244,323.72","241,792,943.46","303,454,633.23","357,433,960.27","435,289,617.45","521,618,777.71","474,901,284.00","416,920,963.53","399,529,569.87","490,889,592.18","280,975,378.59","118,789,898.02","119,006,511.26","134,316,734.05","103,226,282.17"
应付职工薪酬,"10,072,640.90","9,227,045.57","6,957,122.09","4,978,866.07","1,588,422.01","1,659,405.46","1,331,751.89","1,517,320.78","389,052.88","1,289,669.17","939,532.76","1,245,877.75","1,174,972.02","1,165,507.15","933,242.78","1,183,647.56","1,194,242.70","1,145,029.52","865,808.77","1,255,215.55","1,094,433.47","1,176,423.69","995,675.33","2,029,495.00","1,484,233.92","1,585,035.07","1,851,001.53","3,599,549.66","2,057,293.23","1,714,862.84","1,864,912.01","3,964,456.87","2,230,235.68","2,246,640.30","2,144,017.67","3,870,236.13","2,275,007.74","2,452,531.82","1,801,256.14","5,208,688.41","3,084,319.71","3,402,422.29","3,350,829.05"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"223,488,595.14","216,303,796.84","82,991,560.71","93,820,961.32","81,054,097.60","64,797,228.32","28,554,761.57","72,220,259.98","80,488,257.06","59,360,346.41","61,842,514.23","52,249,420.98","38,041,096.08","21,366,528.40","42,087,968.55","72,488,906.98","70,990,543.78","49,238,869.68","41,594,835.60","59,679,709.82","46,188,674.85","63,768,573.09","57,178,069.24","49,873,877.28","52,010,131.80","24,424,195.09","31,013,170.89","52,915,262.71","47,525,144.34","14,556,925.91","5,976,507.83","114,556,957.53","126,412,665.00","122,687,282.81","119,652,654.17","96,250,190.43","109,545,967.79","93,754,991.46","101,684,722.77","97,770,569.64","93,642,584.21","50,881,525.84","87,948,453.02"
应收利息,,,,,,,,,,,,,,,,,,,,"1,948,640.53","1,948,640.53","1,948,640.53","1,948,640.53","4,691,244.18","4,691,244.18",,,"477,514.46",,,,"298,710.14","516,891.70",,,,,,,,,,
应付利息,"943,486.11","943,486.11",,,,,,,,,,,,,,"649,784.51","223,242.82",,,"4,595,814.60",,,,"9,719,724.94",,"2,456,093.26",,"6,378,908.48","4,090,985.63","539,079.45","1,380,381.32","7,208,278.66","6,771,846.19","1,256,540.64","1,256,540.64","3,636,529.66",,,,"1,778,418.48","5,856,068.77","6,951,388.89","13,340,277.78"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,755,333.22","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38","1,758,058.38"
存货,"955,227,507.60","943,132,138.68","1,064,380,623.22","1,343,620,935.49","1,373,026,870.61","1,353,562,177.11","1,296,517,155.96","1,405,713,681.88","1,275,078,161.86","1,404,585,751.37","1,334,320,157.60","1,417,233,569.74","1,377,128,168.59","1,453,801,228.07","1,421,111,033.90","1,334,656,508.22","1,441,009,492.67","1,440,743,539.10","1,483,517,640.62","1,409,219,051.13","1,440,158,432.11","1,406,673,472.72","1,439,749,676.16","1,249,445,356.37","1,448,136,059.27","1,631,408,923.23","1,573,259,506.29","1,396,961,417.80","1,509,747,322.23","1,634,808,636.49","1,735,220,920.02","1,265,046,115.54","1,089,962,177.53","1,312,340,566.05","1,347,586,067.88","1,454,760,890.78","1,601,815,469.31","1,553,814,887.25","1,477,674,768.05","1,738,642,391.98","1,883,871,312.77","1,874,255,920.02","1,979,644,374.73"
其他应付款,"321,366,955.14","186,762,712.18","355,757,628.52","278,060,368.42","295,130,335.67","342,535,357.88","360,439,406.64","382,719,498.04","380,958,879.54","452,632,619.82","389,534,773.42","366,759,632.09","417,490,757.17","565,186,919.30","694,181,566.77","492,388,089.18","557,993,994.35","510,536,939.61","720,071,113.03","427,796,132.06","422,121,155.83","429,202,763.82","483,568,404.09","546,587,200.12","495,843,849.09","659,700,230.13","540,450,269.39","534,356,196.23","696,752,869.29","509,033,801.84","633,128,574.26","478,267,698.87","653,623,629.64","863,273,008.60","342,059,779.61","386,109,467.69","356,266,374.60","383,522,115.13","242,668,649.43","155,084,416.64","156,592,737.19","166,637,031.90","171,846,945.17"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"71,872,000.00","194,100,000.00","157,950,000.00","110,140,000.00","76,100,000.00","83,250,000.00","6,187,500.00","209,125,000.00","205,000,000.00","127,000,000.00","115,000,000.00","84,434,946.06","66,927,988.73","89,381,704.87","74,370,768.37","56,173,070.80","32,231,395.21","8,230,806.54","4,160,401.97","90,324,208.71","85,970,572.91","195,451,840.00","224,122,000.00","240,122,000.00","168,082,000.00","384,528,750.00","278,370,000.00","292,242,250.00","274,000,000.00","175,000,000.00","277,000,000.00","295,200,000.00","239,200,000.00","248,600,000.00","201,500,000.00","566,220,000.00","611,220,000.00","611,720,000.00","586,680,000.00","830,450,000.00","491,000,000.00","698,590,000.00","727,390,000.00"
其他流动资产,"21,433,619.48","23,456,047.05","26,829,527.81",,,,,,,,,,,,,,,,,,,,,,,,,,"477,514.46",,,"23,391,910.08","21,612,797.30","30,434,181.36","26,538,884.38","18,654,335.55","36,047,433.13","17,678,572.90","20,643,065.86","28,040,615.65","54,750,903.52","78,837,856.97","93,100,121.87"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"448,735.00","448,735.00",,,,,,,,,,,,,,
