科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
其他应收款,"44,877,209.49","43,473,779.02","45,149,459.15","22,924,587.84","22,124,393.27","95,390,855.70","92,686,362.90","87,590,944.32","84,296,026.98","24,268,867.47","45,481,354.90","41,477,023.69","41,477,023.69","56,431,659.37","90,538,404.96","56,798,806.13","118,821,232.56","49,969,153.93","52,650,238.18","41,777,660.34","34,776,546.53","41,879,964.26","92,235,444.93","72,801,611.27","74,259,348.77","73,055,205.10","73,152,738.33","86,324,192.16","105,516,837.99","96,681,174.15","96,080,605.98","5,209,430.19","6,687,495.59","5,301,450.03","5,305,062.69","4,788,309.65","4,868,771.78"
应付职工薪酬,"1,444,475.24","1,960,432.23","1,545,073.54","16,697,675.76","13,607,322.60","10,162,783.23","11,182,783.45","5,110,294.22","4,410,194.69","3,295,809.75","4,437,106.18","5,363,870.21","5,363,870.21","6,533,466.21","4,712,754.63","4,171,303.15","4,074,380.65","4,074,380.65","3,916,380.65","3,635,510.81","3,264,920.81","3,265,510.81","3,265,510.81","3,265,510.81","3,265,510.81","3,273,480.81","3,285,435.81","3,301,950.81","3,303,680.73","3,313,154.81","3,318,454.81","3,335,696.50","3,449,319.12","3,358,407.61","3,389,390.27","3,483,667.35","3,526,950.15"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,391,096.82","4,650,012.78","4,666,626.73","57,831,221.46","56,473,508.95","41,124,094.12","37,980,442.36","33,025,887.55","36,403,751.21","40,942,055.15","31,355,786.15","21,670,975.77","21,670,975.77","21,670,975.77","19,434,735.32","3,998,698.92","3,998,698.92","3,999,710.05","3,994,582.48","4,021,050.01","4,020,654.10","4,635,542.09","6,194,723.15","8,868,695.46","7,408,850.15","5,935,284.56","7,258,573.99","9,773,129.13","8,341,320.79","3,629,663.94","5,038,240.63","6,958,477.20","6,991,706.36","6,827,123.38","6,826,959.60","7,015,704.42","6,996,812.96"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"226,659,324.14","226,659,324.14","234,368,394.56","238,222,929.77","254,864,366.78","258,718,901.99"
应收股利,,,,,,,,"33,025,887.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"932,830.00","932,830.00","2,425,541.10","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00","1,682,830.00"
存货,"43,024,146.77","40,431,043.57","35,285,469.35","53,193,543.34","37,374,983.16","102,143,224.10","127,232,344.93","127,042,869.55","127,981,623.33","130,202,474.91","124,178,876.39",,,,,,,,,,,,"15,379,650.94","10,578,272.24","8,215,471.55","13,822,250.13","7,888,014.57","5,123,033.62","7,023,093.02","32,495,832.07","25,725,841.32",,,,,,
其他应付款,"158,194,152.58","166,153,613.62","216,915,514.89","239,441,221.55","248,229,421.45","115,623,781.66","117,429,080.99","139,202,824.01","107,509,058.84","113,214,471.42","108,903,117.53","153,360,438.90","158,685,091.60","165,890,468.75","183,192,894.02","217,147,789.59","186,834,728.71","199,007,504.96","224,077,375.05","230,302,364.94","228,182,154.86","239,248,446.96","241,298,091.39","244,694,762.64","259,166,055.14","262,896,257.05","270,414,419.95","268,425,469.23","296,512,933.32","283,341,452.30","288,663,826.85","72,583,434.59","80,273,430.87","78,552,378.88","79,785,059.08","81,499,456.09","83,094,338.11"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"9,000,000.00","9,000,000.00","9,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00",,,,,,,,,
其他流动资产,,,,"841,719.59",,,,"1,689,998.34",,"1,688,306.62",,,,,,,,,,,,,,"3,289,800.00","4,354,632.02","3,155,300.00","3,155,300.00","6,370,800.00","3,121,431.69","8,372,431.73",,"3,627,955.61","3,627,955.61","8,613,446.58","3,627,955.61","3,760,183.67","3,760,183.67"
其他流动负债,,,,,,,,,,,,,,,,,,,,"12,238,424.68","12,238,424.68","8,289,149.00","8,669,750.70","8,762,592.87","6,860,583.33","10,172,915.00","10,172,915.00",,"3,305,760.54","3,209,018.31","3,209,018.31",,,,,,
流动资产合计,"129,893,889.86","129,967,899.97","123,062,882.11","322,024,392.88","343,827,693.10","352,787,057.54","357,000,882.37","387,265,884.34","349,324,452.93","304,995,480.41","291,978,148.72","55,526,961.78","55,521,930.66","56,485,380.21","92,064,648.60","56,817,270.53","118,871,512.29","487,453,362.00","436,484,226.65","389,473,602.76","382,216,803.43","397,328,643.53","493,917,352.38","491,439,551.63","544,722,273.17","539,230,589.12","534,245,536.40","509,317,247.89","542,378,605.13","539,014,262.00","526,179,352.69","19,483,181.27","20,932,647.67","24,654,454.47","24,658,067.13","8,689,249.56","8,767,635.34"
流动负债合计,"651,472,565.65","663,574,633.98","669,802,830.41","719,409,426.98","739,614,946.15","565,046,958.79","561,348,878.15","521,487,957.64","490,965,722.20","497,864,148.81","483,165,687.83","527,229,417.37","532,554,070.07","540,929,043.22","548,708,833.82","521,733,457.92","491,323,474.54","504,037,591.92","459,210,334.44","445,613,016.70","443,121,820.71","446,970,144.41","499,267,896.97","488,137,884.57","537,614,958.04","538,373,930.57","540,185,866.55","508,375,107.00","541,426,340.98","537,382,600.10","531,046,154.85","497,884,824.93","505,721,672.99","511,454,196.93","516,572,231.22","535,211,087.14","540,684,895.71"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,650,000.00","44,650,000.00","44,650,000.00","44,650,000.00","44,650,000.00","44,650,000.00","44,650,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"288,368,557.31","291,350,141.56","287,906,007.92","231,749,254.27","253,670,780.86","7,641,542.12","7,641,542.12","7,551,542.12","7,551,542.12","57,412,742.12","56,754,573.49","43,300,247.26","54,052,065.97","52,917,027.78","52,928,163.21","109,905,490.53","109,123,008.36","128,709,039.46","127,559,314.19","115,773,861.02","115,377,104.39","113,762,054.05","95,493,317.65","97,684,309.60","97,396,001.27","97,168,366.23","96,842,367.41","92,649,128.60","92,649,128.60","92,352,235.01","90,401,172.01","59,412,834.77","59,412,834.77","49,398,511.21","49,398,511.21","944,606,044.66","944,606,044.66"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,"22,356,472.00","22,356,472.00","22,356,472.00","22,356,472.00","7,356,472.00","7,356,472.00","5,646,841.00","4,793,502.75","13,631,464.26","14,134,133.60","14,636,802.94","15,139,472.29",,,,,,,,,,,,,,
固定资产,"87,659,848.78","85,130,950.06","85,115,824.50","128,050,668.94","124,880,352.21","97,590,786.58","99,064,903.10","85,817,646.28","57,612,827.23","55,509,651.61","54,409,514.07","23,123,516.52","23,043,424.58","23,018,951.10","22,985,551.49","135,960.33","128,107.14","134,891.53","133,245.38","124,348.61","115,451.84","106,555.07","1,389,574.20","1,466,271.94","1,384,672.02","1,318,038.00","1,597,462.09","1,655,428.59","1,525,146.37","1,776,156.09","1,788,351.51","35,878.97","36,801.21","30,104.69","27,271.37","89,969.36","87,916.80"
递延所得税负债,,,,"25,405,966.68","25,405,966.68","7,611,511.19","8,599,582.21","4,881,612.61","4,630,832.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"4,856,259.39","5,066,567.15","1,288,969.52","139,000.00","151,983.00","153,545.30","159,294.02","159,294.02","159,294.02","159,294.02","159,294.02",,,,,,,,,,,,"291,769.00","566,769.00","566,769.00","566,769.00","566,769.00",,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,209,018.31","3,209,018.31",,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,"25,405,966.68","25,405,966.68","7,611,511.19","8,599,582.21","4,881,612.61","4,630,832.30",,,"22,356,472.00","22,356,472.00","22,356,472.00","22,356,472.00","7,356,472.00","7,356,472.00","5,646,841.00","4,793,502.75","13,631,464.26","14,134,133.60","14,636,802.94","15,139,472.29","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,"3,209,018.31","3,209,018.31","3,209,018.31","3,209,018.31","3,209,018.31","3,209,018.31"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"651,472,565.65","663,574,633.98","669,802,830.41","744,815,393.66","765,020,912.83","572,658,469.98","569,948,460.36","526,369,570.25","495,596,554.50","497,864,148.81","483,165,687.83","549,585,889.37","554,910,542.07","563,285,515.22","571,065,305.82","529,089,929.92","498,679,946.54","509,684,432.92","464,003,837.19","459,244,480.96","457,255,954.31","461,606,947.35","514,407,369.26","498,137,884.57","547,614,958.04","548,373,930.57","550,185,866.55","508,375,107.00","541,426,340.98","537,382,600.10","531,046,154.85","501,093,843.24","508,930,691.30","514,663,215.24","519,781,249.53","538,420,105.45","543,893,914.02"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"150,081,697.00","150,081,697.00","150,081,697.00","150,081,697.00","150,081,697.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00","190,343,678.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"84,171,392.84","84,102,892.84","84,102,892.84","82,824,636.83","82,824,636.83","42,562,655.83","60,009,978.09","41,140,907.87","68,757,127.06","68,757,127.06","41,140,907.87","41,140,907.87","44,057,866.55","44,057,866.55","74,057,866.55","84,845,923.34","183,845,923.34","569,698,923.34","569,698,923.34","566,698,923.34","566,698,923.34","566,698,923.34","566,698,923.34","566,698,923.34","566,698,923.34","566,715,872.82","566,698,923.34","566,698,923.34","566,698,923.34","566,698,923.34","566,698,923.34","195,931,207.26","195,931,207.26","195,931,207.26","195,931,207.26","1,054,797,707.26","1,054,797,707.26"
无形资产,"27,157,776.30","26,807,668.97","26,657,561.64","307,759,407.09","307,457,902.14","281,111,070.09","269,587,200.45","254,998,824.51","226,885,405.66","19,684,822.68","19,598,963.51","19,471,009.63","19,367,689.82","19,264,370.01","19,161,050.20",,,,,,,,,,,,,,,,,,"7,315.01",,,,
盈余公积,"57,736,423.69","33,052,611.78","33,052,611.78","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24","6,339,144.24"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"-387,013,216.38","-374,199,554.24","-394,115,992.05","-231,883,798.45","-221,715,784.84","-190,293,817.55","-182,904,642.95","-186,846,802.21","-204,348,837.83","-383,785,730.96","-379,290,459.44","-658,678,825.80","-658,483,224.89","-666,753,748.53","-669,493,462.07","-643,759,954.11","-651,086,064.33","-659,768,885.51","-666,208,796.55","-717,254,414.15","-722,928,340.23","-713,791,440.28","-713,229,584.30","-699,012,630.06","-694,801,557.86","-695,146,931.55","-701,303,141.69","-686,890,347.45","-686,671,872.22","-685,121,255.72","-691,545,650.99","-774,228,135.37","-780,433,847.17","-787,925,841.04","-793,175,595.99","-796,240,541.69","-801,638,017.04"
长期待摊费用,"311,581.40","90,000.00","69,000.00","48,000.00","27,000.00","7,000.00",,,,,,,,,,,,,,,,,,,,,,"1,508,137.57","1,371,034.15","1,233,930.73","1,096,827.31","883,333.33","883,333.33","618,333.33","485,833.33","353,333.33","353,333.33"
少数股东权益,"3,814,473.44","3,816,369.55","3,191,628.91","237,593,649.90","247,465,105.25","117,680,871.13","89,717,204.32","125,853,343.72","85,278,394.14","58,676,161.84","81,634,073.79","12,690,941.51","14,817,105.06","14,413,273.62","14,826,880.96",,,,,,,,"28,608,349.45","29,819,724.44","29,044,392.06","22,827,890.63","22,157,486.82","22,187,550.59","21,711,812.98","20,657,606.94","20,157,567.15","4,985,490.97","4,812,058.36",,,"4,728,503.65","4,728,503.65"
递延所得税资产,"22,015,423.20","22,015,423.20","22,015,423.20",,,,,"432,538.15","432,538.15","432,538.15","432,538.48",,,,,,,,,,,,"2,075,866.76","1,169,822.36","1,169,822.36","1,169,822.36","1,169,822.36","1,924,113.07","1,924,113.07","1,924,113.07","1,924,113.07",,,,,,
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"430,369,446.38","430,460,750.94","423,052,786.78","667,746,330.30","686,188,018.21","386,503,944.09","376,452,939.69","348,959,845.08","292,641,607.18","133,199,048.58","131,354,883.57","85,894,773.41","96,463,180.37","95,200,348.89","95,074,764.90","110,041,450.86","109,251,115.50","128,843,930.99","127,692,559.57","115,898,209.63","115,492,556.23","113,868,609.12","99,250,527.61","100,887,172.90","100,517,264.65","100,222,995.59","100,176,420.86","97,736,807.83","97,469,422.19","97,286,434.90","96,860,463.90","104,982,047.07","104,990,284.32","94,696,949.23","94,561,615.91","989,699,347.35","989,697,294.79"
所有者权益(或股东权益)合计,"-91,209,229.41","-103,145,983.07","-123,687,161.52","244,955,329.52","264,994,798.48","166,632,531.65","163,505,361.70","176,830,271.62","146,369,505.61","-59,669,619.82","-59,832,655.54","-408,164,154.18","-402,925,431.04","-411,599,786.12","-383,925,892.32","-362,231,208.53","-270,557,318.75","106,612,860.07","100,172,949.03","46,127,331.43","40,453,405.35","49,590,305.30","78,760,510.73","94,188,839.96","97,624,579.78","91,079,654.14","84,236,090.71","98,678,948.72","98,421,686.34","98,918,096.80","91,993,661.74","-376,628,614.90","-383,007,759.31","-395,311,811.54","-400,561,566.49","459,968,491.46","454,571,016.11"
资产总计,"560,263,336.24","560,428,650.91","546,115,668.89","989,770,723.18","1,030,015,711.31","739,291,001.63","733,453,822.06","736,225,729.42","641,966,060.11","438,194,528.99","423,333,032.29","141,421,735.19","151,985,111.03","151,685,729.10","187,139,413.50","166,858,721.39","228,122,627.79","616,297,292.99","564,176,786.22","505,371,812.39","497,709,359.66","511,197,252.65","593,167,879.99","592,326,724.53","645,239,537.82","639,453,584.71","634,421,957.26","607,054,055.72","639,848,027.32","636,300,696.90","623,039,816.59","124,465,228.34","125,922,931.99","119,351,403.70","119,219,683.04","998,388,596.91","998,464,930.13"
负债和所有者(或股东权益)合计,"560,263,336.24","560,428,650.91","546,115,668.89","989,770,723.18","1,030,015,711.31","739,291,001.63","733,453,822.06","703,199,841.87","641,966,060.11","438,194,528.99","423,333,032.29","141,421,735.19","151,985,111.03","151,685,729.10","187,139,413.50","166,858,721.39","228,122,627.79","616,297,292.99","564,176,786.22","505,371,812.39","497,709,359.66","511,197,252.65","593,167,879.99","592,326,724.53","645,239,537.82","639,453,584.71","634,421,957.26","607,054,055.72","639,848,027.32","636,300,696.90","623,039,816.59","124,465,228.34","125,922,931.99","119,351,403.70","119,219,683.04","998,388,596.91","998,464,930.13"
