科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应付职工薪酬,"640,293.92","1,258,945.01","1,139,495.17","304,551.82","374,751.84","601,400.77","2,017,952.92","788,122.02","2,125,315.48","-438,569.16","3,528,910.79","2,430,439.20","2,320,823.63","-758,857.49","2,024,898.96","2,090,000.86","1,577,128.36","1,884,014.41","2,842,611.83","2,783,820.09","565,228.79","2,297,648.25","2,355,060.99","2,902,541.23","2,832,674.10","4,303,239.04","2,682,776.56","2,574,090.91","3,613,766.84","3,149,603.89","2,503,076.42","3,179,247.84","1,422,894.65"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,951,600.09","-563,711.14","-1,372,074.72","1,996,743.78","2,983,867.97","1,175,408.38","966,282.55","-1,391,462.44","-6,150,015.24","-12,889,247.16","-18,816,436.00","-19,862,130.89","-17,709,293.30","-15,191,584.43","-10,779,410.19","-8,527,270.18","-5,751,933.25","-7,667,578.23","-4,267,640.69","2,079,130.58","2,021,267.93","3,234,064.89","4,629,474.20","704,660.44","4,472,447.71","1,442,321.93","890,576.44","3,179,053.98","3,135,052.65","836,415.84","678,042.82","3,397,592.43","2,347,700.23"
应收利息,,,,,"1,179,650.00","3,345,128.22","5,158,282.11","7,378,563.66","6,469,358.44","7,648,732.67","8,940,500.34","10,467,268.01","6,096,493.91","744,100.98","1,451,880.89","2,383,658.27","3,462,892.38","548,303.16","1,196,024.80","2,107,904.37","2,740,662.35","449,461.74","1,162,285.38","2,024,366.03","2,814,582.73",,"2,450,262.64",,,,,,
应付利息,"122,892.00","93,340.50","32,774.50","23,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"18,873,409.80","12,865,961.63","19,348,259.72","22,791,880.69","19,941,086.96","28,749,277.77","25,670,481.91","42,930,109.16","27,935,909.83","30,088,898.37","28,034,641.86","44,570,953.48","41,831,303.61","65,492,909.55","48,050,522.98","36,454,103.68","43,352,770.92","56,561,285.72","61,475,200.84","63,101,373.00","60,225,718.29","57,703,891.89","61,875,842.37","51,742,243.86","58,541,002.02","64,107,972.74","44,117,819.59","48,157,344.16","57,758,919.96","46,587,482.54","38,411,847.95","54,509,846.17","69,256,027.02"
其他应付款,"25,507,304.02","5,032,248.35","31,859.63","56,642.80","449,180.17","350,612.93","190,626.53","127,088.44","170,623.94","194,189.99","266,167.12","2,974,949.56","329,055.49","418,158.31","417,982.07","409,401.60","421,827.21","654,291.43","683,543.30","829,102.35","986,465.82","655,228.03","638,885.02","688,862.34","665,601.78","702,097.05","677,837.47","479,401.74","399,949.77","492,065.99","426,319.69","522,838.53","5,671,478.90"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"28,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,"600,000.00","3,300,000.00",,,,,,,,,,,,,,,,"886,603.74","62,815,954.73","91,069,768.50","66,217,302.77","63,451,943.43","129,148,186.06","182,205,527.44","182,388,494.93","147,230,910.62","157,652,449.25","166,211,163.87","259,259,666.04","230,264,850.86","183,364,850.86"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,"1,201,665.65",,,,"1,944,425.02","904,854.71","1,737,247.61","867,836.73","1,350,795.51","776,139.75","2,853,014.56","3,504,261.44"
流动资产合计,"73,619,996.64","59,031,614.27","68,826,941.98","87,843,288.12","686,848,563.45","672,345,586.77","670,535,309.01","594,765,813.21","512,246,624.56","386,459,661.02","357,020,611.29","338,164,164.55","304,096,705.96","312,779,405.70","309,151,604.78","313,313,206.74","329,695,209.44","342,721,671.08","360,316,552.93","373,858,668.80","371,074,698.33","375,411,925.10","404,062,263.79","402,160,970.09","418,110,278.99","439,598,300.18","459,626,208.65","459,930,026.47","456,070,107.46","458,645,816.08","502,114,817.34","525,430,599.64","564,961,638.26"
流动负债合计,"43,212,211.76","59,313,850.99","36,255,774.61","34,105,306.87","19,915,642.56","15,815,354.72","28,183,639.86","17,654,968.50","11,064,427.96","14,980,164.93","12,073,761.10","32,860,580.88","16,283,033.41","10,529,734.55","4,026,725.22","18,061,782.57","17,808,487.32","22,879,303.57","22,548,346.19","31,868,496.77","22,478,195.00","44,310,557.08","49,768,742.05","44,431,961.76","42,587,007.02","42,682,456.93","44,866,809.85","44,070,504.45","28,604,539.07","28,299,878.28","59,018,189.55","76,450,769.51","91,167,810.37"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"38,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"70,734,301.00","74,030,072.30","93,960,035.96","95,520,113.12","92,917,574.90","92,741,397.63","89,949,906.99","111,483,625.97","109,472,919.66","158,422,980.80","239,061,909.65","264,422,778.84","314,464,314.00","381,012,492.00","403,047,916.96","437,942,252.90","430,410,549.92","471,834,725.63","472,792,019.97","472,109,374.86","461,304,202.52","498,300,994.25","492,478,960.43","491,141,173.90","479,584,624.55","480,111,123.53","468,220,607.93","457,764,055.32","445,641,169.11","445,092,261.42","432,767,059.74","432,676,885.48","418,731,041.90"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"5,650,611.13","10,980,750.69","1,804,829.54","4,934,144.42","10,397,513.40","31,468,292.96","55,175,378.14","73,669,621.38","134,610,379.29","223,561,979.86","179,123,261.71","193,101,899.44","174,775,284.65","99,393,588.66","79,498,942.79","40,859,455.44","48,876,159.84","15,034,620.01","16,294,036.76","22,958,662.66","39,496,889.03","19,445,557.49","22,235,824.97","18,430,642.55","21,640,274.73","14,094,631.43","17,641,155.21","19,302,118.36","24,887,827.43","29,837,071.82","33,784,949.39","25,980,980.87","29,477,557.91"
其他非流动负债,,,,,,,,,,"1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,864,750.00","2,464,750.00","2,431,250.00","2,411,250.00","2,220,000.00","5,820,000.00","5,800,000.00","5,790,000.00",,"5,860,000.00",,"5,840,000.00",,,,,,,,
工程物资,"1,136,521.19","3,000,695.12","2,074,164.61","1,163,078.48","2,139,998.90","5,975,244.35","9,400,539.67","12,385,372.37","30,436,859.77","24,718,361.86","19,561,590.55","21,168,004.87","11,935,022.54","3,698,602.98","3,500,737.60","5,558,876.30","12,875,926.23","12,585,747.12","12,926,884.37","8,715,195.44","3,921,627.33","8,823,118.14","7,611,722.82","3,480,650.20",,,,,,,,,
非流动负债合计,"38,000,000.00",,,,,,,,,"1,300,000.00","1,300,000.00","1,300,000.00","1,300,000.00","1,864,750.00","2,464,750.00","2,431,250.00","2,411,250.00","2,220,000.00","5,820,000.00","5,800,000.00","5,790,000.00","5,570,000.00","5,860,000.00","5,850,000.00","5,840,000.00","5,405,000.00","5,289,375.00","5,160,000.00","4,593,333.33","4,785,000.00","4,630,000.00","4,475,000.00","4,320,000.00"
固定资产清理,,,,,,,,,"162,790.05",,,,,,,"8,373,491.57","1,304,090.08",,,,,,"271,778.09","271,778.09",,,,,,,,,
负债合计,"81,212,211.76","59,313,850.99","36,255,774.61","34,105,306.87","19,915,642.56","15,815,354.72","28,183,639.86","17,654,968.50","11,064,427.96","16,280,164.93","13,373,761.10","34,160,580.88","17,583,033.41","12,394,484.55","6,491,475.22","20,493,032.57","20,219,737.32","25,099,303.57","28,368,346.19","37,668,496.77","28,268,195.00","49,880,557.08","55,628,742.05","50,281,961.76","48,427,007.02","48,087,456.93","50,156,184.85","49,230,504.45","33,197,872.40","33,084,878.28","63,648,189.55","80,925,769.51","95,487,810.37"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,900,000.00","66,900,000.00","66,900,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","267,600,000.00","267,600,000.00","267,600,000.00","269,691,395.00","539,293,290.00","539,293,380.00","541,789,454.00","543,656,170.00","543,787,320.00","544,220,901.00","544,338,522.00","544,338,522.00","544,338,522.00","545,798,522.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"18,919,077.29","18,919,077.29","18,919,077.29","18,919,077.29","606,088,011.13","606,088,011.13","606,088,011.13","539,188,011.13","539,188,011.13","539,188,011.13","539,188,011.13","539,188,011.13","539,188,011.13","539,188,011.13","539,188,011.13","539,188,011.13","539,188,011.13","539,663,811.13","541,433,811.13","409,403,811.13","411,173,811.13","412,872,136.66","422,975,282.72","156,313,209.24","158,040,451.44","161,477,131.24","164,239,870.92","164,431,684.16","165,060,376.61","165,230,927.06","165,230,927.06","165,230,927.06","169,868,002.06"
无形资产,"4,675,366.44","9,106,502.77","8,913,696.34","8,817,293.14","8,769,091.54","8,931,522.79","8,872,235.26","8,812,947.73","8,753,660.20","8,694,372.67","8,635,085.14","8,575,797.61","8,516,510.08","9,548,055.88","9,461,268.34","9,374,480.80","9,287,693.26","9,200,905.72","9,114,118.18","9,027,330.64","8,940,543.10","9,213,976.35","9,118,107.60","9,022,238.85","8,926,370.10","8,841,587.28","8,756,804.46","8,672,021.64","8,587,238.82","8,502,456.00","8,417,673.18","8,332,890.36","8,248,107.54"
盈余公积,"1,069,402.37","3,295,464.90","7,501,050.85","7,501,050.85","7,501,050.85","12,729,095.98","12,729,095.98","12,729,095.98","12,729,095.98","14,814,409.24","14,814,409.24","14,814,409.24","14,814,409.24","16,002,455.33","16,002,455.33","16,002,455.33","16,002,455.33","19,615,784.30","19,615,784.30","19,615,784.30","19,615,784.30","23,673,700.46","23,673,700.46","23,673,700.46","23,673,700.46","25,988,772.72","25,988,772.72","25,988,772.72","25,988,772.72","28,264,052.72","28,264,052.72","28,264,052.72","28,264,052.72"
开发支出,,,,,,"200,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00",,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,226,800.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"5,133,599.33","25,168,162.05","63,018,435.58","87,877,144.21","100,717,307.76","110,070,841.71","120,395,778.01","98,007,540.11","98,901,620.99","98,733,661.03","102,804,926.09","104,009,977.05","109,038,842.04","105,412,075.84","109,556,936.89","106,090,216.51","123,849,988.86","133,918,036.52","150,063,598.18","154,731,014.82","160,669,082.37","159,735,281.99","165,736,405.44","157,104,303.70","161,041,319.01","167,113,368.53","171,735,247.32","163,596,979.78","167,547,248.42","171,306,116.86","176,186,809.19","174,782,129.12","189,312,402.00"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"587,679.25","782,075.56","466,573.96","593,925.18","604,844.68","573,639.92","640,013.14","721,582.77","721,582.78","1,027,887.52","923,745.49","1,003,550.07","1,143,293.66","1,086,149.63","1,200,684.71","1,023,709.02","1,012,469.86","945,978.11","1,793,477.44","2,349,874.62","2,588,912.49","2,566,104.86","2,085,841.57","2,270,992.23","2,501,932.53","2,299,945.83","1,906,513.41","2,300,715.98","2,011,322.29","1,298,929.71","1,370,185.03","1,991,160.17","2,463,263.49"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"82,784,479.01","97,900,096.44","107,219,300.41","111,028,554.34","114,829,023.42","139,890,097.65","164,738,073.20","207,773,150.22","284,858,191.75","417,125,582.71","448,005,592.54","488,972,030.83","511,534,424.93","494,738,889.15","496,709,550.40","503,132,266.03","503,766,889.19","509,601,976.59","512,920,536.72","515,160,438.22","516,252,174.47","538,349,751.09","533,802,235.48","524,617,475.82","512,653,201.91","505,347,288.07","496,525,081.01","488,038,911.30","481,127,557.65","484,730,718.95","476,339,867.34","468,981,916.88","458,919,970.84"
所有者权益(或股东权益)合计,"75,192,263.89","97,617,859.72","139,790,467.78","164,766,535.59","781,761,944.31","796,420,329.70","807,089,742.35","784,883,994.93","786,040,388.35","787,305,078.80","791,652,442.73","792,975,614.50","798,048,097.48","795,123,810.30","799,369,679.96","795,952,440.20","813,242,361.31","827,224,344.10","844,868,743.46","851,350,610.25","859,058,677.80","863,881,119.11","882,235,757.22","876,496,484.15","882,336,473.88","896,858,131.32","905,995,104.81","898,738,433.32","903,999,792.71","910,291,656.75","914,806,495.13","913,486,747.01","928,393,798.73"
资产总计,"156,404,475.65","156,931,710.71","176,046,242.39","198,871,842.46","801,677,586.87","812,235,684.42","835,273,382.21","802,538,963.43","797,104,816.31","803,585,243.73","805,026,203.83","827,136,195.38","815,631,130.89","807,518,294.85","805,861,155.18","816,445,472.77","833,462,098.63","852,323,647.67","873,237,089.65","889,019,107.02","887,326,872.80","913,761,676.19","937,864,499.27","926,778,445.91","930,763,480.90","944,945,588.25","956,151,289.66","947,968,937.77","937,197,665.11","943,376,535.03","978,454,684.68","994,412,516.52","1,023,881,609.10"
负债和所有者(或股东权益)合计,"156,404,475.65","156,931,710.71","176,046,242.39","198,871,842.46","801,677,586.87","812,235,684.42","835,273,382.21","802,538,963.43","797,104,816.31","803,585,243.73","805,026,203.83","827,136,195.38","815,631,130.89","807,518,294.85","805,861,155.18","816,445,472.77","833,462,098.63","852,323,647.67","873,237,089.65","889,019,107.02","887,326,872.80","913,761,676.19","937,864,499.27","926,778,445.91","930,763,480.90","944,945,588.25","956,151,289.66","947,968,937.77","937,197,665.11","943,376,535.03","978,454,684.68","994,412,516.52","1,023,881,609.10"
