科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"68,343,388.56","76,991,795.35","77,617,172.21","42,593,541.83","65,365,907.05","79,051,081.88","25,202,959.70","46,261,040.99","62,984,678.07","78,755,735.96","24,441,345.57","44,729,127.52","65,445,162.31","85,296,384.22","20,516,687.86","39,771,784.51","64,272,771.24","86,651,455.05","24,970,714.00","50,407,431.47","75,689,141.28","101,803,514.64","26,754,831.61","53,881,080.67","78,620,988.72","105,116,712.12","26,385,408.00","55,656,604.88","83,709,204.97","116,866,077.95","33,065,754.96","67,061,201.31","95,420,448.76","130,833,267.81","35,999,238.75"
取得借款收到的现金,"46,000,000.00","46,000,000.00","46,000,000.00","46,000,000.00","61,000,000.00","76,000,000.00","21,000,000.00","50,000,000.00","90,000,000.00","76,000,000.00",,"15,000,000.00","102,000,000.00","128,000,000.00",,"41,000,000.00","46,000,000.00","26,000,000.00",,"22,000,000.00","22,000,000.00","37,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00",,,,,,,,,
支付的各项税费,"30,004,156.32","30,988,776.91","30,310,007.83","12,193,917.23","25,041,562.32","22,120,758.84","14,158,187.30","25,885,656.29","34,073,528.81","41,891,060.35","9,392,439.68","22,216,505.21","33,438,922.09","44,269,743.61","5,196,339.21","12,848,276.17","22,417,175.42","35,433,020.06","11,612,122.76","23,583,468.29","31,813,557.65","40,140,987.32","4,416,656.43","15,913,761.86","22,841,389.26","36,521,474.11","6,577,945.28","13,405,581.68","16,060,515.08","26,353,422.40","22,132,607.84","36,472,738.53","40,963,025.69","46,962,967.77","7,704,791.82"
收到其他与筹资活动有关的现金,,,"2,800,000.00",,,"200,000.00",,,,"2,000,000.00",,,"15,000,000.00","28,391,430.00",,,,,,,,,,,,,"6,997,964.04","15,084,865.75","21,168,165.75","32,980,208.41","10,778,700.00","13,304,034.11","13,304,034.11","13,304,034.11",
支付其他与经营活动有关的现金,"31,125,378.67","42,384,198.88","39,548,781.11","20,441,453.41","34,215,751.95","34,949,899.48","6,858,265.64","11,839,563.02","16,222,445.62","27,998,124.50","4,205,009.72","13,293,376.11","16,784,687.14","22,282,818.82","12,428,681.79","16,969,975.55","23,570,889.27","17,466,033.63","6,732,772.31","8,062,347.40","20,782,689.64","26,133,234.74","7,768,873.26","12,325,472.16","15,351,536.61","35,753,479.01","9,725,321.97","19,106,251.16","25,172,330.81","34,422,454.19","5,545,760.51","17,972,851.62","38,330,454.80","87,011,163.23","16,105,358.49"
筹资活动现金流入小计,"46,000,000.00","46,000,000.00","48,800,000.00","46,000,000.00","61,000,000.00","399,400,000.00","21,000,000.00","50,000,000.00","90,000,000.00","78,000,000.00",,"15,000,000.00","117,000,000.00","156,391,430.00",,"41,000,000.00","46,000,000.00","26,000,000.00","458,839,989.00","480,189,989.00","480,189,989.00","495,189,989.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","6,997,964.04","15,084,865.75","21,168,165.75","32,980,208.41","10,778,700.00","13,304,034.11","13,304,034.11","13,304,034.11",
经营活动现金流出小计,"212,261,334.25","246,319,853.91","243,791,407.27","119,589,080.31","210,242,575.22","263,152,964.89","75,326,735.63","162,286,287.90","228,116,039.98","276,834,741.01","86,418,130.10","153,803,966.39","245,113,404.79","278,836,126.01","117,854,966.43","241,068,809.43","317,768,683.45","349,486,918.07","82,637,998.61","159,199,334.34","250,653,102.98","352,800,189.70","95,591,072.97","200,724,918.68","281,563,753.96","435,518,936.27","103,580,830.15","242,474,329.79","327,975,827.98","480,613,095.30","148,428,635.36","264,854,399.26","415,045,979.98","567,285,381.71","141,994,905.88"
偿还债务支付的现金,"34,000,000.00","59,000,000.00","46,000,000.00","21,000,000.00","31,000,000.00","46,000,000.00","21,000,000.00","50,000,000.00","90,000,000.00","76,000,000.00",,"15,000,000.00","54,000,000.00","80,000,000.00","20,000,000.00","135,000,000.00","150,000,000.00","124,000,000.00","4,000,000.00","33,000,000.00","33,000,000.00","63,000,000.00",,,,,,,,,,,,,"17,305,500.00"
经营活动产生的现金流量净额,"602,563.31","3,464,829.12","56,179,263.85","1,596,294.74","18,808,841.35","2,426,031.00","-22,256,099.38","-53,015,294.00","-41,063,527.25","-11,016,692.59","-19,774,620.15","-20,629,240.38","-8,678,002.07","-10,474,439.34","7,294,719.30","54,988,754.89","78,848,078.23","93,746,664.63","7,619,286.92","19,281,265.94","37,863,974.61","64,114,416.35","12,414,998.03","40,329,813.73","69,257,042.98","56,901,044.93","14,038,974.88","22,800,230.57","26,397,181.38","66,423,062.38","-11,117,507.95","-1,055,117.59","7,414,737.83","36,663,112.05","-6,319,048.13"
分配股利、利润或偿还利息支付的现金,"3,959,210.14","2,539,052.50","2,497,805.56","1,728,993.22","3,660,070.00","4,140,908.76","949,468.88","2,892,137.79","6,638,995.00","7,804,288.89","1,147,750.00","3,121,608.11","6,677,817.44","8,602,930.36","1,860,000.00","4,830,523.12","5,171,500.90","6,388,514.29","342,844.44","1,527,975.53","4,060,997.86","4,146,881.66",,"4,595,913.00","4,595,913.00","4,601,497.32",,,"6,127,844.00","6,127,844.00",,"6,638,541.00","6,638,541.00","6,638,541.00",
收回投资收到的现金,"532,501.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,"1,750,000.00","1,300,000.00",,,"24,000,000.00","4,946,500.50","4,946,350.00","4,946,350.00","4,940,000.00",,,,,,,,,,,,,,,,"15,084,865.75","3,094,342.65","23,242,342.65","31,841,700.00","30,697,042.66",,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,208,706.06",
筹资活动现金流出小计,"37,959,210.14","63,289,052.50","49,797,805.56","22,728,993.22","34,660,070.00","74,140,908.76","26,895,969.38","57,838,487.79","101,585,345.00","88,744,288.89","1,147,750.00","18,121,608.11","60,677,817.44","88,602,930.36","21,860,000.00","139,830,523.12","155,171,500.90","130,388,514.29","4,342,844.44","34,527,975.53","37,060,997.86","67,146,881.66",,"4,595,913.00","4,595,913.00","19,686,363.07","3,094,342.65","23,242,342.65","37,969,544.00","36,824,886.66",,"6,638,541.00","6,638,541.00","6,638,541.00","17,305,500.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,612.50,"46,609,200.00","15,854,000.00","24,100.00","24,100.00","24,100.00",,,,"4,000.00",,"2,000.00","2,000.00","99,080.00","160,022,450.00","172,554,910.00","172,863,210.00","172,811,506.44","30,466.50","2,685,246.00","2,731,346.00","4,544,916.00","192,496,445.00","192,577,265.00","192,671,604.62","496,302,040.00",,,,,,,"155,000.00","178,000.00","36,000.00"
筹资活动产生的现金流量净额,"8,040,789.86","-17,289,052.50","-997,805.56","23,271,006.78","26,339,930.00","325,259,091.24","-5,895,969.38","-7,838,487.79","-11,585,345.00","-10,744,288.89","-1,147,750.00","-3,121,608.11","56,322,182.56","67,788,499.64","-21,860,000.00","-98,830,523.12","-109,171,500.90","-104,388,514.29","454,497,144.56","445,662,013.47","443,128,991.14","428,043,107.34","107,000,000.00","102,404,087.00","102,404,087.00","87,313,636.93","3,903,621.39","-8,157,476.90","-16,801,378.25","-3,844,678.25","10,778,700.00","6,665,493.11","6,665,493.11","6,665,493.11","-17,305,500.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-112,755.88","-33,041.70","-130,257.56",,,"-110,299.97",,"10,150.60","10,150.60","60,804.27",,"138,131.91","138,131.91","243,272.77",,"-36,504.71","-36,504.71","-6,457.51",,"179,754.86","179,754.86","541,890.37",,"-10,310.01","-10,310.01","39,288.78",,"-44,983.65","-44,983.65",,,,,"12,965.92",
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"533,113.70","46,609,200.00","15,854,000.00","24,100.00","24,100.00","24,100.00",,,,"4,000.00",,"2,000.00","2,000.00","99,080.00","160,022,450.00","172,554,910.00","172,863,210.00","172,811,506.44","30,466.50","2,685,246.00","2,731,346.00","4,544,916.00","192,496,445.00","192,577,265.00","192,671,604.62","496,302,040.00",,,,,,,"155,000.00","14,386,706.06","36,000.00"
五、现金及现金等价物净增加额,"2,674,009.09","9,480,123.27","49,049,587.25","-41,763,683.40","-26,702,213.57","257,676,381.34","-62,184,781.12","-113,180,032.94","-144,118,698.63","-135,469,574.26","-25,434,896.61","-31,439,158.76","-11,262,985.72","-28,156,579.01","138,334,233.78","119,804,093.07","130,813,557.83","113,804,746.99","457,669,964.41","462,499,698.34","454,494,171.18","445,326,368.57","301,156,635.02","237,783,730.40","186,313,603.97","373,556,345.05","-44,332,047.74","-164,262,418.98","-249,003,553.93","-380,192,468.33","-101,248,590.72","-182,528,482.48","-191,010,107.39","-248,790,036.97","-67,148,574.03"
购建固定资产、无形资产和其他长期资产支付的现金,"6,389,701.90","23,271,811.65","21,855,613.48","66,655,084.92","71,875,084.92","69,922,540.93","34,032,712.36","52,336,401.75","91,479,976.98","113,773,397.05","4,512,526.46","7,828,442.18","59,047,298.12","85,812,992.08","7,122,935.52","8,872,543.99","11,689,724.79","48,358,452.28","4,476,933.57","5,308,581.93","29,409,895.43","51,917,961.49","10,754,808.01","97,517,125.32","178,008,820.62","266,999,665.59","62,274,644.01","178,860,189.00","258,554,373.41","442,770,852.46","100,909,782.77","188,138,858.00","205,245,338.33","261,118,314.11","43,560,025.90"
期初现金及现金等价物余额,"6,590,138.28","9,264,147.37","18,744,270.64","67,793,857.89","67,793,857.89","67,793,857.89","325,470,239.23","325,470,239.23","325,470,239.23","325,470,239.23","190,000,664.97","190,000,664.97","190,000,664.97","190,000,664.97","161,844,085.96","161,844,085.96","161,844,085.96","161,844,085.96","275,648,832.95","275,648,832.95","275,648,832.95","275,648,832.95","720,975,201.52","720,975,201.52","720,975,201.52","720,975,201.52","1,094,531,546.57","1,094,531,546.57","1,094,531,546.57","1,094,531,546.57","714,339,078.24","714,339,078.24","714,339,078.24","714,339,078.24","465,549,041.27"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,400,000.00",
期末现金及现金等价物余额,"9,264,147.37","18,744,270.64","67,793,857.89","26,030,174.49","41,091,644.32","325,470,239.23","263,285,458.11","212,290,206.29","181,351,540.60","190,000,664.97","164,565,768.36","158,561,506.21","178,737,679.25","161,844,085.96","300,178,319.74","281,648,179.03","292,657,643.79","275,648,832.95","733,318,797.36","738,148,531.29","730,143,004.13","720,975,201.52","1,022,131,836.54","958,758,931.92","907,288,805.49","1,094,531,546.57","1,050,199,498.83","930,269,127.59","845,527,992.64","714,339,078.24","613,090,487.52","531,810,595.76","523,328,970.85","465,549,041.27","398,400,467.24"
