科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应付款,"254,685.55","83,661.44","17,706.65","13,593.85","66,077.85","85,572.30","427,199.50","413,810.50","807,960.00","12,808,743.00","615,000.00","618,000.00","32,828,276.39","2,276,250.00","1,229,135.77","1,151,172.91","10,441,186.78","10,338,827.02","10,484,847.00","6,529,326.45","6,508,174.98","1,476,142.97","8,782,259.80","8,526,423.07","2,301,703.14","2,048,625.77","2,039,602.04","2,461,777.89","5,335,630.57"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,"12,000,000.00","12,000,000.00",,,,,,,,,,,,,,,
其他流动资产,,,,,,,,"19,542,292.04","42,256,687.80","67,517,835.57","192,852,405.71","156,609,167.40","141,136,727.64","141,391,932.97","64,522,499.94","61,152,273.74","67,337,880.33","51,249,230.90","37,739,860.45","44,163,244.72","13,302,136.70","17,231,035.09","7,445,414.85","34,020,989.95","65,567,637.47","60,435,820.97","35,692,492.63","36,703,723.59","30,110,950.05"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"440,872,423.99","518,585,877.53","567,415,363.06","661,700,952.90","1,385,636,718.73","1,382,491,465.32","1,350,124,889.59","1,456,071,597.32","1,680,280,500.05","1,576,153,672.71","1,475,341,029.01","1,362,226,417.89","1,807,344,322.94","1,711,406,821.35","1,672,640,775.14","1,676,820,338.89","2,039,178,644.33","2,133,689,221.33","1,867,117,837.32","1,619,553,002.36","1,599,355,344.09","2,116,979,097.27","1,967,389,993.17","2,071,298,135.58","2,099,250,959.91","2,110,112,255.42","1,947,262,224.83","2,037,838,469.71","1,939,355,366.59"
流动负债合计,"204,048,844.65","227,792,972.82","214,823,447.02","294,756,246.16","308,356,795.53","274,572,211.32","213,012,849.81","313,662,758.50","563,713,866.54","422,975,413.01","363,654,888.55","241,206,895.42","861,345,712.22","755,128,476.80","702,355,274.33","719,021,465.87","1,117,313,918.65","1,234,780,907.00","953,738,561.42","714,710,921.91","680,675,350.15","504,324,588.34","327,730,038.51","417,604,830.08","475,301,579.32","469,272,940.74","286,964,029.82","358,856,053.47","379,258,693.88"
可供出售金融资产,,,,,,,,,,,,,,"10,613,000.00","10,613,000.00","10,613,000.00","10,613,000.00","10,613,000.00","10,613,000.00","10,613,000.00","10,613,000.00","10,700,571.00","10,700,571.00","10,700,571.00","10,700,571.00","10,700,571.00","10,700,571.00","10,700,571.00","10,700,571.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,613,000.00","40,449,874.87","40,490,329.71","41,040,457.10","30,488,738.92","30,626,961.35","30,568,702.39","30,707,352.45","30,913,100.28","31,000,739.53","33,404,761.88","33,319,939.29","80,137,678.48","80,119,286.60","79,881,852.28","79,333,766.78","79,110,340.66","78,594,472.53","78,135,993.64","77,795,889.95"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,"11,441,366.35","11,286,033.10","11,130,699.85","10,975,366.60","10,820,033.35","10,664,618.17","10,509,202.99","10,353,787.77","10,198,372.56","10,043,131.72","12,725,344.34","12,533,388.78","12,341,426.69","12,149,464.61","11,957,502.53"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"108,543,999.44","142,394,369.20","163,968,470.78","164,648,438.48","161,551,592.66","173,964,100.54","182,729,674.49","187,966,728.77","190,745,849.96","193,682,152.11","295,505,340.69","313,032,567.58","424,206,875.04","432,159,559.46","508,154,056.81","509,381,049.92","539,022,257.53","542,052,143.00","561,469,186.83","556,410,904.87","558,593,920.93","557,225,223.44","557,730,828.23","549,186,017.38","543,871,445.64","547,674,020.85","544,089,372.82","536,693,054.06","531,628,959.03"
递延所得税负债,,,,,,,,,,,"32,963.92",,"232,497.83","201,903.15",,,,,,,,,,,,,,,
在建工程,"6,819,835.56","22,901,616.28","27,328,584.03","37,446,650.26","43,850,665.91","42,353,583.75","43,028,538.64","59,825,631.09","90,458,867.58","98,276,655.08","37,497,109.60","46,434,505.11","51,694,352.37","66,502,127.87","19,099,558.08","33,450,492.91","7,523,508.85","15,308,838.78","11,349,874.71","16,714,582.38","11,607,067.19","8,137,274.63","4,879,762.74","7,330,541.69","12,352,580.32","2,082,575.22","2,218,616.93","2,430,177.01","2,565,664.15"
其他非流动负债,,,,,,,"914,887.08","420,000.00","420,000.00","420,000.00","210,000.00",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,"914,887.08","420,000.00","420,000.00","420,000.00","242,963.92",,"232,497.83","201,903.15",,"454,285.71","454,285.71","454,285.71","5,885,000.00","5,703,250.00","5,521,500.00","5,339,750.00","7,174,006.40","6,966,756.20","6,759,506.00","6,552,255.80","10,365,005.60","10,925,955.40","10,526,655.20"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"204,048,844.65","227,792,972.82","214,823,447.02","294,756,246.16","308,356,795.53","274,572,211.32","213,927,736.89","314,082,758.50","564,133,866.54","423,395,413.01","363,897,852.47","241,206,895.42","861,578,210.05","755,330,379.95","702,355,274.33","719,475,751.58","1,117,768,204.36","1,235,235,192.71","959,623,561.42","720,414,171.91","686,196,850.15","509,664,338.34","334,904,044.91","424,571,586.28","482,061,085.32","475,825,196.54","297,329,035.42","369,782,008.87","389,785,349.08"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","242,900,000.00","242,900,000.00","242,900,000.00","242,880,000.00","243,135,000.00","243,135,000.00","242,478,000.00","242,478,000.00","242,478,000.00","241,657,500.00","241,657,500.00","303,167,662.00","303,167,662.00","303,167,662.00","302,178,412.00","302,178,412.00","302,178,412.00","302,178,412.00","302,082,162.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"90,557,513.35","90,557,513.35","90,557,513.35","90,557,513.35","702,951,177.40","702,951,177.40","702,951,177.40","702,951,177.40","702,951,177.40","702,951,177.40","716,737,822.71","716,737,822.71","716,737,822.71","716,666,422.71","722,052,148.14","722,052,148.14","719,625,258.14","719,625,258.14","719,370,217.92","716,482,707.92","716,482,707.92","1,364,943,629.22","1,361,650,355.52","1,361,650,355.52","1,358,165,370.52","1,358,165,370.52","1,357,962,183.70","1,357,962,183.70","1,357,490,558.70"
无形资产,"31,574,295.76","33,960,017.36","33,013,854.65","32,763,782.24","32,974,029.80","32,757,333.17","32,541,655.81","32,330,491.69","32,177,603.96","32,026,105.97","31,815,399.32","31,605,153.13","47,136,329.85","46,834,155.06","47,080,747.85","46,891,452.82","46,548,737.38","46,264,284.96","45,947,076.68","45,629,868.39","45,314,210.11","44,999,451.83","44,684,693.56","44,369,935.28","44,064,016.73","43,770,012.81","43,476,008.90","43,182,004.43","42,892,275.70"
盈余公积,"17,818,785.99","28,520,592.16","40,896,123.38","40,896,123.38","40,896,123.38","40,896,123.38","55,407,660.63","55,407,660.63","55,407,660.63","55,407,660.63","72,661,308.59","72,661,308.59","72,661,308.59","72,661,308.59","84,935,256.37","84,935,256.37","84,935,256.37","84,935,256.37","86,822,474.33","86,822,474.33","86,822,474.33","86,822,474.33","92,761,606.45","92,761,606.45","92,761,606.45","92,761,606.45","96,395,087.99","96,395,087.99","96,395,087.99"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,"5,042,110.00","5,042,110.00","567,875.00","567,875.00","567,875.00","567,875.00",
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"105,856,793.35","201,714,633.61","276,332,139.12","301,504,664.11","343,292,982.40","384,560,781.07","407,249,614.62","435,265,650.79","442,525,405.35","490,909,810.50","519,472,033.31","547,581,761.41","518,135,911.01","548,362,425.09","566,425,472.51","569,607,039.91","544,255,644.19","530,412,277.63","541,466,460.55","542,238,732.90","551,072,351.11","574,106,442.29","598,646,526.86","609,938,568.64","577,488,908.63","587,893,703.53","594,823,206.45","604,228,719.76","477,490,398.56"
长期待摊费用,,,,,,,,,"387,112.03","1,175,068.42","1,082,250.43","1,017,128.32","949,319.77","881,511.22","813,702.67","745,894.12","678,085.57","610,277.02","542,468.47","474,659.92","406,851.37","339,042.82","271,234.27","203,425.72","135,617.17","67,808.62",,,
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"471,382.59","743,831.57","882,950.35","1,154,723.12","1,484,071.61","1,413,810.39","1,111,431.01","1,512,798.45","968,176.34","737,407.25","1,932,867.62","1,954,274.48","4,793,041.22","6,279,934.84","4,960,096.08","5,575,177.48","5,912,524.35","7,592,420.07","6,876,801.09","7,678,766.98","7,870,344.77","6,651,748.29","5,669,603.81","5,649,112.42","5,041,848.12","3,319,958.02","4,211,877.91","3,578,122.87","3,864,423.60"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"32,045,145.54","24,327,411.91","34,848,554.07","30,734,687.62","13,462,647.02","13,865,127.56","17,736,999.78","14,678,097.33","4,040,735.85","6,487,295.92","4,676,389.93","3,221,067.96","4,517,545.31","8,453,885.73","4,665,393.44","6,923,156.96","5,250,932.30","5,266,878.99","2,517,766.07"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"157,409,513.35","209,999,834.41","235,193,859.81","246,013,594.10","249,860,359.98","260,488,827.85","269,411,299.95","291,635,650.00","324,737,609.87","336,510,388.83","440,327,988.07","458,861,370.24","604,668,929.42","624,493,714.99","646,252,136.21","662,376,930.30","669,873,165.76","679,007,528.04","682,659,916.51","688,078,458.51","682,910,926.58","721,765,846.22","718,771,898.08","715,818,473.22","712,890,583.54","706,181,832.92","700,883,279.08","692,136,266.61","683,923,052.03"
所有者权益(或股东权益)合计,"394,233,092.69","500,792,739.12","587,785,775.85","612,958,300.84","1,327,140,283.18","1,368,408,081.85","1,405,608,452.65","1,433,624,488.82","1,440,884,243.38","1,489,268,648.53","1,551,771,164.61","1,579,880,892.71","1,550,435,042.31","1,580,570,156.39","1,616,537,637.02","1,619,721,517.61","1,591,283,605.73","1,577,461,556.66","1,590,154,192.41","1,587,217,288.96","1,596,069,420.52","2,329,080,605.15","2,351,257,846.34","2,362,545,022.52","2,330,080,458.13","2,340,468,891.80","2,350,816,468.49","2,360,192,727.45","2,233,493,069.54"
资产总计,"598,281,937.34","728,585,711.94","802,609,222.87","907,714,547.00","1,635,497,078.71","1,642,980,293.17","1,619,536,189.54","1,747,707,247.32","2,005,018,109.92","1,912,664,061.54","1,915,669,017.08","1,821,087,788.13","2,412,013,252.36","2,335,900,536.34","2,318,892,911.35","2,339,197,269.19","2,709,051,810.09","2,812,696,749.37","2,549,777,753.83","2,307,631,460.87","2,282,266,270.67","2,838,744,943.49","2,686,161,891.25","2,787,116,608.80","2,812,141,543.45","2,816,294,088.34","2,648,145,503.91","2,729,974,736.32","2,623,278,418.62"
负债和所有者(或股东权益)合计,"598,281,937.34","728,585,711.94","802,609,222.87","907,714,547.00","1,635,497,078.71","1,642,980,293.17","1,619,536,189.54","1,747,707,247.32","2,005,018,109.92","1,912,664,061.54","1,915,669,017.08","1,821,087,788.13","2,412,013,252.36","2,335,900,536.34","2,318,892,911.35","2,339,197,269.19","2,709,051,810.09","2,812,696,749.37","2,549,777,753.83","2,307,631,460.87","2,282,266,270.67","2,838,744,943.49","2,686,161,891.25","2,787,116,608.80","2,812,141,543.45","2,816,294,088.34","2,648,145,503.91","2,729,974,736.32","2,623,278,418.62"
