科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"904,021,423.13","1,727,873,387.54","7,672,541,874.53","4,625,992,464.50","2,088,880,146.04","3,618,213,174.18","4,831,028,908.17","5,469,760,525.36","6,105,304,903.83","9,140,547,972.69","16,646,730,874.27","15,227,911,967.21","13,872,247,614.28","12,550,550,957.13","13,686,706,521.96","19,151,445,548.58","15,573,442,882.07","17,560,180,294.67","22,045,910,306.09","18,152,615,651.13","17,787,570,052.95","25,187,839,242.24","35,619,067,002.14","32,672,702,564.71","36,134,007,661.31","35,157,519,909.27","35,165,678,648.49","33,752,969,830.80","34,159,705,323.94","38,908,567,851.69","35,807,831,771.77","40,069,512,626.00","36,148,723,664.39","38,694,944,730.95","41,727,344,047.12","37,484,915,370.82","42,527,536,799.58","46,260,020,633.54","49,142,397,014.56","46,983,821,928.22","60,092,011,451.16","64,296,382,251.25","65,063,067,737.31"
短期借款,"612,750,000.00","500,720,000.00","525,920,000.00","618,109,200.00","554,038,000.00","404,872,800.00","104,557,600.00","70,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","308,019,786.77","708,521,100.27","659,699,000.00","380,000,000.00","450,000,000.00","1,560,000,000.00","1,446,400,000.00","2,413,400,000.00","2,123,400,000.00","3,056,400,000.00","2,600,000,000.00","2,478,000,000.00","1,348,000,000.00","833,000,000.00","1,133,000,000.00","570,000,000.00","1,370,000,000.00","2,586,500,000.00","3,264,000,000.00","3,474,950,000.00","3,257,400,000.00","1,269,900,000.00","849,950,000.00","750,000,000.00","3,100,899,970.00","320,400,000.00","550,000,000.00","599,000,000.00","409,000,000.00","1,759,000,000.00","2,696,000,000.00","1,191,000,000.00"
交易性金融资产,"1,356,696.00","1,375,704.00","1,981,108.80","1,873,951.20","1,463,616.00","1,003,622.40","857,260.80","721,353.60","951,350.40","1,505,433.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,"3,000,000.00",,"5,000,000.00","500,000.00",,,,,,,"300,000.00","300,000.00","150,000.00","3,320,000.00","450,000.00",,,"2,450,000.00","3,224,500.00","2,064,500.00","1,300,000.00","7,360,000.00","3,150,000.00","3,400,000.00","11,288,126.93","23,767,878.08","65,910,097.33","8,327,343.03","2,777,343.03","10,501,619.81","75,468,795.78","3,000,000.00","3,872,929.20","101,321,397.43"
应付票据,,,,,,"8,835,609.60",,,"80,000,000.00","80,000,000.00",,"500,000.00","10,693,600.00","14,980,600.00","21,240,700.00","7,760,100.00","6,200,100.00","4,131,100.00",,,,,,,,,,,,,,"25,720,679.77","111,337,414.70","178,994,378.96","560,524,897.30","1,784,995,433.67","1,993,451,040.48","1,894,138,330.43","2,176,278,388.16","2,604,209,033.74","1,764,862,818.84","1,280,252,442.58","1,540,330,864.77"
应收账款,"138,856,474.04","158,776,721.94","136,507,306.34","175,251,336.71","143,083,076.41","190,687,764.25","189,001,526.16","205,546,112.20","273,857,515.98","336,719,767.14","386,617,139.46","467,048,570.72","362,630,776.56","390,248,977.50","255,076,331.87","587,179,871.06","471,282,438.67","544,756,220.41","460,197,147.03","1,057,645,022.59","1,049,438,377.45","1,173,352,323.83","1,028,246,679.87","1,880,283,617.10","1,429,713,673.37","1,256,410,078.90","1,095,388,831.45","2,331,813,449.76","1,788,489,935.65","1,829,301,378.26","1,572,381,665.81","3,349,567,715.28","2,690,561,876.94","2,412,461,177.38","2,143,173,471.81","3,141,762,238.78","2,602,144,759.39","2,005,200,870.33","1,665,798,414.43","1,611,632,098.69","1,432,063,522.79","1,549,882,181.03","1,018,501,012.30"
应付账款,"580,055,478.28","584,963,094.87","982,569,883.68","1,113,131,987.52","1,052,741,765.06","1,211,234,933.52","1,381,306,497.06","2,414,353,220.30","2,045,341,946.39","2,157,585,351.06","2,095,925,894.37","2,721,142,884.81","2,796,095,749.34","2,721,297,649.15","2,893,740,854.80","4,209,513,742.17","4,141,829,673.80","4,883,202,379.91","5,446,244,102.89","9,544,920,135.41","8,077,680,328.43","8,826,496,229.26","8,697,907,650.66","12,792,887,608.57","9,041,813,015.82","9,061,781,032.86","11,150,100,614.92","18,670,703,415.17","13,279,827,770.51","14,073,409,864.49","14,958,661,453.86","22,579,456,096.69","19,023,405,476.65","20,853,115,447.37","21,463,052,646.20","32,478,408,398.47","25,379,760,991.24","25,985,372,475.88","29,872,783,955.49","39,522,529,689.84","33,649,240,948.78","36,351,940,568.55","35,878,385,552.35"
预付款项,"2,906,846,875.36","3,509,190,356.52","6,115,941,981.17","6,389,810,524.03","5,381,675,864.84","6,352,630,488.94","6,970,614,686.63","6,969,429,991.39","6,675,653,095.27","6,259,205,667.34","7,970,475,306.45","12,234,994,544.48","12,062,139,795.35","11,322,122,372.68","15,781,796,407.04","13,370,679,535.74","17,972,160,670.72","12,856,663,384.85","16,014,669,372.86","12,544,707,816.47","10,565,881,624.01","11,354,303,937.86","13,323,978,700.81","16,418,546,908.33","17,336,530,023.94","20,080,145,081.96","19,724,167,905.17","19,275,863,743.91","17,479,782,479.53","21,267,737,490.03","25,226,744,606.36","22,565,616,676.99","20,499,482,394.56","19,460,508,537.84","24,794,308,390.29","25,381,802,239.38","23,845,699,795.22","19,924,127,558.34","21,563,274,710.32","39,312,716,607.70","35,819,355,364.54","39,331,349,554.06","45,814,929,732.56"
预收款项,"5,919,482,955.35","7,426,250,941.72","10,451,360,394.23","10,939,855,351.73","12,535,785,141.03","10,644,423,300.74","13,829,508,015.99","9,798,537,484.92","12,757,662,344.72","18,540,046,760.96","28,585,872,451.45","29,830,433,014.19","34,616,827,232.05","38,680,440,614.33","46,828,120,739.92","51,544,328,495.06","61,993,450,808.68","68,791,942,701.48","79,506,759,367.24","70,928,226,314.06","77,264,014,090.14","83,464,018,515.57","100,441,998,565.24","90,547,363,466.08","109,593,070,577.64","114,307,789,014.69","125,347,234,558.75","107,167,841,700.08","120,380,123,018.30","123,667,527,990.74","130,170,854,653.63","113,301,490,370.56","124,839,261,743.92","132,469,805,885.67","150,576,294,324.99","132,547,654,524.82","151,342,552,719.57","165,644,000,436.28","176,167,608,156.14","155,543,116,857.36","178,536,567,963.15","209,730,556,489.72","230,545,894,074.47"
