科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"43,884,464.82","15,201,846.91","22,973,103.66","79,582,681.45","139,049,262.65","129,076,564.85","86,119,277.81","57,660,689.38","28,964,613.68","55,910,837.05","57,502,171.60","138,021,443.07","84,064,463.72","17,948,922.57","18,992,026.99","78,332,150.09","54,812,275.64","57,590,854.90","45,142,785.14","880,034,288.26","2,187,452,213.10","1,422,618,642.78","1,088,310,810.93","814,366,377.41","337,788,676.73","199,222,636.42","219,258,189.98","551,620,549.78","634,860,534.40","840,891,186.33","509,451,404.89","1,303,055,249.98","996,578,045.73","1,141,558,254.31","1,736,591,600.22","942,790,529.28","1,461,729,723.41","1,806,914,576.27","1,312,217,789.87","1,499,610,861.73","1,339,732,604.72","1,284,268,171.97","2,534,277,573.14","2,006,526,483.05","2,199,503,768.29"
短期借款,"30,000,000.00","30,000,000.00","4,450,000.00","15,580,000.00","15,960,000.00","19,200,000.00",,,"15,590,000.00","29,930,000.00","43,500,000.00","47,550,000.00","23,190,000.00",,,,,,,"148,000,000.00","138,200,000.00","38,000,000.00",,"20,000,000.00","100,000,000.00","100,000,000.00","450,000,000.00","300,000,000.00","300,000,000.00","630,000,000.00","850,000,000.00","1,201,900,000.00","1,606,200,000.00","1,606,300,000.00","300,000,000.00","43,800,000.00",,,"200,000,000.00","500,000,000.00","500,000,000.00","1,200,000,000.00","1,700,000,000.00","1,100,000,000.00","1,154,500,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,"2,455,544.33","2,775,544.33","2,808,800.58","2,957,210.51","2,904,148.90","3,059,379.42","2,957,209.60","3,254,958.74","2,079,637.51","2,070,085.08","2,170,403.30","2,403,135.01","1,395,909.34","411,686.41","466,335.82",,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"319,999.96","16,337,814.34",,,,,,,,"346,500.00",,"100,000.00","200,000.00","200,000.00","847,275.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,"20,000,000.00","60,000,000.00","117,664,300.00","82,518,328.00","36,364,028.00","23,350,000.00","14,800,000.00","1,800,000.00","6,112,000.00","6,112,000.00","1,000,000.00","1,000,000.00",,,,,,"100,000,000.00","830,000,000.00","990,000,000.00","340,000,000.00",,,,,,,,,,"5,000,000.00","5,000,000.00",,,,,,,,,"1,000,000.00","1,000,000.00","46,422,041.21"
应收账款,,,,"12,833.26",,,"105,831.73","690,036.12","2,100,098.63","1,946,119.63","2,888,255.01","1,229,087.44","26,831,743.98","70,295,783.59","70,064,670.10","89,929,137.56","95,063,635.57","91,248,438.95","124,143,810.83","24,943,568.57","3,348,221.08","6,093,972.42","2,233,853.27","3,970,623.30","8,928,800.97","3,988,136.55","4,046,034.30","54,388,911.70","3,207,362.48","3,346,780.65","12,899,301.02","45,127,242.46","65,178,083.06","138,997,700.74","114,142,861.24","8,719,021.80","26,636,565.36","10,450,217.99","14,397,684.33","49,400.00","192,339.00","1,900.00","981,149.78","4,927,926.14","5,657,362.27"
应付账款,"16,000.00","16,000.00","16,000.00","1,189,635.69","16,000.00","16,000.00","16,000.00","664,184.85","1,515,317.57","5,439,342.58","-8,403,802.85","728,948.85","569,161.00","577,093.84","2,091,511.87","42,223,872.29","8,237,747.14","8,456,116.33","17,546,915.53","291,769,392.50","198,838,895.41","259,230,652.32","175,061,715.06","283,416,454.04","149,854,065.49","158,010,990.54","152,079,504.31","554,254,199.87","422,458,261.38","583,676,942.34","318,728,226.07","748,815,183.25","556,043,933.59","503,042,065.93","435,551,940.07","708,106,049.40","553,249,067.31","460,960,777.18","410,064,422.28","489,090,837.53","433,177,225.44","484,087,226.90","292,257,959.79","733,766,298.20","535,229,603.67"
预付款项,"192,532,331.68","238,909,706.40","243,736,692.34","252,567,407.65","213,189,454.67","145,215,743.94","127,237,103.59","51,192,772.56","82,676,785.10","64,385,797.11","120,852,787.72","87,767,984.68","49,655,442.69","21,348,552.11","52,315,843.48","19,365,917.56","37,486,665.03","31,015,108.75","18,251,864.88","316,753,261.62","151,449,670.74","106,930,301.49","153,365,711.64","72,417,041.66","92,885,138.45","98,175,699.39","103,413,181.86","72,619,672.35","103,189,990.29","98,048,609.50","101,738,261.61","64,904,860.02","74,768,486.86","88,565,866.71","105,223,127.73","58,797,114.41","114,756,992.00","61,332,188.37","83,687,175.20","553,632,636.08","51,826,594.70","14,429,310.22","15,730,682.93","6,673,919.10","17,347,775.40"
预收款项,"35,121,533.66","77,462,117.62","98,600,953.05","55,641,387.63","37,939,146.05","33,585,535.26","37,210,457.10","32,244,977.27","43,146,608.50","50,948,968.75","42,326,577.75","55,561,444.45","8,131,653.54","15,830,344.48","56,462,171.93","20,625,302.59","36,310,779.32","25,463,844.09","31,220,965.06","2,381,879,480.31","1,701,349,796.04","1,716,355,158.66","1,822,426,941.02","2,315,710,950.09","2,833,126,155.56","3,268,478,436.32","3,794,460,373.64","2,248,540,715.50","2,667,146,301.25","1,888,838,280.49","2,218,761,952.82","2,371,540,288.84","2,203,539,735.91","2,709,612,766.00","3,484,432,632.76","3,447,326,062.69","4,392,004,648.16","2,651,200,865.78","2,989,012,051.70","1,765,604,425.14","2,590,127,040.24","3,286,311,241.08","4,521,668,166.67","5,476,421,665.12","6,831,674,122.07"
