科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"434,792,136.43","924,263,442.65","1,460,282,295.54","2,072,501,764.49","586,625,565.66","1,246,612,935.80","1,842,715,330.07","2,482,056,202.27","417,773,168.17","861,714,060.78","1,294,019,121.98","1,896,572,989.96","489,521,955.88","971,646,907.19","1,472,809,450.32","2,286,550,195.71","630,726,313.56","1,355,800,958.61","1,961,308,923.75","2,534,179,687.80","583,400,883.90","1,156,577,656.18","1,730,284,932.97","2,113,459,808.09","542,646,773.34","1,063,469,074.88","1,551,506,229.37","1,964,774,208.75","436,153,752.79","1,014,813,738.39","1,547,007,636.99","1,957,813,919.66","438,247,393.09","841,370,311.26","916,303,809.16","1,627,498,928.91","203,229,002.46","733,218,858.46","1,079,682,536.38","1,831,370,137.15","291,945,455.93","874,956,858.53","1,166,099,225.35","1,939,185,471.76","333,490,469.13","1,024,213,601.51","1,380,931,092.09","2,231,003,437.77","330,237,404.38"
取得子公司及其他营业单位支付的现金净额,,,,"6,220,000.00",,,,,,,,,,,,"3,745,100.00",,,,,,,,,,,,,,,,,,,,,,,,"17,398,000.00",,,,,,,,,
收到的税费返还,"1,918,083.62","4,988,209.88","5,088,209.88","3,012,145.34",,"754,856.96","1,962,617.43","1,631,241.06",,,,"1,823,658.02","2,523,292.80","20,237,280.96","23,277,247.16","21,557,752.14","2,923,257.19","3,575,039.90","4,322,347.34","6,230,313.81","8,897,384.16","13,263,037.07","15,806,279.46","21,302,354.02","2,250,788.58","5,559,401.57","5,559,401.57","9,825,566.31","2,306,207.90","8,831,745.41","5,195,162.49","11,608,949.58","9,150,282.58","12,374,236.96","20,221,049.25","34,809,639.12","10,220,419.35","10,400,666.10","10,400,666.10","27,759,362.53","8,486,538.35","8,616,538.35","8,616,538.35","17,538,605.34","5,665,761.20","5,665,911.11","5,665,761.20","18,043,184.82","9,299,055.10"
支付其他与投资活动有关的现金,,,,"5,629,418.36",,"168,779.56","168,779.56","68,779.56",,,,,,,,,"445,130.00","445,130.00","445,130.00",,,,,,,,,,,,,,,,,,,,,,"464,084.84","464,084.84","464,084.84","464,084.84",,,,,
收到其他与经营活动有关的现金,"11,401,324.06","12,002,344.93","36,081,719.10","6,533,203.39","12,384,318.77","3,388,827.39","32,820,364.57","8,725,552.40","6,643,721.60","6,130,241.15","32,769,306.50","11,098,544.62","4,727,921.62","6,069,319.98","7,797,533.31","13,571,112.33","5,462,543.83","7,087,950.66","13,860,124.05","21,448,821.63","6,059,801.19","7,240,245.06","17,990,424.87","31,514,855.69","4,062,543.45","20,611,830.89","224,059,891.96","199,458,695.90","13,710,571.45","18,608,544.85","55,528,597.85","30,993,070.22","15,418,957.05","9,054,604.27","9,510,798.96","65,085,517.79","7,838,968.65","22,464,842.75","25,364,075.02","56,972,706.84","8,169,924.10","24,705,654.99","32,283,432.88","111,088,258.03","7,954,607.79","32,749,884.07","43,298,185.75","79,494,781.92","26,647,404.96"
投资活动现金流出小计,"25,463,526.62","29,660,869.41","64,816,104.91","117,581,471.47","23,350,658.53","80,932,210.95","107,714,021.59","234,946,112.10","38,022,984.19","62,574,192.84","117,400,852.61","186,927,627.48","25,562,353.58","60,896,992.72","77,229,875.34","198,529,945.76","37,708,265.13","67,187,114.11","145,216,221.91","227,076,849.73","20,448,294.51","41,045,641.60","137,900,902.00","150,805,235.62","16,871,097.87","28,953,286.14","63,440,456.95","102,730,100.52","64,748,029.58","177,743,250.60","307,647,502.84","407,888,277.10","183,272,174.57","211,517,335.95","53,783,778.71","142,519,664.18","70,005,056.83","316,357,132.94","412,655,247.56","365,101,655.67","85,989,513.42","352,225,598.31","464,897,848.99","440,156,880.62","123,892,183.32","296,168,623.52","339,161,528.87","339,283,590.48","40,189,431.04"
经营活动现金流入小计,"448,111,544.11","941,253,997.46","1,501,452,224.52","2,082,047,113.22","599,009,884.43","1,250,756,620.15","1,877,498,312.07","2,492,412,995.73","424,416,889.77","867,844,301.93","1,326,788,428.48","1,909,495,192.60","496,773,170.30","997,953,508.13","1,503,884,230.79","2,321,679,060.18","639,112,114.58","1,366,463,949.17","1,979,491,395.14","2,561,858,823.24","598,358,069.25","1,177,080,938.31","1,764,081,637.30","2,166,277,017.80","548,960,105.37","1,089,640,307.34","1,781,125,522.90","2,174,058,470.96","452,170,532.14","1,042,254,028.65","1,607,731,397.33","2,000,415,939.46","462,816,632.72","862,799,152.49","946,035,657.37","1,727,394,085.82","221,288,390.46","766,084,367.31","1,115,447,277.50","1,916,102,206.52","308,601,918.38","908,279,051.87","1,206,999,196.58","2,067,812,335.13","347,110,838.12","1,062,629,396.69","1,429,895,039.04","2,328,541,404.51","366,183,864.44"
投资活动产生的现金流量净额,"-18,656,912.70","-22,854,255.49","-57,927,577.39","-114,063,974.66","-16,299,377.53","-75,663,823.95","-86,272,685.59","-215,684,280.83","-32,995,084.19","-54,239,494.83","-101,319,766.85","-167,227,534.06","-17,399,624.27","-47,414,899.34","-62,950,035.50","-36,850,139.63","-629,195.50","-26,505,536.96","-97,880,993.36","-175,738,004.90","2,208,171.18","12,298,859.85","-67,064,500.55","-93,674,911.57","-13,661,375.07","-9,322,238.39","43,503,637.80","88,474,848.89","20,705,332.58","-57,626,960.72","-148,179,237.14","-245,130,204.58","-177,457,957.57","-178,411,057.27","-53,683,778.71","-134,560,399.39","-69,838,056.83","-315,189,525.94","-411,477,033.72","-362,065,185.37","-83,722,013.42","-147,511,838.46","-252,403,230.17","-319,664,065.52","-69,522,183.32","-139,517,980.25","-182,507,665.60","-156,854,561.52","-23,871,070.04"
购买商品、接受劳务支付的现金,"338,558,987.54","702,340,071.97","1,158,342,406.79","1,541,196,061.34","442,314,179.91","905,106,408.34","1,350,564,193.45","1,680,657,100.73","272,083,688.54","561,914,269.76","971,269,895.20","1,334,408,870.81","511,245,035.62","988,067,694.60","1,452,371,013.71","2,073,534,414.13","572,878,441.15","1,198,663,053.87","1,754,167,050.59","2,038,942,504.29","493,977,629.74","1,033,017,682.19","1,554,319,803.01","1,730,014,859.08","475,716,423.47","941,728,014.68","1,339,998,322.52","1,440,484,170.34","389,905,199.73","862,022,027.42","1,273,396,996.64","1,420,662,352.28","367,643,922.15","739,713,336.95","666,381,952.01","1,053,695,817.37","164,585,894.73","436,142,112.73","719,461,218.80","1,099,165,471.27","259,315,067.38","616,777,145.95","940,665,641.93","1,387,032,105.93","284,869,576.84","643,140,787.73","961,216,910.45","1,406,029,934.50","272,759,722.48"
吸收投资收到的现金,,"1,000,000.00",,,"2,172,493.71","702,439.63","702,439.63","27,393,874.17","5,021,230.17","478,215,630.17","478,215,630.17","478,215,630.17",,"49,499,851.29","72,031,377.83","72,034,998.04",,,,,,,,,,,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,,"414,999,995.55","414,999,995.55",,"2,000,000.00","2,000,000.00","5,960,000.00","400,000.00","1,135,000.00","1,135,000.00","2,605,000.00","500,000.00","1,480,000.00","1,480,000.00","3,340,000.00",
