科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"372,867,290.27","355,948,546.63","367,663,905.51","501,814,506.08","373,899,956.24","229,354,071.50","126,533,369.74","286,889,925.94","336,252,779.82","332,936,888.76","325,072,077.64","660,623,385.28","406,305,338.93","724,642,385.62","569,643,729.24","1,032,042,748.26","1,602,848,182.87","984,990,375.95","1,480,173,171.79","1,352,304,862.34","994,826,171.72","1,306,811,679.62","1,507,782,543.55","1,715,741,315.76","1,887,343,200.45","2,002,071,626.86","3,254,933,745.12","2,709,905,421.67","2,227,647,552.07","3,175,738,834.00","2,187,008,617.95","2,301,655,097.90","2,735,764,392.74","2,025,735,924.58","1,585,094,301.33","1,517,563,873.40","2,043,981,831.05","3,036,749,639.56","3,182,742,886.00","3,935,002,688.45","9,349,845,403.28","9,188,078,701.93","9,456,329,132.75","9,441,906,020.91","8,765,234,837.58","9,766,074,665.18","10,212,857,561.04","10,403,187,678.34","10,409,767,518.84"
短期借款,"689,289,000.00","709,089,000.00","763,489,000.00","721,800,000.00","791,800,000.00","526,100,000.00","532,200,000.00","1,019,300,000.00","1,030,462,311.98","1,076,966,242.19","1,259,539,619.78","1,866,292,267.13","1,932,691,320.53","2,003,265,431.01","1,786,622,945.60","1,883,819,897.97","1,898,248,521.95","1,911,214,520.83","2,855,405,849.63","2,608,242,065.19","2,839,430,017.90","2,912,938,894.01","3,269,194,477.59","3,628,558,000.07","3,739,273,617.69","3,763,296,852.26","3,412,768,544.08","4,207,468,442.67","4,339,865,848.00","3,758,942,896.00","2,690,366,008.00","2,660,701,632.72","2,259,730,570.14","1,736,440,000.00","1,560,750,000.00","2,096,750,000.00","2,723,250,000.00","3,101,721,250.00","3,404,050,000.00","3,591,800,000.00","3,249,800,000.00","2,659,900,000.00","2,821,750,000.00","2,388,750,000.00","2,325,200,000.00","2,433,808,800.00","2,398,095,000.00","2,647,904,130.15","2,756,987,632.50"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,545,652.78","125,784,946.21","88,232,376.88","64,570,298.10","70,815,056.27","51,207,747.20","49,515,638.99","37,057,214.58",,"431,006,904.72","427,016,082.18","414,757,785.91","336,940,456.96","336,009,243.63","361,700,146.48","350,941,331.63","225,864,342.71","153,506,094.56","123,487,825.94","122,214,093.66","136,126,312.90","90,412,623.48"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"7,075,598.15","5,874,133.01","8,511,334.51","7,416,454.76","5,743,694.38","2,675,979.47","3,290,602.53","25,711,463.61","23,646,291.34","38,044,192.73","25,572,349.95","55,952,218.14","99,096,601.40","238,104,856.86","191,371,479.39","178,823,409.04","256,504,439.75","204,467,949.40","341,007,349.46","247,314,476.87","191,057,884.27","152,882,636.81","214,270,290.13","545,037,178.61","199,389,015.95","270,061,824.47","468,632,655.33","1,534,495,944.00","1,108,848,605.92","735,817,419.92","713,743,615.95","828,837,974.69","942,504,730.67","998,841,547.07","642,928,836.37","844,305,439.14","398,938,280.46","450,136,719.79","674,662,339.67","1,090,014,542.30","1,216,871,318.56","711,330,042.41","455,850,366.52","362,047,827.31","299,142,905.03","183,657,140.37","105,886,902.66","153,844,809.61","161,544,688.48"
应付票据,"77,497,318.84","73,392,327.02","90,819,407.27","123,947,160.94","29,876,399.03","69,656,295.15","127,936,305.56","222,660,000.00","239,306,059.49","235,604,880.00","259,792,143.35","235,724,700.00","286,157,550.00","551,155,498.17","606,739,999.99","406,000,000.00","308,000,000.00","154,650,000.00","343,590,000.00","506,280,000.00","857,110,000.00","1,050,461,384.42","1,066,139,263.84","1,149,085,871.76","1,997,426,772.19","2,343,166,843.89","2,165,743,874.21","1,462,888,675.37","1,962,277,897.28","2,681,247,563.08","2,317,981,394.03","2,353,045,968.89","2,503,275,619.19","2,694,241,344.10","2,432,586,222.04","1,953,813,407.49","1,558,056,115.95","1,045,674,780.49","842,400,000.00","1,021,963,890.00","1,285,882,890.00","1,326,656,175.45","1,315,713,175.45","1,872,371,500.00","2,427,870,100.00","3,131,114,606.31",,"4,600,119,078.71",
应收账款,"452,920,867.89","522,091,760.80","598,959,375.01","364,010,625.66","432,889,888.10","503,718,274.84","549,112,970.98","484,788,800.93","553,856,297.24","645,086,166.15","633,948,282.78","632,739,383.94","705,364,878.68","737,497,172.96","892,066,513.06","724,832,502.09","873,163,472.04","872,963,998.25","991,301,931.29","1,083,394,791.19","1,130,530,245.52","1,335,432,304.93","1,283,598,291.33","1,731,275,616.90","1,743,178,314.92","1,688,334,762.91","1,787,589,769.84","1,683,610,322.17","1,827,194,638.47","1,038,565,038.02","1,020,468,438.63","675,360,664.39","620,563,688.39","883,777,561.02","674,611,107.14","862,198,504.97","1,067,521,824.34","1,112,775,792.50","1,151,480,159.76","861,202,791.02","911,984,960.62","999,940,556.20","1,080,003,702.79","817,527,933.52","1,197,250,429.04","1,276,570,942.81","1,437,733,932.45","746,461,435.13","805,083,215.38"
应付账款,"238,983,648.92","232,096,538.25","274,728,691.73","217,780,740.45","238,550,749.33","297,203,565.15","307,792,276.13","1,246,395,036.89","1,235,292,625.91","1,374,348,138.72","1,163,119,578.60","969,434,076.96","985,021,731.13","920,310,508.44","1,007,020,998.60","846,644,709.83","989,118,557.32","882,459,703.25","1,159,813,332.69","1,033,744,619.71","1,224,781,208.77","1,332,682,149.31","1,139,729,560.70","1,570,988,643.85","1,633,961,643.38","1,374,797,538.25","1,351,512,361.83","1,604,005,609.36","1,738,249,023.57","1,516,741,924.52","1,456,656,723.01","1,154,671,922.19","1,129,040,022.77","1,338,649,291.78","1,491,633,232.41","1,531,106,289.57","1,518,945,184.95","1,575,977,491.23","1,768,794,423.83","1,746,271,570.42","1,648,042,224.74","1,794,123,362.85","2,119,728,564.64","1,986,079,864.34","2,008,853,995.21","1,909,768,068.37",,"2,508,346,739.18",
预付款项,"18,902,777.30","27,360,221.38","37,208,950.03","42,454,347.16","29,388,155.62","38,912,582.33","32,562,112.35","206,249,210.69","145,417,487.25","97,897,128.22","118,020,303.03","194,131,491.09","207,728,584.44","292,798,280.93","383,557,860.72","187,774,004.99","348,136,632.24","434,930,324.91","376,101,781.57","498,453,414.24","593,582,739.83","742,480,650.27","906,927,240.77","313,253,245.92","964,017,124.33","1,029,265,179.50","1,569,863,490.02","1,100,580,958.43","1,323,833,980.02","1,299,906,844.76","1,428,851,629.80","1,430,726,912.46","1,395,802,623.02","1,467,788,806.16","1,412,982,180.86","1,230,578,451.51","1,283,243,120.06","1,315,842,551.38","1,553,131,373.92","402,020,372.56","844,538,670.40","802,117,502.70","897,817,820.07","509,815,061.41","826,879,954.79","658,621,478.52","707,167,347.50","458,139,063.58","473,012,805.69"
预收款项,"2,475,979.94","15,425,605.30","15,586,891.04","39,508,502.66","24,462,543.51","11,902,884.42","36,337,028.76","49,950,382.57","71,098,956.51","132,024,324.62","105,949,829.79","169,288,198.18","189,526,574.65","241,781,950.37","285,773,018.11","117,118,067.89","356,059,400.93","239,599,153.54","231,785,987.50","134,684,543.29","223,954,436.96","145,998,564.82","148,325,955.99","85,427,667.72","140,472,563.87","119,535,672.84","152,836,190.46","279,150,917.86","287,291,682.78","274,749,398.64","289,137,157.36","121,369,822.40","129,752,964.98","195,238,803.04","148,061,137.86","212,050,498.48","354,819,513.28","320,198,778.08","546,866,928.67","154,151,891.97","527,657,201.27","615,773,453.65","407,886,309.69","171,211,030.26","263,397,167.33","256,097,307.88","376,692,121.75","360,582,208.12","592,076,771.72"
