科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"168,965.11","153,673.43","543,433.29","150,837.45","102,851.42","-400,756.89","-6,113,006.84","-2,657,984.18","-5,337,506.42","-8,012,779.99","-10,247,635.64","-1,822,602.80","-3,832,668.03","-5,172,872.06","-6,869,234.56","-1,648,151.64","-3,873,387.20","-5,406,251.08","-8,138,599.42","-1,664,536.75","-2,678,967.73","-4,642,255.87","-6,006,233.82","-1,601,725.39","-1,982,142.29","-2,907,351.26","-959,764.97","-1,479,188.75","-1,071,847.17","-639,249.68","28,783.89","-80,980.29","1,919,651.92","7,903,387.12","14,860,535.72","8,942,695.72"
三、利润总额,"5,882,598.39","18,036,766.64","56,583,616.16","5,044,834.05","12,776,544.23","19,253,111.89","61,200,998.52","5,679,348.60","13,953,576.05","25,721,132.93","32,519,755.79","2,964,057.82","9,242,996.34","10,219,727.71","15,076,267.69","4,922,087.03","29,991,106.60","49,133,885.89","94,867,454.12","15,120,298.70","83,280,495.50","114,815,966.69","175,141,465.52","40,618,248.49","87,454,900.65","196,485,965.12","324,681,452.09","58,155,389.16","118,202,874.07","232,647,191.03","402,001,541.73","59,646,676.86","134,580,660.15","262,112,717.00","458,228,131.69","43,001,855.66"
资产减值损失,"610,078.79","1,036,897.69","473,976.54",,"1,924,291.87","2,627,925.19","4,451,255.24","234,714.26","1,381,871.02","1,530,622.36","5,072,663.31","-1,656,548.02","-1,003,564.97","372,385.33","1,617,811.65","-1,488,652.32","-176,300.06","9,135,564.60","13,197,784.14","-1,289,090.48","3,862,894.98","5,298,743.71","10,815,357.03","-782,337.88","4,436,776.12","14,705,707.62","30,978,412.49","2,751,493.82","8,736,627.76","22,083,135.99","41,493,574.03","8,108,571.90","21,367,649.24","44,323,748.22","85,125,973.18","-6,049,268.00"
减:所得税,,"299,333.77","7,425,127.65","623,926.55","1,456,575.41","1,925,494.35","6,972,671.97","889,115.70","1,761,803.48","3,313,352.51","4,244,816.29","658,412.94","1,419,382.43","1,983,290.56","2,032,579.83","964,446.35","6,454,758.17","8,986,892.85","13,059,297.52","4,456,421.96","15,034,835.85","18,958,499.54","23,656,538.63","5,592,478.19","12,655,615.45","27,498,353.43","41,857,143.84","8,697,376.74","13,840,386.81","27,480,412.97","50,620,988.70","8,390,743.67","19,399,629.45","32,548,770.57","51,749,145.04","8,717,387.50"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,,,,,,,,,,,"853,335.61","2,584,861.96","5,060,001.00","7,750,221.30","1,497,049.74","4,671,709.54","9,773,616.33","16,302,160.09","12,334,417.44","15,911,905.45","24,161,007.42","29,555,524.38","5,082,068.03","8,217,253.79","7,392,309.16","5,946,526.49","-1,853,435.92"
四、净利润,"5,882,598.39","17,737,432.87","49,158,488.51","4,420,907.50","11,319,968.82","17,327,617.54","54,228,326.55","4,790,232.90","12,191,772.57","22,407,780.42","28,274,939.50","2,305,644.88","7,823,613.91","8,236,437.15","13,043,687.86","3,957,640.68","23,536,348.43","40,146,993.04","81,808,156.60","10,663,876.74","68,245,659.65","95,857,467.15","151,484,926.89","35,025,770.30","74,799,285.20","168,987,611.69","282,824,308.25","49,458,012.42","104,362,487.26","205,166,778.06","351,380,553.03","51,255,933.19","115,181,030.70","229,563,946.43","406,478,986.65","34,284,468.16"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,"-14,547.17","-901,855.45","-193,389.89","-236,382.78","-261,450.68","-167,376.09","-190,940.04","-69,676.97",-192.92,"-1,307,075.02","-800,189.65","-425,831.70","-1,294,109.66","-2,750,962.70","-1,942,703.18"
归属于母公司所有者的净利润,"5,882,598.39","17,737,432.87","49,158,488.51","4,420,907.50","11,319,968.82","17,327,617.54","54,228,326.55","4,793,848.47","12,300,836.43","22,701,944.30","28,612,982.77","2,592,595.84","6,468,344.44","6,472,921.44","9,555,491.20","3,761,559.23","23,436,811.92","42,064,879.90","76,887,353.95","11,871,040.40","61,587,071.76","86,597,561.55","136,688,696.55","35,148,865.58","74,499,782.24","168,385,055.71","276,734,941.46","48,531,837.84","100,246,191.78","198,577,290.94","337,126,982.82","52,558,338.08","115,498,987.62","223,616,458.46","392,966,877.65","28,624,059.97"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01
少数股东损益,,,,,,,,"-3,615.57","-109,063.86","-294,163.88","-338,043.27","-286,950.96","1,355,269.47","1,763,515.71","3,488,196.66","196,081.45","99,536.51","-1,917,886.86","4,920,802.65","-1,207,163.66","6,658,587.89","9,259,905.60","14,796,230.34","-123,095.28","299,502.96","602,555.98","6,089,366.79","926,174.58","4,116,295.48","6,589,487.12","14,253,570.21","-1,302,404.89","-317,956.92","5,947,487.97","13,512,109.00","5,660,408.19"
