科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"116,655,932.55","71,883,286.97","48,761,724.67","52,480,872.23","53,870,809.65","100,911,533.32","98,368,420.13","63,316,286.92","33,158,694.98","82,961,496.83","61,584,013.70","75,302,737.35","62,729,174.42","91,731,216.36","97,251,752.76","95,423,619.16","117,671,491.44","154,247,091.96","145,631,612.01","195,901,662.66","163,975,842.75","161,440,441.64","176,785,028.35","257,959,337.32","159,481,242.63","147,210,185.54","153,157,590.73","202,375,115.47","175,033,371.32","157,885,268.19","160,638,603.29","178,908,641.15","153,940,940.05","144,227,858.22","186,894,506.25","173,422,674.31","146,072,388.35","144,396,442.10","189,014,960.08","221,546,539.23","229,556,028.26","294,585,375.85","376,571,159.40","425,040,734.73","386,718,981.21"
短期借款,"160,616,491.89","173,916,491.89","186,916,491.89","176,116,491.89","184,116,491.89","170,916,491.89","181,916,491.89","173,300,000.00","151,400,000.00","180,500,000.00","190,000,000.00","210,000,000.00","239,500,000.00","264,500,000.00","249,500,000.00","220,500,000.00","249,500,000.00","253,000,000.00","243,000,000.00","243,000,000.00","250,000,000.00","280,000,000.00","280,000,000.00","256,130,000.00","216,130,000.00","216,130,000.00","216,130,000.00","227,106,505.54","264,106,505.54","262,180,000.00","267,180,000.00","264,000,000.00","283,500,000.00","303,500,000.00","313,500,000.00","278,500,000.00","280,000,000.00","260,000,000.00","240,000,000.00","228,700,200.00","198,700,200.00","219,500,000.00","269,500,000.00","318,900,000.00","313,900,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"450,000.00",,,,,"100,000.00","140,000.00","20,000.00","1,000,000.00","2,195,700.00","4,510,000.00",,"3,210,000.00","1,730,000.00","224,000.00","1,650,000.00","790,000.00","1,000,000.00","170,000.00","1,350,000.00","4,610,000.00","2,500,000.00","2,300,000.00","4,200,000.00","824,537.60","1,960,000.00","5,375,110.97","40,965,950.36","40,150,035.94","31,824,086.24","26,928,741.40","50,600,412.67","39,775,541.07","32,250,321.93","31,818,979.97","22,116,527.85","16,550,635.29","7,339,317.32","19,333,826.62","57,971,950.09","32,413,763.17","39,296,929.23","32,043,858.62","32,252,995.01","24,445,055.30"
应付票据,"72,530,000.00","50,188,625.00","29,507,075.00","17,748,450.00","10,800,000.00","4,000,000.00","3,000,000.00","1,000,000.00",,"1,000,000.00","4,000,000.00","7,000,000.00","9,000,000.00","18,000,000.00","35,160,306.12","52,290,306.12","45,450,000.00","40,530,000.00","66,232,000.00","80,152,000.00","55,750,000.00","57,100,000.00","90,060,000.00","80,400,000.00","104,400,000.00","107,350,000.00","140,879,337.95","173,049,337.95","157,314,593.75","153,399,373.48","162,349,512.47","188,151,335.07","168,495,439.71","151,078,351.12","159,815,513.74","156,033,340.33","141,907,340.33","113,817,954.09","124,698,501.00","145,962,151.00","152,605,433.74","164,694,447.65","216,863,022.92","221,005,000.00","183,634,869.68"
应收账款,"221,539,816.09","220,860,815.42","212,806,749.34","171,347,592.71","158,230,226.56","182,658,070.46","186,056,412.17","171,506,185.54","152,979,613.62","159,643,157.85","157,706,034.42","211,024,875.79","198,833,081.67","236,165,610.52","254,670,183.79","282,262,814.06","259,548,013.35","301,166,660.30","325,357,919.50","382,406,802.52","368,663,286.82","406,805,532.55","427,078,526.65","501,216,379.41","468,285,416.32","522,677,719.68","525,824,015.04","529,677,326.58","514,898,783.01","566,376,823.95","586,096,516.18","611,682,644.02","545,125,781.05","642,548,929.66","663,562,422.80","690,915,999.36","651,506,929.37","700,991,450.40","687,238,944.83","642,433,694.36","645,080,004.24","693,471,528.56","701,906,541.77","715,812,290.07","653,176,422.23"
应付账款,"135,269,489.76","135,892,888.14","136,698,213.20","108,180,256.96","96,764,823.74","96,891,082.75","95,178,304.42","107,917,973.43","92,296,897.94","91,357,531.43","308,008,705.36","246,020,092.20","210,607,477.04","226,000,149.70","211,620,491.58","198,752,872.11","166,811,614.30","182,598,126.05","180,351,388.64","229,727,370.82","212,920,590.19","247,239,370.83","262,066,752.99","323,829,029.32","297,291,332.16","326,950,315.00","300,664,047.89","380,401,797.05","321,579,591.35","310,240,147.17","299,452,348.02","369,544,672.69","295,551,897.55","327,349,171.27","315,216,350.67","395,629,151.17","341,234,671.74","366,578,392.60","372,126,156.36","372,151,879.59","337,022,576.51","448,485,619.25","448,963,148.82","408,645,627.15","342,478,664.90"
预付款项,"49,161,761.50","50,689,336.83","52,647,735.16","13,192,471.34","16,354,734.87","39,152,878.78","11,190,821.26","28,868,818.23","46,408,109.51","23,845,009.39","24,572,635.55","12,596,493.97","13,514,659.30","13,517,730.48","8,377,146.25","3,117,920.15","3,769,025.26","5,794,869.07","7,108,372.66","5,661,832.47","5,161,714.00","4,336,680.93","5,574,485.43","5,250,729.61","8,402,947.73","13,164,839.25","31,490,299.73","12,911,030.16","19,993,370.01","21,871,145.02","22,368,944.80","24,732,491.97","54,700,877.24","27,071,979.00","21,153,293.82","13,931,301.40","15,995,258.55","17,262,095.78","16,816,701.97","13,567,923.70","10,119,072.23","12,034,240.70","23,477,818.13","16,425,021.47","16,888,412.43"
预收款项,"48,420,159.82","63,727,203.95","63,670,342.96","22,176,911.96","24,688,526.36","29,002,966.45","78,664,747.69","102,233,573.25","130,954,606.87","213,209,542.45","181,266,590.73","85,650,150.99","158,119,579.91","68,181,098.57","55,306,752.25","28,212,137.14","5,365,677.99","9,279,056.89","2,576,339.52","7,062,585.80","5,069,252.33","5,014,435.92","1,425,684.49","1,744,466.45","20,012,025.41","2,274,834.93","17,832,321.70","30,437,964.63","54,570,641.94","71,623,017.28","62,092,398.80","78,357,421.05","91,122,338.10","99,635,662.13","127,992,001.61","95,674,589.57","102,739,861.02","118,258,324.05","113,109,480.48","107,975,519.23","151,744,902.03","194,614,204.99","247,557,565.61","310,776,192.24","338,113,637.71"
