科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"12,496,659.75","18,769,921.47","39,411,747.64","14,784,750.03","29,146,924.70","38,598,779.14","53,299,834.87","14,255,778.78","26,171,159.81","35,509,667.19","48,985,443.88","15,337,671.39","29,513,906.12","42,317,723.21","58,556,768.03","18,278,486.76","33,550,263.29","49,123,722.81","72,043,487.26","30,702,339.90","54,750,333.61","78,897,904.79","105,326,508.90","38,317,756.92","66,112,139.23","96,687,952.68","135,847,391.04","55,547,098.11","95,562,728.05","142,813,885.19","198,302,252.01","93,023,076.38","151,610,541.61","207,936,453.41","274,802,384.49","97,473,084.36"
取得借款收到的现金,"40,164,010.00","77,300,000.00","16,614,474.20","44,000,000.00","69,000,000.00","69,000,000.00","123,500,000.00","45,000,000.00","108,000,000.00","196,000,000.00","271,000,000.00","20,000,000.00","27,000,000.00","110,000,000.00","135,000,000.00","80,000,000.00","80,000,000.00","161,900,000.00","313,900,000.00","133,000,000.00","420,000,000.00","727,900,000.00","1,007,900,000.00","267,000,000.00","674,000,000.00","933,899,999.00","1,409,337,408.34","197,000,000.00","738,914,000.00","1,341,114,000.00","1,647,934,000.00","377,166,000.00","957,396,000.00","1,375,896,000.00","1,905,396,000.00","375,000,000.00"
支付的各项税费,"15,604,330.87","24,789,522.55","44,916,191.91","12,050,044.96","28,897,385.01","36,103,657.64","39,149,050.19","4,809,467.31","12,242,293.45","23,220,437.30","26,226,867.66","2,296,110.97","11,778,914.10","22,720,142.78","34,144,021.04","9,796,255.83","27,070,513.59","50,498,086.07","91,520,665.44","19,196,565.55","36,611,301.46","80,306,391.49","102,927,009.34","31,722,647.86","59,157,813.32","120,463,284.47","139,735,894.93","50,587,028.11","136,870,500.26","194,841,389.45","236,287,011.28","40,069,107.01","105,084,384.57","226,048,385.81","241,317,871.01","25,778,252.74"
收到其他与筹资活动有关的现金,,,"65,427,158.48",,"56,086,971.81","88,259,762.41","140,669,889.34","1,180,762.48","49,024,098.70","67,164,698.70","102,364,068.70","32,607,800.00","49,050,200.01","67,540,200.01","97,740,334.39","33,261,957.50","64,638,117.50","64,638,117.50",,"23,102,500.00",,"50,290,000.00","50,000,000.00",,,,"144,000,000.00",,"100,000,000.00",,"30,270,000.00",,"2,591,900.00","2,591,900.00","612,536,726.16","19,627,944.44"
支付其他与经营活动有关的现金,"21,367,393.12","53,526,372.33","41,365,777.64","16,443,303.39","28,542,673.14","36,384,879.30","30,782,143.91","10,708,250.44","15,363,189.52","21,274,086.11","40,777,340.21","11,275,109.01","21,820,250.66","30,868,454.79","43,606,372.14","10,248,147.18","21,953,555.61","87,688,802.81","274,249,285.41","76,247,524.95","255,282,547.51","474,221,614.36","355,092,982.89","214,957,295.25","450,154,778.82","637,035,848.55","381,184,808.03","204,624,939.21","508,570,035.90","972,868,682.09","483,082,958.84","312,091,032.12","446,725,553.59","950,864,485.55","590,323,761.65","319,166,159.00"
筹资活动现金流入小计,"40,664,010.00","82,314,000.00","82,041,632.68","44,000,000.00","463,025,971.81","495,198,762.41","602,108,889.34","47,980,762.48","159,124,098.70","265,264,698.70","375,464,068.70","52,607,800.00","76,050,200.01","177,540,200.01","232,740,334.39","113,861,957.50","145,238,117.50","227,138,117.50","509,499,989.00","156,102,500.00","420,000,000.00","808,190,000.00","1,891,845,296.72","267,000,000.00","674,000,000.00","933,899,999.00","1,563,337,408.34","197,000,000.00","869,404,641.08","1,797,364,641.08","2,164,454,613.06","377,166,000.00","959,987,900.00","1,378,487,900.00","2,517,932,726.16","394,627,944.44"
经营活动现金流出小计,"97,062,982.68","185,596,513.85","312,723,600.13","159,271,500.97","259,478,379.34","329,501,130.01","367,448,047.93","112,347,210.41","197,121,577.70","275,625,037.46","377,196,521.55","97,715,936.29","194,817,451.26","294,781,121.94","431,603,681.09","135,354,281.24","283,988,772.41","501,862,505.46","1,089,282,085.28","568,155,853.37","876,689,469.52","1,434,041,148.19","1,490,841,186.84","1,053,077,960.20","2,247,599,266.48","3,338,827,030.77","1,993,463,487.72","944,980,778.14","1,701,298,910.45","2,767,743,168.06","2,667,205,969.34","1,034,073,837.31","1,911,061,854.17","3,015,721,363.55","2,871,730,129.37","1,195,905,832.14"
偿还债务支付的现金,"20,300,000.00","60,164,010.00","24,000,000.00",,"2,500,000.00","19,500,000.00","73,114,474.20","2,500,000.00","44,500,000.00","104,500,000.00","191,000,000.00","30,000,000.00","83,000,000.00","131,000,000.00","183,000,000.00","53,000,000.00","53,000,000.00","116,000,000.00","277,498,100.00","138,250,000.00","237,998,100.00","432,627,266.67","578,896,200.00","206,250,000.00","487,914,766.67","733,398,200.00","1,158,896,200.00","139,552,250.00","472,129,248.25","847,057,824.26","1,266,722,114.15","162,725,619.11","646,263,760.60","1,155,120,177.28","1,789,101,253.23","198,088,979.55"
经营活动产生的现金流量净额,"45,316.69","75,249,139.70","100,206,514.62","-66,619,758.45","-43,314,648.18","-65,323,002.63","-109,330,008.78","-31,051,524.04","31,779,768.05","10,670,436.97","-785,012.87","12,584,778.30","52,210,428.49","47,897,178.11","64,555,498.62","-1,143,288.65","-27,899,086.14","-26,824,128.19","40,322,982.55","-43,371,881.02","-81,559,572.22","-199,146,233.61","-226,705,651.66","-284,440,216.77","-478,472,391.01","-454,557,695.95","-378,063,113.16","-154,082,520.03","-123,660,017.29","-440,830,560.06","-178,077,302.32","-182,899,855.96","-127,557,625.21","49,802,390.03","-122,506,732.61","-117,068,414.26"
分配股利、利润或偿还利息支付的现金,"2,326,462.81","10,637,406.35","10,493,155.31","582,817.50","2,194,983.95","3,525,285.21","5,381,226.01","1,555,567.80","39,630,650.48","42,128,777.11","44,640,083.70","2,314,658.36","9,413,430.75","11,055,180.76","13,646,885.07","2,591,999.98","10,895,557.74","15,134,474.14","25,112,687.74","7,969,604.28","30,425,917.06","41,855,255.81","55,503,992.59","13,832,466.39","51,043,631.58","63,646,636.81","84,711,586.48","16,630,277.08","95,858,321.53","179,864,577.49","143,274,855.12","24,544,648.01","120,431,793.31","170,096,390.59","210,450,530.79","29,328,840.09"
收回投资收到的现金,,,"2,450,000.00",,,,"3,411,826.99",,,,,,,,,,,,,,"54,052,012.94","54,052,012.94","142,828,649.12","270,000,000.00","691,950,000.00","861,950,000.00","1,281,605,547.97","115,921,594.00","126,429,734.00","154,467,505.00","344,320,171.37","12,000,000.00","12,000,000.00","22,000,000.00","217,337,189.89","36,800,107.57"
支付其他与筹资活动有关的现金,,"35,766,911.07","87,206,103.35",,"54,115,985.91","78,688,426.84","112,157,730.37","28,000,164.92","68,843,501.14","99,484,101.52","125,684,101.69","18,607,800.16","50,710,200.16","79,700,200.48","115,530,335.02","43,301,957.66","81,548,117.82","81,548,117.82",,"22,000,000.00",,"27,666.11","8,869,103.31","2,000.00",,"6,000.00","46,256,100.00","3,417,732.10","31,870,252.20","21,936,928.00","12,336,000.00","6,902,155.72","62,490,155.72","65,690,155.72","320,200,815.58","138,895,852.00"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"1,287,126.70","3,540,893.82","6,584,157.52","8,147,926.81","353,280.82","12,353,280.82","12,877,828.77","23,000,088.19","4,657,868.03","18,811,479.15","19,307,179.29","14,649,733.00",
筹资活动现金流出小计,"22,626,462.81","106,568,327.42","121,699,258.66","582,817.50","58,810,969.86","101,713,712.05","190,653,430.58","32,055,732.72","152,974,151.62","246,112,878.63","361,324,185.39","50,922,458.52","143,123,630.91","221,755,381.24","312,177,220.09","98,893,957.64","145,443,675.56","212,682,591.96","302,610,787.74","168,219,604.28","268,424,017.06","474,510,188.59","643,269,295.90","220,084,466.39","538,958,398.25","797,050,836.81","1,289,863,886.48","159,600,259.18","599,857,821.98","1,048,859,329.75","1,422,332,969.27","194,172,422.84","829,185,709.63","1,390,906,723.59","2,319,752,599.60","366,313,671.64"
处置固定资产、无形资产和其他长期资产收回的现金净额,"3,342,800.00","370,753.34",,,,,"1,479,153.46",,,,,"90,000.00","105,500.00","141,340.00","141,340.00","3,170.00","375,899.63","387,376.64","469,399.63",,"105,608.64","270,608.64","307,108.14",,"31,000.00","31,000.00","4,783,155.57","64,964.00","103,066.56","119,671.16","345,905.72","15,083.38","198,065.50","198,165.50","85,825,149.72","97,814,465.30"
筹资活动产生的现金流量净额,"18,037,547.19","-24,254,327.42","-39,657,625.98","43,417,182.50","404,215,001.95","393,485,050.36","411,455,458.76","15,925,029.76","6,149,947.08","19,151,820.07","14,139,883.31","1,685,341.48","-67,073,430.90","-44,215,181.23","-79,436,885.70","14,967,999.86","-205,558.06","14,455,525.54","206,889,201.26","-12,117,104.28","151,575,982.94","333,679,811.41","1,248,576,000.82","46,915,533.61","135,041,601.75","136,849,162.19","273,473,521.86","37,399,740.82","269,546,819.10","748,505,311.33","742,121,643.79","182,993,577.16","130,802,190.37","-12,418,823.59","198,180,126.56","28,314,272.80"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,213,800.00"
四、汇率变动对现金的影响,,-0.04,"-31,452.61",,,"-11,100.01","-79,920.59",,,,"-34,129.08",,,,"-212,891.47",,,"-1,741.04","-3,579.23","6,152.86","51,143.54","101,682.21","142,217.34","-3,146.45","3,884.38","67,713.23","151,055.11","-2,532.24","-70,696.32","-139,210.62","-244,912.93","-121,646.40","-70,231.38","53,540.40","-19,954.04","-56,861.51"
收到其他与投资活动有关的现金,,,,"300,000.00","300,000.00","300,000.00",,,,,,"14,499.31",,,,,,,,,"2,850,000.00","2,850,000.00","3,205,000.00",,,"455,886.66","3,700,000.00",,,"788,088.04","7,423,681.64",,"4,396,258.75","4,396,637.05","4,396,258.75",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,342,800.00","370,753.34","2,450,000.00","300,000.00","300,000.00","300,000.00","4,890,980.45",,,,,"104,499.31","105,500.00","141,340.00","141,340.00","3,170.00","375,899.63","387,376.64","469,399.63",,"57,007,621.58","57,172,621.58","146,340,757.26","271,287,126.70","695,521,893.82","869,021,044.18","1,298,236,630.35","116,339,838.82","138,886,081.38","168,253,092.97","375,089,846.92","16,672,951.41","35,405,803.40","45,901,981.84","322,208,331.36","136,828,372.87"
五、现金及现金等价物净增加额,"150,488.60","18,295,323.93","-7,426,350.60","-39,197,833.05","328,402,774.37","244,334,093.03","210,883,487.39","-25,877,710.36","4,762,275.83","-13,578,429.84","-32,408,589.18","9,742,092.06","-26,068,205.77","-18,654,360.44","-48,995,428.51","6,123,906.49","-39,097,769.72","-76,321,372.86","54,831,277.33","-94,748,121.34","6,861,274.84","57,569,839.13","640,306,061.16","-274,952,040.21","-298,255,373.28","-556,207,559.87","-289,903,828.56","-391,238,307.31","-224,657,001.17","-178,816,610.37","-41,566,628.91","-214,950,010.08","-285,616,890.78","-278,811,376.99","-289,026,147.46","-78,269,388.52"
购建固定资产、无形资产和其他长期资产支付的现金,"20,787,429.28","25,719,541.07","70,393,786.63","16,295,257.10","32,797,579.40","54,116,854.69","66,053,022.45","10,751,216.08","18,167,439.30","28,400,686.88","30,729,330.54","4,632,527.03","11,310,703.36","22,477,697.32","34,042,489.96","7,703,974.72","11,369,025.15","14,338,405.81","32,471,354.29","39,256,888.90","43,236,851.00","51,163,307.46","59,436,089.54","35,745,516.51","50,828,073.42","70,256,871.37","114,424,573.54","17,111,340.68","55,234,365.77","80,201,899.74","192,155,187.00","25,869,429.41","105,103,075.47","142,332,513.22","207,107,513.29","34,317,484.39"
期初现金及现金等价物余额,"4,248,116.66","4,398,605.26","22,693,929.19","72,787,962.87","15,267,578.59","15,267,578.59","15,267,578.59","226,151,065.98","226,151,065.98","226,151,065.98","226,151,065.98","200,520,899.66","200,520,899.66","200,539,122.71","193,742,476.80","153,982,103.75","144,747,048.29","234,371,680.53","144,747,048.29","211,870,013.81","199,578,325.62","199,578,325.62","199,578,325.62","839,884,386.78","839,884,386.78","839,884,386.78","839,884,386.78","549,980,558.22","549,980,558.22","548,013,105.18","549,980,558.22","508,413,929.31","508,413,929.31","508,413,929.31","508,413,929.31","216,087,389.34"
投资支付的现金,,"7,350,000.00",,,,"30,000,000.00","30,000,000.00",,"15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,"50,000,000.00",,,"76,977,050.00","83,017,650.00","468,611,173.06","272,500,000.00","599,252,722.01","1,036,883,253.85","1,369,007,781.39","373,593,094.00","166,608,277.63","286,617,470.19","424,073,032.88","205,725,606.88","174,093,467.14","219,817,467.10","477,398,022.39","91,969,274.03"
期末现金及现金等价物余额,"4,398,605.26","22,693,929.19","15,267,578.59","33,590,129.82","343,670,352.96","259,601,671.62","226,151,065.98","200,273,355.62","230,913,341.81","212,572,636.14","193,742,476.80","210,262,991.72","174,452,693.89","181,884,762.27","144,747,048.29","160,106,010.24","105,649,278.57","158,050,307.67","199,578,325.62","117,121,892.47","206,439,600.46","257,148,164.75","839,884,386.78","564,932,346.57","541,629,013.50","283,676,826.91","549,980,558.22","158,742,250.91","325,323,557.05","369,196,494.81","508,413,929.31","293,463,919.23","222,797,038.53","229,602,552.32","219,387,781.85","137,818,000.82"
