科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"8,425,179.92","10,514,977.39","8,066,916.52","16,114,202.10","9,616,075.44","718,441.42","2,224,995.51","1,855,766.01","4,246,551.33","414,701.83","427,764.33","7,478,873.30","7,021,284.54","5,564,327.24","4,404,949.38","1,205,205,618.66","1,211,008,607.83","754,246,804.10","750,126,359.97","748,695,374.39","751,514,661.23","13,303,147,923.46","9,689,047,290.95","22,759,487,246.19","12,572,761,642.43","8,807,997,557.52","9,693,258,257.87","27,211,063,221.78","13,700,161,391.07","11,933,213,929.90","11,542,829,716.90","29,947,953,138.97","16,070,376,306.38","30,815,273,497.61","21,188,626,612.28","57,720,261,898.30","36,672,165,323.74","26,222,186,080.00","16,692,852,516.01","46,517,102,379.34","21,907,021,068.65","22,028,119,975.72","26,165,716,673.09","90,410,090,765.55","60,775,734,604.55","55,285,891,217.50","57,352,473,470.85","83,977,924,262.08","64,507,761,759.86"
短期借款,"1,492,190,563.96","1,403,729,847.03","1,320,271,365.76","118,010,527.15","116,846,232.15",,,,,,,,,,,,,,,,,"5,203,844,351.62","4,871,069,620.66","5,490,833,349.62","4,156,304,431.23","4,531,647,975.33","7,490,082,353.39","10,024,793,169.81","12,135,874,161.77","11,504,385,337.68","10,695,393,610.12","11,242,200,268.41","13,082,674,730.54","13,259,903,148.50","14,570,222,250.70","12,160,024,625.92","13,957,953,241.22","15,863,030,521.48","14,769,979,710.06","17,481,103,240.25","21,763,884,589.90","20,733,163,820.76","20,668,643,848.79","20,160,643,064.74","21,052,090,240.81","22,817,067,530.62","29,331,849,903.12","34,130,983,065.33","38,376,028,089.08"
交易性金融资产,"35,108,011.12","35,889,963.34","54,023,807.68",,,,,,,,,,,,,,,,,,,"257,710,480.70","61,015,096.81","71,627,330.45","515,919,360.85","404,189,979.12","803,570,066.75","415,103,567.59","298,030,420.23","411,773,974.91","318,050,085.62",,"466,964,799.43","483,193,010.93","435,616,790.18","285,998,729.01","388,980,624.55","350,634,138.34","319,566,115.32","508,842,891.10","569,200,691.29","743,813,381.31","1,250,240,260.09","899,231,121.22","785,306,563.80","1,212,837,605.14","1,584,691,088.59",,"51,711,033,573.70"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,921,053.06","19,379,495.63","23,807,398.59","24,360,636.13","23,572,769.82","23,839,525.41",,"14,242,517.28",,,,,,,,,"25,878,396.19"
应收票据,"3,268,589.05","1,800,660.00","3,698,028.91","2,295,776.90","313,560.00",,,,,,,,,,,"6,340,000.00","3,268,439.00","1,270,000.00","2,393,661.70","5,076,837.00","4,746,291.00","36,478,206.64","21,021,418.58","29,181,347.05","25,698,151.00","16,767,233.80","21,467,753.22","36,193,688.80","32,591,179.42","22,581,197.23","21,242,504.83","24,345,545.45","13,277,237.62","21,511,690.50","27,152,453.21","28,779,681.53","24,273,685.88","19,058,791.30","19,668,467.37","30,873,558.41","36,810,825.14","39,542,897.35","44,453,341.73","59,904,573.67","48,981,920.85","34,055,895.50","28,048,980.96","21,140,179.21","28,774,007.88"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168,000,000.00","168,000,000.00",,,,,,,,,,,,,,,,,
应收账款,"41,708,718.51","33,354,400.55","38,973,541.89","37,329,525.95","39,420,351.52",,,,,,,,,,,"8,748,395.51","8,271,590.15","10,178,257.15","10,173,096.41","8,255,574.26","12,150,608.76","17,431,074.56","17,531,526.21","22,520,968.67","35,488,018.55","41,953,284.94","68,690,901.23","72,260,341.03","71,772,088.32","100,229,406.01","54,426,829.80","138,924,101.38","43,668,820.51","81,320,657.07","353,100,124.41","122,892,742.20","146,629,101.72","173,587,141.25","269,199,020.24","205,746,757.53","195,365,588.28","128,035,883.69","114,959,959.78","248,304,671.57","336,634,690.65","291,949,908.05","267,542,299.55","463,708,731.32","514,988,712.90"
应付账款,"328,944,510.32","309,198,869.26","316,900,333.40","12,998,020.23","7,869,396.97",,,,,,,,,,,"204,591.38","72,640.42","189,447.74","155,940.99","271,733.89","253,944.09","326,179,954.95","607,465,318.68","129,720,218.57","133,251,495.50","137,238,647.19","169,234,827.01","53,948,619.69","104,357,286.89","65,534,940.93","76,455,358.90","402,916,097.55","75,563,743.07","82,927,322.23","90,850,031.08","60,105,937.42","257,364,542.34","95,609,081.70","63,853,521.17","35,371,135.37","320,868,174.24","86,871,405.22","382,802,386.35","199,981,088.85","352,438,715.77","964,143,447.52",,,
预付款项,"343,787,255.97","330,909,948.40","332,180,780.53","13,826,367.49","3,902,512.35","2,400,000.00","3,152,000.00","190,175.00",,,,,,,,"978,496.07","1,535,748.44","2,479,888.24","2,189,664.52","1,964,126.11","3,547,768.47","846,325,921.26","848,737,560.52","14,010,094.16","24,028,245.11","32,444,335.63","41,904,742.67","28,356,181.77","87,783,443.77","35,583,529.24","41,752,591.61","20,454,499.92","26,560,911.65","38,128,077.42","88,198,034.74","30,726,136.44","32,961,650.82","33,912,312.64","56,133,047.48","34,084,179.70","40,776,034.86","40,171,292.94","61,292,656.05","50,601,974.95","133,894,566.47","78,731,896.59","102,658,770.41","55,530,096.92","198,044,724.27"
预收款项,"37,505,385.54","14,940,868.86","14,873,353.18","5,789,242.41","5,702,565.65",,,,,,,,,,,"501,823.20","444,281.20","454,158.20","783,915.31","96,755.40","60,098.20","5,079,749.47","4,639,202.60","37,042,790.14","39,392,284.33","56,552,404.36","34,091,549.39","49,289,401.55","65,583,095.88","139,839,835.02","174,816,276.48","562,556,638.02","131,551,889.94","635,535,909.73","949,889,090.41","890,559,905.00","1,115,043,739.53","1,756,914,904.93","825,985,733.48","1,017,364,097.36","1,128,912,295.54","1,295,106,849.84","711,079,578.24","591,117,173.78","910,301,637.11","740,985,740.72","266,739,409.67","464,074,126.97","751,349,310.09"
其他应收款,"904,818,870.84","987,705,779.73","971,478,141.84","579,762,083.62","585,888,782.48","555,139.96","66,479.92",,"80,230.48","27,512.92","20,000.00",,"9,998.00","109,307.90","42,267.65","2,639,503.16","8,196,283.53","12,938,557.71","6,666,935.59","7,444,021.88","11,990,018.27","101,704,526.30","192,626,984.50","134,095,224.20","143,542,359.95","148,314,258.42","161,459,090.63","146,275,425.68","151,172,553.07","127,356,158.68","131,220,350.51","115,872,224.98","587,476,831.15","150,981,673.75","240,795,882.50","126,015,305.20","255,094,741.77","268,317,302.97","279,765,532.65","125,487,143.89","156,158,326.15","257,485,477.34","247,944,170.48","104,713,087.05","228,423,149.97","228,408,579.61","816,031,554.73","716,322,656.41","449,972,643.45"
应付职工薪酬,"18,608,848.28","4,699,973.36","4,742,087.72","4,461,454.06","4,431,119.35","27,260.04","34,201.66","28,944.26","-15,721.94","23,760.42","24,028.30","24,404.26","24,980.96","24,404.26","24,404.26","1,299,735.45","354,451.30","324,913.86","401,097.15","410,654.55","402,518.55","88,214,569.45","86,495,597.54","145,766,122.87","51,148,253.17","72,314,612.74","100,746,181.20","172,525,878.43","134,798,008.79","182,024,211.83","151,096,850.05","234,046,363.44","184,910,603.15","257,375,684.32","350,397,555.50","270,791,662.04","306,242,355.98","275,573,371.96","382,717,399.51","232,687,940.10","293,316,319.64","323,032,196.28","397,253,870.90","238,633,552.38","177,490,529.12","312,977,780.16","395,444,437.26","244,842,803.69","192,463,685.67"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"18,468,438.55","5,874,407.17","7,058,592.90","5,406,698.53","4,674,295.52","8,373.39","9,091.88","9,082.13",-417.01,-257.86,-85.98,-33.09,-53.92,-45.97,"1,819.16","456,232,173.48","456,619,963.06","1,522,859.80","2,889,727.77","3,407,787.07","1,992,838.02","176,085,845.40","181,259,740.00","338,776,058.78","206,494,493.43","197,274,216.60","327,772,944.98","324,834,275.25","350,734,832.06","387,580,284.52","351,729,656.66","534,957,226.24","510,965,051.93","517,227,975.55","318,695,629.50","565,711,985.29","389,829,910.39","324,432,720.21","406,136,014.10","663,303,952.31","422,632,469.28","487,006,346.50","419,465,627.09","956,415,138.64","739,770,614.78","388,973,892.15","615,305,925.44","1,136,337,599.88","1,054,553,562.18"
应收利息,,,,,,,,,,,,,,,,,,,,"63,643.84",,"36,285,506.80","26,042,298.23","36,415,749.06","49,439,086.07","99,955,531.86","105,334,056.31","88,381,076.51","143,590,729.76","144,918,931.54","130,925,177.55","113,006,113.44","142,903,595.98","177,547,255.14","180,644,766.78","157,656,571.60","176,605,229.55","246,119,399.77","238,607,310.40","211,074,855.39","235,792,833.78","276,136,189.82","384,279,645.65","295,693,625.18","445,136,294.18","361,295,934.19","440,878,220.92","445,879,507.34","9,976,064.37"
应付利息,"291,309,277.36","306,588,875.38","335,047,523.86",,,,,,,,,,,,,,,,,,,"144,448,894.04","126,374,222.12","112,422,329.49","146,529,740.68","150,953,353.05","144,476,766.62","157,388,210.98","199,834,735.42","232,562,259.39","219,728,639.43","221,760,090.95","250,459,731.29","277,012,219.09","399,859,494.18","410,514,985.00","588,841,245.73","591,269,196.55","639,237,408.80","545,960,153.56","604,729,689.48","576,544,073.19","661,224,392.99","863,179,770.09","1,210,588,916.62","1,211,629,896.72","1,428,758,810.99","1,530,450,948.91","1,244,225,427.06"
应收股利,"28,405,000.00","28,405,000.00","28,405,000.00",,,,,,,,,,,,,,,,,,,"9,839,749.05","9,839,749.05",,,"15,023,200.00",,,,"23,288,034.56","26,886,979.00","20,802,000.00","20,802,000.00","20,802,000.00","53,302,000.00","20,802,000.00","20,802,000.00",,,,,,"7,566,285.28",,,,"11,455,611.22","264,919.95","5,405,378.27"
