科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"38,507,444.59","100,831,057.86","64,344,758.73","42,510,032.16","59,108,565.05","1,937,846,812.12","1,915,787,027.05","1,909,932,357.45","1,787,472,091.60","1,824,026,176.19","1,796,783,641.31","1,378,303,631.65","1,367,475,898.58","1,425,016,207.29","1,390,923,989.41","665,682,520.31","623,686,238.73","497,749,746.88","637,839,467.64","227,478,585.04","252,464,806.94","207,762,024.45","146,579,667.31","341,834,982.15","226,385,707.45","384,398,650.10","223,968,356.17","264,760,426.89","317,001,265.89","365,764,195.08","398,088,988.76","346,193,624.72","296,672,829.72","401,025,757.70","339,837,030.00","983,394,204.67"
短期借款,"11,035,060.00","23,153,677.80","9,081,506.00","8,216,989.00","9,540,021.02","9,934,050.00","9,834,600.00","9,707,400.00","7,816,527.00","9,451,350.00","9,441,450.00","9,487,350.00",,,,,,,,,,"66,218,540.60","20,603,147.97","53,990,973.44","40,037,033.39","80,307,512.09","92,298,360.93","16,634,325.22","73,734,924.48","304,412,001.24","243,769,056.78","215,283,147.84","259,200,172.64","351,444,812.82","448,243,547.97","516,030,837.92"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"815,000.00","8,405,718.00","37,338,849.69","11,091,447.70","13,878,166.00","20,459,509.00","14,037,659.00","10,238,583.80","19,573,929.00","24,001,552.91","15,093,694.99","69,181,752.52","19,484,202.77","25,023,961.12","23,593,069.88","31,853,056.26","31,487,093.38","47,099,678.63","33,821,693.89","32,043,548.74","22,355,527.45","25,796,378.61","20,917,239.70","12,841,899.65","18,275,824.35","34,492,692.30","25,567,317.21","16,112,188.98","20,877,612.89","29,970,210.19","28,555,400.71","17,332,901.20","17,048,866.20","25,728,854.58","28,552,008.30","20,502,060.20"
应付票据,,,,,,,,,,,,,,,,,"550,800.00",,,,,,,,"913,608.21","5,789,533.21","8,250,025.00","6,379,190.00","4,734,390.00","4,000,000.00","9,669,294.00","5,200,420.00","7,171,399.00","10,443,780.00","57,272,381.00",
应收账款,"65,055,802.76","58,463,398.23","65,293,720.89","83,935,102.74","100,781,069.44","131,220,882.26","120,203,328.83","137,660,205.34","144,622,351.82","130,084,225.38","122,719,529.49","226,088,601.33","247,394,611.43","278,211,128.65","207,534,694.51","263,007,705.14","244,915,833.53","279,326,192.46","247,829,608.53","263,185,068.48","273,916,333.81","483,525,669.49","435,580,452.80","441,762,591.21","522,755,756.58","597,923,773.10","550,842,857.02","566,822,450.21","537,368,837.53","702,472,971.87","655,767,990.06","692,957,498.99","837,954,212.20","938,582,458.03","996,180,639.21","1,145,271,679.73"
应付账款,"18,425,701.90","19,983,911.63","39,715,731.88","33,646,754.24","33,197,270.32","31,689,106.79","37,046,691.74","64,620,804.82","37,958,769.46","23,245,001.43","23,134,476.69","51,417,675.13","60,021,431.96","68,746,621.28","44,514,761.91","86,456,878.86","99,309,301.19","66,021,552.10","46,022,003.52","50,583,448.42","46,486,112.13","152,691,367.96","98,479,340.49","93,592,610.85","145,665,351.45","198,263,289.25","78,573,197.79","123,234,431.80","164,469,781.23","163,879,513.29","183,624,603.42","193,981,404.00","248,850,664.11","314,331,512.92","194,625,907.30","261,167,093.67"
预付款项,"2,180,263.91","989,660.84","4,259,922.65","3,098,123.50","1,733,066.37","2,439,971.46","2,044,010.43","3,147,737.88","5,635,690.05","2,090,984.81","3,138,421.78","7,778,939.72","7,143,557.42","1,474,187.58","10,093,394.32","4,331,580.99","4,316,865.27","2,011,847.23","2,011,565.25","2,065,134.90","3,055,754.49","21,601,032.41","24,556,047.02","26,196,344.95","31,565,192.02","26,808,057.24","34,600,411.03","32,033,692.58","32,747,432.24","37,469,585.80","59,786,774.34","47,440,484.21","55,933,842.66","38,477,752.23","45,519,344.56","69,449,901.85"
预收款项,"4,294,852.31","7,935,211.23","17,023,816.74","11,566,834.45","13,064,338.38","3,873,395.62","3,141,047.90","4,811,503.98","3,511,648.67","6,583,235.43","3,984,545.81","50,049,438.54","50,201,664.92","47,018,433.88","57,022,873.16","55,496,459.25","55,337,667.08","47,576,683.46","48,341,230.54","53,939,475.98","49,367,057.15","43,810,205.83","46,302,975.49","44,227,165.02","52,541,307.65","39,727,645.25","49,505,626.54","48,908,882.66","47,737,167.80","72,094,473.41","92,660,600.89","129,060,464.14","133,443,301.66","107,512,970.04","160,182,821.34","186,557,061.49"
